Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.472	0.000	419.033	20.000	-1314878.000	-43803750.000
2.854	0.000	419.033	21.363	3483055.000	-42480590.000
4.164	0.000	419.033	22.819	3088313.000	-39793290.000
5.385	0.000	419.032	24.375	2825441.000	-37460990.000
6.531	0.000	419.032	26.036	2562739.000	-35061480.000
7.610	0.000	419.032	27.811	2296121.000	-32897730.000
8.623	0.000	419.033	29.707	2034537.000	-30878210.000
9.576	0.000	419.033	31.732	1824493.000	-28923570.000
10.475	0.000	419.033	33.895	1749660.000	-27118750.000
11.321	0.000	419.033	36.205	1547827.000	-25514110.000
12.126	0.000	419.033	38.673	1405794.000	-23938520.000
13.077	0.000	419.034	41.309	1260530.000	-22412370.000
13.965	0.000	419.033	44.125	1104847.000	-21016400.000
14.800	0.000	419.033	47.133	907481.600	-19691360.000
15.587	0.000	419.033	50.346	865138.500	-18478800.000
16.327	0.000	419.033	53.777	771589.200	-17321380.000
17.024	0.000	419.034	57.443	759729.000	-16272000.000
17.681	0.000	419.034	61.359	716702.100	-15255510.000
18.301	0.000	419.034	65.541	659826.500	-14281230.000
18.897	0.000	419.034	70.009	612862.400	-13394630.000
19.465	0.000	419.034	74.781	556818.000	-12561370.000
20.017	0.000	419.034	79.878	502794.100	-11764900.000
20.550	0.000	419.034	85.323	454150.800	-11039640.000
21.023	0.000	419.034	91.139	416572.000	-10339280.000
21.549	0.000	419.034	97.352	383508.800	-9698563.000
21.989	0.000	419.034	103.987	345263.800	-9094657.000
22.470	0.000	419.035	111.076	315555.200	-8521660.000
22.863	0.000	419.035	118.647	287700.200	-7986721.000
23.346	0.000	419.035	126.735	267814.100	-7485706.000
23.724	0.000	419.035	135.373	244720.700	-7013115.000
24.159	0.000	419.035	144.601	229712.500	-6566613.000
24.531	0.000	419.035	154.458	192055.500	-6161246.000
24.858	0.000	419.035	164.986	188405.100	-5774749.000
25.254	0.000	419.035	176.232	171001.500	-5415646.000
25.703	0.000	419.036	188.245	157136.000	-5073301.000
25.985	0.000	419.036	201.077	145877.100	-4753968.000
26.392	0.000	419.036	214.783	132955.500	-4455113.000
26.645	0.000	419.036	229.423	122322.900	-4174865.000
26.980	0.000	419.036	245.062	115315.000	-3911926.000
27.273	0.000	419.036	261.766	102256.700	-3664076.000
27.594	0.000	419.035	279.609	94890.020	-3434901.000
27.851	0.000	419.035	298.669	86809.130	-3218894.000
