Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.472	0.000	447.035	20.000	10301670.000	-26040810.000
2.855	0.000	447.036	21.363	7633141.000	-25470000.000
4.152	0.000	447.036	22.819	6983469.000	-24141300.000
5.372	0.000	447.036	24.375	6370470.000	-22874470.000
6.520	0.000	447.036	26.036	5806066.000	-21647060.000
7.597	0.000	447.037	27.811	5273225.000	-20506090.000
8.611	0.000	447.037	29.707	4787246.000	-19376770.000
9.566	0.000	447.036	31.732	4356481.000	-18336410.000
10.464	0.000	447.036	33.895	3988078.000	-17358970.000
11.309	0.000	447.036	36.205	3584233.000	-16374350.000
12.112	0.000	447.036	38.673	3257889.000	-15480940.000
13.063	0.000	447.036	41.309	2950251.000	-14591380.000
13.951	0.000	447.036	44.125	2639485.000	-13779750.000
14.787	0.000	447.036	47.133	2386332.000	-12968860.000
15.603	0.000	447.036	50.346	2123862.000	-12272200.000
16.352	0.000	447.036	53.777	1951570.000	-11536750.000
17.050	0.000	447.036	57.443	1795172.000	-10870400.000
17.708	0.000	447.036	61.359	1638215.000	-10239250.000
18.327	0.000	447.036	65.541	1487077.000	-9629365.000
18.914	0.000	447.036	70.009	1341415.000	-9067961.000
19.466	0.000	447.036	74.781	1216533.000	-8530307.000
19.989	0.000	447.035	79.878	1110215.000	-8023752.000
20.493	0.000	447.035	85.323	997511.500	-7546776.000
20.958	0.000	447.034	91.139	903220.600	-7094533.000
21.414	0.000	447.034	97.352	821166.500	-6672230.000
21.831	0.000	447.034	103.987	739653.200	-6270974.000
22.225	0.000	447.034	111.076	671947.100	-5891871.000
22.597	0.000	447.034	118.647	608095.800	-5537469.000
22.950	0.000	447.034	126.735	551038.000	-5201026.000
23.321	0.000	447.034	135.373	500833.000	-4885452.000
23.655	0.000	447.034	144.601	456413.700	-4581826.000
24.000	0.000	447.034	154.458	416588.900	-4313292.000
24.326	0.000	447.034	164.986	372142.500	-4046250.000
24.629	0.000	447.034	176.232	337824.400	-3797509.000
24.937	0.000	447.034	188.245	304963.900	-3566937.000
25.263	0.000	447.034	201.077	277177.500	-3349110.000
25.551	0.000	447.034	214.783	252130.900	-3142477.000
25.844	0.000	447.034	229.423	229212.400	-2948234.000
26.105	0.000	447.034	245.062	208949.100	-2764770.000
26.419	0.000	447.033	261.766	188126.600	-2594474.000
26.707	0.000	447.033	279.609	170769.100	-2436091.000
27.001	0.000	447.033	298.669	155007.400	-2284831.000
27.255	0.000	447.033	319.027	141065.100	-2144355.000
27.548	0.000	447.033	340.773	128803.300	-2011766.000
27.803	0.000	447.033	364.002	117179.100	-1886843.000
28.055	0.000	447.033	388.814	106888.700	-1769507.000
28.312	0.000	447.033	415.317	97274.780	-1659563.000
28.621	0.000	447.033	443.627	88746.330	-1556263.000
28.841	0.000	447.033	473.866	80507.250	-1459806.000
29.081	0.000	447.033	506.167	73411.140	-1369090.000
29.297	0.000	447.033	540.670	67102.930	-1284112.000
29.572	0.000	447.033	577.524	61070.530	-1204162.000
29.758	0.000	447.033	616.890	56074.740	-1129193.000
30.033	0.000	447.033	658.940	51024.200	-1058623.000
30.264	0.000	447.033	703.857	46597.720	-992740.800
30.454	0.000	447.033	751.834	42665.590	-930939.600
