Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.476	0.000	464.995	20.000	11468140.000	-24808560.000
2.859	0.000	464.995	21.363	8842304.000	-23169690.000
4.157	0.000	464.994	22.819	8150066.000	-22088920.000
5.377	0.000	464.994	24.375	7463597.000	-21060240.000
6.524	0.000	464.994	26.036	6839529.000	-20035330.000
7.602	0.000	464.994	27.811	6242930.000	-19048320.000
8.637	0.000	464.994	29.707	5685352.000	-18118520.000
9.590	0.000	464.994	31.732	5192834.000	-17195020.000
10.487	0.000	464.994	33.895	4741737.000	-16306040.000
11.351	0.000	464.994	36.205	4324681.000	-15460370.000
12.152	0.000	464.994	38.673	3917938.000	-14657900.000
13.095	0.000	464.994	41.309	3562492.000	-13883730.000
13.984	0.000	464.993	44.125	3203700.000	-13149520.000
14.819	0.000	464.993	47.133	2895030.000	-12415170.000
15.608	0.000	464.994	50.346	2588883.000	-11744960.000
16.359	0.000	464.994	53.777	2388307.000	-11098710.000
17.057	0.000	464.994	57.443	2187906.000	-10483230.000
17.715	0.000	464.994	61.359	1988731.000	-9895945.000
18.335	0.000	464.995	65.541	1788272.000	-9323979.000
18.923	0.000	464.995	70.009	1626873.000	-8795630.000
19.477	0.000	464.995	74.781	1466676.000	-8283822.000
20.014	0.000	464.995	79.878	1330327.000	-7797580.000
20.508	0.000	464.995	85.323	1203802.000	-7342587.000
20.973	0.000	464.995	91.139	1088029.000	-6914374.000
21.414	0.000	464.995	97.352	983039.900	-6507896.000
21.830	0.000	464.995	103.987	888530.000	-6124554.000
22.251	0.000	464.995	111.076	802702.500	-5761468.000
22.635	0.000	464.995	118.647	724986.600	-5417543.000
22.997	0.000	464.995	126.735	656272.500	-5092581.000
23.334	0.000	464.995	135.373	595117.100	-4785997.000
23.699	0.000	464.995	144.601	536509.600	-4492923.000
24.033	0.000	464.995	154.458	490215.200	-4222396.000
24.341	0.000	464.995	164.986	438827.100	-3974047.000
24.631	0.000	464.995	176.232	397737.500	-3733223.000
24.944	0.000	464.995	188.245	360834.900	-3505915.000
25.248	0.000	464.995	201.077	325639.100	-3291530.000
25.542	0.000	464.995	214.783	295068.100	-3091170.000
25.840	0.000	464.995	229.423	267820.800	-2901916.000
26.139	0.000	464.995	245.062	243618.300	-2723215.000
26.426	0.000	464.995	261.766	220111.800	-2556727.000
26.733	0.000	464.995	279.609	198407.900	-2400022.000
27.023	0.000	464.995	298.669	179837.800	-2252707.000
27.329	0.000	464.995	319.027	163365.700	-2113799.000
27.627	0.000	464.995	340.773	148143.400	-1983876.000
27.891	0.000	464.995	364.002	134049.900	-1861666.000
28.144	0.000	464.995	388.814	121708.600	-1746450.000
28.404	0.000	464.995	415.317	110427.300	-1638974.000
28.614	0.000	464.995	443.627	100217.200	-1537095.000
28.856	0.000	464.995	473.866	91080.820	-1442180.000
29.081	0.000	464.995	506.167	82988.600	-1352321.000
29.342	0.000	464.995	540.670	75300.060	-1268633.000
29.543	0.000	464.995	577.524	68597.610	-1189757.000
29.810	0.000	464.995	616.890	62663.920	-1115543.000
30.040	0.000	464.995	658.940	56853.240	-1046454.000
30.234	0.000	464.995	703.857	51980.310	-981220.900
30.450	0.000	464.995	751.834	47246.330	-919960.200
30.718	0.000	464.995	803.083	43123.260	-862472.500
30.913	0.000	464.995	857.824	39278.920	-808977.300
31.156	0.000	464.995	916.297	35828.360	-758604.000
31.354	0.000	464.995	978.756	32650.280	-711217.700
31.894	0.000	464.996	1045.472	29750.350	-667065.800
32.398	0.000	464.996	1116.736	27075.720	-625471.300
32.857	0.000	464.996	1192.857	24723.500	-586535.900
33.292	0.000	464.996	1274.167	22647.070	-549857.900
33.720	0.000	464.996	1361.020	20658.490	-515375.400
34.125	0.000	464.997	1453.793	18936.990	-483137.800
34.526	0.000	464.997	1552.890	17376.970	-452846.000
34.908	0.000	464.997	1658.741	15948.930	-424467.500
35.257	0.000	464.997	1771.808	14626.850	-397899.100
35.632	0.000	464.997	1892.582	13377.210	-372963.000
35.990	0.000	464.997	2021.589	12228.120	-349520.400
36.341	0.000	464.997	2159.389	11224.790	-327655.900
36.667	0.000	464.998	2306.582	10326.010	-307077.700
36.990	0.000	464.998	2463.808	9461.900	-287807.000
37.318	0.000	464.998	2631.752	8730.677	-269779.700
37.630	0.000	464.998	2811.143	8054.046	-252863.200
37.937	0.000	464.998	3002.763	7420.552	-236916.800
38.212	0.000	464.998	3207.444	6830.022	-222059.100
38.497	0.000	464.998	3426.077	6284.657	-208127.200
38.749	0.000	464.998	3659.613	5743.268	-195033.800
39.000	0.000	464.998	3909.068	5340.246	-182782.600
39.338	0.000	464.998	4175.526	4916.275	-171312.100
39.672	0.000	464.998	4460.148	4529.057	-160526.400
40.008	0.000	464.998	4764.171	4171.056	-150451.500
40.360	0.000	464.998	5088.917	3841.094	-141005.400
40.686	0.000	464.998	5435.799	3553.385	-132133.600
40.960	0.000	464.998	5806.326	3289.203	-123796.600
41.222	0.000	464.998	6202.110	3032.403	-116028.800
41.502	0.000	464.998	6624.872	2796.798	-108719.700
41.794	0.000	464.998	7076.452	2595.083	-101882.000
42.039	0.000	464.998	7558.813	2420.903	-95482.090
42.356	0.000	464.998	8074.054	2190.594	-89458.170
