Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
2.573	0.000	366.624	20.000	1631224.000	-55468440.000
3.956	0.000	366.625	21.363	1381319.000	-52583200.000
5.261	0.000	366.625	22.819	1347882.000	-49139380.000
6.481	0.000	366.625	24.375	1175452.000	-46081960.000
7.627	0.000	366.625	26.036	1050836.000	-43096680.000
8.704	0.000	366.626	27.811	927983.300	-40405850.000
9.716	0.000	366.626	29.707	832368.000	-37824350.000
10.684	0.000	366.626	31.732	948201.300	-35477490.000
11.582	0.000	366.626	33.895	754371.600	-33260030.000
12.427	0.000	366.626	36.205	726967.200	-31050520.000
13.231	0.000	366.626	38.673	623066.800	-29093170.000
14.175	0.000	366.626	41.309	574680.200	-27340260.000
15.063	0.000	366.626	44.125	436057.700	-25560940.000
15.897	0.000	366.626	47.133	351941.900	-23959400.000
16.685	0.000	366.626	50.346	351266.400	-22403840.000
17.424	0.000	366.627	53.777	311533.400	-21022480.000
18.123	0.000	366.627	57.443	354896.500	-19738690.000
18.781	0.000	366.627	61.359	374877.600	-18490030.000
19.400	0.000	366.627	65.541	372601.800	-17307290.000
19.986	0.000	366.628	70.009	322259.200	-16225000.000
20.562	0.000	366.628	74.781	293557.500	-15198000.000
21.097	0.000	366.628	79.878	277260.800	-14236090.000
21.629	0.000	366.629	85.323	258000.600	-13350920.000
22.109	0.000	366.629	91.139	248847.300	-12503580.000
22.578	0.000	366.629	97.352	226390.600	-11710780.000
23.036	0.000	366.629	103.987	221028.600	-10973150.000
23.456	0.000	366.629	111.076	198481.700	-10279490.000
23.935	0.000	366.629	118.647	187696.400	-9636610.000
24.303	0.000	366.630	126.735	167367.400	-9019321.000
24.748	0.000	366.630	135.373	154733.500	-8451046.000
25.165	0.000	366.630	144.601	141362.500	-7907525.000
25.521	0.000	366.630	154.458	123563.900	-7414578.000
25.858	0.000	366.631	164.986	127697.600	-6949059.000
26.144	0.000	366.631	176.232	116644.100	-6510406.000
26.447	0.000	366.631	188.245	111508.700	-6101763.000
26.716	0.000	366.631	201.077	105189.300	-5713872.000
27.048	0.000	366.631	214.783	96577.040	-5354046.000
27.293	0.000	366.631	229.423	90753.560	-5016046.000
27.654	0.000	366.631	245.062	81786.420	-4701694.000
27.972	0.000	366.632	261.766	78897.560	-4401440.000
28.248	0.000	366.632	279.609	71704.480	-4123390.000
28.527	0.000	366.632	298.669	67179.320	-3864162.000
28.793	0.000	366.632	319.027	62885.810	-3619078.000
29.121	0.000	366.632	340.773	58046.900	-3391229.000
29.500	0.000	366.632	364.002	55029.370	-3176669.000
29.764	0.000	366.632	388.814	51695.110	-2976080.000
30.084	0.000	366.632	415.317	47445.970	-2788023.000
30.437	0.000	366.632	443.627	44648.710	-2611200.000
30.887	0.000	366.632	473.866	41004.130	-2446783.000
31.187	0.000	366.632	506.167	39031.590	-2292329.000
31.516	0.000	366.632	540.670	35867.920	-2146893.000
31.819	0.000	366.632	577.524	33380.270	-2011299.000
32.091	0.000	366.632	616.890	31116.660	-1884628.000
32.329	0.000	366.632	658.940	29324.660	-1764984.000
32.716	0.000	366.632	703.857	27301.600	-1653735.000
32.993	0.000	366.632	751.834	25526.360	-1549411.000
33.342	0.000	366.632	803.083	24097.760	-1451080.000
33.559	0.000	366.632	857.824	22179.820	-1359977.000
