Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.473	0.000	437.036	20.000	6808452.000	-31647560.000
2.856	0.000	437.036	21.363	5858317.000	-27497040.000
4.155	0.000	437.035	22.819	5285428.000	-25952270.000
5.375	0.000	437.035	24.375	4801914.000	-24493110.000
6.522	0.000	437.034	26.036	4365999.000	-23077030.000
7.600	0.000	437.034	27.811	3973057.000	-21756160.000
8.613	0.000	437.034	29.707	3593223.000	-20483500.000
9.571	0.000	437.034	31.732	3252888.000	-19330260.000
10.470	0.000	437.034	33.895	2916311.000	-18189500.000
11.316	0.000	437.034	36.205	2696258.000	-17109940.000
12.149	0.000	437.034	38.673	2396711.000	-16117270.000
13.093	0.000	437.033	41.309	2175758.000	-15153440.000
13.980	0.000	437.033	44.125	1943686.000	-14252500.000
14.815	0.000	437.032	47.133	1748416.000	-13424310.000
15.602	0.000	437.032	50.346	1567028.000	-12592440.000
16.343	0.000	437.031	53.777	1441510.000	-11851730.000
17.048	0.000	437.031	57.443	1332714.000	-11154770.000
17.705	0.000	437.030	61.359	1205184.000	-10484370.000
18.324	0.000	437.030	65.541	1089111.000	-9848790.000
18.910	0.000	437.030	70.009	992638.600	-9252317.000
19.462	0.000	437.029	74.781	898779.300	-8692737.000
19.984	0.000	437.029	79.878	811271.100	-8158351.000
20.477	0.000	437.029	85.323	738433.200	-7664722.000
20.959	0.000	437.029	91.139	668454.300	-7194722.000
21.400	0.000	437.029	97.352	606313.100	-6757338.000
21.817	0.000	437.029	103.987	549523.100	-6342067.000
22.211	0.000	437.029	111.076	499079.800	-5951148.000
22.584	0.000	437.029	118.647	452856.000	-5588587.000
22.937	0.000	437.029	126.735	412227.100	-5242567.000
23.316	0.000	437.029	135.373	371879.300	-4921910.000
23.645	0.000	437.029	144.601	333592.000	-4623711.000
23.985	0.000	437.029	154.458	306135.600	-4325344.000
24.318	0.000	437.029	164.986	281116.700	-4065633.000
24.609	0.000	437.029	176.232	253766.800	-3814967.000
24.903	0.000	437.029	188.245	233260.700	-3577415.000
25.163	0.000	437.029	201.077	211211.100	-3355893.000
25.486	0.000	437.028	214.783	192807.200	-3148097.000
25.779	0.000	437.028	229.423	175996.200	-2952595.000
26.075	0.000	437.028	245.062	161741.500	-2770551.000
26.399	0.000	437.028	261.766	146644.500	-2597034.000
26.687	0.000	437.028	279.609	133209.400	-2435366.000
26.977	0.000	437.027	298.669	121282.500	-2284059.000
27.251	0.000	437.027	319.027	110775.400	-2141526.000
27.551	0.000	437.027	340.773	101336.000	-2008538.000
27.854	0.000	437.027	364.002	91994.540	-1883698.000
28.108	0.000	437.026	388.814	84682.150	-1765786.000
