Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.473	0.000	403.034	20.000	9652876.000	-51982680.000
2.855	0.000	403.033	21.363	2215689.000	-47801930.000
4.153	0.000	403.033	22.819	2108360.000	-44819800.000
5.373	0.000	403.034	24.375	1886799.000	-42042710.000
6.520	0.000	403.034	26.036	1667729.000	-39309450.000
7.608	0.000	403.034	27.811	1513086.000	-36842440.000
8.620	0.000	403.034	29.707	1387565.000	-34489650.000
9.576	0.000	403.034	31.732	1260469.000	-32419430.000
10.473	0.000	403.034	33.895	1087481.000	-30390650.000
11.318	0.000	403.034	36.205	1082567.000	-28364900.000
12.120	0.000	403.034	38.673	895304.800	-26586080.000
13.062	0.000	403.034	41.309	821875.900	-24984860.000
13.950	0.000	403.035	44.125	680809.800	-23391940.000
14.813	0.000	403.035	47.133	555761.000	-21871310.000
15.615	0.000	403.035	50.346	508011.100	-20556990.000
16.366	0.000	403.034	53.777	514383.700	-19251740.000
17.064	0.000	403.034	57.443	520351.300	-18042880.000
17.748	0.000	403.034	61.359	510864.400	-16927810.000
18.373	0.000	403.034	65.541	462478.100	-15880280.000
18.960	0.000	403.034	70.009	444338.100	-14865930.000
19.514	0.000	403.034	74.781	404591.800	-13935690.000
20.082	0.000	403.034	79.878	356310.100	-13051310.000
20.612	0.000	403.034	85.323	333737.800	-12220800.000
21.123	0.000	403.034	91.139	309076.000	-11458350.000
21.593	0.000	403.034	97.352	282357.600	-10730870.000
22.047	0.000	403.034	103.987	256304.000	-10052350.000
22.579	0.000	403.034	111.076	236949.600	-9423009.000
23.097	0.000	403.034	118.647	221050.800	-8832489.000
23.501	0.000	403.034	126.735	201294.300	-8275009.000
24.019	0.000	403.034	135.373	189085.900	-7750453.000
24.401	0.000	403.034	144.601	173335.000	-7249191.000
24.720	0.000	403.034	154.458	159549.400	-6794110.000
25.216	0.000	403.034	164.986	148621.900	-6377055.000
25.582	0.000	403.034	176.232	135165.600	-5977940.000
25.894	0.000	403.034	188.245	125420.000	-5601808.000
26.246	0.000	403.034	201.077	115712.100	-5245406.000
26.506	0.000	403.034	214.783	107830.300	-4915455.000
26.752	0.000	403.034	229.423	100206.800	-4605798.000
27.044	0.000	403.034	245.062	93169.440	-4317636.000
27.342	0.000	403.034	261.766	85735.180	-4043836.000
27.709	0.000	403.034	279.609	78237.940	-3786737.000
28.055	0.000	403.034	298.669	72743.980	-3547818.000
28.306	0.000	403.034	319.027	67688.470	-3323282.000
28.698	0.000	403.034	340.773	63011.490	-3113995.000
28.986	0.000	403.034	364.002	58712.160	-2918105.000
29.378	0.000	403.034	388.814	53443.280	-2733821.000
29.650	0.000	403.034	415.317	49615.430	-2561035.000
29.995	0.000	403.034	443.627	46616.120	-2399164.000
30.245	0.000	403.034	473.866	43024.000	-2247424.000
30.553	0.000	403.034	506.167	40778.890	-2105020.000
30.836	0.000	403.034	540.670	37372.790	-1972561.000
31.099	0.000	403.035	577.524	34718.260	-1848088.000
31.518	0.000	403.035	616.890	32192.100	-1731315.000
31.852	0.000	403.035	658.940	30105.450	-1622382.000
32.059	0.000	403.035	703.857	28119.630	-1519699.000
32.303	0.000	403.035	751.834	26320.390	-1423684.000
32.528	0.000	403.035	803.083	24521.310	-1333511.000
32.747	0.000	403.035	857.824	22515.610	-1249502.000
33.053	0.000	403.035	916.297	21289.300	-1170589.000
33.330	0.000	403.034	978.756	19827.560	-1096473.000
33.868	0.000	403.034	1045.472	18074.150	-1027696.000
34.416	0.000	403.034	1116.736	16927.160	-962819.700
34.996	0.000	403.034	1192.857	15891.930	-901980.000
35.669	0.000	403.034	1274.167	14788.990	-844894.300
36.139	0.000	403.034	1361.020	13707.050	-791556.600
36.626	0.000	403.034	1453.793	12764.230	-741712.700
37.126	0.000	403.034	1552.890	11952.630	-694746.000
37.520	0.000	403.034	1658.741	11259.400	-650906.800
37.918	0.000	403.034	1771.808	10426.590	-609888.800
38.425	0.000	403.034	1892.582	9815.922	-571304.700
38.817	0.000	403.034	2021.589	9135.811	-535245.400
39.200	0.000	403.034	2159.389	8489.683	-501341.800
39.572	0.000	403.033	2306.582	8003.117	-469721.700
40.083	0.000	403.033	2463.808	7503.089	-440017.200
40.426	0.000	403.033	2631.752	6994.728	-412280.300
40.724	0.000	403.033	2811.143	6496.102	-386144.500
41.028	0.000	403.033	3002.763	6115.296	-361770.900
41.362	0.000	403.033	3207.444	5704.766	-338885.600
41.712	0.000	403.032	3426.077	5336.305	-317461.100
42.036	0.000	403.032	3659.613	5065.907	-297442.400
42.476	0.000	403.032	3909.068	4704.638	-278579.800
42.854	0.000	403.032	4175.526	4358.443	-261020.100
43.195	0.000	403.032	4460.148	4144.606	-244513.100
43.499	0.000	403.032	4764.171	3869.150	-229114.900
43.957	0.000	403.032	5088.917	3596.870	-214564.400
44.322	0.000	403.032	5435.799	3401.974	-200997.800
44.751	0.000	403.033	5806.326	3184.198	-188353.900
45.120	0.000	403.033	6202.110	2991.209	-176430.900
45.432	0.000	403.033	6624.872	2793.844	-165298.000
45.703	0.000	403.033	7076.452	2633.890	-154861.400
45.999	0.000	403.032	7558.813	2470.144	-145126.700
46.444	0.000	403.032	8074.054	2314.488	-135921.400
46.787	0.000	403.032	8624.416	2179.493	-127324.900
47.039	0.000	403.033	9212.292	1976.219	-119364.000
47.435	0.000	403.033	9840.241	1887.674	-111747.900
47.760	0.000	403.033	10510.994	1799.215	-104676.500
48.011	0.000	403.033	11227.468	1691.812	-98050.450
48.384	0.000	403.034	11992.780	1608.201	-91875.370
48.784	0.000	403.034	12810.259	1499.513	-86080.530
49.203	0.000	403.034	13683.461	1407.038	-80634.260
49.519	0.000	403.035	14616.184	1321.956	-75552.990
49.881	0.000	403.035	15612.485	1246.697	-70766.180
50.287	0.000	403.035	16676.698	1165.450	-66311.520
50.603	0.000	403.035	17813.453	1104.544	-62121.880
51.086	0.000	403.035	19027.694	1036.570	-58201.110
51.533	0.000	403.036	20324.702	971.513	-54529.580
51.836	0.000	403.036	21710.121	908.926	-51079.430
52.134	0.000	403.036	23189.975	861.635	-47867.320
52.430	0.000	403.036	24770.702	813.058	-44828.450
52.739	0.000	403.036	26459.178	767.887	-42000.670
53.109	0.000	403.037	28262.749	718.226	-39349.690
53.359	0.000	403.037	30189.258	673.404	-36864.830
53.727	0.000	403.037	32247.086	635.753	-34532.760
54.144	0.000	403.037	34445.185	602.444	-32358.730
54.398	0.000	403.037	36793.115	564.816	-30317.010
54.723	0.000	403.037	39301.090	538.997	-28401.180
55.088	0.000	403.037	41980.020	502.653	-26608.430
55.460	0.000	403.038	44841.556	475.250	-24930.440
55.996	0.000	403.038	47898.147	447.373	-23356.830
56.411	0.000	403.038	51163.089	421.545	-21885.530
56.789	0.000	403.038	54650.583	401.796	-20504.050
57.248	0.000	403.038	58375.799	369.886	-19210.390
57.658	0.000	403.038	62354.942	366.049	-17996.940
58.091	0.000	403.038	66605.320	333.135	-16862.510
58.432	0.000	403.038	71145.421	318.698	-15797.930
58.762	0.000	403.038	75994.996	300.081	-14801.070
59.076	0.000	403.038	81175.138	278.230	-13868.810
59.465	0.000	403.037	86708.381	267.136	-12992.180
59.714	0.000	403.037	92618.793	253.729	-12174.500
60.021	0.000	403.037	98932.084	235.694	-11405.210
60.447	0.000	403.037	105675.715	228.518	-10702.030
60.762	0.000	403.036	112879.022	204.418	-10024.620
61.083	0.000	403.036	120573.336	202.969	-9381.794
61.385	0.000	403.036	128792.127	194.409	-8785.092
61.730	0.000	403.036	137571.146	180.769	-8236.444
62.280	0.000	403.036	146948.581	169.127	-7716.243
62.685	0.000	403.036	156965.221	164.267	-7229.057
62.996	0.000	403.036	167664.638	152.986	-6773.168
63.337	0.000	403.035	179093.373	146.039	-6346.838
63.769	0.000	403.035	191301.139	138.832	-5945.470
64.221	0.000	403.034	204341.039	132.364	-5570.744
64.507	0.000	403.034	218269.793	127.058	-5218.496
64.841	0.000	403.033	233147.990	117.613	-4888.773
65.299	0.000	403.033	249040.349	113.925	-4581.597
65.852	0.000	403.033	266015.998	108.311	-4292.268
66.083	0.000	403.032	284148.780	103.011	-4022.021
66.537	0.000	403.032	303517.570	97.386	-3767.108
66.998	0.000	403.032	324206.618	91.306	-3529.833
67.265	0.000	403.033	346305.920	87.701	-3306.196
67.670	0.000	403.033	369911.605	83.331	-3095.955
68.132	0.000	403.033	395126.353	82.226	-2901.846
68.374	0.000	403.033	422059.846	77.111	-2716.823
68.832	0.000	403.033	450829.241	73.534	-2545.205
69.186	0.000	403.033	481559.679	69.779	-2384.181
69.581	0.000	403.033	514384.835	66.131	-2232.456
69.903	0.000	403.033	549447.493	64.129	-2091.557
70.250	0.000	403.033	586900.171	61.790	-1957.876
70.541	0.000	403.033	626905.783	58.786	-1833.740
71.023	0.000	403.033	669638.348	56.764	-1716.427
71.413	0.000	403.033	715283.746	54.628	-1607.002
71.684	0.000	403.033	764040.529	53.908	-1505.745
72.058	0.000	403.033	816120.781	52.007	-1409.237
72.477	0.000	403.032	871751.044	49.195	-1318.464
72.737	0.000	403.032	931173.304	47.507	-1233.037
73.121	0.000	403.032	994646.037	45.106	-1153.848
73.380	0.000	403.032	1062445.341	2.701	-1073.938
73.682	0.000	403.032	1134866.134	2.651	-1003.083
74.214	0.000	403.032	1212223.437	1.488	-936.967
74.513	0.000	403.032	1294853.743	-0.052	-877.305
74.865	0.000	403.031	1383116.481	0.080	-819.504
75.303	0.000	403.031	1477395.584	-2.709	-764.710
75.767	0.000	403.030	1578101.150	-3.571	-713.124
76.016	0.000	403.030	1685671.237	-3.515	-664.296
76.430	0.000	403.029	1800573.758	-4.851	-619.091
76.897	0.000	403.029	1923308.524	-5.549	-576.202
77.233	0.000	403.029	2054409.414	-6.177	-535.603
77.564	0.000	403.028	2194446.698	-6.540	-497.156
77.815	0.000	403.028	2344029.518	-6.672	-461.191
78.112	0.000	403.028	2503808.540	-7.416	-427.422
78.440	0.000	403.028	2674478.780	-7.589	-394.890
78.832	0.000	403.028	2856782.629	-8.024	-364.431
79.097	0.000	403.029	3051513.084	-8.043	-335.207
79.369	0.000	403.029	3259517.196	-7.820	-307.935
79.741	0.000	403.029	3481699.752	-7.621	-281.483
80.071	0.000	403.030	3719027.216	-7.531	-256.692
80.369	0.000	403.031	3972531.929	-6.810	-232.724
80.719	0.000	403.031	4243316.602	-5.813	-210.650
81.124	0.000	403.031	4532559.110	-5.326	-190.072
81.425	0.000	403.031	4841517.618	-5.688	-169.304
81.691	0.000	403.031	5171536.051	-5.028	-149.497
82.116	0.000	403.031	5524049.945	-4.167	-130.605
82.404	0.000	403.031	5900592.685	-3.142	-112.483
82.657	0.000	403.031	6302802.180	-1.905	-95.337
83.004	0.000	403.031	6732427.985	-0.669	-78.979
83.312	0.000	403.031	7191338.911	0.707	-63.258
83.721	0.000	403.031	7681531.159	2.391	-48.278
84.042	0.000	403.031	8205136.995	4.511	-34.592
