Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.472	0.000	377.009	20.000	-6607597.000	-52983480.000
2.865	0.000	377.010	21.363	1552622.000	-51515140.000
4.182	0.000	377.011	22.819	1355855.000	-48143590.000
5.401	0.000	377.011	24.375	1286043.000	-45105360.000
6.556	0.000	377.011	26.036	1165384.000	-42114490.000
7.633	0.000	377.011	27.811	989459.800	-39484880.000
8.663	0.000	377.010	29.707	907878.000	-37039740.000
9.624	0.000	377.010	31.732	801317.700	-34729910.000
10.522	0.000	377.010	33.895	853905.500	-32505190.000
11.382	0.000	377.010	36.205	784451.100	-30432280.000
12.183	0.000	377.010	38.673	674377.400	-28471380.000
13.127	0.000	377.011	41.309	609572.900	-26694710.000
14.034	0.000	377.012	44.125	442157.500	-25024420.000
14.868	0.000	377.012	47.133	373271.400	-23421970.000
15.654	0.000	377.013	50.346	274739.100	-21873910.000
16.394	0.000	377.013	53.777	328832.200	-20580240.000
17.105	0.000	377.013	57.443	394908.500	-19295490.000
17.761	0.000	377.013	61.359	390473.100	-18071950.000
18.381	0.000	377.013	65.541	359648.700	-16961370.000
18.981	0.000	377.013	70.009	342579.200	-15862330.000
19.548	0.000	377.013	74.781	316600.700	-14866400.000
20.076	0.000	377.013	79.878	282624.400	-13925070.000
20.577	0.000	377.013	85.323	257012.300	-13057730.000
21.053	0.000	377.013	91.139	246169.000	-12228200.000
21.557	0.000	377.013	97.352	229358.300	-11459260.000
22.010	0.000	377.013	103.987	215103.400	-10723950.000
22.457	0.000	377.013	111.076	199318.100	-10052710.000
22.910	0.000	377.013	118.647	184048.800	-9421571.000
23.276	0.000	377.012	126.735	173076.800	-8823456.000
23.628	0.000	377.012	135.373	159121.800	-8270152.000
24.130	0.000	377.012	144.601	138155.200	-7731316.000
24.455	0.000	377.011	154.458	150768.300	-7259632.000
24.844	0.000	377.011	164.986	128561.700	-6796243.000
25.277	0.000	377.011	176.232	117354.200	-6365486.000
25.592	0.000	377.011	188.245	110393.700	-5966667.000
25.928	0.000	377.011	201.077	102377.000	-5588685.000
26.253	0.000	377.011	214.783	97672.560	-5235425.000
26.676	0.000	377.011	229.423	90555.890	-4905788.000
26.931	0.000	377.011	245.062	87332.600	-4598652.000
27.292	0.000	377.011	261.766	78101.790	-4305986.000
27.612	0.000	377.011	279.609	74343.050	-4032385.000
27.898	0.000	377.011	298.669	68734.570	-3778247.000
28.145	0.000	377.011	319.027	64503.490	-3538864.000
28.375	0.000	377.011	340.773	59658.090	-3315735.000
28.595	0.000	377.011	364.002	56644.690	-3106584.000
28.870	0.000	377.011	388.814	52256.310	-2910391.000
29.167	0.000	377.011	415.317	48911.240	-2726406.000
29.556	0.000	377.011	443.627	45715.620	-2554648.000
29.844	0.000	377.011	473.866	42951.140	-2393512.000
30.142	0.000	377.011	506.167	40384.700	-2242386.000
30.447	0.000	377.011	540.670	37788.680	-2100575.000
30.671	0.000	377.011	577.524	35150.130	-1967832.000
30.908	0.000	377.011	616.890	33526.410	-1843505.000
31.141	0.000	377.011	658.940	30791.460	-1726916.000
31.349	0.000	377.011	703.857	28726.380	-1618061.000
31.711	0.000	377.011	751.834	26960.760	-1516204.000
31.990	0.000	377.010	803.083	24853.300	-1420182.000
32.178	0.000	377.010	857.824	23689.280	-1330776.000
32.536	0.000	377.010	916.297	22361.780	-1246669.000
32.786	0.000	377.010	978.756	20561.950	-1167750.000
33.374	0.000	377.010	1045.472	19214.060	-1094475.000
33.952	0.000	377.010	1116.736	18234.210	-1025020.000
34.475	0.000	377.010	1192.857	16870.120	-960417.400
34.987	0.000	377.011	1274.167	15847.100	-899967.000
35.439	0.000	377.011	1361.020	14780.240	-842927.300
35.844	0.000	377.011	1453.793	13889.900	-789851.700
36.318	0.000	377.011	1552.890	12901.650	-739973.400
36.699	0.000	377.011	1658.741	12060.430	-693195.200
37.124	0.000	377.012	1771.808	11418.630	-649545.500
37.527	0.000	377.011	1892.582	10642.140	-608436.100
37.982	0.000	377.011	2021.589	9941.395	-570104.200
38.314	0.000	377.011	2159.389	9283.612	-534022.600
38.620	0.000	377.011	2306.582	8749.009	-500231.600
39.244	0.000	377.011	2463.808	8200.916	-468695.200
39.619	0.000	377.011	2631.752	7651.480	-439093.800
39.986	0.000	377.011	2811.143	7150.939	-411328.400
