Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.474	0.000	401.034	20.000	8129479.000	-56951600.000
2.856	0.000	401.034	21.363	2026880.000	-48185040.000
4.179	0.000	401.034	22.819	1865194.000	-45165800.000
5.399	0.000	401.034	24.375	1740252.000	-42299510.000
6.545	0.000	401.034	26.036	1525540.000	-39675980.000
7.623	0.000	401.034	27.811	1422273.000	-37216900.000
8.636	0.000	401.033	29.707	1292591.000	-34854490.000
9.590	0.000	401.033	31.732	1145480.000	-32672530.000
10.496	0.000	401.033	33.895	1181166.000	-30558400.000
11.342	0.000	401.033	36.205	964571.700	-28656620.000
12.144	0.000	401.033	38.673	929736.700	-26911940.000
13.087	0.000	401.033	41.309	835609.400	-25155390.000
13.974	0.000	401.033	44.125	686159.600	-23548290.000
14.809	0.000	401.033	47.133	571957.700	-22122510.000
15.594	0.000	401.033	50.346	465013.400	-20634660.000
16.338	0.000	401.033	53.777	509534.800	-19407950.000
17.042	0.000	401.033	57.443	486739.300	-18209720.000
17.702	0.000	401.033	61.359	481279.600	-17048980.000
18.344	0.000	401.032	65.541	461212.600	-15975620.000
18.933	0.000	401.033	70.009	412391.100	-14980500.000
19.551	0.000	401.033	74.781	375870.200	-14039790.000
20.114	0.000	401.033	79.878	349455.000	-13137470.000
20.645	0.000	401.033	85.323	322820.600	-12305740.000
21.157	0.000	401.033	91.139	293352.300	-11541930.000
21.720	0.000	401.033	97.352	266232.100	-10818710.000
22.238	0.000	401.033	103.987	249304.400	-10137550.000
22.690	0.000	401.033	111.076	233622.500	-9493547.000
23.177	0.000	401.033	118.647	211148.100	-8892743.000
23.584	0.000	401.033	126.735	198300.300	-8335229.000
24.021	0.000	401.033	135.373	178414.600	-7807474.000
24.368	0.000	401.033	144.601	161900.600	-7304997.000
24.725	0.000	401.033	154.458	164291.100	-6843938.000
25.070	0.000	401.033	164.986	143092.200	-6421664.000
25.444	0.000	401.033	176.232	136293.600	-6016036.000
25.886	0.000	401.033	188.245	123692.000	-5636358.000
26.181	0.000	401.033	201.077	112108.200	-5283488.000
26.468	0.000	401.033	214.783	106912.200	-4948891.000
26.786	0.000	401.033	229.423	99283.270	-4637575.000
27.194	0.000	401.033	245.062	90534.430	-4345155.000
27.498	0.000	401.032	261.766	85481.700	-4068617.000
27.848	0.000	401.032	279.609	78508.140	-3811420.000
28.147	0.000	401.032	298.669	71857.630	-3572212.000
28.462	0.000	401.032	319.027	67735.650	-3346688.000
28.790	0.000	401.032	340.773	62450.470	-3135051.000
29.081	0.000	401.032	364.002	57492.010	-2937503.000
29.428	0.000	401.032	388.814	53549.950	-2751891.000
29.630	0.000	401.032	415.317	49852.210	-2577802.000
29.972	0.000	401.032	443.627	46513.960	-2415055.000
30.195	0.000	401.032	473.866	44037.970	-2262408.000
30.390	0.000	401.032	506.167	40520.220	-2118833.000
30.744	0.000	401.032	540.670	37612.240	-1985850.000
30.981	0.000	401.032	577.524	34984.030	-1860994.000
31.307	0.000	401.032	616.890	32588.370	-1742792.000
31.580	0.000	401.032	658.940	30475.170	-1632757.000
31.871	0.000	401.032	703.857	28106.620	-1529721.000
32.220	0.000	401.033	751.834	26427.650	-1433103.000
32.450	0.000	401.033	803.083	24641.850	-1342927.000
32.669	0.000	401.033	857.824	22598.410	-1258203.000
32.864	0.000	401.033	916.297	21375.580	-1178565.000
33.136	0.000	401.033	978.756	19637.610	-1103911.000
33.708	0.000	401.033	1045.472	18311.070	-1034739.000
34.252	0.000	401.033	1116.736	17007.410	-969301.800
34.895	0.000	401.033	1192.857	15911.510	-908157.000
35.368	0.000	401.033	1274.167	14741.040	-850973.000
35.839	0.000	401.033	1361.020	13777.410	-797155.300
36.415	0.000	401.033	1453.793	12772.370	-746832.500
36.864	0.000	401.032	1552.890	12063.730	-699709.100
37.308	0.000	401.032	1658.741	11256.240	-655454.200
37.779	0.000	401.032	1771.808	10460.830	-613994.600
38.237	0.000	401.032	1892.582	9738.205	-575237.100
38.600	0.000	401.032	2021.589	9070.930	-538840.000
38.936	0.000	401.032	2159.389	8525.844	-504824.700
39.372	0.000	401.032	2306.582	7977.847	-472932.700
39.718	0.000	401.032	2463.808	7393.487	-443070.900
40.072	0.000	401.032	2631.752	6972.764	-415035.300
40.533	0.000	401.031	2811.143	6480.091	-388782.100
40.844	0.000	401.031	3002.763	6060.116	-364291.700
41.079	0.000	401.031	3207.444	5715.364	-341229.300
41.522	0.000	401.031	3426.077	5325.533	-319704.000
41.829	0.000	401.031	3659.613	5014.093	-299500.800
42.202	0.000	401.031	3909.068	4693.328	-280576.100
42.704	0.000	401.031	4175.526	4401.693	-262859.800
43.250	0.000	401.031	4460.148	4122.625	-246247.600
43.633	0.000	401.031	4764.171	3857.192	-230629.800
43.959	0.000	401.031	5088.917	3634.901	-216118.600
44.337	0.000	401.031	5435.799	3353.772	-202432.100
44.714	0.000	401.031	5806.326	3164.872	-189678.900
45.197	0.000	401.031	6202.110	3020.991	-177632.800
45.518	0.000	401.031	6624.872	2833.263	-166453.600
45.847	0.000	401.031	7076.452	2618.483	-155937.900
46.240	0.000	401.030	7558.813	2481.163	-146050.800
46.706	0.000	401.030	8074.054	2302.003	-136836.000
47.110	0.000	401.030	8624.416	2161.431	-128130.100
47.492	0.000	401.030	9212.292	2015.548	-120048.000
47.739	0.000	401.030	9840.241	1931.589	-112444.500
48.038	0.000	401.030	10510.994	1809.954	-105379.700
48.513	0.000	401.030	11227.468	1694.105	-98735.750
48.984	0.000	401.030	11992.780	1597.973	-92487.860
49.313	0.000	401.030	12810.259	1504.715	-86649.890
49.642	0.000	401.030	13683.461	1425.600	-81177.190
49.919	0.000	401.030	14616.184	1332.566	-76058.560
50.169	0.000	401.030	15612.485	1247.827	-71251.900
50.462	0.000	401.030	16676.698	1184.826	-66762.910
50.800	0.000	401.030	17813.453	1113.546	-62538.880
51.081	0.000	401.030	19027.694	1052.814	-58594.520
51.525	0.000	401.031	20324.702	1002.567	-54902.080
51.901	0.000	401.031	21710.121	941.842	-51421.490
52.216	0.000	401.031	23189.975	881.633	-48182.030
52.709	0.000	401.031	24770.702	832.907	-45132.380
53.169	0.000	401.031	26459.178	786.615	-42287.180
53.505	0.000	401.031	28262.749	734.704	-39612.910
53.851	0.000	401.031	30189.258	686.096	-37132.550
54.122	0.000	401.031	32247.086	651.998	-34776.050
54.355	0.000	401.031	34445.185	617.356	-32582.040
54.671	0.000	401.031	36793.115	580.776	-30535.990
54.956	0.000	401.031	39301.090	547.218	-28595.680
55.328	0.000	401.031	41980.020	515.206	-26798.190
55.759	0.000	401.031	44841.556	487.163	-25106.880
56.241	0.000	401.031	47898.147	462.537	-23520.560
