Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.471	0.000	407.033	20.000	-3239511.000	-47552250.000
2.853	0.000	407.034	21.363	2565529.000	-46802870.000
4.160	0.000	407.034	22.819	2190917.000	-43839820.000
5.378	0.000	407.035	24.375	1980694.000	-41131440.000
6.525	0.000	407.036	26.036	1790205.000	-38538650.000
7.606	0.000	407.037	27.811	1607894.000	-36139600.000
8.619	0.000	407.036	29.707	1437049.000	-33897690.000
9.571	0.000	407.036	31.732	1284256.000	-31750320.000
10.466	0.000	407.038	33.895	1215755.000	-29662840.000
11.325	0.000	407.039	36.205	1074803.000	-27840890.000
12.119	0.000	407.040	38.673	1085889.000	-26160160.000
13.061	0.000	407.041	41.309	931801.200	-24479410.000
13.947	0.000	407.041	44.125	766224.100	-22908580.000
14.797	0.000	407.041	47.133	632152.800	-21491310.000
15.582	0.000	407.042	50.346	558788.200	-20072900.000
16.322	0.000	407.042	53.777	561489.300	-18891550.000
17.016	0.000	407.043	57.443	579354.500	-17727150.000
17.671	0.000	407.043	61.359	556322.900	-16622410.000
18.311	0.000	407.043	65.541	488001.100	-15558630.000
18.896	0.000	407.044	70.009	451417.500	-14602380.000
19.448	0.000	407.044	74.781	420684.000	-13680610.000
19.985	0.000	407.043	79.878	380476.800	-12806510.000
20.479	0.000	407.043	85.323	348342.300	-12015660.000
20.943	0.000	407.044	91.139	320841.300	-11254100.000
21.382	0.000	407.044	97.352	291617.400	-10532870.000
21.798	0.000	407.044	103.987	265297.600	-9879061.000
22.192	0.000	407.044	111.076	248748.200	-9255883.000
22.565	0.000	407.043	118.647	231474.800	-8670222.000
22.924	0.000	407.043	126.735	213457.500	-8126058.000
23.277	0.000	407.043	135.373	195813.900	-7610381.000
23.629	0.000	407.043	144.601	166733.200	-7133696.000
23.961	0.000	407.042	154.458	153047.200	-6683160.000
24.283	0.000	407.042	164.986	152291.600	-6263181.000
24.628	0.000	407.042	176.232	142645.300	-5869323.000
24.924	0.000	407.042	188.245	130828.000	-5499527.000
25.214	0.000	407.042	201.077	122868.300	-5154094.000
25.510	0.000	407.041	214.783	111408.600	-4828264.000
25.826	0.000	407.041	229.423	101956.100	-4524537.000
26.110	0.000	407.040	245.062	92933.930	-4239727.000
26.404	0.000	407.040	261.766	86815.340	-3972609.000
26.711	0.000	407.039	279.609	80336.830	-3720331.000
27.015	0.000	407.038	298.669	74169.470	-3485249.000
27.274	0.000	407.038	319.027	69131.500	-3266072.000
27.594	0.000	407.038	340.773	63276.260	-3059380.000
27.869	0.000	407.037	364.002	59706.630	-2867112.000
28.112	0.000	407.037	388.814	55182.120	-2686052.000
28.362	0.000	407.037	415.317	50808.680	-2516410.000
28.583	0.000	407.037	443.627	48361.160	-2357172.000
28.810	0.000	407.037	473.866	43845.430	-2207823.000
29.046	0.000	407.037	506.167	40959.720	-2068464.000
29.285	0.000	407.037	540.670	37531.240	-1938361.000
29.524	0.000	407.037	577.524	35247.940	-1816081.000
