Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.471	0.000	393.035	20.000	6986901.000	-47760580.000
2.854	0.000	393.036	21.363	1778014.000	-49458730.000
4.151	0.000	393.037	22.819	1590873.000	-46299500.000
5.372	0.000	393.037	24.375	1463529.000	-43409110.000
6.517	0.000	393.037	26.036	1325967.000	-40704750.000
7.594	0.000	393.037	27.811	1164509.000	-38147780.000
8.617	0.000	393.039	29.707	1100644.000	-35665430.000
9.570	0.000	393.040	31.732	1053426.000	-33387780.000
10.467	0.000	393.041	33.895	994792.000	-31412400.000
11.361	0.000	393.042	36.205	867024.600	-29442610.000
12.158	0.000	393.042	38.673	818696.600	-27476970.000
13.103	0.000	393.043	41.309	671210.400	-25775800.000
13.989	0.000	393.043	44.125	556959.100	-24136860.000
14.821	0.000	393.043	47.133	487170.300	-22603120.000
15.606	0.000	393.044	50.346	414272.400	-21110940.000
16.348	0.000	393.044	53.777	407401.900	-19864420.000
17.044	0.000	393.044	57.443	418061.900	-18662070.000
17.701	0.000	393.044	61.359	418394.200	-17471950.000
18.319	0.000	393.044	65.541	390254.500	-16360650.000
18.917	0.000	393.044	70.009	372740.800	-15345090.000
19.468	0.000	393.044	74.781	346941.000	-14379260.000
19.988	0.000	393.044	79.878	317717.000	-13470360.000
20.481	0.000	393.044	85.323	294186.300	-12611640.000
20.957	0.000	393.043	91.139	271056.100	-11815960.000
21.441	0.000	393.043	97.352	248757.200	-11079440.000
21.935	0.000	393.043	103.987	229986.600	-10367850.000
22.386	0.000	393.043	111.076	212441.300	-9715465.000
22.929	0.000	393.043	118.647	195182.600	-9107393.000
23.433	0.000	393.043	126.735	181413.900	-8531640.000
23.906	0.000	393.043	135.373	170337.300	-7992671.000
24.352	0.000	393.043	144.601	167431.300	-7479250.000
24.702	0.000	393.042	154.458	137993.600	-7005863.000
25.111	0.000	393.042	164.986	133344.800	-6573079.000
25.469	0.000	393.042	176.232	123975.200	-6158196.000
25.743	0.000	393.042	188.245	112075.800	-5770741.000
26.018	0.000	393.042	201.077	105300.700	-5405075.000
26.296	0.000	393.042	214.783	96829.370	-5064402.000
26.592	0.000	393.042	229.423	90903.670	-4745866.000
26.851	0.000	393.042	245.062	82616.130	-4446578.000
27.252	0.000	393.042	261.766	77902.730	-4162169.000
27.555	0.000	393.042	279.609	73340.090	-3903186.000
27.811	0.000	393.042	298.669	66543.020	-3656579.000
28.173	0.000	393.042	319.027	62424.640	-3426227.000
28.468	0.000	393.041	340.773	58624.650	-3210030.000
28.759	0.000	393.040	364.002	54329.710	-3006767.000
29.025	0.000	393.040	388.814	50271.490	-2817552.000
29.365	0.000	393.039	415.317	47551.240	-2638628.000
29.609	0.000	393.039	443.627	44254.160	-2472296.000
29.911	0.000	393.038	473.866	41403.130	-2316248.000
30.157	0.000	393.038	506.167	38493.340	-2169685.000
30.566	0.000	393.038	540.670	35377.260	-2033170.000
30.789	0.000	393.038	577.524	33635.660	-1903949.000
31.094	0.000	393.038	616.890	30876.350	-1784304.000
31.352	0.000	393.038	658.940	28905.290	-1671942.000
31.609	0.000	393.038	703.857	27190.820	-1565916.000
31.871	0.000	393.038	751.834	25125.720	-1466690.000
32.138	0.000	393.038	803.083	23629.250	-1374415.000
32.359	0.000	393.038	857.824	21989.910	-1287545.000
32.635	0.000	393.038	916.297	20755.070	-1205937.000
32.919	0.000	393.037	978.756	19196.360	-1129896.000
33.536	0.000	393.037	1045.472	18096.570	-1058531.000
34.166	0.000	393.036	1116.736	16712.490	-991832.800
34.670	0.000	393.036	1192.857	15752.700	-928951.700
35.172	0.000	393.035	1274.167	14693.260	-870290.500
35.650	0.000	393.035	1361.020	13613.350	-815445.400
36.170	0.000	393.034	1453.793	12857.880	-763927.500
36.597	0.000	393.034	1552.890	12073.100	-715688.400
37.059	0.000	393.034	1658.741	11238.730	-670432.200
37.481	0.000	393.034	1771.808	10552.170	-628056.200
37.859	0.000	393.034	1892.582	9806.848	-588336.300
38.321	0.000	393.033	2021.589	9179.107	-551226.300
38.826	0.000	393.033	2159.389	8614.543	-516340.800
39.230	0.000	393.033	2306.582	8128.505	-483736.300
39.543	0.000	393.033	2463.808	7708.721	-453151.300
39.846	0.000	393.033	2631.752	7147.436	-424508.100
