Timestamp,Elapsed_Sec,Stage_Idx,Stage_Target_K,Temp_A_K,Error_K,Ramp_SP_K,Track_Err_K,Heater_Pct,Ramp_Rate_K_min,P_Gain,I_Gain,D_Gain,Range,MaxPwr_Pct,Phase
2026-09-05 06:50:13,8.6,1,355.00,345.2039,-9.7961,345.2396,+0.0357,1.48,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:14,10.0,1,355.00,345.1981,-9.8019,345.2630,+0.0649,2.07,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:16,11.4,1,355.00,345.1923,-9.8077,345.2864,+0.0941,2.79,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:17,12.8,1,355.00,345.1869,-9.8131,345.3098,+0.1229,3.39,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:18,14.2,1,355.00,345.1804,-9.8196,345.3333,+0.1529,4.04,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:20,15.6,1,355.00,345.1745,-9.8255,345.3567,+0.1822,4.64,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:21,17.0,1,355.00,345.1686,-9.8314,345.3801,+0.2115,5.39,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:23,18.4,1,355.00,345.1625,-9.8375,345.4035,+0.2410,6.00,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:24,19.8,1,355.00,345.1570,-9.8430,345.4269,+0.2699,6.66,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:25,21.3,1,355.00,345.1518,-9.8482,345.4502,+0.2984,7.23,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:27,22.7,1,355.00,345.1473,-9.8527,345.4736,+0.3263,7.86,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:28,24.1,1,355.00,345.1423,-9.8577,345.4970,+0.3547,8.52,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:30,25.5,1,355.00,345.1387,-9.8613,345.5204,+0.3817,9.08,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:31,26.9,1,355.00,345.1353,-9.8647,345.5438,+0.4085,9.64,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:32,28.3,1,355.00,345.1314,-9.8686,345.5671,+0.4357,10.29,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:34,29.7,1,355.00,345.1274,-9.8726,345.5905,+0.4631,10.83,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:35,31.1,1,355.00,345.1242,-9.8758,345.6139,+0.4897,11.49,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:37,32.5,1,355.00,345.1216,-9.8784,345.6373,+0.5157,11.97,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:38,33.9,1,355.00,345.1194,-9.8806,345.6607,+0.5413,12.53,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:39,35.3,1,355.00,345.1182,-9.8818,345.6841,+0.5659,13.00,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:41,36.7,1,355.00,345.1175,-9.8825,345.7075,+0.5900,13.52,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:42,38.1,1,355.00,345.1172,-9.8828,345.7309,+0.6137,14.07,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:44,39.5,1,355.00,345.1181,-9.8819,345.7543,+0.6362,14.51,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:45,40.9,1,355.00,345.1191,-9.8809,345.7777,+0.6586,14.95,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:46,42.3,1,355.00,345.1213,-9.8787,345.8011,+0.6798,15.36,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:48,43.7,1,355.00,345.1244,-9.8756,345.8244,+0.7000,15.77,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:49,45.1,1,355.00,345.1277,-9.8723,345.8478,+0.7201,16.19,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:51,46.5,1,355.00,345.1317,-9.8683,345.8712,+0.7395,16.59,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:52,47.9,1,355.00,345.1365,-9.8635,345.8946,+0.7581,17.00,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:53,49.3,1,355.00,345.1416,-9.8584,345.9181,+0.7765,17.32,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:55,50.7,1,355.00,345.1475,-9.8525,345.9415,+0.7940,17.74,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:56,52.1,1,355.00,345.1540,-9.8460,345.9649,+0.8109,18.04,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:58,53.5,1,355.00,345.1612,-9.8388,345.9883,+0.8271,18.29,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:50:59,54.9,1,355.00,345.1701,-9.8299,346.0116,+0.8415,18.58,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:00,56.3,1,355.00,345.1797,-9.8203,346.0350,+0.8553,18.77,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:02,57.7,1,355.00,345.1895,-9.8105,346.0584,+0.8689,19.05,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:03,59.1,1,355.00,345.2006,-9.7994,346.0818,+0.8812,19.22,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:05,60.6,1,355.00,345.2123,-9.7877,346.1052,+0.8929,19.44,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:06,62.0,1,355.00,345.2251,-9.7749,346.1286,+0.9035,19.61,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:07,63.4,1,355.00,345.2382,-9.7618,346.1520,+0.9138,19.78,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:09,64.8,1,355.00,345.2516,-9.7484,346.1754,+0.9238,20.00,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:10,66.2,1,355.00,345.2657,-9.7343,346.1988,+0.9331,20.07,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:12,67.6,1,355.00,345.2823,-9.7177,346.2222,+0.9399,20.16,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:13,69.0,1,355.00,345.2974,-9.7026,346.2455,+0.9481,20.32,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:15,70.4,1,355.00,345.3135,-9.6865,346.2689,+0.9554,20.44,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:16,71.8,1,355.00,345.3300,-9.6700,346.2923,+0.9623,20.52,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:17,73.2,1,355.00,345.3473,-9.6527,346.3157,+0.9684,20.62,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:19,74.6,1,355.00,345.3662,-9.6338,346.3391,+0.9729,20.66,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:20,76.0,1,355.00,345.3845,-9.6155,346.3625,+0.9780,20.66,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:22,77.4,1,355.00,345.4039,-9.5961,346.3859,+0.9820,20.71,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:23,78.8,1,355.00,345.4229,-9.5771,346.4093,+0.9864,20.76,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:24,80.2,1,355.00,345.4426,-9.5574,346.4327,+0.9901,20.78,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:26,81.6,1,355.00,345.4643,-9.5357,346.4560,+0.9917,20.79,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:27,83.0,1,355.00,345.4844,-9.5156,346.4795,+0.9951,20.78,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:29,84.4,1,355.00,345.5052,-9.4948,346.5028,+0.9976,20.84,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:30,85.8,1,355.00,345.5255,-9.4745,346.5262,+1.0007,20.89,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:31,87.2,1,355.00,345.5457,-9.4543,346.5496,+1.0039,20.90,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:33,88.6,1,355.00,345.5677,-9.4323,346.5730,+1.0053,20.87,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:34,90.0,1,355.00,345.5890,-9.4110,346.5964,+1.0074,20.83,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:36,91.4,1,355.00,345.6105,-9.3895,346.6198,+1.0093,20.86,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:37,92.8,1,355.00,345.6326,-9.3674,346.6432,+1.0106,20.76,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:38,94.2,1,355.00,345.6555,-9.3445,346.6666,+1.0111,20.71,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:40,95.6,1,355.00,345.6794,-9.3206,346.6900,+1.0106,20.72,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:41,97.0,1,355.00,345.7022,-9.2978,346.7133,+1.0111,20.61,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:43,98.4,1,355.00,345.7259,-9.2741,346.7367,+1.0108,20.60,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:44,99.8,1,355.00,345.7484,-9.2516,346.7601,+1.0117,20.62,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:45,101.2,1,355.00,345.7709,-9.2291,346.7835,+1.0126,20.59,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:47,102.7,1,355.00,345.7950,-9.2050,346.8069,+1.0119,20.49,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:48,104.1,1,355.00,345.8179,-9.1821,346.8303,+1.0124,20.50,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:50,105.5,1,355.00,345.8408,-9.1592,346.8537,+1.0129,20.42,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:51,106.9,1,355.00,345.8643,-9.1357,346.8771,+1.0128,20.36,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:52,108.3,1,355.00,345.8889,-9.1111,346.9005,+1.0116,20.32,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:54,109.7,1,355.00,345.9117,-9.0883,346.9239,+1.0122,20.38,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:55,111.1,1,355.00,345.9338,-9.0662,346.9472,+1.0134,20.34,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:57,112.5,1,355.00,345.9564,-9.0436,346.9706,+1.0142,20.34,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:58,113.9,1,355.00,345.9785,-9.0215,346.9940,+1.0155,20.34,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:51:59,115.3,1,355.00,346.0020,-8.9980,347.0174,+1.0154,20.28,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:01,116.7,1,355.00,346.0247,-8.9753,347.0408,+1.0161,20.22,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:02,118.1,1,355.00,346.0475,-8.9525,347.0642,+1.0167,20.22,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:04,119.5,1,355.00,346.0701,-8.9299,347.0876,+1.0175,20.13,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:05,120.9,1,355.00,346.0925,-8.9075,347.1110,+1.0185,20.17,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:06,122.3,1,355.00,346.1160,-8.8840,347.1344,+1.0184,20.21,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:08,123.7,1,355.00,346.1377,-8.8623,347.1578,+1.0201,20.19,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:09,125.1,1,355.00,346.1604,-8.8396,347.1812,+1.0208,20.13,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:11,126.5,1,355.00,346.1822,-8.8178,347.2046,+1.0224,20.18,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:12,127.9,1,355.00,346.2050,-8.7950,347.2280,+1.0230,20.15,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:13,129.3,1,355.00,346.2265,-8.7735,347.2513,+1.0248,20.19,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:15,130.7,1,355.00,346.2485,-8.7515,347.2747,+1.0262,20.09,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:16,132.1,1,355.00,346.2710,-8.7290,347.2981,+1.0271,20.08,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:18,133.5,1,355.00,346.2931,-8.7069,347.3215,+1.0284,20.06,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:19,134.9,1,355.00,346.3155,-8.6845,347.3449,+1.0294,20.13,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:20,136.3,1,355.00,346.3372,-8.6628,347.3683,+1.0311,20.05,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:22,137.7,1,355.00,346.3594,-8.6406,347.3917,+1.0323,20.05,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:23,139.1,1,355.00,346.3811,-8.6189,347.4151,+1.0340,20.09,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:25,140.5,1,355.00,346.4026,-8.5974,347.4385,+1.0359,20.01,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:26,142.0,1,355.00,346.4255,-8.5745,347.4619,+1.0364,20.07,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:27,143.4,1,355.00,346.4463,-8.5537,347.4853,+1.0390,20.09,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:29,144.8,1,355.00,346.4679,-8.5321,347.5087,+1.0408,20.05,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:30,146.2,1,355.00,346.4895,-8.5105,347.5321,+1.0426,20.03,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:32,147.6,1,355.00,346.5111,-8.4889,347.5555,+1.0444,20.08,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:33,149.0,1,355.00,346.5336,-8.4664,347.5789,+1.0453,20.02,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:35,150.4,1,355.00,346.5555,-8.4445,347.6023,+1.0468,19.95,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:36,151.8,1,355.00,346.5782,-8.4218,347.6257,+1.0475,19.98,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:37,153.2,1,355.00,346.5996,-8.4004,347.6491,+1.0495,20.00,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:39,154.6,1,355.00,346.6221,-8.3779,347.6725,+1.0504,19.99,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:40,156.0,1,355.00,346.6434,-8.3566,347.6959,+1.0525,20.02,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:42,157.4,1,355.00,346.6645,-8.3355,347.7193,+1.0548,20.03,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:43,158.8,1,355.00,346.6858,-8.3142,347.7427,+1.0569,20.01,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:44,160.2,1,355.00,346.7073,-8.2927,347.7661,+1.0588,20.01,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:46,161.6,1,355.00,346.7298,-8.2702,347.7894,+1.0596,20.00,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:47,163.0,1,355.00,346.7509,-8.2491,347.8129,+1.0620,20.05,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:49,164.4,1,355.00,346.7718,-8.2282,347.8362,+1.0644,20.03,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:50,165.8,1,355.00,346.7933,-8.2067,347.8596,+1.0663,19.97,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:51,167.2,1,355.00,346.8148,-8.1852,347.8830,+1.0682,20.00,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:53,168.6,1,355.00,346.8369,-8.1631,347.9064,+1.0695,20.05,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:54,170.0,1,355.00,346.8578,-8.1422,347.9298,+1.0720,20.05,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:56,171.4,1,355.00,346.8785,-8.1215,347.9531,+1.0746,20.03,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:57,172.8,1,355.00,346.8995,-8.1005,347.9765,+1.0770,20.12,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:52:58,174.2,1,355.00,346.9200,-8.0800,347.9999,+1.0799,20.10,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
2026-09-05 06:53:00,175.6,1,355.00,346.9420,-8.0580,348.0233,+1.0813,20.09,1.00,25.0,400.0,0.0,HI,70.0,RAMPING
