Timestamp,Elapsed_Sec,Stage_Idx,Stage_Target_K,Temp_A_K,Error_K,Ramp_SP_K,Track_Err_K,Heater_Pct,Ramp_Rate_K_min,P_Gain,I_Gain,D_Gain,Range,MaxPwr_Pct,Phase
2026-09-04 22:41:54,106.7,1,375.00,372.8936,-2.1064,373.4941,+0.6005,23.72,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:41:55,108.1,1,375.00,372.9132,-2.0868,373.5175,+0.6043,23.70,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:41:57,109.5,1,375.00,372.9329,-2.0671,373.5409,+0.6080,23.70,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:41:58,110.9,1,375.00,372.9543,-2.0457,373.5643,+0.6100,23.64,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:41:59,112.3,1,375.00,372.9748,-2.0252,373.5877,+0.6129,23.63,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:01,113.7,1,375.00,372.9954,-2.0046,373.6111,+0.6157,23.60,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:02,115.1,1,375.00,373.0157,-1.9843,373.6345,+0.6188,23.61,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:04,116.5,1,375.00,373.0372,-1.9628,373.6579,+0.6207,23.61,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:05,117.9,1,375.00,373.0568,-1.9432,373.6813,+0.6245,23.68,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:06,119.3,1,375.00,373.0763,-1.9237,373.7047,+0.6284,23.67,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:08,120.7,1,375.00,373.0956,-1.9044,373.7281,+0.6325,23.68,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:09,122.1,1,375.00,373.1141,-1.8859,373.7515,+0.6374,23.79,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:11,123.5,1,375.00,373.1335,-1.8665,373.7749,+0.6414,23.78,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:12,124.9,1,375.00,373.1533,-1.8467,373.7983,+0.6450,23.77,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:13,126.4,1,375.00,373.1728,-1.8272,373.8217,+0.6489,23.77,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:15,127.8,1,375.00,373.1925,-1.8075,373.8451,+0.6526,23.72,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:16,129.2,1,375.00,373.2125,-1.7875,373.8685,+0.6560,23.71,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:18,130.6,1,375.00,373.2321,-1.7679,373.8919,+0.6598,23.76,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:19,132.0,1,375.00,373.2533,-1.7467,373.9153,+0.6620,23.75,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:20,133.4,1,375.00,373.2732,-1.7268,373.9387,+0.6655,23.72,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:22,134.8,1,375.00,373.2932,-1.7068,373.9621,+0.6689,23.73,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:23,136.2,1,375.00,373.3132,-1.6868,373.9854,+0.6722,23.73,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:25,137.6,1,375.00,373.3348,-1.6652,374.0088,+0.6740,23.64,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:26,139.0,1,375.00,373.3549,-1.6451,374.0322,+0.6773,23.78,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:27,140.4,1,375.00,373.3740,-1.6260,374.0556,+0.6816,23.80,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:29,141.8,1,375.00,373.3930,-1.6070,374.0790,+0.6860,23.84,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:30,143.2,1,375.00,373.4135,-1.5865,374.1024,+0.6889,23.79,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:32,144.6,1,375.00,373.4330,-1.5670,374.1258,+0.6928,23.77,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:33,146.0,1,375.00,373.4528,-1.5472,374.1492,+0.6964,23.77,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:35,147.4,1,375.00,373.4731,-1.5269,374.1726,+0.6995,23.72,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:36,148.8,1,375.00,373.4932,-1.5068,374.1960,+0.7028,23.79,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:37,150.2,1,375.00,373.5139,-1.4861,374.2194,+0.7055,23.76,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:39,151.6,1,375.00,373.5339,-1.4661,374.2428,+0.7089,23.75,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:40,153.0,1,375.00,373.5540,-1.4460,374.2662,+0.7122,23.72,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:42,154.4,1,375.00,373.5744,-1.4256,374.2896,+0.7152,23.70,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:43,155.8,1,375.00,373.5958,-1.4042,374.3130,+0.7172,23.71,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:44,157.2,1,375.00,373.6160,-1.3840,374.3364,+0.7204,23.75,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:46,158.6,1,375.00,373.6353,-1.3647,374.3598,+0.7245,23.85,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:47,160.0,1,375.00,373.6543,-1.3457,374.3832,+0.7289,23.77,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:49,161.4,1,375.00,373.6728,-1.3272,374.4066,+0.7338,23.82,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:50,162.8,1,375.00,373.6922,-1.3078,374.4300,+0.7378,23.88,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:51,164.3,1,375.00,373.7121,-1.2879,374.4534,+0.7413,23.95,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:53,165.7,1,375.00,373.7311,-1.2689,374.4768,+0.7457,23.86,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:54,167.1,1,375.00,373.7507,-1.2493,374.5002,+0.7495,23.87,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:56,168.5,1,375.00,373.7710,-1.2290,374.5236,+0.7526,23.77,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:57,169.9,1,375.00,373.7931,-1.2069,374.5469,+0.7538,23.73,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:42:58,171.3,1,375.00,373.8136,-1.1864,374.5703,+0.7567,23.80,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:00,172.7,1,375.00,373.8314,-1.1686,374.5937,+0.7623,24.06,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:01,174.1,1,375.00,373.8488,-1.1512,374.6171,+0.7683,24.07,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:03,175.5,1,375.00,373.8669,-1.1331,374.6405,+0.7736,24.08,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:04,176.9,1,375.00,373.8871,-1.1129,374.6639,+0.7768,24.03,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:05,178.3,1,375.00,373.9066,-1.0934,374.6873,+0.7807,24.05,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:07,179.7,1,375.00,373.9256,-1.0744,374.7107,+0.7851,24.07,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:08,181.1,1,375.00,373.9449,-1.0551,374.7341,+0.7892,24.05,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:10,182.5,1,375.00,373.9656,-1.0344,374.7575,+0.7919,24.08,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:11,183.9,1,375.00,373.9848,-1.0152,374.7809,+0.7961,24.08,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:12,185.3,1,375.00,374.0040,-0.9960,374.8043,+0.8003,24.10,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:14,186.7,1,375.00,374.0235,-0.9765,374.8277,+0.8042,24.11,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:15,188.1,1,375.00,374.0427,-0.9573,374.8511,+0.8084,24.20,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:17,189.5,1,375.00,374.0630,-0.9370,374.8745,+0.8115,24.14,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:18,190.9,1,375.00,374.0823,-0.9177,374.8979,+0.8156,24.19,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:19,192.3,1,375.00,374.1020,-0.8980,374.9213,+0.8193,24.11,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:21,193.7,1,375.00,374.1219,-0.8781,374.9447,+0.8228,24.11,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:22,195.1,1,375.00,374.1415,-0.8585,374.9681,+0.8266,24.19,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:24,196.5,1,375.00,374.1619,-0.8381,374.9915,+0.8296,24.16,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:25,197.9,1,375.00,374.1818,-0.8182,375.0000,+0.8182,24.21,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:26,199.3,1,375.00,374.2007,-0.7993,375.0000,+0.7993,24.19,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:28,200.7,1,375.00,374.2199,-0.7801,375.0000,+0.7801,24.27,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:29,202.2,1,375.00,374.2400,-0.7600,375.0000,+0.7600,24.24,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:31,203.6,1,375.00,374.2599,-0.7401,375.0000,+0.7401,24.21,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:32,205.0,1,375.00,374.2798,-0.7202,375.0000,+0.7202,24.25,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:33,206.4,1,375.00,374.2989,-0.7011,375.0000,+0.7011,24.34,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:35,207.8,1,375.00,374.3176,-0.6824,375.0000,+0.6824,24.28,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:36,209.2,1,375.00,374.3380,-0.6620,375.0000,+0.6620,24.28,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:38,210.6,1,375.00,374.3577,-0.6423,375.0000,+0.6423,24.30,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:39,212.0,1,375.00,374.3776,-0.6224,375.0000,+0.6224,24.20,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:40,213.4,1,375.00,374.3980,-0.6020,375.0000,+0.6020,24.23,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:42,214.8,1,375.00,374.4192,-0.5808,375.0000,+0.5808,24.27,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:43,216.2,1,375.00,374.4390,-0.5610,375.0000,+0.5610,24.29,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:45,217.6,1,375.00,374.4588,-0.5412,375.0000,+0.5412,24.23,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:46,219.0,1,375.00,374.4791,-0.5209,375.0000,+0.5209,24.23,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:48,220.4,1,375.00,374.4992,-0.5008,375.0000,+0.5008,24.24,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:49,221.8,1,375.00,374.5208,-0.4792,375.0000,+0.4792,24.18,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:50,223.2,1,375.00,374.5437,-0.4563,375.0000,+0.4563,23.86,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:52,224.6,1,375.00,374.5668,-0.4332,375.0000,+0.4332,23.90,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:53,226.0,1,375.00,374.5880,-0.4120,375.0000,+0.4120,23.96,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:55,227.4,1,375.00,374.6091,-0.3909,375.0000,+0.3909,23.93,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:56,228.8,1,375.00,374.6310,-0.3690,375.0000,+0.3690,23.95,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:57,230.2,1,375.00,374.6512,-0.3488,375.0000,+0.3488,23.94,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:43:59,231.6,1,375.00,374.6719,-0.3281,375.0000,+0.3281,23.88,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:44:00,233.0,1,375.00,374.6923,-0.3077,375.0000,+0.3077,23.51,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:44:02,234.4,1,375.00,374.7126,-0.2874,375.0000,+0.2874,23.03,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:44:03,235.8,1,375.00,374.7340,-0.2660,375.0000,+0.2660,22.49,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:44:04,237.2,1,375.00,374.7540,-0.2460,375.0000,+0.2460,22.08,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:44:06,238.6,1,375.00,374.7732,-0.2268,375.0000,+0.2268,21.57,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:44:07,240.1,1,375.00,374.7924,-0.2076,375.0000,+0.2076,21.15,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:44:09,241.5,1,375.00,374.8129,-0.1871,375.0000,+0.1871,20.63,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:44:10,242.9,1,375.00,374.8323,-0.1677,375.0000,+0.1677,20.20,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:44:11,244.3,1,375.00,374.8512,-0.1488,375.0000,+0.1488,19.71,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:44:13,245.7,1,375.00,374.8696,-0.1304,375.0000,+0.1304,19.25,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:44:14,247.1,1,375.00,374.8881,-0.1119,375.0000,+0.1119,18.87,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:44:16,248.5,1,375.00,374.9068,-0.0932,375.0000,+0.0932,18.48,1.00,25.0,900.0,0.0,HI,70.0,HOLDING
2026-09-04 22:44:17,249.9,1,375.00,374.9233,-0.0767,375.0000,+0.0767,18.06,1.00,25.0,900.0,0.0,HI,70.0,HOLDING
2026-09-04 22:44:18,251.3,1,375.00,374.9398,-0.0602,375.0000,+0.0602,17.64,1.00,25.0,900.0,0.0,HI,70.0,HOLDING
