Timestamp,Elapsed_Sec,Stage_Idx,Stage_Target_K,Temp_A_K,Error_K,Ramp_SP_K,Track_Err_K,Heater_Pct,Ramp_Rate_K_min,P_Gain,I_Gain,D_Gain,Range,MaxPwr_Pct,Phase
2026-09-05 08:12:09,8.6,1,395.00,385.2716,-9.7284,385.2692,-0.0024,15.74,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:10,10.0,1,395.00,385.2719,-9.7281,385.2926,+0.0207,16.57,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:12,11.4,1,395.00,385.2715,-9.7285,385.3160,+0.0445,17.36,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:13,12.8,1,395.00,385.2719,-9.7281,385.3394,+0.0675,18.06,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:15,14.2,1,395.00,385.2736,-9.7264,385.3629,+0.0893,18.64,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:16,15.6,1,395.00,385.2757,-9.7243,385.3863,+0.1106,19.40,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:17,17.0,1,395.00,385.2779,-9.7221,385.4096,+0.1317,19.94,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:19,18.4,1,395.00,385.2817,-9.7183,385.4330,+0.1513,20.49,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:20,19.9,1,395.00,385.2856,-9.7144,385.4564,+0.1708,21.02,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:22,21.3,1,395.00,385.2910,-9.7090,385.4798,+0.1888,21.52,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:23,22.7,1,395.00,385.2973,-9.7027,385.5032,+0.2059,21.86,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:24,24.1,1,395.00,385.3048,-9.6952,385.5266,+0.2218,22.35,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:26,25.5,1,395.00,385.3129,-9.6871,385.5499,+0.2370,22.65,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:27,26.9,1,395.00,385.3218,-9.6782,385.5733,+0.2515,23.09,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:29,28.3,1,395.00,385.3310,-9.6690,385.5967,+0.2657,23.35,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:30,29.7,1,395.00,385.3414,-9.6586,385.6201,+0.2787,23.61,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:31,31.1,1,395.00,385.3537,-9.6463,385.6435,+0.2898,23.80,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:33,32.5,1,395.00,385.3658,-9.6342,385.6669,+0.3011,24.11,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:34,33.9,1,395.00,385.3780,-9.6220,385.6903,+0.3123,24.40,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:36,35.3,1,395.00,385.3914,-9.6086,385.7137,+0.3223,24.52,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:37,36.7,1,395.00,385.4065,-9.5935,385.7371,+0.3306,24.54,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:38,38.1,1,395.00,385.4223,-9.5777,385.7604,+0.3381,24.57,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:40,39.5,1,395.00,385.4390,-9.5610,385.7838,+0.3448,24.60,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:41,40.9,1,395.00,385.4565,-9.5435,385.8072,+0.3507,24.72,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:43,42.3,1,395.00,385.4739,-9.5261,385.8306,+0.3567,24.71,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:44,43.7,1,395.00,385.4931,-9.5069,385.8540,+0.3609,24.72,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:45,45.1,1,395.00,385.5121,-9.4879,385.8774,+0.3653,24.66,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:47,46.5,1,395.00,385.5316,-9.4684,385.9008,+0.3692,24.61,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:48,47.9,1,395.00,385.5511,-9.4489,385.9242,+0.3731,24.63,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:50,49.3,1,395.00,385.5710,-9.4290,385.9476,+0.3766,24.68,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:51,50.7,1,395.00,385.5916,-9.4084,385.9710,+0.3794,24.60,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:52,52.1,1,395.00,385.6118,-9.3882,385.9944,+0.3826,24.53,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:54,53.5,1,395.00,385.6331,-9.3669,386.0177,+0.3846,24.32,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:55,54.9,1,395.00,385.6536,-9.3464,386.0411,+0.3875,24.49,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:57,56.3,1,395.00,385.6737,-9.3263,386.0645,+0.3908,24.29,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:58,57.7,1,395.00,385.6967,-9.3033,386.0879,+0.3912,24.38,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:12:59,59.1,1,395.00,385.7163,-9.2837,386.1113,+0.3950,24.33,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
