Timestamp,Elapsed_Sec,Stage_Idx,Stage_Target_K,Temp_A_K,Error_K,Ramp_SP_K,Track_Err_K,Heater_Pct,Ramp_Rate_K_min,P_Gain,I_Gain,D_Gain,Range,MaxPwr_Pct,Phase
2026-09-05 08:28:32,8.6,1,405.00,395.1888,-9.8112,395.1857,-0.0031,18.07,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:34,10.0,1,405.00,395.1892,-9.8108,395.2325,+0.0433,19.51,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:35,11.4,1,405.00,395.1904,-9.8096,395.2793,+0.0889,21.01,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:37,12.8,1,405.00,395.1918,-9.8082,395.3261,+0.1343,22.58,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:38,14.2,1,405.00,395.1934,-9.8066,395.3730,+0.1796,23.95,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:39,15.6,1,405.00,395.1956,-9.8044,395.4198,+0.2242,25.42,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:41,17.0,1,405.00,395.1987,-9.8013,395.4666,+0.2679,26.80,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:42,18.4,1,405.00,395.2025,-9.7975,395.5134,+0.3109,28.01,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:44,19.8,1,405.00,395.2084,-9.7916,395.5601,+0.3517,29.14,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:45,21.3,1,405.00,395.2156,-9.7844,395.6069,+0.3913,30.38,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:47,22.7,1,405.00,395.2247,-9.7753,395.6537,+0.4290,31.45,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:48,24.1,1,405.00,395.2346,-9.7654,395.7005,+0.4659,32.33,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:49,25.5,1,405.00,395.2464,-9.7536,395.7473,+0.5009,33.36,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:51,26.9,1,405.00,395.2604,-9.7396,395.7941,+0.5337,34.11,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:52,28.3,1,405.00,395.2762,-9.7238,395.8408,+0.5646,34.86,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:54,29.7,1,405.00,395.2946,-9.7054,395.8876,+0.5930,35.52,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:55,31.1,1,405.00,395.3141,-9.6859,395.9344,+0.6203,36.19,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:56,32.5,1,405.00,395.3343,-9.6657,395.9812,+0.6469,36.81,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:58,33.9,1,405.00,395.3568,-9.6432,396.0280,+0.6712,37.27,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:28:59,35.3,1,405.00,395.3806,-9.6194,396.0748,+0.6942,37.77,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:01,36.7,1,405.00,395.4076,-9.5924,396.1215,+0.7139,38.16,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:02,38.1,1,405.00,395.4348,-9.5652,396.1683,+0.7335,38.39,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:03,39.5,1,405.00,395.4639,-9.5361,396.2151,+0.7512,38.61,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:05,40.9,1,405.00,395.4948,-9.5052,396.2619,+0.7671,38.87,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:06,42.3,1,405.00,395.5258,-9.4742,396.3086,+0.7828,39.09,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:08,43.7,1,405.00,395.5605,-9.4395,396.3554,+0.7949,39.17,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:09,45.1,1,405.00,395.5951,-9.4049,396.4022,+0.8071,39.14,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:10,46.5,1,405.00,395.6314,-9.3686,396.4490,+0.8176,39.09,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:12,47.9,1,405.00,395.6690,-9.3310,396.4958,+0.8268,39.03,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:13,49.3,1,405.00,395.7100,-9.2900,396.5426,+0.8326,38.99,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:15,50.7,1,405.00,395.7497,-9.2503,396.5894,+0.8397,38.92,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:16,52.1,1,405.00,395.7901,-9.2099,396.6362,+0.8461,38.65,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:17,53.5,1,405.00,395.8322,-9.1678,396.6830,+0.8508,38.50,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:19,54.9,1,405.00,395.8746,-9.1254,396.7297,+0.8551,38.37,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:20,56.3,1,405.00,395.9196,-9.0804,396.7765,+0.8569,38.17,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:22,57.7,1,405.00,395.9622,-9.0378,396.8233,+0.8611,38.05,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:23,59.1,1,405.00,396.0056,-8.9944,396.8701,+0.8645,37.93,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:24,60.6,1,405.00,396.0487,-8.9513,396.9169,+0.8682,37.76,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:26,62.0,1,405.00,396.0941,-8.9059,396.9637,+0.8696,37.62,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:27,63.4,1,405.00,396.1371,-8.8629,397.0104,+0.8733,37.54,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:29,64.8,1,405.00,396.1793,-8.8207,397.0572,+0.8779,37.50,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:30,66.2,1,405.00,396.2212,-8.7788,397.1040,+0.8828,37.44,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:31,67.6,1,405.00,396.2630,-8.7370,397.1508,+0.8878,37.29,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:33,69.0,1,405.00,396.3051,-8.6949,397.1975,+0.8924,37.27,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:29:34,70.4,1,405.00,396.3488,-8.6512,397.2443,+0.8955,37.26,2.00,40.0,900.0,0.0,HI,70.0,RAMPING
