Timestamp,Elapsed_Sec,Stage_Idx,Stage_Target_K,Temp_A_K,Error_K,Ramp_SP_K,Track_Err_K,Heater_Pct,Ramp_Rate_K_min,P_Gain,I_Gain,D_Gain,Range,MaxPwr_Pct,Phase
2026-09-05 08:48:45,8.6,1,411.00,410.2220,-0.7780,410.2144,-0.0076,20.74,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:48:46,10.0,1,411.00,410.2233,-0.7767,410.2378,+0.0145,21.54,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:48:47,11.4,1,411.00,410.2245,-0.7755,410.2612,+0.0367,22.18,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:48:49,12.8,1,411.00,410.2267,-0.7733,410.2846,+0.0579,22.75,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:48:50,14.2,1,411.00,410.2300,-0.7700,410.3080,+0.0780,23.40,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:48:52,15.6,1,411.00,410.2340,-0.7660,410.3314,+0.0974,23.87,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:48:53,17.0,1,411.00,410.2378,-0.7622,410.3548,+0.1170,24.71,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:48:54,18.4,1,411.00,410.2422,-0.7578,410.3782,+0.1360,24.88,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:48:56,19.8,1,411.00,410.2486,-0.7514,410.4016,+0.1530,25.50,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:48:57,21.3,1,411.00,410.2551,-0.7449,410.4250,+0.1699,25.90,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:48:59,22.7,1,411.00,410.2624,-0.7376,410.4483,+0.1859,26.27,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:49:00,24.1,1,411.00,410.2706,-0.7294,410.4717,+0.2011,26.85,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:49:01,25.5,1,411.00,410.2789,-0.7211,410.4951,+0.2162,27.09,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:49:03,26.9,1,411.00,410.2888,-0.7112,410.5185,+0.2297,27.29,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:49:04,28.3,1,411.00,410.3002,-0.6998,410.5419,+0.2417,27.45,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:49:06,29.7,1,411.00,410.3125,-0.6875,410.5653,+0.2528,27.75,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:49:07,31.1,1,411.00,410.3265,-0.6735,410.5887,+0.2622,27.86,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:49:08,32.5,1,411.00,410.3407,-0.6593,410.6121,+0.2714,27.92,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:49:10,33.9,1,411.00,410.3555,-0.6445,410.6354,+0.2799,28.14,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
2026-09-05 08:49:11,35.3,1,411.00,410.3717,-0.6283,410.6588,+0.2871,28.01,1.00,40.0,900.0,0.0,HI,70.0,RAMPING
