Timestamp,Elapsed_Sec,Temp_A_K,Setpoint_K,Error_K,Heater_Pct,Ramp_Rate_K_min,P_Gain,I_Gain,D_Gain,Range,MaxPwr_Pct,Stage
2026-09-04 21:44:11,49.1,340.4789,345.00,-4.5211,1.14,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:13,50.5,340.4733,345.00,-4.5267,1.23,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:14,51.9,340.4669,345.00,-4.5331,1.33,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:15,53.3,340.4613,345.00,-4.5387,1.42,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:17,54.7,340.4572,345.00,-4.5428,1.51,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:18,56.1,340.4520,345.00,-4.5480,1.62,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:20,57.6,340.4468,345.00,-4.5532,1.72,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:21,59.0,340.4417,345.00,-4.5583,1.83,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:22,60.4,340.4366,345.00,-4.5634,1.94,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:24,61.8,340.4314,345.00,-4.5686,2.06,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:25,63.2,340.4256,345.00,-4.5744,2.17,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:27,64.6,340.4205,345.00,-4.5795,2.29,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:28,66.0,340.4154,345.00,-4.5846,2.42,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:29,67.4,340.4111,345.00,-4.5889,2.54,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:31,68.8,340.4066,345.00,-4.5934,2.67,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:32,70.2,340.4018,345.00,-4.5982,2.80,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:34,71.6,340.3971,345.00,-4.6029,2.94,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:35,73.0,340.3918,345.00,-4.6082,3.08,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:37,74.4,340.3871,345.00,-4.6129,3.22,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:38,75.8,340.3822,345.00,-4.6178,3.37,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:39,77.2,340.3771,345.00,-4.6229,3.52,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:41,78.6,340.3722,345.00,-4.6278,3.67,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:42,80.0,340.3673,345.00,-4.6327,3.83,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:44,81.4,340.3629,345.00,-4.6371,3.98,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:45,82.8,340.3587,345.00,-4.6413,4.14,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:46,84.2,340.3541,345.00,-4.6459,4.30,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:48,85.6,340.3495,345.00,-4.6505,4.48,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:49,87.0,340.3443,345.00,-4.6557,4.65,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:51,88.4,340.3400,345.00,-4.6600,4.83,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:52,89.8,340.3356,345.00,-4.6644,5.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:53,91.2,340.3317,345.00,-4.6683,5.17,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:55,92.6,340.3279,345.00,-4.6721,5.36,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:56,94.0,340.3241,345.00,-4.6759,5.54,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:58,95.4,340.3201,345.00,-4.6799,5.73,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:44:59,96.8,340.3157,345.00,-4.6843,5.92,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:00,98.3,340.3115,345.00,-4.6885,6.12,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:02,99.7,340.3072,345.00,-4.6928,6.32,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:03,101.1,340.3038,345.00,-4.6962,6.52,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:05,102.5,340.3007,345.00,-4.6993,6.71,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:06,103.9,340.2976,345.00,-4.7024,6.92,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:07,105.3,340.2947,345.00,-4.7053,7.12,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:09,106.7,340.2920,345.00,-4.7080,7.34,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:10,108.1,340.2892,345.00,-4.7108,7.55,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:12,109.5,340.2862,345.00,-4.7138,7.76,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:13,110.9,340.2831,345.00,-4.7169,7.99,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:14,112.3,340.2802,345.00,-4.7198,8.21,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:16,113.7,340.2778,345.00,-4.7222,8.43,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:17,115.1,340.2760,345.00,-4.7240,8.65,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:19,116.5,340.2737,345.00,-4.7263,8.88,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:20,117.9,340.2717,345.00,-4.7283,9.11,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:21,119.3,340.2696,345.00,-4.7304,9.35,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:23,120.7,340.2684,345.00,-4.7316,9.58,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:24,122.1,340.2672,345.00,-4.7328,9.82,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:26,123.5,340.2663,345.00,-4.7337,10.05,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:27,124.9,340.2656,345.00,-4.7344,10.29,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:28,126.3,340.2658,345.00,-4.7342,10.54,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:30,127.7,340.2669,345.00,-4.7331,10.78,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:31,129.1,340.2679,345.00,-4.7321,11.01,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:33,130.5,340.2692,345.00,-4.7308,11.26,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:34,131.9,340.2711,345.00,-4.7289,11.52,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:35,133.3,340.2726,345.00,-4.7274,11.77,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:37,134.7,340.2745,345.00,-4.7255,12.02,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:38,136.1,340.2765,345.00,-4.7235,12.27,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:40,137.6,340.2791,345.00,-4.7209,12.52,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:41,139.0,340.2824,345.00,-4.7176,12.79,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:42,140.4,340.2852,345.00,-4.7148,13.04,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:44,141.8,340.2887,345.00,-4.7113,13.30,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:45,143.2,340.2924,345.00,-4.7076,13.56,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:47,144.6,340.2963,345.00,-4.7037,13.83,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:48,146.0,340.3016,345.00,-4.6984,14.09,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:50,147.4,340.3069,345.00,-4.6931,14.35,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:51,148.8,340.3122,345.00,-4.6878,14.61,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:52,150.2,340.3181,345.00,-4.6819,14.87,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:54,151.6,340.3242,345.00,-4.6758,15.15,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:55,153.0,340.3311,345.00,-4.6689,15.41,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:57,154.4,340.3376,345.00,-4.6624,15.68,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:58,155.8,340.3455,345.00,-4.6545,15.94,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:45:59,157.2,340.3542,345.00,-4.6458,16.20,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:01,158.6,340.3631,345.00,-4.6369,16.48,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:02,160.0,340.3734,345.00,-4.6266,16.74,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:04,161.4,340.3840,345.00,-4.6160,17.01,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:05,162.8,340.3945,345.00,-4.6055,17.27,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:06,164.2,340.4055,345.00,-4.5945,17.55,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:08,165.6,340.4172,345.00,-4.5828,17.81,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:09,167.0,340.4292,345.00,-4.5708,18.07,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:11,168.4,340.4427,345.00,-4.5573,18.33,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:12,169.8,340.4564,345.00,-4.5436,18.59,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:13,171.2,340.4710,345.00,-4.5290,18.86,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:15,172.7,340.4864,345.00,-4.5136,19.12,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:16,174.1,340.5016,345.00,-4.4984,19.38,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:18,175.5,340.5187,345.00,-4.4813,19.64,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:19,176.9,340.5349,345.00,-4.4651,19.90,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:20,178.3,340.5518,345.00,-4.4482,20.17,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:22,179.7,340.5688,345.00,-4.4312,20.43,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:23,181.1,340.5876,345.00,-4.4124,20.67,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:25,182.5,340.6061,345.00,-4.3939,20.93,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:26,183.9,340.6252,345.00,-4.3748,21.20,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:27,185.3,340.6443,345.00,-4.3557,21.45,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:29,186.7,340.6635,345.00,-4.3365,21.71,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:30,188.1,340.6846,345.00,-4.3154,21.95,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:32,189.5,340.7053,345.00,-4.2947,22.20,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:33,190.9,340.7262,345.00,-4.2738,22.47,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:34,192.3,340.7478,345.00,-4.2522,22.71,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:36,193.7,340.7709,345.00,-4.2291,22.96,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:37,195.1,340.7933,345.00,-4.2067,23.20,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:39,196.5,340.8162,345.00,-4.1838,23.46,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:40,197.9,340.8383,345.00,-4.1617,23.71,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:41,199.3,340.8616,345.00,-4.1384,23.94,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:43,200.7,340.8866,345.00,-4.1134,24.18,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:44,202.1,340.9106,345.00,-4.0894,24.42,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:46,203.5,340.9353,345.00,-4.0647,24.67,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:47,204.9,340.9603,345.00,-4.0397,24.90,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:48,206.3,340.9857,345.00,-4.0143,25.13,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:50,207.7,341.0131,345.00,-3.9869,25.36,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:51,209.2,341.0398,345.00,-3.9602,25.59,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:53,210.6,341.0664,345.00,-3.9336,25.83,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:54,212.0,341.0928,345.00,-3.9072,26.06,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:55,213.4,341.1211,345.00,-3.8789,26.29,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:57,214.8,341.1485,345.00,-3.8515,26.50,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:46:58,216.2,341.1768,345.00,-3.8232,26.73,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:00,217.6,341.2055,345.00,-3.7945,26.95,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:01,219.0,341.2337,345.00,-3.7663,27.17,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:03,220.4,341.2643,345.00,-3.7357,27.38,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:04,221.8,341.2939,345.00,-3.7061,27.59,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:05,223.2,341.3230,345.00,-3.6770,27.82,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:07,224.6,341.3523,345.00,-3.6477,28.03,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:08,226.0,341.3841,345.00,-3.6159,28.23,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:10,227.4,341.4145,345.00,-3.5855,28.44,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:11,228.8,341.4434,345.00,-3.5566,28.65,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:12,230.2,341.4758,345.00,-3.5242,28.85,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:14,231.6,341.5071,345.00,-3.4929,29.05,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:15,233.0,341.5403,345.00,-3.4597,29.24,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:17,234.4,341.5720,345.00,-3.4280,29.44,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:18,235.8,341.6044,345.00,-3.3956,29.64,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:19,237.2,341.6366,345.00,-3.3634,29.83,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:21,238.6,341.6692,345.00,-3.3308,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:22,240.0,341.7044,345.00,-3.2956,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:24,241.4,341.7377,345.00,-3.2623,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:25,242.8,341.7711,345.00,-3.2289,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:26,244.3,341.8054,345.00,-3.1946,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:28,245.7,341.8417,345.00,-3.1583,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:29,247.1,341.8764,345.00,-3.1236,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:31,248.5,341.9114,345.00,-3.0886,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:32,249.9,341.9473,345.00,-3.0527,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:33,251.3,341.9835,345.00,-3.0165,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:35,252.7,342.0226,345.00,-2.9774,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:36,254.1,342.0595,345.00,-2.9405,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:38,255.5,342.0957,345.00,-2.9043,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:39,256.9,342.1320,345.00,-2.8680,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:40,258.3,342.1685,345.00,-2.8315,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:42,259.7,342.2073,345.00,-2.7927,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:43,261.1,342.2440,345.00,-2.7560,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:45,262.5,342.2801,345.00,-2.7199,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:46,263.9,342.3162,345.00,-2.6838,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:47,265.3,342.3550,345.00,-2.6450,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:49,266.7,342.3915,345.00,-2.6085,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:50,268.1,342.4278,345.00,-2.5722,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:52,269.5,342.4641,345.00,-2.5359,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:53,270.9,342.5002,345.00,-2.4998,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:54,272.3,342.5378,345.00,-2.4622,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:56,273.7,342.5737,345.00,-2.4263,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:57,275.1,342.6097,345.00,-2.3903,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:47:59,276.5,342.6460,345.00,-2.3540,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:48:00,277.9,342.6848,345.00,-2.3152,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:48:01,279.4,342.7207,345.00,-2.2793,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:48:03,280.8,342.7562,345.00,-2.2438,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:48:04,282.2,342.7920,345.00,-2.2080,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:48:06,283.6,342.8277,345.00,-2.1723,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:48:07,285.0,342.8648,345.00,-2.1352,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:48:08,286.4,342.8997,345.00,-2.1003,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:48:10,287.8,342.9341,345.00,-2.0659,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:48:11,289.2,342.9690,345.00,-2.0310,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:48:13,290.6,343.0042,345.00,-1.9958,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:48:14,292.0,343.0422,345.00,-1.9578,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:48:16,293.4,343.0779,345.00,-1.9221,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:48:17,294.8,343.1132,345.00,-1.8868,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
2026-09-04 21:48:18,296.2,343.1482,345.00,-1.8518,30.00,1.00,2.0,18.0,0.0,HI,30.0,RAMPING
