Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.474	0.000	384.933	20.000	-10683910.000	-54076820.000
2.853	0.000	384.933	21.363	2385455.000	-52303730.000
4.151	0.000	384.933	22.819	2002413.000	-49232580.000
5.371	0.000	384.933	24.375	1936268.000	-46079000.000
6.524	0.000	384.932	26.036	1760217.000	-43164470.000
7.603	0.000	384.932	27.811	1524048.000	-40553320.000
8.617	0.000	384.932	29.707	1416242.000	-37967570.000
9.571	0.000	384.932	31.732	1253783.000	-35566670.000
10.472	0.000	384.932	33.895	1178454.000	-33210870.000
11.318	0.000	384.933	36.205	1097113.000	-31288920.000
12.119	0.000	384.933	38.673	1084842.000	-29260400.000
13.062	0.000	384.933	41.309	891897.700	-27376020.000
13.951	0.000	384.933	44.125	734470.900	-25619430.000
14.784	0.000	384.933	47.133	599320.400	-24019510.000
15.571	0.000	384.933	50.346	511801.700	-22501130.000
16.311	0.000	384.933	53.777	531158.400	-21092610.000
17.008	0.000	384.933	57.443	539346.300	-19790370.000
17.665	0.000	384.933	61.359	535858.500	-18544970.000
18.283	0.000	384.933	65.541	501549.800	-17392190.000
18.870	0.000	384.933	70.009	439416.400	-16289310.000
19.423	0.000	384.933	74.781	413194.000	-15262510.000
19.944	0.000	384.933	79.878	382704.200	-14325190.000
20.437	0.000	384.933	85.323	348903.400	-13406690.000
20.903	0.000	384.933	91.139	325002.300	-12564210.000
21.343	0.000	384.933	97.352	282719.500	-11785070.000
21.760	0.000	384.933	103.987	274201.500	-11044700.000
22.152	0.000	384.932	111.076	243381.800	-10339960.000
22.531	0.000	384.932	118.647	227054.400	-9691120.000
22.892	0.000	384.932	126.735	211533.200	-9076128.000
23.254	0.000	384.932	135.373	194389.800	-8502893.000
23.587	0.000	384.932	144.601	182523.200	-7957731.000
23.910	0.000	384.932	154.458	171013.200	-7471130.000
24.239	0.000	384.932	164.986	150210.500	-6994787.000
24.534	0.000	384.932	176.232	140483.600	-6550665.000
24.821	0.000	384.932	188.245	130575.500	-6139801.000
25.127	0.000	384.932	201.077	122189.100	-5753510.000
25.417	0.000	384.932	214.783	113508.700	-5389336.000
25.682	0.000	384.933	229.423	105854.700	-5048807.000
25.959	0.000	384.933	245.062	96671.460	-4729554.000
26.265	0.000	384.933	261.766	88454.120	-4430229.000
26.572	0.000	384.933	279.609	81636.120	-4152683.000
26.881	0.000	384.933	298.669	75776.810	-3890168.000
27.177	0.000	384.933	319.027	69769.440	-3645336.000
27.464	0.000	384.933	340.773	63962.240	-3414301.000
27.705	0.000	384.933	364.002	60638.640	-3198439.000
27.975	0.000	384.933	388.814	55273.180	-2996682.000
28.198	0.000	384.933	415.317	52361.690	-2807411.000
28.436	0.000	384.933	443.627	48032.270	-2630876.000
28.666	0.000	384.933	473.866	45164.170	-2463983.000
28.913	0.000	384.933	506.167	40917.430	-2309193.000
29.122	0.000	384.933	540.670	37871.300	-2162795.000
29.406	0.000	384.933	577.524	35818.690	-2026404.000
29.644	0.000	384.933	616.890	33594.740	-1898080.000
29.922	0.000	384.933	658.940	30354.030	-1778213.000
30.113	0.000	384.933	703.857	28929.890	-1665777.000
30.331	0.000	384.933	751.834	26696.230	-1559786.000
30.511	0.000	384.933	803.083	24756.150	-1461761.000
30.758	0.000	384.933	857.824	22686.990	-1369693.000
30.955	0.000	384.933	916.297	21419.830	-1283050.000
31.154	0.000	384.933	978.756	19934.310	-1201715.000
31.685	0.000	384.933	1045.472	18799.360	-1126096.000
32.172	0.000	384.933	1116.736	17333.640	-1055001.000
32.631	0.000	384.932	1192.857	16124.930	-988366.700
33.066	0.000	384.932	1274.167	14992.330	-925828.400
33.479	0.000	384.932	1361.020	13807.740	-867423.900
33.903	0.000	384.932	1453.793	13088.450	-812533.600
34.291	0.000	384.932	1552.890	12271.400	-761244.700
34.661	0.000	384.931	1658.741	11357.150	-712992.200
35.018	0.000	384.931	1771.808	10654.100	-667952.000
35.373	0.000	384.931	1892.582	9832.500	-625692.600
35.740	0.000	384.931	2021.589	9274.458	-586112.800
36.083	0.000	384.931	2159.389	8558.520	-549071.400
36.399	0.000	384.931	2306.582	8048.283	-514332.200
36.761	0.000	384.932	2463.808	7538.332	-481836.000
37.063	0.000	384.932	2631.752	7057.787	-451311.400
37.397	0.000	384.932	2811.143	6531.222	-422842.000
37.718	0.000	384.932	3002.763	6102.843	-396117.400
37.994	0.000	384.932	3207.444	5730.246	-371057.800
38.244	0.000	384.932	3426.077	5389.853	-347628.000
38.493	0.000	384.932	3659.613	4995.849	-325636.400
