Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.472	0.000	374.928	20.000	14806480.000	-52629040.000
2.854	0.000	374.927	21.363	1689745.000	-53710120.000
4.152	0.000	374.927	22.819	1739509.000	-50255230.000
5.391	0.000	374.926	24.375	1633091.000	-46985200.000
6.538	0.000	374.926	26.036	1483749.000	-44133600.000
7.617	0.000	374.926	27.811	1334548.000	-41291470.000
8.631	0.000	374.926	29.707	1200360.000	-38731920.000
9.584	0.000	374.926	31.732	1101213.000	-36292820.000
10.503	0.000	374.927	33.895	1014053.000	-34017970.000
11.356	0.000	374.927	36.205	953464.000	-31743960.000
12.158	0.000	374.927	38.673	835544.000	-29745250.000
13.102	0.000	374.927	41.309	706519.800	-27922430.000
13.992	0.000	374.927	44.125	566838.300	-26102140.000
14.828	0.000	374.927	47.133	470655.300	-24491350.000
15.648	0.000	374.927	50.346	398399.800	-22872850.000
16.387	0.000	374.927	53.777	420823.900	-21531610.000
17.085	0.000	374.927	57.443	475064.900	-20184470.000
17.743	0.000	374.927	61.359	453290.100	-18935500.000
18.363	0.000	374.927	65.541	398545.700	-17724140.000
18.949	0.000	374.927	70.009	390123.900	-16622130.000
19.501	0.000	374.927	74.781	358962.100	-15568540.000
20.030	0.000	374.927	79.878	340699.700	-14581860.000
20.523	0.000	374.927	85.323	312143.000	-13648370.000
20.989	0.000	374.927	91.139	286393.000	-12798810.000
21.430	0.000	374.927	97.352	252330.800	-11981560.000
21.884	0.000	374.927	103.987	234392.600	-11236610.000
22.279	0.000	374.927	111.076	217400.700	-10523810.000
22.653	0.000	374.926	118.647	201517.900	-9864982.000
23.019	0.000	374.926	126.735	192577.500	-9239358.000
23.363	0.000	374.926	135.373	180340.800	-8655740.000
23.710	0.000	374.926	144.601	172027.500	-8102862.000
24.037	0.000	374.926	154.458	159168.100	-7597302.000
24.359	0.000	374.926	164.986	140759.100	-7119482.000
24.692	0.000	374.926	176.232	128695.400	-6671985.000
25.016	0.000	374.926	188.245	120822.200	-6249814.000
25.319	0.000	374.926	201.077	113281.700	-5856263.000
25.632	0.000	374.926	214.783	105422.400	-5483527.000
25.939	0.000	374.926	229.423	96583.530	-5138631.000
26.202	0.000	374.926	245.062	88341.150	-4812156.000
26.510	0.000	374.927	261.766	83526.980	-4507372.000
26.823	0.000	374.927	279.609	78087.180	-4223559.000
27.123	0.000	374.927	298.669	71702.780	-3957168.000
27.426	0.000	374.927	319.027	67086.300	-3707006.000
27.732	0.000	374.927	340.773	61262.790	-3472978.000
27.969	0.000	374.927	364.002	57060.530	-3253637.000
28.243	0.000	374.927	388.814	54207.830	-3047846.000
28.474	0.000	374.927	415.317	49126.670	-2855846.000
28.735	0.000	374.927	443.627	46624.020	-2675057.000
29.008	0.000	374.927	473.866	42820.260	-2505629.000
29.240	0.000	374.927	506.167	40497.700	-2346905.000
29.529	0.000	374.927	540.670	37994.140	-2198853.000
29.722	0.000	374.927	577.524	35247.290	-2060069.000
30.005	0.000	374.927	616.890	33069.950	-1930959.000
30.251	0.000	374.927	658.940	30409.020	-1808410.000
30.441	0.000	374.927	703.857	28329.050	-1693567.000
30.679	0.000	374.927	751.834	26470.440	-1586914.000
30.884	0.000	374.927	803.083	25142.850	-1486460.000
31.077	0.000	374.928	857.824	23282.330	-1393191.000
31.304	0.000	374.928	916.297	21702.530	-1305084.000
31.511	0.000	374.928	978.756	20399.690	-1222493.000
32.074	0.000	374.928	1045.472	18887.070	-1145332.000
32.573	0.000	374.928	1116.736	17473.000	-1073021.000
33.032	0.000	374.928	1192.857	16435.320	-1005187.000
33.467	0.000	374.928	1274.167	15425.880	-941615.200
33.890	0.000	374.928	1361.020	14406.220	-882324.100
34.315	0.000	374.928	1453.793	13305.420	-826281.700
34.695	0.000	374.928	1552.890	12593.060	-774220.000
35.125	0.000	374.929	1658.741	11673.660	-725160.300
35.491	0.000	374.929	1771.808	10796.280	-679334.000
35.858	0.000	374.929	1892.582	10046.330	-636400.200
36.230	0.000	374.929	2021.589	9376.345	-596067.600
36.589	0.000	374.929	2159.389	8839.686	-558549.700
36.904	0.000	374.929	2306.582	8247.764	-523353.900
37.284	0.000	374.929	2463.808	7672.358	-490210.200
37.580	0.000	374.930	2631.752	7172.231	-459133.300
37.886	0.000	374.930	2811.143	6721.517	-430143.900
38.152	0.000	374.930	3002.763	6289.252	-402940.000
38.438	0.000	374.930	3207.444	5863.272	-377533.800
38.690	0.000	374.930	3426.077	5488.586	-353627.700
39.021	0.000	374.930	3659.613	5171.661	-331199.200
39.254	0.000	374.930	3909.068	4833.622	-310307.100
39.642	0.000	374.929	4175.526	4517.297	-290744.800
39.975	0.000	374.929	4460.148	4228.305	-272343.000
40.342	0.000	374.929	4764.171	3990.907	-255095.000
40.701	0.000	374.929	5088.917	3704.009	-239005.700
41.054	0.000	374.929	5435.799	3489.805	-223851.700
41.356	0.000	374.929	5806.326	3262.602	-209741.000
41.630	0.000	374.929	6202.110	3080.122	-196450.600
41.881	0.000	374.929	6624.872	2806.653	-183992.300
42.144	0.000	374.929	7076.452	2676.474	-172467.700
42.449	0.000	374.929	7558.813	2491.338	-161529.700
42.734	0.000	374.929	8074.054	2344.030	-151368.200
43.068	0.000	374.929	8624.416	2175.678	-141729.000
43.353	0.000	374.929	9212.292	2042.117	-132746.800
43.703	0.000	374.929	9840.241	1868.664	-124422.600
43.968	0.000	374.929	10510.994	1789.241	-116524.200
44.323	0.000	374.929	11227.468	1683.963	-109137.600
44.585	0.000	374.929	11992.780	1576.854	-102227.400
44.844	0.000	374.929	12810.259	1487.628	-95773.790
45.106	0.000	374.929	13683.461	1397.633	-89724.190
45.377	0.000	374.929	14616.184	1316.962	-84057.150
45.632	0.000	374.930	15612.485	1234.044	-78741.340
45.882	0.000	374.930	16676.698	1150.676	-73763.450
46.141	0.000	374.930	17813.453	1088.935	-69096.080
46.367	0.000	374.930	19027.694	1014.298	-64740.440
46.622	0.000	374.929	20324.702	964.119	-60634.900
46.905	0.000	374.929	21710.121	894.774	-56803.340
47.143	0.000	374.929	23189.975	851.798	-53219.860
47.434	0.000	374.929	24770.702	797.991	-49855.420
47.693	0.000	374.929	26459.178	750.462	-46694.000
47.945	0.000	374.929	28262.749	696.195	-43753.470
48.170	0.000	374.929	30189.258	654.262	-40990.250
48.415	0.000	374.928	32247.086	608.335	-38374.520
48.701	0.000	374.928	34445.185	584.246	-35962.930
48.953	0.000	374.928	36793.115	552.363	-33684.690
49.241	0.000	374.928	39301.090	517.722	-31563.700
49.523	0.000	374.928	41980.020	483.183	-29551.910
49.930	0.000	374.929	44841.556	463.978	-27683.750
50.284	0.000	374.929	47898.147	436.352	-25942.430
50.722	0.000	374.928	51163.089	406.024	-24305.680
51.019	0.000	374.928	54650.583	382.327	-22769.290
51.362	0.000	374.928	58375.799	351.500	-21331.500
51.689	0.000	374.928	62354.942	333.865	-19984.310
52.165	0.000	374.928	66605.320	322.509	-18719.070
52.448	0.000	374.928	71145.421	312.113	-17535.780
52.752	0.000	374.928	75994.996	284.829	-16421.240
53.011	0.000	374.928	81175.138	271.353	-15382.460
53.336	0.000	374.928	86708.381	262.720	-14412.720
53.647	0.000	374.928	92618.793	243.672	-13492.030
53.925	0.000	374.928	98932.084	226.520	-12646.670
54.247	0.000	374.928	105675.715	209.033	-11833.490
54.528	0.000	374.928	112879.022	204.219	-11109.360
54.845	0.000	374.928	120573.336	194.452	-10393.930
55.184	0.000	374.928	128792.127	177.813	-9734.192
55.456	0.000	374.928	137571.146	180.499	-9125.852
55.876	0.000	374.927	146948.581	168.484	-8546.629
56.175	0.000	374.927	156965.221	156.621	-8005.333
56.473	0.000	374.927	167664.638	153.331	-7500.104
56.771	0.000	374.927	179093.373	145.765	-7023.021
57.149	0.000	374.928	191301.139	137.188	-6580.655
57.458	0.000	374.928	204341.039	131.635	-6164.129
57.708	0.000	374.928	218269.793	127.912	-5775.669
57.998	0.000	374.928	233147.990	114.737	-5403.394
58.284	0.000	374.928	249040.349	115.253	-5064.610
58.669	0.000	374.928	266015.998	112.538	-4743.629
58.926	0.000	374.928	284148.780	107.076	-4444.589
59.234	0.000	374.927	303517.570	103.526	-4160.460
59.712	0.000	374.927	324206.618	100.045	-3894.768
59.992	0.000	374.927	346305.920	95.860	-3646.363
60.335	0.000	374.927	369911.605	93.076	-3418.112
60.630	0.000	374.927	395126.353	88.950	-3199.812
60.992	0.000	374.927	422059.846	85.766	-2995.484
61.304	0.000	374.928	450829.241	85.155	-2803.755
61.603	0.000	374.928	481559.679	81.353	-2624.773
61.886	0.000	374.928	514384.835	80.893	-2457.855
62.173	0.000	374.928	549447.493	82.518	-2297.621
62.526	0.000	374.928	586900.171	76.729	-2152.508
62.821	0.000	374.928	626905.783	77.638	-2013.050
63.156	0.000	374.928	669638.348	82.145	-1898.863
63.442	0.000	374.928	715283.746	72.636	-1771.549
63.702	0.000	374.929	764040.529	70.090	-1657.981
63.958	0.000	374.929	816120.781	66.731	-1549.452
64.240	0.000	374.929	871751.044	65.292	-1449.249
64.521	0.000	374.929	931173.304	62.757	-1352.570
64.831	0.000	374.929	994646.037	63.665	-1265.894
65.101	0.000	374.929	1062445.341	19.069	-1184.632
65.404	0.000	374.929	1134866.134	16.926	-1098.217
65.865	0.000	374.929	1212223.437	29.261	-1031.357
66.194	0.000	374.929	1294853.743	23.239	-969.559
66.510	0.000	374.929	1383116.481	18.036	-910.177
66.992	0.000	374.929	1477395.584	14.476	-846.132
67.412	0.000	374.929	1578101.150	12.570	-787.443
67.663	0.000	374.929	1685671.237	14.032	-736.660
67.997	0.000	374.929	1800573.758	9.719	-681.650
68.435	0.000	374.929	1923308.524	9.592	-632.524
68.714	0.000	374.929	2054409.414	12.658	-588.190
69.035	0.000	374.930	2194446.698	11.036	-544.911
69.293	0.000	374.930	2344029.518	8.866	-507.267
69.585	0.000	374.930	2503808.540	15.256	-471.453
69.856	0.000	374.930	2674478.780	9.133	-436.573
70.209	0.000	374.930	2856782.629	11.305	-401.294
70.495	0.000	374.930	3051513.084	6.526	-367.387
70.762	0.000	374.930	3259517.196	10.746	-332.287
71.049	0.000	374.931	3481699.752	19.962	-304.217
71.361	0.000	374.931	3719027.216	18.965	-272.474
71.665	0.000	374.931	3972531.929	39.413	-246.455
71.939	0.000	374.931	4243316.602	25.483	-251.944
72.244	0.000	374.931	4532559.110	24.673	-223.182
72.533	0.000	374.931	4841517.618	15.605	-206.360
72.850	0.000	374.931	5171536.051	17.792	-181.715
73.325	0.000	374.931	5524049.945	15.431	-159.020
73.683	0.000	374.931	5900592.685	11.340	-141.072
73.971	0.000	374.931	6302802.180	15.509	-119.033
74.292	0.000	374.931	6732427.985	14.435	-103.251
74.585	0.000	374.931	7191338.911	13.574	-86.900
74.929	0.000	374.931	7681531.159	16.577	-69.345
75.204	0.000	374.931	8205136.995	16.705	-56.602
75.577	0.000	374.931	8764434.032	15.926	-41.571
75.899	0.000	374.931	9361855.135	16.670	-26.154
76.215	0.000	374.931	9999999.000	17.659	-14.152
