Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
2.572	0.000	414.929	20.000	7171820.000	-46125130.000
3.953	0.000	414.929	21.363	5692436.000	-43214880.000
5.253	0.000	414.929	22.819	5251841.000	-40657320.000
6.480	0.000	414.929	24.375	4778447.000	-38196020.000
7.625	0.000	414.928	26.036	4415073.000	-35863930.000
8.700	0.000	414.928	27.811	3882221.000	-33683890.000
9.727	0.000	414.928	29.707	3613991.000	-31679070.000
10.676	0.000	414.927	31.732	3279490.000	-29790830.000
11.572	0.000	414.927	33.895	2901202.000	-28037110.000
12.425	0.000	414.927	36.205	2718783.000	-26300750.000
13.218	0.000	414.927	38.673	2368799.000	-24668510.000
14.169	0.000	414.926	41.309	2155695.000	-23171000.000
15.055	0.000	414.925	44.125	1885039.000	-21751520.000
15.892	0.000	414.925	47.133	1670620.000	-20430830.000
16.679	0.000	414.925	50.346	1490645.000	-19149890.000
17.435	0.000	414.924	53.777	1390644.000	-18014850.000
18.131	0.000	414.924	57.443	1304555.000	-16939630.000
18.803	0.000	414.924	61.359	1213124.000	-15901670.000
19.423	0.000	414.924	65.541	1089201.000	-14907710.000
20.013	0.000	414.924	70.009	1010713.000	-13993360.000
20.581	0.000	414.924	74.781	913026.400	-13128630.000
21.109	0.000	414.925	79.878	816279.000	-12314530.000
21.654	0.000	414.925	85.323	756634.900	-11562690.000
22.127	0.000	414.925	91.139	683444.400	-10838700.000
22.596	0.000	414.925	97.352	621017.200	-10177090.000
23.036	0.000	414.925	103.987	565731.000	-9544243.000
23.471	0.000	414.925	111.076	508577.200	-8944816.000
23.907	0.000	414.925	118.647	465885.800	-8394524.000
24.317	0.000	414.925	126.735	422273.800	-7869563.000
24.709	0.000	414.925	135.373	388559.400	-7377448.000
25.150	0.000	414.925	144.601	345268.200	-6919173.000
25.463	0.000	414.925	154.458	323748.800	-6498973.000
25.922	0.000	414.925	164.986	292177.400	-6086635.000
26.286	0.000	414.925	176.232	265886.400	-5706073.000
26.638	0.000	414.925	188.245	243907.400	-5352007.000
26.920	0.000	414.925	201.077	223959.000	-5016123.000
27.304	0.000	414.925	214.783	202128.900	-4701950.000
27.542	0.000	414.925	229.423	185903.300	-4409582.000
27.816	0.000	414.925	245.062	168794.200	-4135474.000
28.157	0.000	414.925	261.766	155051.100	-3875274.000
28.437	0.000	414.925	279.609	141137.100	-3631473.000
28.743	0.000	414.925	298.669	129017.900	-3404914.000
29.012	0.000	414.925	319.027	117763.700	-3190686.000
29.306	0.000	414.925	340.773	107872.500	-2991313.000
29.635	0.000	414.926	364.002	98794.710	-2803841.000
29.942	0.000	414.926	388.814	90705.040	-2628244.000
30.396	0.000	414.926	415.317	83179.360	-2463989.000
30.690	0.000	414.926	443.627	76333.820	-2310214.000
31.163	0.000	414.926	473.866	70128.300	-2163492.000
31.391	0.000	414.926	506.167	64527.810	-2028443.000
31.607	0.000	414.926	540.670	58906.830	-1901408.000
32.001	0.000	414.926	577.524	53896.830	-1781683.000
32.233	0.000	414.926	616.890	50000.660	-1669963.000
32.414	0.000	414.926	658.940	45478.200	-1565192.000
32.839	0.000	414.926	703.857	41712.150	-1466538.000
33.196	0.000	414.926	751.834	38242.440	-1374946.000
33.383	0.000	414.925	803.083	34965.920	-1288040.000
33.648	0.000	414.925	857.824	32466.020	-1206886.000
33.850	0.000	414.925	916.297	29982.230	-1131110.000
34.040	0.000	414.925	978.756	27884.400	-1059658.000
34.637	0.000	414.925	1045.472	25456.120	-993271.500
35.124	0.000	414.925	1116.736	23444.650	-930852.600
35.582	0.000	414.925	1192.857	21512.490	-872132.200
36.017	0.000	414.925	1274.167	19972.890	-817441.000
36.429	0.000	414.925	1361.020	18341.160	-765841.500
36.847	0.000	414.925	1453.793	16949.790	-717605.800
37.256	0.000	414.925	1552.890	15569.990	-672483.300
37.653	0.000	414.925	1658.741	14374.160	-630228.800
38.028	0.000	414.924	1771.808	13323.110	-590413.700
38.398	0.000	414.924	1892.582	12282.560	-553319.000
38.758	0.000	414.924	2021.589	11365.580	-518359.600
39.080	0.000	414.924	2159.389	10500.710	-485701.300
39.458	0.000	414.924	2306.582	9717.042	-455046.700
39.838	0.000	414.924	2463.808	8973.689	-426327.400
40.240	0.000	414.925	2631.752	8281.753	-399413.800
40.607	0.000	414.925	2811.143	7693.920	-374226.000
40.968	0.000	414.925	3002.763	7145.002	-350571.900
41.288	0.000	414.925	3207.444	6610.167	-328443.000
41.567	0.000	414.926	3426.077	6151.625	-307734.300
41.798	0.000	414.926	3659.613	5683.205	-288284.300
42.075	0.000	414.926	3909.068	5262.298	-270116.100
42.417	0.000	414.926	4175.526	4870.024	-253044.100
42.734	0.000	414.927	4460.148	4526.260	-237082.000
43.108	0.000	414.927	4764.171	4217.812	-222148.200
43.463	0.000	414.927	5088.917	3892.779	-208139.900
43.740	0.000	414.927	5435.799	3582.999	-194936.100
44.063	0.000	414.927	5806.326	3350.972	-182619.000
44.358	0.000	414.927	6202.110	3059.429	-171124.400
44.642	0.000	414.927	6624.872	2901.977	-160288.000
44.913	0.000	414.927	7076.452	2670.359	-150130.500
45.149	0.000	414.927	7558.813	2503.819	-140686.100
45.441	0.000	414.927	8074.054	2335.492	-131762.300
45.733	0.000	414.927	8624.416	2172.962	-123475.100
46.011	0.000	414.927	9212.292	2021.602	-115656.300
46.271	0.000	414.927	9840.241	1860.936	-108311.700
46.583	0.000	414.927	10510.994	1745.461	-101499.100
46.873	0.000	414.927	11227.468	1622.576	-95073.550
47.125	0.000	414.927	11992.780	1520.869	-89094.370
47.411	0.000	414.927	12810.259	1416.148	-83454.870
47.645	0.000	414.927	13683.461	1333.174	-78192.090
47.909	0.000	414.927	14616.184	1236.360	-73250.500
48.227	0.000	414.927	15612.485	1159.379	-68619.020
48.497	0.000	414.927	16676.698	1075.425	-64279.400
48.722	0.000	414.927	17813.453	1016.249	-60218.320
48.966	0.000	414.927	19027.694	941.656	-56410.940
49.200	0.000	414.927	20324.702	881.568	-52838.890
49.449	0.000	414.927	21710.121	830.302	-49505.160
49.683	0.000	414.928	23189.975	780.759	-46372.790
49.964	0.000	414.928	24770.702	723.652	-43428.490
50.220	0.000	414.928	26459.178	677.482	-40701.370
50.514	0.000	414.928	28262.749	622.322	-38124.410
50.767	0.000	414.928	30189.258	611.231	-35721.210
51.046	0.000	414.928	32247.086	549.267	-33456.570
51.300	0.000	414.928	34445.185	525.441	-31343.830
51.587	0.000	414.928	36793.115	489.061	-29363.570
51.813	0.000	414.928	39301.090	458.074	-27503.880
52.094	0.000	414.927	41980.020	429.644	-25758.310
52.475	0.000	414.927	44841.556	408.348	-24134.490
52.921	0.000	414.927	47898.147	381.436	-22608.630
53.367	0.000	414.927	51163.089	357.433	-21186.000
53.681	0.000	414.927	54650.583	339.685	-19852.000
54.057	0.000	414.927	58375.799	312.546	-18589.360
54.302	0.000	414.927	62354.942	308.177	-17417.450
54.727	0.000	414.927	66605.320	278.101	-16313.470
55.001	0.000	414.927	71145.421	260.978	-15281.680
55.293	0.000	414.927	75994.996	250.487	-14316.180
55.608	0.000	414.928	81175.138	235.920	-13404.860
55.938	0.000	414.928	86708.381	216.493	-12562.740
56.192	0.000	414.928	92618.793	204.187	-11773.150
56.489	0.000	414.928	98932.084	190.830	-11022.850
56.784	0.000	414.928	105675.715	178.383	-10315.140
57.052	0.000	414.928	112879.022	180.812	-9675.624
57.359	0.000	414.928	120573.336	145.784	-9065.905
57.690	0.000	414.929	128792.127	133.393	-8489.235
57.995	0.000	414.929	137571.146	144.663	-7951.227
58.423	0.000	414.929	146948.581	140.898	-7450.489
58.715	0.000	414.929	156965.221	132.142	-6976.398
59.000	0.000	414.929	167664.638	128.923	-6535.080
59.262	0.000	414.929	179093.373	121.588	-6122.666
59.570	0.000	414.929	191301.139	114.348	-5732.081
59.863	0.000	414.929	204341.039	109.377	-5371.093
60.153	0.000	414.929	218269.793	105.538	-5031.044
60.522	0.000	414.929	233147.990	97.439	-4709.839
60.804	0.000	414.930	249040.349	96.984	-4412.389
61.112	0.000	414.930	266015.998	94.089	-4134.018
61.397	0.000	414.930	284148.780	90.070	-3871.649
61.660	0.000	414.930	303517.570	85.502	-3626.937
62.096	0.000	414.930	324206.618	81.065	-3396.758
62.387	0.000	414.930	346305.920	77.533	-3183.365
62.668	0.000	414.930	369911.605	76.692	-2978.349
62.926	0.000	414.930	395126.353	73.815	-2788.504
63.190	0.000	414.930	422059.846	70.563	-2611.309
63.526	0.000	414.930	450829.241	69.754	-2443.607
63.809	0.000	414.931	481559.679	67.194	-2289.467
64.148	0.000	414.931	514384.835	65.053	-2142.636
64.469	0.000	414.931	549447.493	63.352	-2003.216
64.772	0.000	414.931	586900.171	63.509	-1876.296
65.043	0.000	414.931	626905.783	60.890	-1756.347
65.340	0.000	414.931	669638.348	65.126	-1648.050
65.639	0.000	414.931	715283.746	63.069	-1544.621
65.895	0.000	414.931	764040.529	56.068	-1448.122
66.149	0.000	414.931	816120.781	53.357	-1350.453
66.446	0.000	414.931	871751.044	52.720	-1263.655
66.700	0.000	414.931	931173.304	51.559	-1180.973
67.004	0.000	414.931	994646.037	50.226	-1100.956
67.273	0.000	414.931	1062445.341	18.465	-1026.469
67.594	0.000	414.931	1134866.134	8.509	-961.389
68.093	0.000	414.932	1212223.437	12.575	-893.832
68.418	0.000	414.932	1294853.743	10.567	-837.782
68.764	0.000	414.932	1383116.481	11.825	-783.302
69.243	0.000	414.932	1477395.584	7.250	-736.276
69.679	0.000	414.932	1578101.150	6.916	-683.375
69.960	0.000	414.932	1685671.237	6.578	-640.285
70.275	0.000	414.932	1800573.758	3.048	-593.338
70.690	0.000	414.932	1923308.524	2.711	-552.445
70.997	0.000	414.932	2054409.414	2.426	-511.287
71.297	0.000	414.932	2194446.698	4.467	-472.280
71.583	0.000	414.932	2344029.518	2.588	-443.443
71.901	0.000	414.932	2503808.540	5.496	-407.168
72.195	0.000	414.931	2674478.780	4.684	-376.843
72.592	0.000	414.931	2856782.629	3.611	-348.394
72.848	0.000	414.931	3051513.084	2.364	-320.463
73.150	0.000	414.931	3259517.196	2.327	-290.323
73.470	0.000	414.930	3481699.752	6.178	-266.169
73.810	0.000	414.930	3719027.216	3.111	-241.853
74.104	0.000	414.930	3972531.929	4.955	-216.356
74.427	0.000	414.930	4243316.602	16.373	-192.773
74.682	0.000	414.930	4532559.110	14.023	-194.324
75.005	0.000	414.930	4841517.618	11.707	-168.570
75.301	0.000	414.930	5171536.051	8.155	-149.182
75.792	0.000	414.930	5524049.945	9.856	-128.666
76.132	0.000	414.930	5900592.685	9.031	-112.291
76.381	0.000	414.930	6302802.180	9.637	-95.484
76.719	0.000	414.930	6732427.985	11.811	-81.625
77.016	0.000	414.930	7191338.911	9.210	-67.296
77.372	0.000	414.930	7681531.159	9.865	-50.527
77.673	0.000	414.929	8205136.995	12.308	-35.960
78.009	0.000	414.929	8764434.032	14.107	-25.074
78.361	0.000	414.930	9361855.135	13.754	-13.121
78.681	0.000	414.930	9999999.000	14.746	-1.594
