Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.472	0.000	389.937	20.000	-3932427.000	-46320990.000
2.856	0.000	389.937	21.363	2770597.000	-51600220.000
4.161	0.000	389.937	22.819	2408187.000	-48398130.000
5.381	0.000	389.937	24.375	2178214.000	-45321600.000
6.527	0.000	389.937	26.036	1905860.000	-42561360.000
7.613	0.000	389.937	27.811	1704320.000	-39739460.000
8.627	0.000	389.937	29.707	1550910.000	-37314850.000
9.581	0.000	389.937	31.732	1485624.000	-34934770.000
10.478	0.000	389.937	33.895	1408447.000	-32834880.000
11.351	0.000	389.937	36.205	1178845.000	-30792750.000
12.150	0.000	389.937	38.673	1190052.000	-28875390.000
13.094	0.000	389.936	41.309	985021.100	-27014950.000
13.981	0.000	389.936	44.125	831702.900	-25274770.000
14.830	0.000	389.935	47.133	690740.400	-23678620.000
15.614	0.000	389.934	50.346	547893.000	-22184620.000
16.355	0.000	389.934	53.777	557002.500	-20799300.000
17.059	0.000	389.934	57.443	590632.800	-19516870.000
17.717	0.000	389.933	61.359	586781.500	-18304090.000
18.341	0.000	389.933	65.541	524496.100	-17181650.000
18.927	0.000	389.932	70.009	509571.400	-16095900.000
19.480	0.000	389.932	74.781	457835.400	-15090070.000
20.021	0.000	389.932	79.878	421369.600	-14122450.000
20.514	0.000	389.933	85.323	370941.000	-13229900.000
20.982	0.000	389.933	91.139	348184.000	-12408740.000
21.421	0.000	389.933	97.352	319769.200	-11625720.000
21.838	0.000	389.933	103.987	286793.400	-10897470.000
22.232	0.000	389.932	111.076	265464.900	-10204840.000
22.607	0.000	389.932	118.647	241804.900	-9568846.000
22.973	0.000	389.932	126.735	226802.600	-8958605.000
23.322	0.000	389.932	135.373	208729.100	-8402889.000
23.647	0.000	389.932	144.601	196168.400	-7859715.000
23.966	0.000	389.932	154.458	184536.300	-7367043.000
24.284	0.000	389.932	164.986	165154.800	-6907949.000
24.611	0.000	389.931	176.232	154454.400	-6474698.000
24.908	0.000	389.931	188.245	139231.900	-6064597.000
25.200	0.000	389.931	201.077	128877.400	-5683286.000
25.484	0.000	389.931	214.783	120982.200	-5324614.000
25.770	0.000	389.931	229.423	109266.000	-4989651.000
26.070	0.000	389.931	245.062	103120.600	-4674330.000
26.367	0.000	389.931	261.766	92389.940	-4377730.000
26.620	0.000	389.931	279.609	86511.740	-4103413.000
26.929	0.000	389.931	298.669	79225.560	-3843180.000
27.221	0.000	389.931	319.027	74280.470	-3601464.000
27.477	0.000	389.931	340.773	67748.280	-3373788.000
27.736	0.000	389.931	364.002	63172.570	-3161826.000
28.005	0.000	389.932	388.814	58752.420	-2961387.000
28.244	0.000	389.932	415.317	53889.580	-2774401.000
28.489	0.000	389.932	443.627	50545.520	-2599095.000
28.704	0.000	389.932	473.866	45558.020	-2435839.000
28.967	0.000	389.932	506.167	42798.760	-2280770.000
29.268	0.000	389.932	540.670	39719.680	-2137311.000
29.455	0.000	389.932	577.524	36807.970	-2002440.000
29.739	0.000	389.932	616.890	34433.860	-1876394.000
29.965	0.000	389.932	658.940	31466.530	-1757817.000
30.158	0.000	389.932	703.857	29255.240	-1646592.000
30.407	0.000	389.932	751.834	27065.300	-1542642.000
30.633	0.000	389.932	803.083	25374.040	-1445561.000
30.826	0.000	389.932	857.824	23410.320	-1354339.000
31.059	0.000	389.932	916.297	21622.210	-1268531.000
31.252	0.000	389.932	978.756	20034.090	-1188518.000
31.803	0.000	389.932	1045.472	18657.950	-1113343.000
32.307	0.000	389.932	1116.736	17452.720	-1043172.000
32.765	0.000	389.932	1192.857	16458.960	-977286.400
33.199	0.000	389.932	1274.167	15004.690	-915520.200
33.610	0.000	389.932	1361.020	14153.670	-857405.100
34.030	0.000	389.932	1453.793	13134.210	-803336.000
34.419	0.000	389.932	1552.890	12348.520	-752579.700
34.797	0.000	389.932	1658.741	11481.830	-704945.500
35.163	0.000	389.931	1771.808	10573.980	-660321.600
35.556	0.000	389.931	1892.582	9944.079	-618599.300
35.909	0.000	389.931	2021.589	9097.498	-579559.300
36.286	0.000	389.931	2159.389	8556.559	-542910.500
36.610	0.000	389.931	2306.582	8016.495	-508506.900
36.917	0.000	389.931	2463.808	7432.801	-476413.100
37.233	0.000	389.931	2631.752	6944.179	-446282.200
37.581	0.000	389.931	2811.143	6511.734	-418032.700
37.892	0.000	389.931	3002.763	6044.321	-391569.600
38.172	0.000	389.931	3207.444	5668.602	-366850.100
38.457	0.000	389.931	3426.077	5263.637	-343658.100
38.703	0.000	389.931	3659.613	4916.711	-321881.200
38.931	0.000	389.931	3909.068	4553.113	-301550.800
39.280	0.000	389.931	4175.526	4327.300	-282472.900
39.585	0.000	389.931	4460.148	4034.007	-264603.400
39.975	0.000	389.932	4764.171	3786.993	-247874.400
40.287	0.000	389.932	5088.917	3544.120	-232223.500
40.624	0.000	389.932	5435.799	3350.469	-217554.300
40.910	0.000	389.932	5806.326	3131.388	-203767.400
41.241	0.000	389.933	6202.110	2957.297	-190924.700
41.473	0.000	389.933	6624.872	2697.568	-178843.700
41.771	0.000	389.933	7076.452	2574.431	-167479.000
42.010	0.000	389.933	7558.813	2383.647	-156905.100
42.301	0.000	389.933	8074.054	2278.906	-146985.100
42.585	0.000	389.933	8624.416	2144.229	-137636.600
42.908	0.000	389.934	9212.292	1946.318	-128979.400
43.262	0.000	389.934	9840.241	1760.032	-120817.000
43.527	0.000	389.934	10510.994	1699.278	-113184.600
43.890	0.000	389.934	11227.468	1612.453	-106019.300
44.129	0.000	389.934	11992.780	1513.710	-99307.550
44.395	0.000	389.934	12810.259	1423.411	-93026.610
44.692	0.000	389.934	13683.461	1350.163	-87162.270
44.983	0.000	389.934	14616.184	1266.582	-81656.690
45.237	0.000	389.935	15612.485	1186.429	-76478.090
45.499	0.000	389.935	16676.698	1117.193	-71641.850
45.812	0.000	389.935	17813.453	1050.356	-67116.000
46.089	0.000	389.935	19027.694	982.462	-62866.570
46.354	0.000	389.935	20324.702	931.355	-58893.840
46.670	0.000	389.935	21710.121	859.789	-55169.670
46.917	0.000	389.935	23189.975	816.914	-51678.370
47.146	0.000	389.935	24770.702	770.696	-48425.620
47.422	0.000	389.935	26459.178	737.927	-45353.310
47.680	0.000	389.935	28262.749	691.375	-42477.670
47.917	0.000	389.935	30189.258	668.467	-39814.590
48.222	0.000	389.935	32247.086	602.677	-37286.000
48.494	0.000	389.935	34445.185	570.447	-34923.080
48.763	0.000	389.935	36793.115	530.500	-32717.820
49.037	0.000	389.935	39301.090	507.742	-30655.200
49.289	0.000	389.935	41980.020	478.603	-28715.550
49.693	0.000	389.935	44841.556	452.923	-26897.790
50.069	0.000	389.935	47898.147	421.424	-25197.770
50.482	0.000	389.935	51163.089	401.713	-23608.180
50.755	0.000	389.936	54650.583	370.773	-22120.390
51.174	0.000	389.936	58375.799	350.472	-20710.970
51.440	0.000	389.936	62354.942	336.999	-19382.370
51.856	0.000	389.936	66605.320	312.888	-18178.370
52.168	0.000	389.936	71145.421	298.813	-17032.340
52.445	0.000	389.936	75994.996	286.109	-15957.790
52.735	0.000	389.936	81175.138	263.997	-14952.700
53.046	0.000	389.936	86708.381	253.066	-14001.480
53.328	0.000	389.936	92618.793	236.247	-13116.090
53.627	0.000	389.936	98932.084	222.855	-12295.540
53.996	0.000	389.936	105675.715	233.210	-11521.890
54.232	0.000	389.936	112879.022	198.627	-10783.080
54.526	0.000	389.936	120573.336	185.432	-10105.090
54.862	0.000	389.936	128792.127	182.373	-9475.340
55.204	0.000	389.936	137571.146	171.819	-8867.179
55.578	0.000	389.936	146948.581	158.271	-8304.526
55.953	0.000	389.936	156965.221	154.427	-7782.386
56.232	0.000	389.937	167664.638	144.056	-7289.009
56.473	0.000	389.937	179093.373	138.764	-6825.265
56.775	0.000	389.937	191301.139	134.704	-6395.139
57.071	0.000	389.937	204341.039	124.612	-5990.912
57.350	0.000	389.937	218269.793	119.918	-5608.596
57.686	0.000	389.937	233147.990	120.273	-5253.920
57.999	0.000	389.937	249040.349	109.532	-4923.142
58.322	0.000	389.937	266015.998	104.902	-4610.321
58.611	0.000	389.937	284148.780	101.873	-4321.524
58.905	0.000	389.937	303517.570	94.943	-4046.497
59.346	0.000	389.937	324206.618	92.022	-3788.266
59.629	0.000	389.937	346305.920	88.170	-3546.015
59.937	0.000	389.937	369911.605	87.247	-3323.126
60.219	0.000	389.936	395126.353	81.912	-3109.943
60.485	0.000	389.936	422059.846	78.831	-2912.290
60.823	0.000	389.936	450829.241	76.732	-2725.557
61.138	0.000	389.936	481559.679	73.463	-2553.341
61.419	0.000	389.936	514384.835	73.997	-2389.576
61.712	0.000	389.936	549447.493	70.910	-2235.667
62.006	0.000	389.936	586900.171	69.547	-2093.844
62.316	0.000	389.936	626905.783	69.278	-1961.476
62.651	0.000	389.936	669638.348	85.284	-1829.204
62.907	0.000	389.936	715283.746	66.519	-1725.273
63.226	0.000	389.936	764040.529	62.147	-1612.803
63.522	0.000	389.936	816120.781	60.394	-1506.926
63.850	0.000	389.936	871751.044	58.622	-1409.384
64.099	0.000	389.936	931173.304	56.040	-1317.779
64.392	0.000	389.936	994646.037	58.856	-1226.336
64.667	0.000	389.936	1062445.341	20.008	-1148.715
64.990	0.000	389.936	1134866.134	8.928	-1070.899
65.439	0.000	389.936	1212223.437	14.560	-998.887
65.737	0.000	389.936	1294853.743	13.432	-933.924
66.098	0.000	389.937	1383116.481	17.277	-875.911
66.553	0.000	389.937	1477395.584	12.658	-822.183
66.949	0.000	389.937	1578101.150	7.209	-765.428
67.248	0.000	389.937	1685671.237	6.139	-712.548
67.629	0.000	389.937	1800573.758	3.511	-663.946
67.999	0.000	389.937	1923308.524	3.474	-618.268
68.324	0.000	389.937	2054409.414	3.416	-572.173
68.571	0.000	389.937	2194446.698	4.692	-533.076
68.830	0.000	389.937	2344029.518	4.095	-495.706
69.117	0.000	389.937	2503808.540	3.727	-455.437
69.420	0.000	389.937	2674478.780	2.314	-423.586
69.799	0.000	389.937	2856782.629	2.275	-391.125
70.181	0.000	389.938	3051513.084	0.406	-360.026
70.537	0.000	389.938	3259517.196	1.706	-325.055
70.813	0.000	389.938	3481699.752	4.229	-298.355
71.160	0.000	389.938	3719027.216	5.851	-269.647
71.464	0.000	389.938	3972531.929	17.086	-241.747
71.751	0.000	389.938	4243316.602	36.906	-232.617
72.068	0.000	389.938	4532559.110	14.226	-215.109
72.365	0.000	389.938	4841517.618	13.036	-195.831
72.690	0.000	389.938	5171536.051	8.083	-173.296
73.112	0.000	389.938	5524049.945	9.096	-152.908
73.427	0.000	389.938	5900592.685	8.387	-133.297
73.782	0.000	389.938	6302802.180	7.863	-112.832
74.161	0.000	389.938	6732427.985	10.712	-98.184
74.461	0.000	389.938	7191338.911	10.064	-80.999
74.829	0.000	389.937	7681531.159	9.864	-63.759
75.098	0.000	389.937	8205136.995	13.681	-49.938
75.438	0.000	389.937	8764434.032	12.532	-37.780
75.751	0.000	389.937	9361855.135	12.328	-23.462
76.093	0.000	389.937	9999999.000	14.388	-10.342
