Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
2.571	0.000	385.043	20.000	1754219.000	-70019010.000
3.952	0.000	385.044	21.363	1219011.000	-66562950.000
5.250	0.000	385.045	22.819	1095151.000	-61928180.000
6.471	0.000	385.045	24.375	925816.400	-58079620.000
7.616	0.000	385.045	26.036	829345.100	-54496760.000
8.692	0.000	385.046	27.811	791688.300	-51038980.000
9.704	0.000	385.045	29.707	650241.000	-47716450.000
10.657	0.000	385.045	31.732	615939.000	-44715720.000
11.555	0.000	385.045	33.895	609166.900	-41790860.000
12.400	0.000	385.045	36.205	629473.300	-39314040.000
13.201	0.000	385.045	38.673	673658.800	-36737210.000
14.144	0.000	385.046	41.309	418873.300	-34326570.000
15.030	0.000	385.046	44.125	263611.700	-32170950.000
15.875	0.000	385.047	47.133	185673.900	-30013760.000
16.661	0.000	385.046	50.346	-11837.590	-28127920.000
17.408	0.000	385.046	53.777	214701.100	-26422200.000
18.105	0.000	385.046	57.443	244400.900	-24812710.000
18.762	0.000	385.046	61.359	281751.100	-23250050.000
19.391	0.000	385.046	65.541	282874.400	-21812530.000
19.978	0.000	385.046	70.009	296781.700	-20402800.000
20.530	0.000	385.046	74.781	269751.600	-19096650.000
21.054	0.000	385.046	79.878	215952.100	-17880050.000
21.546	0.000	385.046	85.323	217269.500	-16759930.000
22.011	0.000	385.046	91.139	193968.700	-15692200.000
22.452	0.000	385.046	97.352	174395.800	-14702510.000
22.869	0.000	385.046	103.987	167858.300	-13761570.000
23.263	0.000	385.046	111.076	163477.500	-12888420.000
23.635	0.000	385.045	118.647	147494.600	-12070520.000
24.004	0.000	385.045	126.735	129903.000	-11305010.000
24.385	0.000	385.044	135.373	119209.700	-10586720.000
24.739	0.000	385.044	144.601	105624.400	-9933667.000
25.109	0.000	385.044	154.458	99416.000	-9273916.000
25.439	0.000	385.044	164.986	103545.400	-8702692.000
25.760	0.000	385.043	176.232	95673.640	-8149075.000
26.060	0.000	385.043	188.245	90294.110	-7634887.000
26.405	0.000	385.043	201.077	85165.820	-7148984.000
26.739	0.000	385.043	214.783	80850.310	-6696627.000
27.078	0.000	385.042	229.423	73482.850	-6273594.000
27.330	0.000	385.042	245.062	70097.850	-5879339.000
27.614	0.000	385.042	261.766	62470.840	-5502110.000
27.905	0.000	385.042	279.609	59342.400	-5152259.000
28.157	0.000	385.042	298.669	56934.240	-4824426.000
28.426	0.000	385.042	319.027	51643.970	-4519298.000
28.750	0.000	385.042	340.773	49443.130	-4233800.000
29.035	0.000	385.042	364.002	45436.860	-3964113.000
29.275	0.000	385.042	388.814	43592.600	-3713710.000
29.526	0.000	385.042	415.317	39314.420	-3478482.000
29.738	0.000	385.042	443.627	37574.850	-3257139.000
29.990	0.000	385.042	473.866	35980.500	-3052350.000
30.249	0.000	385.042	506.167	33278.430	-2856801.000
30.502	0.000	385.042	540.670	31026.080	-2677246.000
30.725	0.000	385.042	577.524	28678.070	-2507507.000
30.974	0.000	385.042	616.890	27475.420	-2347669.000
31.177	0.000	385.042	658.940	25426.690	-2199306.000
31.462	0.000	385.042	703.857	23816.040	-2060424.000
31.666	0.000	385.041	751.834	21654.010	-1928471.000
31.875	0.000	385.041	803.083	20460.220	-1806628.000
32.095	0.000	385.041	857.824	19497.680	-1692964.000
32.270	0.000	385.041	916.297	18164.530	-1585328.000
32.507	0.000	385.041	978.756	17263.150	-1484459.000
33.078	0.000	385.041	1045.472	15894.250	-1390847.000
33.578	0.000	385.040	1116.736	15240.620	-1302403.000
34.052	0.000	385.040	1192.857	14282.700	-1220019.000
34.494	0.000	385.041	1274.167	13294.100	-1142630.000
34.924	0.000	385.041	1361.020	12458.200	-1070207.000
35.355	0.000	385.041	1453.793	11572.640	-1002502.000
35.730	0.000	385.040	1552.890	10908.230	-938996.000
36.118	0.000	385.040	1658.741	10266.830	-879458.600
36.508	0.000	385.041	1771.808	9648.838	-823764.600
36.897	0.000	385.041	1892.582	9040.819	-771512.800
37.278	0.000	385.041	2021.589	8487.523	-722617.300
37.611	0.000	385.041	2159.389	7905.193	-676898.700
37.940	0.000	385.041	2306.582	7468.721	-634022.100
38.272	0.000	385.041	2463.808	7081.360	-593923.800
38.579	0.000	385.041	2631.752	6588.708	-556268.900
38.868	0.000	385.041	2811.143	6270.530	-521062.600
39.168	0.000	385.041	3002.763	5882.205	-488053.000
39.448	0.000	385.041	3207.444	5490.464	-457058.200
39.733	0.000	385.041	3426.077	5214.244	-428080.100
40.000	0.000	385.041	3659.613	4873.514	-400962.900
40.302	0.000	385.041	3909.068	4575.161	-375595.100
40.635	0.000	385.041	4175.526	4353.072	-351788.600
41.013	0.000	385.041	4460.148	4039.617	-329484.200
41.321	0.000	385.040	4764.171	3811.202	-308656.900
41.657	0.000	385.040	5088.917	3580.044	-289106.200
41.995	0.000	385.040	5435.799	3296.525	-270827.000
42.377	0.000	385.040	5806.326	3129.267	-253584.000
42.679	0.000	385.040	6202.110	2966.313	-237532.500
42.923	0.000	385.040	6624.872	2719.455	-222480.900
43.200	0.000	385.040	7076.452	2586.069	-208356.400
43.499	0.000	385.040	7558.813	2434.049	-195199.900
