Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.472	0.000	470.039	20.000	1907009.000	-76918620.000
2.879	0.000	470.039	21.363	2028429.000	-53920360.000
4.178	0.000	470.040	22.819	1870615.000	-50398650.000
5.399	0.000	470.040	24.375	1652255.000	-47305500.000
6.544	0.000	470.040	26.036	1453811.000	-44289610.000
7.619	0.000	470.040	27.811	1321423.000	-41535040.000
8.641	0.000	470.040	29.707	1209916.000	-38805460.000
9.595	0.000	470.040	31.732	1045357.000	-36339390.000
10.494	0.000	470.040	33.895	1144839.000	-34064520.000
11.337	0.000	470.039	36.205	900445.500	-31992930.000
12.143	0.000	470.039	38.673	859255.700	-29994660.000
13.086	0.000	470.038	41.309	748364.200	-28025420.000
13.974	0.000	470.038	44.125	618534.900	-26262180.000
14.829	0.000	470.038	47.133	506121.900	-24659850.000
15.615	0.000	470.038	50.346	400055.400	-22976620.000
16.356	0.000	470.037	53.777	463045.400	-21614890.000
17.054	0.000	470.037	57.443	479179.100	-20265740.000
17.711	0.000	470.037	61.359	469574.800	-19002930.000
18.345	0.000	470.037	65.541	426143.200	-17814690.000
18.935	0.000	470.038	70.009	397726.600	-16679350.000
19.488	0.000	470.038	74.781	367543.500	-15635270.000
20.011	0.000	470.038	79.878	319467.200	-14635420.000
20.505	0.000	470.038	85.323	298593.000	-13722120.000
20.970	0.000	470.038	91.139	274019.000	-12847370.000
21.416	0.000	470.038	97.352	250628.200	-12041960.000
21.837	0.000	470.038	103.987	233007.800	-11286440.000
22.229	0.000	470.038	111.076	217220.100	-10561490.000
22.605	0.000	470.038	118.647	200078.300	-9895560.000
22.978	0.000	470.038	126.735	184237.200	-9274470.000
23.344	0.000	470.038	135.373	167221.800	-8688363.000
23.687	0.000	470.038	144.601	164453.600	-8125452.000
24.021	0.000	470.038	154.458	152864.500	-7637154.000
24.371	0.000	470.038	164.986	133626.600	-7145245.000
24.656	0.000	470.038	176.232	126068.600	-6693849.000
24.963	0.000	470.038	188.245	116373.600	-6268048.000
25.273	0.000	470.038	201.077	105613.300	-5872480.000
25.593	0.000	470.038	214.783	97482.160	-5503250.000
25.858	0.000	470.038	229.423	91340.980	-5155378.000
26.158	0.000	470.038	245.062	83395.400	-4832746.000
26.499	0.000	470.038	261.766	77344.150	-4524497.000
26.812	0.000	470.038	279.609	72598.250	-4236114.000
27.105	0.000	470.038	298.669	67430.150	-3968326.000
