Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.471	0.000	355.065	20.000	28965350.000	-77417450.000
2.868	0.000	355.065	21.363	3187480.000	-62764450.000
4.168	0.000	355.066	22.819	2769756.000	-58850470.000
5.389	0.000	355.066	24.375	2593861.000	-55190930.000
6.536	0.000	355.066	26.036	2411756.000	-51733440.000
7.615	0.000	355.065	27.811	2115414.000	-48573080.000
8.628	0.000	355.065	29.707	2002513.000	-45455590.000
9.581	0.000	355.065	31.732	1820104.000	-42687680.000
10.479	0.000	355.065	33.895	1531343.000	-39931370.000
11.325	0.000	355.065	36.205	1654013.000	-37353700.000
12.139	0.000	355.066	38.673	1385057.000	-35180910.000
13.082	0.000	355.066	41.309	1235246.000	-32879110.000
13.982	0.000	355.066	44.125	988510.400	-30774380.000
14.818	0.000	355.066	47.133	791700.200	-28816450.000
15.606	0.000	355.065	50.346	753507.900	-27058670.000
16.346	0.000	355.066	53.777	716607.900	-25337710.000
17.045	0.000	355.066	57.443	738726.600	-23780160.000
17.728	0.000	355.066	61.359	766944.900	-22349040.000
18.348	0.000	355.066	65.541	667898.300	-20934820.000
18.933	0.000	355.066	70.009	650642.100	-19629160.000
19.486	0.000	355.066	74.781	606864.000	-18384440.000
20.013	0.000	355.066	79.878	528464.600	-17218540.000
20.507	0.000	355.066	85.323	498070.800	-16132180.000
20.975	0.000	355.065	91.139	460028.900	-15129570.000
21.426	0.000	355.065	97.352	411795.900	-14167030.000
21.859	0.000	355.065	103.987	379211.400	-13274360.000
22.268	0.000	355.065	111.076	354360.600	-12458890.000
22.667	0.000	355.065	118.647	327401.500	-11676570.000
23.111	0.000	355.065	126.735	314115.600	-10940150.000
23.482	0.000	355.065	135.373	283695.000	-10259490.000
23.861	0.000	355.065	144.601	261804.600	-9622965.000
24.203	0.000	355.065	154.458	237886.500	-9015582.000
24.566	0.000	355.065	164.986	221109.100	-8433883.000
24.881	0.000	355.066	176.232	204851.000	-7907682.000
25.188	0.000	355.066	188.245	192135.600	-7409270.000
25.521	0.000	355.066	201.077	174881.500	-6943832.000
25.764	0.000	355.066	214.783	161499.800	-6506347.000
26.096	0.000	355.066	229.423	151162.700	-6097719.000
26.447	0.000	355.066	245.062	138036.800	-5716573.000
26.761	0.000	355.066	261.766	126775.300	-5351200.000
27.109	0.000	355.066	279.609	118333.100	-5014890.000
