Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.474	0.000	465.057	20.000	13137270.000	-49060570.000
2.856	0.000	465.057	21.363	1837247.000	-54435470.000
4.155	0.000	465.057	22.819	1777641.000	-50960890.000
5.376	0.000	465.056	24.375	1657595.000	-47642950.000
6.520	0.000	465.056	26.036	1399614.000	-44710270.000
7.597	0.000	465.056	27.811	1272570.000	-41830470.000
8.610	0.000	465.056	29.707	1138737.000	-39170150.000
9.562	0.000	465.056	31.732	983672.900	-36724960.000
10.458	0.000	465.056	33.895	996359.500	-34367470.000
11.315	0.000	465.056	36.205	862165.700	-32196510.000
12.114	0.000	465.056	38.673	767575.700	-30262220.000
13.056	0.000	465.056	41.309	714089.300	-28303700.000
13.943	0.000	465.056	44.125	611101.400	-26480930.000
14.777	0.000	465.056	47.133	433437.900	-24860250.000
15.565	0.000	465.055	50.346	348608.200	-23289980.000
16.303	0.000	465.055	53.777	414088.200	-21807350.000
16.998	0.000	465.055	57.443	438403.300	-20425370.000
17.655	0.000	465.054	61.359	440368.500	-19164300.000
18.282	0.000	465.053	65.541	394607.100	-17943020.000
18.868	0.000	465.053	70.009	384412.900	-16835400.000
19.422	0.000	465.052	74.781	334720.600	-15766420.000
19.942	0.000	465.052	79.878	304788.000	-14752290.000
20.436	0.000	465.052	85.323	287115.500	-13833800.000
20.918	0.000	465.052	91.139	274560.600	-12960920.000
21.357	0.000	465.052	97.352	265404.800	-12143530.000
21.775	0.000	465.051	103.987	236461.200	-11377920.000
22.220	0.000	465.051	111.076	207014.600	-10649260.000
22.599	0.000	465.051	118.647	201054.500	-9980152.000
22.954	0.000	465.050	126.735	184155.500	-9353902.000
23.347	0.000	465.050	135.373	170167.200	-8768225.000
23.685	0.000	465.050	144.601	161381.100	-8225730.000
24.026	0.000	465.050	154.458	127133.800	-7695072.000
24.330	0.000	465.050	164.986	130966.100	-7201933.000
24.655	0.000	465.051	176.232	125889.500	-6747983.000
24.979	0.000	465.051	188.245	113352.300	-6321050.000
25.311	0.000	465.051	201.077	103399.700	-5924013.000
25.682	0.000	465.051	214.783	93679.880	-5549657.000
25.939	0.000	465.051	229.423	90628.220	-5198881.000
26.218	0.000	465.052	245.062	83399.940	-4866545.000
26.554	0.000	465.052	261.766	78015.580	-4558468.000
26.815	0.000	465.053	279.609	70667.740	-4272228.000
27.070	0.000	465.053	298.669	66630.870	-4002046.000
27.363	0.000	465.053	319.027	60940.270	-3749307.000
27.594	0.000	465.053	340.773	57601.420	-3511664.000
27.881	0.000	465.053	364.002	52496.470	-3289418.000
28.109	0.000	465.053	388.814	47916.160	-3081495.000
28.471	0.000	465.053	415.317	46407.590	-2886889.000
28.747	0.000	465.054	443.627	42285.450	-2703778.000
28.971	0.000	465.054	473.866	39477.370	-2533165.000
29.228	0.000	465.054	506.167	36662.270	-2372753.000
29.427	0.000	465.054	540.670	33677.990	-2222767.000
29.661	0.000	465.054	577.524	31286.580	-2081950.000
29.948	0.000	465.054	616.890	29749.540	-1950610.000
30.162	0.000	465.054	658.940	27235.920	-1826910.000
30.370	0.000	465.054	703.857	25539.550	-1711510.000
30.571	0.000	465.054	751.834	23574.130	-1602978.000
30.836	0.000	465.054	803.083	21662.880	-1501611.000
31.041	0.000	465.054	857.824	20454.840	-1406555.000
31.248	0.000	465.054	916.297	19002.790	-1317825.000
31.469	0.000	465.054	978.756	18105.950	-1234224.000
32.039	0.000	465.054	1045.472	17042.410	-1156264.000
32.540	0.000	465.054	1116.736	15933.110	-1083183.000
33.012	0.000	465.054	1192.857	14720.190	-1014690.000
33.463	0.000	465.054	1274.167	13733.060	-950324.900
33.911	0.000	465.054	1361.020	12946.200	-890313.900
34.337	0.000	465.055	1453.793	11870.550	-834047.400
34.774	0.000	465.055	1552.890	11171.830	-781219.500
35.280	0.000	465.055	1658.741	10347.820	-731814.800
35.695	0.000	465.055	1771.808	9636.259	-685493.300
36.100	0.000	465.055	1892.582	9060.681	-642208.100
36.495	0.000	465.055	2021.589	8418.039	-601447.500
36.891	0.000	465.054	2159.389	7889.360	-563377.100
37.224	0.000	465.054	2306.582	7384.624	-527740.400
37.652	0.000	465.054	2463.808	6914.285	-494266.400
37.961	0.000	465.054	2631.752	6426.523	-462997.500
38.332	0.000	465.054	2811.143	6076.205	-433681.800
38.637	0.000	465.054	3002.763	5614.004	-406350.600
38.916	0.000	465.054	3207.444	5335.548	-380618.700
39.164	0.000	465.054	3426.077	4957.116	-356515.200
39.402	0.000	465.054	3659.613	4680.963	-333923.200
39.620	0.000	465.054	3909.068	4372.142	-312777.100
39.933	0.000	465.054	4175.526	4118.523	-293000.200
40.272	0.000	465.053	4460.148	3845.297	-274471.000
40.672	0.000	465.053	4764.171	3621.268	-257116.900
41.049	0.000	465.053	5088.917	3367.640	-240815.500
41.358	0.000	465.053	5435.799	3098.832	-225590.000
41.628	0.000	465.053	5806.326	2907.011	-211322.300
41.892	0.000	465.053	6202.110	2862.478	-197922.500
42.128	0.000	465.053	6624.872	2652.028	-185481.400
42.413	0.000	465.053	7076.452	2424.280	-173681.900
42.697	0.000	465.053	7558.813	2252.577	-162651.200
42.997	0.000	465.053	8074.054	2170.485	-152381.100
43.365	0.000	465.053	8624.416	1981.586	-142770.000
43.652	0.000	465.053	9212.292	1865.981	-133714.300
43.886	0.000	465.053	9840.241	1777.782	-125233.000
44.152	0.000	465.053	10510.994	1667.479	-117308.700
44.393	0.000	465.054	11227.468	1563.620	-109878.800
44.660	0.000	465.054	11992.780	1476.883	-102930.000
44.915	0.000	465.054	12810.259	1396.128	-96427.490
45.184	0.000	465.054	13683.461	1300.354	-90327.070
45.439	0.000	465.054	14616.184	1224.829	-84618.420
45.687	0.000	465.054	15612.485	1156.027	-79270.870
45.926	0.000	465.054	16676.698	1079.242	-74251.470
46.221	0.000	465.054	17813.453	1019.803	-69553.980
46.512	0.000	465.054	19027.694	965.566	-65153.770
46.780	0.000	465.054	20324.702	897.033	-61031.210
47.012	0.000	465.054	21710.121	850.476	-57189.600
47.261	0.000	465.054	23189.975	789.080	-53562.460
47.528	0.000	465.054	24770.702	753.664	-50171.040
47.793	0.000	465.054	26459.178	715.273	-46990.940
48.107	0.000	465.054	28262.749	675.393	-44019.740
48.453	0.000	465.054	30189.258	633.051	-41243.340
48.723	0.000	465.054	32247.086	594.045	-38632.400
49.014	0.000	465.054	34445.185	561.509	-36180.380
49.280	0.000	465.054	36793.115	533.764	-33899.910
49.548	0.000	465.054	39301.090	506.442	-31747.400
49.812	0.000	465.054	41980.020	471.707	-29743.770
50.191	0.000	465.054	44841.556	449.022	-27860.020
50.579	0.000	465.054	47898.147	420.808	-26099.180
51.062	0.000	465.054	51163.089	397.144	-24448.040
51.400	0.000	465.054	54650.583	373.699	-22900.630
51.827	0.000	465.054	58375.799	347.977	-21450.570
52.103	0.000	465.054	62354.942	313.376	-20085.450
52.577	0.000	465.054	66605.320	318.733	-18830.960
52.905	0.000	465.054	71145.421	298.268	-17635.150
53.200	0.000	465.054	75994.996	283.098	-16524.470
53.477	0.000	465.054	81175.138	268.101	-15473.190
53.774	0.000	465.054	86708.381	253.068	-14503.200
54.055	0.000	465.054	92618.793	239.409	-13586.150
54.352	0.000	465.054	98932.084	219.641	-12727.560
54.676	0.000	465.054	105675.715	200.289	-11910.620
54.983	0.000	465.054	112879.022	187.770	-11180.730
55.276	0.000	465.054	120573.336	189.768	-10468.120
55.577	0.000	465.054	128792.127	198.845	-9793.840
55.831	0.000	465.053	137571.146	169.666	-9184.830
56.223	0.000	465.053	146948.581	164.332	-8607.054
56.490	0.000	465.053	156965.221	159.534	-8062.701
56.786	0.000	465.053	167664.638	145.047	-7549.913
57.093	0.000	465.053	179093.373	137.879	-7075.230
57.422	0.000	465.053	191301.139	128.756	-6624.835
57.708	0.000	465.053	204341.039	123.666	-6207.156
57.997	0.000	465.053	218269.793	118.136	-5813.617
58.369	0.000	465.053	233147.990	110.297	-5455.296
58.635	0.000	465.053	249040.349	107.260	-5100.162
58.962	0.000	465.052	266015.998	104.347	-4780.118
59.242	0.000	465.052	284148.780	97.278	-4477.249
59.544	0.000	465.052	303517.570	92.415	-4192.963
59.990	0.000	465.052	324206.618	87.702	-3926.225
60.261	0.000	465.052	346305.920	85.366	-3676.073
60.691	0.000	465.051	369911.605	81.415	-3444.713
60.965	0.000	465.051	395126.353	76.850	-3225.704
61.387	0.000	465.051	422059.846	73.994	-3018.697
61.716	0.000	465.051	450829.241	71.738	-2825.473
62.016	0.000	465.051	481559.679	68.180	-2647.485
62.337	0.000	465.051	514384.835	66.906	-2480.213
62.724	0.000	465.051	549447.493	64.489	-2317.365
63.014	0.000	465.051	586900.171	61.357	-2171.905
63.337	0.000	465.051	626905.783	61.139	-2034.945
63.742	0.000	465.050	669638.348	84.528	-1902.026
64.065	0.000	465.050	715283.746	58.553	-1791.126
64.423	0.000	465.050	764040.529	54.427	-1675.561
64.848	0.000	465.050	816120.781	52.476	-1562.898
