Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
2.574	0.000	334.927	20.000	4450408.000	-81516420.000
3.958	0.000	334.927	21.363	2624353.000	-74355180.000
5.272	0.000	334.926	22.819	2192422.000	-69833530.000
6.493	0.000	334.926	24.375	2271162.000	-65534220.000
7.641	0.000	334.926	26.036	1911997.000	-61401020.000
8.718	0.000	334.926	27.811	1851608.000	-57562360.000
9.767	0.000	334.927	29.707	1749173.000	-53874290.000
10.718	0.000	334.927	31.732	1470258.000	-50598080.000
11.616	0.000	334.927	33.895	1287849.000	-47277680.000
12.461	0.000	334.927	36.205	1454594.000	-44197470.000
13.262	0.000	334.927	38.673	1170023.000	-41359400.000
14.204	0.000	334.927	41.309	999758.500	-38866700.000
15.093	0.000	334.927	44.125	730341.200	-36361830.000
15.928	0.000	334.927	47.133	575346.900	-33998310.000
16.725	0.000	334.927	50.346	416431.800	-31831270.000
17.476	0.000	334.927	53.777	500885.300	-29913160.000
18.174	0.000	334.927	57.443	587307.100	-28118210.000
18.833	0.000	334.927	61.359	615453.400	-26348140.000
19.452	0.000	334.927	65.541	608263.400	-24676990.000
20.038	0.000	334.928	70.009	543179.000	-23101540.000
20.590	0.000	334.928	74.781	492833.700	-21672770.000
21.114	0.000	334.928	79.878	482912.700	-20305520.000
21.625	0.000	334.928	85.323	427260.800	-19047260.000
22.092	0.000	334.927	91.139	380944.400	-17836750.000
22.533	0.000	334.927	97.352	347825.500	-16700160.000
22.952	0.000	334.927	103.987	343017.100	-15644920.000
23.376	0.000	334.927	111.076	312878.000	-14661270.000
23.751	0.000	334.927	118.647	283699.500	-13735030.000
24.114	0.000	334.927	126.735	263446.800	-12872660.000
24.480	0.000	334.927	135.373	251551.200	-12060120.000
24.812	0.000	334.927	144.601	211718.700	-11304690.000
25.157	0.000	334.927	154.458	215612.000	-10596050.000
25.464	0.000	334.926	164.986	196421.700	-9920122.000
25.766	0.000	334.926	176.232	180451.600	-9292066.000
26.089	0.000	334.926	188.245	171937.100	-8705162.000
26.368	0.000	334.926	201.077	157624.300	-8152526.000
26.650	0.000	334.926	214.783	141334.700	-7640931.000
26.943	0.000	334.926	229.423	133358.900	-7156929.000
27.219	0.000	334.926	245.062	118524.300	-6707288.000
27.525	0.000	334.926	261.766	112863.800	-6282318.000
27.813	0.000	334.926	279.609	104037.700	-5884896.000
28.104	0.000	334.926	298.669	95418.630	-5512995.000
28.351	0.000	334.926	319.027	90287.490	-5164100.000
28.646	0.000	334.926	340.773	83645.740	-4838772.000
28.943	0.000	334.926	364.002	77276.860	-4533281.000
29.255	0.000	334.926	388.814	72142.340	-4247073.000
29.478	0.000	334.926	415.317	66589.880	-3978953.000
29.710	0.000	334.926	443.627	61027.180	-3726901.000
29.945	0.000	334.927	473.866	59661.740	-3491891.000
30.178	0.000	334.927	506.167	52567.880	-3271845.000
30.396	0.000	334.927	540.670	50051.440	-3065110.000
30.660	0.000	334.927	577.524	45059.880	-2870350.000
30.871	0.000	334.927	616.890	42562.560	-2688416.000
31.139	0.000	334.927	658.940	39490.800	-2519087.000
31.349	0.000	334.927	703.857	36299.060	-2360239.000
31.541	0.000	334.927	751.834	34520.400	-2210701.000
31.773	0.000	334.927	803.083	31846.340	-2071329.000
32.005	0.000	334.927	857.824	30121.640	-1940469.000
32.203	0.000	334.927	916.297	27985.930	-1816491.000
32.470	0.000	334.927	978.756	25791.290	-1701776.000
32.984	0.000	334.927	1045.472	23619.730	-1594690.000
33.479	0.000	334.928	1116.736	22570.250	-1493834.000
33.939	0.000	334.928	1192.857	20801.800	-1399602.000
34.374	0.000	334.928	1274.167	19254.740	-1310937.000
34.793	0.000	334.928	1361.020	18040.090	-1227728.000
35.212	0.000	334.928	1453.793	16967.740	-1149779.000
35.592	0.000	334.928	1552.890	15674.800	-1077308.000
35.948	0.000	334.928	1658.741	14620.500	-1009217.000
36.359	0.000	334.928	1771.808	13647.560	-945302.500
36.725	0.000	334.929	1892.582	12478.040	-885482.600
37.082	0.000	334.929	2021.589	11755.830	-829652.600
37.435	0.000	334.929	2159.389	10928.970	-776855.300
37.810	0.000	334.929	2306.582	10255.140	-727809.000
38.124	0.000	334.930	2463.808	9568.643	-681734.700
38.478	0.000	334.930	2631.752	9011.065	-638598.800
38.871	0.000	334.930	2811.143	8373.450	-598152.900
39.184	0.000	334.930	3002.763	7757.119	-560314.900
39.485	0.000	334.930	3207.444	7349.389	-524815.100
39.778	0.000	334.930	3426.077	6892.567	-491653.000
