Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
2.573	0.000	369.977	20.000	3027564.000	-68458350.000
3.955	0.000	369.978	21.363	1209531.000	-64818640.000
5.255	0.000	369.978	22.819	1321209.000	-60751610.000
6.489	0.000	369.979	24.375	1051747.000	-56890330.000
7.636	0.000	369.978	26.036	1084474.000	-53178010.000
8.713	0.000	369.977	27.811	940954.900	-49747670.000
9.727	0.000	369.976	29.707	909967.700	-46592270.000
10.680	0.000	369.976	31.732	858927.700	-43629500.000
11.578	0.000	369.974	33.895	678952.500	-40971140.000
12.425	0.000	369.973	36.205	611997.800	-38183470.000
13.232	0.000	369.972	38.673	595496.000	-35736530.000
14.175	0.000	369.971	41.309	503636.000	-33606150.000
15.063	0.000	369.971	44.125	312908.700	-31400360.000
15.911	0.000	369.969	47.133	210685.000	-29474480.000
16.698	0.000	369.968	50.346	166308.900	-27464100.000
17.437	0.000	369.967	53.777	234108.900	-25878780.000
18.135	0.000	369.965	57.443	327319.900	-24260090.000
18.793	0.000	369.964	61.359	348475.700	-22753030.000
19.413	0.000	369.963	65.541	290066.000	-21286160.000
19.999	0.000	369.962	70.009	291235.300	-19948500.000
20.553	0.000	369.961	74.781	267410.800	-18695330.000
21.076	0.000	369.960	79.878	252553.400	-17465590.000
21.570	0.000	369.959	85.323	220984.500	-16370450.000
22.041	0.000	369.958	91.139	217982.800	-15353730.000
22.488	0.000	369.957	97.352	205051.100	-14384610.000
22.906	0.000	369.957	103.987	186158.700	-13453850.000
23.300	0.000	369.956	111.076	167531.600	-12600790.000
23.673	0.000	369.955	118.647	159166.600	-11811240.000
24.042	0.000	369.954	126.735	145944.600	-11057800.000
24.395	0.000	369.953	135.373	143384.300	-10363050.000
24.735	0.000	369.952	144.601	122547.600	-9691078.000
25.058	0.000	369.952	154.458	123209.400	-9077091.000
25.370	0.000	369.951	164.986	115108.700	-8511929.000
25.722	0.000	369.950	176.232	104811.600	-7978344.000
26.028	0.000	369.950	188.245	99719.300	-7469314.000
26.319	0.000	369.949	201.077	91983.550	-6995854.000
26.616	0.000	369.949	214.783	86921.650	-6553913.000
26.885	0.000	369.948	229.423	82346.980	-6139759.000
27.116	0.000	369.947	245.062	76998.160	-5753082.000
27.422	0.000	369.947	261.766	69118.790	-5385588.000
27.696	0.000	369.946	279.609	65752.960	-5044599.000
27.944	0.000	369.946	298.669	63576.460	-4725828.000
28.214	0.000	369.945	319.027	58085.890	-4425280.000
28.476	0.000	369.945	340.773	53525.210	-4144529.000
28.776	0.000	369.944	364.002	49624.510	-3882277.000
29.017	0.000	369.944	388.814	46536.220	-3637453.000
29.288	0.000	369.943	415.317	44211.760	-3407053.000
29.522	0.000	369.943	443.627	40649.260	-3190843.000
29.764	0.000	369.942	473.866	38321.660	-2988451.000
29.998	0.000	369.942	506.167	36536.350	-2801263.000
30.226	0.000	369.941	540.670	33484.630	-2622733.000
30.461	0.000	369.941	577.524	31992.500	-2456337.000
30.742	0.000	369.941	616.890	29412.740	-2300330.000
30.984	0.000	369.940	658.940	27214.930	-2155122.000
31.186	0.000	369.940	703.857	26379.140	-2017786.000
31.385	0.000	369.939	751.834	24789.730	-1890095.000
31.607	0.000	369.939	803.083	23139.560	-1770300.000
31.811	0.000	369.939	857.824	21763.980	-1658673.000
32.027	0.000	369.938	916.297	20257.520	-1553345.000
32.199	0.000	369.938	978.756	19318.870	-1455159.000
32.729	0.000	369.937	1045.472	17839.520	-1363306.000
33.215	0.000	369.936	1116.736	16464.810	-1276848.000
33.675	0.000	369.936	1192.857	15685.900	-1196360.000
34.109	0.000	369.935	1274.167	14475.040	-1120253.000
34.520	0.000	369.935	1361.020	14055.920	-1049529.000
34.930	0.000	369.934	1453.793	13025.890	-983091.400
35.319	0.000	369.933	1552.890	12162.930	-920917.000
35.722	0.000	369.933	1658.741	11351.380	-862660.700
36.087	0.000	369.932	1771.808	10743.590	-807889.000
36.451	0.000	369.932	1892.582	10157.730	-757009.100
36.817	0.000	369.931	2021.589	9448.567	-708973.600
37.164	0.000	369.930	2159.389	9021.669	-663960.100
37.484	0.000	369.929	2306.582	8432.920	-622003.300
37.838	0.000	369.929	2463.808	7908.598	-582678.600
38.148	0.000	369.928	2631.752	7344.329	-545768.500
38.462	0.000	369.927	2811.143	6961.796	-511211.100
38.714	0.000	369.927	3002.763	6576.141	-478923.600
39.003	0.000	369.926	3207.444	6125.445	-448606.500
39.300	0.000	369.926	3426.077	5823.695	-420261.400
39.569	0.000	369.925	3659.613	5462.088	-393670.200
39.849	0.000	369.925	3909.068	5119.134	-368803.800
40.277	0.000	369.924	4175.526	4820.202	-345490.700
40.660	0.000	369.924	4460.148	4631.661	-323543.700
41.021	0.000	369.923	4764.171	4398.800	-303129.900
41.363	0.000	369.923	5088.917	4020.990	-283954.000
41.677	0.000	369.922	5435.799	3866.947	-265979.600
42.013	0.000	369.922	5806.326	3586.956	-249174.100
42.337	0.000	369.921	6202.110	3368.605	-233427.500
42.603	0.000	369.921	6624.872	3193.851	-218629.200
42.914	0.000	369.921	7076.452	3017.381	-204830.500
43.185	0.000	369.920	7558.813	2845.097	-191880.100
43.458	0.000	369.920	8074.054	2615.535	-179727.000
43.783	0.000	369.920	8624.416	2469.547	-168356.700
44.069	0.000	369.919	9212.292	2316.783	-157711.800
44.322	0.000	369.919	9840.241	2180.810	-147699.500
44.602	0.000	369.919	10510.994	2096.071	-138374.100
44.883	0.000	369.918	11227.468	2002.650	-129658.100
45.110	0.000	369.918	11992.780	1894.695	-121428.600
45.386	0.000	369.918	12810.259	1775.218	-113758.500
45.633	0.000	369.917	13683.461	1679.929	-106565.800
45.878	0.000	369.917	14616.184	1592.632	-99838.770
46.174	0.000	369.916	15612.485	1512.992	-93536.400
46.444	0.000	369.916	16676.698	1419.094	-87619.280
46.677	0.000	369.916	17813.453	1340.094	-82084.730
46.931	0.000	369.916	19027.694	1254.737	-76894.640
47.188	0.000	369.916	20324.702	1205.066	-72042.870
47.436	0.000	369.916	21710.121	1120.283	-67490.470
47.728	0.000	369.915	23189.975	1067.162	-63190.890
48.003	0.000	369.915	24770.702	1011.127	-59244.210
48.239	0.000	369.915	26459.178	947.817	-55494.190
