Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
2.572	0.000	340.003	20.000	2106112.000	-76080810.000
3.956	0.000	340.003	21.363	3119789.000	-71535360.000
5.254	0.000	340.003	22.819	2265956.000	-67066220.000
6.475	0.000	340.003	24.375	2284562.000	-63096970.000
7.622	0.000	340.003	26.036	2022446.000	-58964060.000
8.698	0.000	340.003	27.811	1886568.000	-55231240.000
9.708	0.000	340.004	29.707	1847647.000	-51689540.000
10.660	0.000	340.005	31.732	1672304.000	-48573840.000
11.558	0.000	340.006	33.895	1313045.000	-45459720.000
12.403	0.000	340.006	36.205	1369485.000	-42387760.000
13.205	0.000	340.007	38.673	1252034.000	-39680880.000
14.144	0.000	340.007	41.309	1070321.000	-37308530.000
15.029	0.000	340.007	44.125	826558.200	-34938640.000
15.896	0.000	340.007	47.133	627467.800	-32707250.000
16.682	0.000	340.007	50.346	576105.900	-30687190.000
17.423	0.000	340.007	53.777	538993.600	-28712100.000
18.139	0.000	340.008	57.443	609169.800	-26953560.000
18.794	0.000	340.009	61.359	650365.700	-25314750.000
19.414	0.000	340.009	65.541	610362.200	-23692860.000
20.026	0.000	340.009	70.009	567911.000	-22238940.000
20.579	0.000	340.009	74.781	517744.100	-20843410.000
21.102	0.000	340.009	79.878	461754.300	-19494610.000
21.622	0.000	340.009	85.323	434406.100	-18274610.000
22.088	0.000	340.009	91.139	397811.900	-17113020.000
22.547	0.000	340.009	97.352	395130.800	-16038750.000
22.982	0.000	340.009	103.987	338973.000	-15018290.000
23.437	0.000	340.009	111.076	336410.400	-14081040.000
23.843	0.000	340.009	118.647	293329.500	-13201020.000
24.269	0.000	340.008	126.735	278567.100	-12365180.000
24.703	0.000	340.008	135.373	256542.100	-11588450.000
25.109	0.000	340.008	144.601	238371.000	-10847490.000
25.449	0.000	340.008	154.458	230586.300	-10163430.000
25.821	0.000	340.008	164.986	196000.700	-9524829.000
26.193	0.000	340.008	176.232	185329.200	-8924408.000
26.524	0.000	340.008	188.245	170104.500	-8367929.000
26.842	0.000	340.008	201.077	165660.600	-7838694.000
27.118	0.000	340.008	214.783	147279.700	-7341487.000
27.369	0.000	340.008	229.423	137816.300	-6881619.000
27.649	0.000	340.008	245.062	131205.200	-6446616.000
28.011	0.000	340.008	261.766	117716.300	-6039814.000
28.338	0.000	340.007	279.609	108722.300	-5656943.000
28.586	0.000	340.007	298.669	101190.900	-5299635.000
28.908	0.000	340.007	319.027	94925.420	-4966523.000
29.186	0.000	340.007	340.773	86893.150	-4652402.000
29.420	0.000	340.007	364.002	82007.960	-4358130.000
29.703	0.000	340.007	388.814	76213.640	-4082847.000
29.938	0.000	340.006	415.317	70153.180	-3824432.000
30.185	0.000	340.006	443.627	63906.920	-3585314.000
30.507	0.000	340.006	473.866	59406.250	-3356091.000
30.739	0.000	340.006	506.167	57172.500	-3146020.000
30.990	0.000	340.005	540.670	52034.870	-2946769.000
31.234	0.000	340.005	577.524	49686.590	-2759823.000
31.466	0.000	340.005	616.890	44886.660	-2586066.000
31.664	0.000	340.005	658.940	41000.430	-2423086.000
31.876	0.000	340.005	703.857	39123.820	-2269096.000
32.087	0.000	340.005	751.834	36179.510	-2125813.000
32.322	0.000	340.005	803.083	33639.590	-1992227.000
32.528	0.000	340.005	857.824	31354.040	-1866162.000
32.805	0.000	340.005	916.297	28720.380	-1747872.000
32.985	0.000	340.005	978.756	26625.260	-1637350.000
33.546	0.000	340.004	1045.472	24527.190	-1533949.000
34.038	0.000	340.003	1116.736	23444.060	-1437004.000
34.509	0.000	340.003	1192.857	21459.510	-1346266.000
34.979	0.000	340.003	1274.167	19995.700	-1260784.000
35.446	0.000	340.003	1361.020	18781.560	-1181442.000
35.892	0.000	340.003	1453.793	17489.820	-1106651.000
36.310	0.000	340.003	1552.890	16228.020	-1036966.000
36.767	0.000	340.003	1658.741	15103.590	-971233.600
37.186	0.000	340.003	1771.808	14035.710	-909883.600
37.563	0.000	340.003	1892.582	13172.910	-852118.300
37.941	0.000	340.004	2021.589	12270.170	-798352.100
38.323	0.000	340.004	2159.389	11418.710	-747806.100
38.703	0.000	340.004	2306.582	10638.090	-700468.500
39.072	0.000	340.004	2463.808	9894.397	-656306.000
39.403	0.000	340.004	2631.752	9294.184	-614823.200
39.773	0.000	340.005	2811.143	8712.167	-576032.100
40.088	0.000	340.004	3002.763	8110.328	-539479.700
40.347	0.000	340.004	3207.444	7576.010	-505313.000
40.654	0.000	340.004	3426.077	7075.425	-473322.000
40.929	0.000	340.004	3659.613	6662.723	-443464.900
41.171	0.000	340.004	3909.068	6153.564	-415392.100
41.526	0.000	340.004	4175.526	5794.691	-389115.700
41.908	0.000	340.004	4460.148	5386.977	-364511.200
42.255	0.000	340.004	4764.171	5059.850	-341461.000
42.642	0.000	340.004	5088.917	4711.970	-319950.700
42.970	0.000	340.004	5435.799	4471.704	-299619.300
43.268	0.000	340.004	5806.326	4131.505	-280646.500
43.516	0.000	340.004	6202.110	3852.890	-262866.100
43.876	0.000	340.004	6624.872	3639.846	-246214.800
44.126	0.000	340.004	7076.452	3458.107	-230684.900
44.393	0.000	340.004	7558.813	3171.085	-216113.100
44.736	0.000	340.005	8074.054	2975.493	-202498.000
45.041	0.000	340.005	8624.416	2817.431	-189627.900
45.303	0.000	340.005	9212.292	2506.821	-177624.800
45.587	0.000	340.005	9840.241	2365.807	-166381.900
45.861	0.000	340.005	10510.994	2273.012	-155870.100
46.120	0.000	340.005	11227.468	2127.670	-145980.300
46.334	0.000	340.005	11992.780	2023.694	-136761.300
46.598	0.000	340.005	12810.259	1886.960	-128102.800
46.931	0.000	340.005	13683.461	1783.660	-119988.100
47.218	0.000	340.005	14616.184	1668.730	-112440.800
47.493	0.000	340.005	15612.485	1561.037	-105311.300
47.743	0.000	340.005	16676.698	1477.674	-98650.780
48.005	0.000	340.005	17813.453	1381.511	-92393.730
48.293	0.000	340.005	19027.694	1305.238	-86562.850
48.567	0.000	340.005	20324.702	1220.798	-81088.250
48.834	0.000	340.005	21710.121	1162.162	-75950.980
49.106	0.000	340.005	23189.975	1077.726	-71158.460
49.328	0.000	340.005	24770.702	1020.173	-66637.510
49.718	0.000	340.006	26459.178	961.638	-62430.470
50.000	0.000	340.006	28262.749	850.739	-58495.080
50.274	0.000	340.006	30189.258	869.741	-54821.410
50.664	0.000	340.006	32247.086	815.267	-51310.570
50.924	0.000	340.007	34445.185	755.158	-48041.510
51.215	0.000	340.007	36793.115	711.713	-45017.530
51.488	0.000	340.007	39301.090	671.914	-42167.720
51.721	0.000	340.007	41980.020	631.572	-39503.170
52.117	0.000	340.007	44841.556	596.739	-37007.600
52.531	0.000	340.007	47898.147	569.468	-34658.060
52.966	0.000	340.007	51163.089	529.364	-32466.480
53.250	0.000	340.007	54650.583	497.901	-30402.890
53.664	0.000	340.007	58375.799	479.787	-28491.100
53.926	0.000	340.007	62354.942	409.857	-26690.280
54.386	0.000	340.007	66605.320	432.251	-24993.240
54.715	0.000	340.007	71145.421	407.555	-23397.900
54.985	0.000	340.007	75994.996	376.311	-21914.170
55.255	0.000	340.007	81175.138	365.412	-20539.410
55.596	0.000	340.006	86708.381	346.600	-19230.940
55.860	0.000	340.007	92618.793	328.862	-18021.400
56.139	0.000	340.007	98932.084	296.834	-16869.410
56.443	0.000	340.007	105675.715	279.691	-15827.230
56.735	0.000	340.006	112879.022	278.622	-14798.050
57.024	0.000	340.006	120573.336	260.861	-13841.490
57.351	0.000	340.006	128792.127	297.490	-12956.760
57.637	0.000	340.006	137571.146	238.966	-12152.590
57.996	0.000	340.006	146948.581	235.307	-11367.280
58.340	0.000	340.006	156965.221	224.188	-10649.300
58.659	0.000	340.006	167664.638	211.641	-9962.704
58.952	0.000	340.006	179093.373	204.509	-9316.019
59.264	0.000	340.006	191301.139	205.417	-8704.400
59.572	0.000	340.006	204341.039	197.684	-8138.381
59.845	0.000	340.006	218269.793	247.617	-7622.056
60.155	0.000	340.006	233147.990	224.344	-7164.880
60.450	0.000	340.006	249040.349	201.234	-6718.001
60.757	0.000	340.006	266015.998	181.295	-6261.493
61.013	0.000	340.006	284148.780	184.026	-5873.356
61.291	0.000	340.005	303517.570	192.894	-5521.989
61.696	0.000	340.005	324206.618	170.501	-5133.900
61.992	0.000	340.005	346305.920	173.517	-4789.294
62.295	0.000	340.005	369911.605	149.527	-4487.078
62.537	0.000	340.005	395126.353	137.438	-4145.909
62.814	0.000	340.005	422059.846	142.980	-3830.253
63.109	0.000	340.005	450829.241	159.604	-3554.800
63.455	0.000	340.005	481559.679	195.838	-3216.459
63.757	0.000	340.005	514384.835	295.557	-3011.903
64.060	0.000	340.005	549447.493	267.042	-2774.556
64.305	0.000	340.005	586900.171	774.031	-1992.284
64.609	0.000	340.005	626905.783	479.168	-3554.339
64.877	0.000	340.005	669638.348	174.212	-2845.125
65.181	0.000	340.005	715283.746	123.352	-2543.027
65.445	0.000	340.005	764040.529	116.419	-2276.383
65.746	0.000	340.004	816120.781	431.371	-1950.378
66.015	0.000	340.004	871751.044	211.934	-2177.234
66.265	0.000	340.004	931173.304	132.308	-1833.975
66.590	0.000	340.004	994646.037	352.349	-1779.733
66.840	0.000	340.004	1062445.341	241.943	-1636.774
67.166	0.000	340.004	1134866.134	64.014	-1527.394
67.563	0.000	340.004	1212223.437	69.730	-1524.055
67.916	0.000	340.004	1294853.743	99.384	-1387.908
68.329	0.000	340.004	1383116.481	192.524	-1284.311
68.736	0.000	340.004	1477395.584	82.016	-1291.068
69.188	0.000	340.003	1578101.150	25.849	-1153.020
69.458	0.000	340.003	1685671.237	54.801	-1069.254
69.747	0.000	340.003	1800573.758	51.939	-964.241
70.095	0.000	340.003	1923308.524	37.692	-935.920
70.359	0.000	340.003	2054409.414	15.358	-846.465
70.688	0.000	340.003	2194446.698	53.092	-764.468
70.952	0.000	340.003	2344029.518	29.251	-723.082
71.294	0.000	340.003	2503808.540	38.158	-669.752
71.604	0.000	340.003	2674478.780	25.015	-642.848
71.960	0.000	340.003	2856782.629	28.372	-568.909
72.210	0.000	340.003	3051513.084	28.298	-514.675
72.526	0.000	340.003	3259517.196	33.460	-493.570
72.805	0.000	340.003	3481699.752	55.157	-441.259
73.095	0.000	340.003	3719027.216	60.008	-413.952
73.338	0.000	340.003	3972531.929	41.769	-357.294
73.677	0.000	340.003	4243316.602	73.821	-311.515
73.919	0.000	340.003	4532559.110	144.305	-398.983
74.246	0.000	340.003	4841517.618	37.169	-334.582
74.571	0.000	340.003	5171536.051	34.743	-298.202
74.938	0.000	340.003	5524049.945	37.350	-249.950
75.214	0.000	340.003	5900592.685	40.550	-207.462
75.530	0.000	340.003	6302802.180	99.727	-238.378
75.817	0.000	340.003	6732427.985	26.374	-225.880
76.113	0.000	340.003	7191338.911	20.807	-184.995
76.366	0.000	340.003	7681531.159	15.649	-158.857
76.745	0.000	340.003	8205136.995	10.689	-131.712
77.001	0.000	340.003	8764434.032	10.853	-104.938
77.364	0.000	340.003	9361855.135	11.767	-82.638
77.633	0.000	340.003	9999999.000	11.738	-63.033
