Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.473	0.000	350.058	20.000	-2169955.000	-105006300.000
2.871	0.000	350.059	21.363	3175833.000	-65011950.000
4.167	0.000	350.059	22.819	2652501.000	-60779900.000
5.385	0.000	350.059	24.375	2427538.000	-57103080.000
6.531	0.000	350.059	26.036	2141449.000	-53447220.000
7.609	0.000	350.059	27.811	2037800.000	-50083230.000
8.623	0.000	350.059	29.707	1946588.000	-46972750.000
9.608	0.000	350.060	31.732	1799769.000	-44062990.000
10.505	0.000	350.060	33.895	1480636.000	-41256760.000
11.351	0.000	350.060	36.205	1524101.000	-38565130.000
12.156	0.000	350.060	38.673	1393045.000	-36128290.000
13.109	0.000	350.060	41.309	1131801.000	-33916080.000
14.005	0.000	350.060	44.125	920725.000	-31786330.000
14.839	0.000	350.060	47.133	734891.900	-29802230.000
15.626	0.000	350.060	50.346	667733.300	-27808300.000
16.368	0.000	350.060	53.777	685439.900	-26164530.000
17.097	0.000	350.060	57.443	746991.000	-24570710.000
17.755	0.000	350.060	61.359	742417.700	-23070010.000
18.397	0.000	350.060	65.541	678017.100	-21578280.000
19.001	0.000	350.060	70.009	622332.400	-20214500.000
19.555	0.000	350.060	74.781	575867.600	-18945460.000
20.078	0.000	350.060	79.878	531115.300	-17781390.000
20.572	0.000	350.060	85.323	496974.400	-16655550.000
21.039	0.000	350.060	91.139	431781.200	-15608520.000
21.480	0.000	350.060	97.352	396886.700	-14639510.000
21.905	0.000	350.060	103.987	380884.300	-13718960.000
22.320	0.000	350.060	111.076	348339.800	-12842020.000
22.695	0.000	350.060	118.647	324472.400	-12038280.000
23.089	0.000	350.060	126.735	293816.600	-11272700.000
23.452	0.000	350.060	135.373	273404.800	-10564990.000
23.850	0.000	350.060	144.601	241685.000	-9911520.000
24.241	0.000	350.060	154.458	234735.600	-9291957.000
24.557	0.000	350.060	164.986	217434.200	-8700161.000
24.913	0.000	350.060	176.232	201132.600	-8151596.000
25.213	0.000	350.060	188.245	183726.500	-7640442.000
25.536	0.000	350.060	201.077	171720.800	-7154140.000
25.822	0.000	350.060	214.783	158905.000	-6707369.000
26.077	0.000	350.060	229.423	146175.300	-6285006.000
26.374	0.000	350.060	245.062	135992.000	-5884403.000
26.736	0.000	350.060	261.766	125237.800	-5511786.000
27.080	0.000	350.060	279.609	115621.200	-5167959.000
27.387	0.000	350.060	298.669	105425.200	-4842155.000
27.654	0.000	350.060	319.027	98277.940	-4536771.000
27.949	0.000	350.060	340.773	91362.940	-4250356.000
28.190	0.000	350.060	364.002	84009.980	-3982465.000
28.530	0.000	350.060	388.814	77720.570	-3731092.000
28.770	0.000	350.060	415.317	72292.190	-3496412.000
28.990	0.000	350.060	443.627	66954.560	-3275872.000
29.209	0.000	350.060	473.866	63022.250	-3067786.000
29.431	0.000	350.060	506.167	57800.900	-2876300.000
29.674	0.000	350.060	540.670	53823.890	-2694727.000
29.908	0.000	350.060	577.524	49753.970	-2524036.000
30.146	0.000	350.060	616.890	45910.150	-2364793.000
30.378	0.000	350.060	658.940	42813.990	-2215582.000
30.606	0.000	350.060	703.857	39850.840	-2075994.000
30.841	0.000	350.060	751.834	36286.610	-1945244.000
31.082	0.000	350.060	803.083	34182.000	-1822698.000
31.285	0.000	350.060	857.824	31809.260	-1707559.000
31.475	0.000	350.060	916.297	29483.280	-1599596.000
31.657	0.000	350.060	978.756	27681.640	-1498677.000
32.184	0.000	350.059	1045.472	25538.020	-1404313.000
32.701	0.000	350.059	1116.736	23533.900	-1315460.000
33.166	0.000	350.059	1192.857	21961.290	-1232354.000
33.605	0.000	350.059	1274.167	20478.530	-1154328.000
34.041	0.000	350.059	1361.020	19213.680	-1081608.000
34.473	0.000	350.059	1453.793	17890.720	-1013439.000
34.899	0.000	350.059	1552.890	16433.010	-949497.700
35.329	0.000	350.058	1658.741	15447.360	-889085.700
35.743	0.000	350.058	1771.808	14448.660	-833341.800
36.171	0.000	350.058	1892.582	13213.820	-780505.000
36.535	0.000	350.058	2021.589	12397.690	-731364.900
36.983	0.000	350.058	2159.389	11570.800	-685046.600
37.341	0.000	350.058	2306.582	10816.280	-641839.400
37.749	0.000	350.058	2463.808	10023.280	-601193.100
38.056	0.000	350.059	2631.752	9394.943	-563180.700
38.342	0.000	350.059	2811.143	8727.457	-527694.800
38.615	0.000	350.059	3002.763	8188.684	-494342.000
38.914	0.000	350.059	3207.444	7594.793	-463176.600
39.253	0.000	350.059	3426.077	7109.426	-433875.300
39.531	0.000	350.059	3659.613	6657.498	-406485.100
39.870	0.000	350.058	3909.068	6220.164	-380769.000
40.193	0.000	350.058	4175.526	5770.254	-356690.500
40.557	0.000	350.058	4460.148	5392.930	-334198.000
40.865	0.000	350.058	4764.171	5062.586	-313006.900
41.268	0.000	350.058	5088.917	4649.395	-293324.300
41.573	0.000	350.058	5435.799	4388.201	-274686.800
41.846	0.000	350.058	5806.326	4053.410	-257413.900
42.099	0.000	350.058	6202.110	3902.225	-241117.100
42.485	0.000	350.058	6624.872	3586.159	-225773.700
42.765	0.000	350.058	7076.452	3315.598	-211524.500
43.040	0.000	350.058	7558.813	3089.334	-198248.000
43.339	0.000	350.058	8074.054	2941.707	-185594.700
43.709	0.000	350.058	8624.416	2781.547	-173923.400
43.984	0.000	350.058	9212.292	2544.672	-162954.800
44.247	0.000	350.058	9840.241	2369.844	-152698.300
44.494	0.000	350.058	10510.994	2270.008	-142961.400
44.756	0.000	350.058	11227.468	2117.047	-133930.200
44.978	0.000	350.058	11992.780	1980.608	-125466.100
45.276	0.000	350.058	12810.259	1862.444	-117534.700
45.559	0.000	350.058	13683.461	1752.328	-110102.900
45.871	0.000	350.058	14616.184	1639.262	-103150.900
46.132	0.000	350.058	15612.485	1531.264	-96625.070
46.421	0.000	350.058	16676.698	1433.224	-90520.790
46.660	0.000	350.058	17813.453	1350.371	-84804.890
46.929	0.000	350.058	19027.694	1261.827	-79438.500
47.229	0.000	350.058	20324.702	1187.840	-74416.680
