Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
2.572	0.000	400.046	20.000	1178607.000	-68551340.000
3.953	0.000	400.046	21.363	1323859.000	-63194730.000
5.251	0.000	400.046	22.819	1097443.000	-59535580.000
6.470	0.000	400.046	24.375	1059632.000	-55651340.000
7.615	0.000	400.046	26.036	1038269.000	-52057600.000
8.693	0.000	400.046	27.811	821749.600	-48782760.000
9.706	0.000	400.046	29.707	819686.400	-45572360.000
10.659	0.000	400.046	31.732	795248.200	-42685850.000
11.554	0.000	400.046	33.895	708614.100	-40113800.000
12.401	0.000	400.046	36.205	506678.600	-37474510.000
13.203	0.000	400.046	38.673	480795.600	-35193150.000
14.146	0.000	400.046	41.309	480892.600	-32940820.000
15.034	0.000	400.046	44.125	360724.000	-30804030.000
15.875	0.000	400.047	47.133	160430.500	-28825090.000
16.660	0.000	400.047	50.346	183145.200	-27005880.000
17.398	0.000	400.047	53.777	166483.400	-25292080.000
18.094	0.000	400.047	57.443	275257.700	-23765090.000
18.751	0.000	400.047	61.359	321517.800	-22281570.000
19.372	0.000	400.047	65.541	264057.600	-20830200.000
19.956	0.000	400.047	70.009	282662.100	-19528690.000
20.506	0.000	400.047	74.781	271411.100	-18282070.000
21.053	0.000	400.047	79.878	231375.700	-17128450.000
21.547	0.000	400.047	85.323	232683.100	-16018200.000
22.032	0.000	400.047	91.139	212062.900	-15023570.000
22.578	0.000	400.047	97.352	164579.900	-14065170.000
23.012	0.000	400.048	103.987	180826.400	-13178920.000
23.520	0.000	400.048	111.076	156395.000	-12333170.000
23.925	0.000	400.048	118.647	150706.800	-11552710.000
24.373	0.000	400.048	126.735	142251.400	-10824670.000
24.851	0.000	400.048	135.373	131196.800	-10141560.000
25.251	0.000	400.048	144.601	139232.600	-9495345.000
25.631	0.000	400.048	154.458	130763.500	-8901580.000
25.997	0.000	400.048	164.986	107368.100	-8329917.000
26.386	0.000	400.048	176.232	98082.620	-7802139.000
26.787	0.000	400.048	188.245	91321.040	-7311107.000
27.067	0.000	400.049	201.077	84222.660	-6846069.000
27.358	0.000	400.049	214.783	78227.030	-6412281.000
27.640	0.000	400.049	229.423	74551.650	-6006963.000
27.984	0.000	400.049	245.062	64775.860	-5625311.000
28.395	0.000	400.049	261.766	64239.830	-5269864.000
28.726	0.000	400.049	279.609	59556.990	-4934386.000
28.978	0.000	400.049	298.669	55857.410	-4620693.000
29.260	0.000	400.050	319.027	52753.200	-4327379.000
29.703	0.000	400.050	340.773	48615.260	-4054559.000
30.100	0.000	400.050	364.002	46314.330	-3796488.000
30.332	0.000	400.050	388.814	42924.150	-3556244.000
30.669	0.000	400.050	415.317	39163.070	-3330747.000
30.934	0.000	400.050	443.627	37489.800	-3119225.000
31.136	0.000	400.050	473.866	35087.710	-2921572.000
31.442	0.000	400.050	506.167	33086.160	-2735623.000
31.686	0.000	400.050	540.670	30984.110	-2563007.000
31.952	0.000	400.050	577.524	29574.320	-2400738.000
32.225	0.000	400.050	616.890	27236.490	-2248448.000
32.443	0.000	400.050	658.940	25572.470	-2106220.000
32.728	0.000	400.050	703.857	24291.860	-1972398.000
32.979	0.000	400.050	751.834	22323.160	-1846882.000
33.255	0.000	400.050	803.083	20872.300	-1730298.000
33.499	0.000	400.050	857.824	19747.440	-1620929.000
33.746	0.000	400.050	916.297	18135.630	-1518367.000
34.059	0.000	400.050	978.756	17305.600	-1422181.000
34.628	0.000	400.050	1045.472	15965.620	-1332044.000
35.194	0.000	400.050	1116.736	15230.000	-1247476.000
35.744	0.000	400.050	1192.857	14217.390	-1168675.000
36.203	0.000	400.050	1274.167	13264.620	-1094452.000
36.668	0.000	400.050	1361.020	12351.170	-1025181.000
37.115	0.000	400.050	1453.793	11769.630	-960257.700
37.560	0.000	400.050	1552.890	10917.620	-899382.100
37.979	0.000	400.050	1658.741	10151.640	-842472.700
38.409	0.000	400.050	1771.808	9703.294	-789057.900
38.856	0.000	400.050	1892.582	8977.571	-739107.300
39.174	0.000	400.050	2021.589	8301.022	-692305.000
39.577	0.000	400.050	2159.389	7821.840	-648332.600
39.877	0.000	400.050	2306.582	7309.637	-607335.000
40.310	0.000	400.050	2463.808	7063.334	-568870.100
40.677	0.000	400.050	2631.752	6504.678	-532796.400
41.012	0.000	400.050	2811.143	6140.459	-499132.600
41.345	0.000	400.050	3002.763	5722.465	-467581.300
41.661	0.000	400.050	3207.444	5409.437	-437913.900
41.982	0.000	400.050	3426.077	5070.890	-410101.000
42.324	0.000	400.050	3659.613	4751.216	-384153.800
42.635	0.000	400.050	3909.068	4482.809	-359930.200
