Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
2.573	0.000	395.050	20.000	718426.500	-68802480.000
3.955	0.000	395.050	21.363	1481518.000	-64584360.000
5.254	0.000	395.050	22.819	1189695.000	-60426530.000
6.514	0.000	395.050	24.375	988237.700	-56676940.000
7.658	0.000	395.049	26.036	885356.800	-53076600.000
8.733	0.000	395.050	27.811	802466.900	-49616950.000
9.747	0.000	395.050	29.707	814367.500	-46450720.000
10.698	0.000	395.050	31.732	800789.900	-43458880.000
11.649	0.000	395.050	33.895	721389.000	-40703600.000
12.493	0.000	395.050	36.205	553794.000	-38204450.000
13.290	0.000	395.050	38.673	634533.700	-35739950.000
14.238	0.000	395.049	41.309	497090.900	-33443360.000
15.125	0.000	395.049	44.125	328585.200	-31271390.000
15.962	0.000	395.049	47.133	155852.600	-29348890.000
16.749	0.000	395.048	50.346	109857.700	-27463210.000
17.489	0.000	395.048	53.777	179246.900	-25754640.000
18.186	0.000	395.049	57.443	288416.000	-24116780.000
18.843	0.000	395.049	61.359	324217.800	-22637000.000
19.463	0.000	395.049	65.541	277633.500	-21221250.000
20.048	0.000	395.049	70.009	275541.300	-19854710.000
20.600	0.000	395.049	74.781	272546.200	-18579250.000
21.131	0.000	395.049	79.878	248137.900	-17409330.000
21.623	0.000	395.050	85.323	197022.500	-16292580.000
22.088	0.000	395.050	91.139	191908.900	-15273890.000
22.554	0.000	395.049	97.352	191614.800	-14312790.000
22.971	0.000	395.049	103.987	167257.200	-13399590.000
23.369	0.000	395.049	111.076	158716.600	-12539370.000
23.748	0.000	395.049	118.647	155201.000	-11754810.000
24.122	0.000	395.049	126.735	140854.500	-11008730.000
24.477	0.000	395.049	135.373	130030.500	-10307000.000
24.816	0.000	395.048	144.601	141378.300	-9665316.000
25.193	0.000	395.048	154.458	96876.090	-9055645.000
25.504	0.000	395.048	164.986	102594.800	-8471460.000
25.800	0.000	395.048	176.232	99593.740	-7938393.000
26.115	0.000	395.048	188.245	95160.070	-7432077.000
26.430	0.000	395.048	201.077	83684.770	-6962024.000
26.710	0.000	395.048	214.783	82469.040	-6519170.000
27.012	0.000	395.048	229.423	72405.410	-6108068.000
27.309	0.000	395.048	245.062	72259.970	-5722243.000
27.615	0.000	395.048	261.766	66334.690	-5357843.000
27.940	0.000	395.048	279.609	58666.470	-5017640.000
28.244	0.000	395.048	298.669	55473.260	-4699037.000
28.565	0.000	395.048	319.027	51925.810	-4401179.000
28.815	0.000	395.048	340.773	48511.040	-4122063.000
29.079	0.000	395.048	364.002	44453.380	-3860967.000
29.327	0.000	395.048	388.814	42512.730	-3615741.000
29.549	0.000	395.048	415.317	39568.530	-3387272.000
29.770	0.000	395.048	443.627	37196.730	-3172317.000
30.047	0.000	395.049	473.866	34788.680	-2970639.000
30.254	0.000	395.049	506.167	32594.430	-2783238.000
30.488	0.000	395.049	540.670	30110.390	-2606418.000
30.732	0.000	395.049	577.524	27618.290	-2441358.000
30.932	0.000	395.049	616.890	27664.360	-2286524.000
31.164	0.000	395.049	658.940	25061.990	-2141167.000
31.413	0.000	395.048	703.857	23177.030	-2006020.000
31.598	0.000	395.048	751.834	21530.500	-1878830.000
31.827	0.000	395.048	803.083	20154.230	-1760092.000
32.052	0.000	395.048	857.824	19504.590	-1648466.000
32.313	0.000	395.048	916.297	18185.660	-1543865.000
32.541	0.000	395.048	978.756	16576.740	-1446249.000
33.101	0.000	395.048	1045.472	15801.650	-1354361.000
33.585	0.000	395.048	1116.736	14913.990	-1268371.000
34.045	0.000	395.048	1192.857	14188.600	-1188168.000
34.479	0.000	395.048	1274.167	13023.270	-1113061.000
34.948	0.000	395.048	1361.020	12350.420	-1042383.000
35.379	0.000	395.047	1453.793	11602.250	-976352.800
35.795	0.000	395.047	1552.890	10782.510	-914453.000
36.230	0.000	395.047	1658.741	10140.320	-856478.100
36.612	0.000	395.047	1771.808	9592.597	-802321.100
37.060	0.000	395.047	1892.582	9013.645	-751433.200
37.402	0.000	395.047	2021.589	8395.501	-703921.500
37.731	0.000	395.047	2159.389	7824.566	-659277.700
38.047	0.000	395.046	2306.582	7351.690	-617501.800
38.376	0.000	395.046	2463.808	6907.173	-578437.900
38.745	0.000	395.046	2631.752	6503.694	-541759.500
39.030	0.000	395.046	2811.143	6084.933	-507503.300
39.320	0.000	395.046	3002.763	5695.980	-475315.800
39.618	0.000	395.046	3207.444	5492.144	-445176.500
39.908	0.000	395.046	3426.077	5010.308	-416989.200
40.186	0.000	395.046	3659.613	4738.699	-390542.000
40.463	0.000	395.046	3909.068	4437.126	-365857.400
40.775	0.000	395.046	4175.526	4204.599	-342611.500
41.093	0.000	395.045	4460.148	3962.128	-320968.200
41.412	0.000	395.045	4764.171	3740.228	-300578.900
41.742	0.000	395.045	5088.917	3467.792	-281584.900
42.113	0.000	395.045	5435.799	3320.371	-263767.200
42.409	0.000	395.045	5806.326	3069.205	-247047.200
42.705	0.000	395.045	6202.110	2848.377	-231444.900
42.988	0.000	395.045	6624.872	2708.709	-216743.300
43.296	0.000	395.045	7076.452	2580.742	-203021.900
43.561	0.000	395.045	7558.813	2431.945	-190135.600
43.929	0.000	395.045	8074.054	2304.143	-178087.900
44.260	0.000	395.045	8624.416	2128.356	-166839.500
44.570	0.000	395.045	9212.292	2032.221	-156298.100
44.887	0.000	395.045	9840.241	1932.798	-146355.100
45.321	0.000	395.045	10510.994	1785.728	-137092.400
45.563	0.000	395.045	11227.468	1671.960	-128413.300
45.900	0.000	395.044	11992.780	1592.422	-120281.300
46.169	0.000	395.044	12810.259	1486.306	-112669.700
46.495	0.000	395.044	13683.461	1407.595	-105540.200
46.757	0.000	395.044	14616.184	1322.964	-98857.660
47.057	0.000	395.044	15612.485	1251.625	-92603.070
47.363	0.000	395.044	16676.698	1185.346	-86752.410
47.720	0.000	395.044	17813.453	1114.270	-81256.570
47.998	0.000	395.044	19027.694	1049.353	-76119.410
48.295	0.000	395.045	20324.702	996.964	-71289.470
48.571	0.000	395.045	21710.121	927.896	-66783.220
48.844	0.000	395.045	23189.975	883.347	-62554.790
49.151	0.000	395.045	24770.702	834.932	-58599.820
49.445	0.000	395.044	26459.178	780.255	-54888.580
49.748	0.000	395.044	28262.749	733.218	-51410.780
50.069	0.000	395.044	30189.258	696.171	-48154.110
50.390	0.000	395.044	32247.086	661.832	-45102.050
50.726	0.000	395.044	34445.185	621.865	-42244.680
50.972	0.000	395.044	36793.115	591.329	-39575.450
51.278	0.000	395.044	39301.090	559.811	-37073.210
51.567	0.000	395.044	41980.020	528.521	-34723.240
51.967	0.000	395.044	44841.556	498.910	-32528.180
52.332	0.000	395.044	47898.147	475.335	-30471.260
52.817	0.000	395.044	51163.089	438.858	-28545.300
53.176	0.000	395.044	54650.583	422.485	-26731.870
53.535	0.000	395.044	58375.799	390.725	-25058.100
53.848	0.000	395.044	62354.942	400.051	-23465.080
54.234	0.000	395.044	66605.320	359.493	-21974.680
54.515	0.000	395.044	71145.421	340.118	-20587.410
54.842	0.000	395.044	75994.996	319.639	-19285.970
55.137	0.000	395.044	81175.138	297.018	-18061.810
55.462	0.000	395.044	86708.381	291.036	-16927.780
55.761	0.000	395.044	92618.793	276.938	-15851.580
56.081	0.000	395.044	98932.084	251.876	-14848.400
56.388	0.000	395.044	105675.715	239.677	-13921.210
56.651	0.000	395.044	112879.022	233.005	-13041.340
57.033	0.000	395.044	120573.336	224.988	-12216.670
57.349	0.000	395.044	128792.127	221.399	-11452.660
57.742	0.000	395.044	137571.146	203.314	-10713.330
58.092	0.000	395.045	146948.581	194.299	-10042.360
58.387	0.000	395.045	156965.221	183.336	-9400.739
58.662	0.000	395.046	167664.638	172.725	-8811.056
59.026	0.000	395.046	179093.373	164.938	-8255.272
59.314	0.000	395.046	191301.139	158.555	-7733.382
59.699	0.000	395.046	204341.039	150.400	-7241.804
60.015	0.000	395.046	218269.793	141.331	-6780.657
60.338	0.000	395.046	233147.990	131.199	-6341.248
60.666	0.000	395.046	249040.349	130.763	-5957.101
60.980	0.000	395.046	266015.998	123.594	-5579.806
61.257	0.000	395.046	284148.780	116.926	-5223.889
61.577	0.000	395.046	303517.570	112.835	-4891.603
61.995	0.000	395.046	324206.618	107.505	-4581.149
62.299	0.000	395.046	346305.920	105.077	-4290.820
62.640	0.000	395.046	369911.605	99.698	-4020.569
62.945	0.000	395.046	395126.353	93.718	-3763.968
63.227	0.000	395.046	422059.846	91.965	-3522.207
63.618	0.000	395.046	450829.241	88.641	-3297.123
63.969	0.000	395.046	481559.679	89.704	-3080.487
64.261	0.000	395.046	514384.835	83.272	-2892.051
64.544	0.000	395.046	549447.493	92.363	-2717.709
64.934	0.000	395.046	586900.171	90.925	-2522.650
65.200	0.000	395.046	626905.783	77.727	-2380.520
65.593	0.000	395.046	669638.348	69.823	-2224.178
65.899	0.000	395.046	715283.746	72.856	-2088.267
66.196	0.000	395.046	764040.529	67.409	-1946.553
66.539	0.000	395.046	816120.781	66.307	-1810.884
66.844	0.000	395.046	871751.044	66.185	-1703.203
67.122	0.000	395.046	931173.304	57.792	-1589.665
67.378	0.000	395.046	994646.037	73.893	-1467.347
67.735	0.000	395.046	1062445.341	11.470	-1393.304
68.011	0.000	395.046	1134866.134	14.698	-1296.170
68.420	0.000	395.046	1212223.437	34.438	-1216.356
68.737	0.000	395.046	1294853.743	6.481	-1139.930
69.126	0.000	395.046	1383116.481	30.789	-1068.767
69.552	0.000	395.046	1477395.584	7.374	-997.371
69.961	0.000	395.046	1578101.150	-5.715	-930.158
70.243	0.000	395.046	1685671.237	-3.559	-862.761
70.571	0.000	395.046	1800573.758	9.834	-802.139
70.970	0.000	395.046	1923308.524	-1.475	-751.504
71.290	0.000	395.046	2054409.414	-3.050	-695.818
71.584	0.000	395.046	2194446.698	2.927	-648.508
71.952	0.000	395.046	2344029.518	-1.398	-606.510
72.286	0.000	395.046	2503808.540	-5.976	-557.159
72.556	0.000	395.046	2674478.780	-3.344	-509.250
72.998	0.000	395.046	2856782.629	-4.024	-472.555
73.366	0.000	395.046	3051513.084	-2.912	-436.137
73.677	0.000	395.046	3259517.196	2.737	-395.750
73.944	0.000	395.046	3481699.752	0.429	-356.175
74.247	0.000	395.046	3719027.216	17.657	-314.126
74.599	0.000	395.046	3972531.929	34.826	-300.186
74.944	0.000	395.046	4243316.602	35.223	-305.740
75.215	0.000	395.046	4532559.110	16.843	-279.474
75.558	0.000	395.047	4841517.618	19.635	-249.509
76.040	0.000	395.046	5171536.051	11.280	-222.173
76.478	0.000	395.046	5524049.945	7.546	-203.769
76.933	0.000	395.046	5900592.685	8.795	-177.462
77.235	0.000	395.046	6302802.180	0.915	-157.296
77.496	0.000	395.046	6732427.985	4.027	-132.509
77.903	0.000	395.046	7191338.911	5.462	-113.627
78.289	0.000	395.046	7681531.159	4.525	-93.974
78.624	0.000	395.046	8205136.995	6.753	-77.130
78.881	0.000	395.046	8764434.032	5.294	-59.266
79.197	0.000	395.046	9361855.135	7.147	-41.502
79.547	0.000	395.046	9999999.000	9.128	-27.444
