Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
2.571	0.000	420.052	20.000	1479139.000	-62283440.000
3.952	0.000	420.051	21.363	1578550.000	-59195470.000
5.256	0.000	420.051	22.819	1385212.000	-55358470.000
6.477	0.000	420.050	24.375	1193344.000	-51752920.000
7.622	0.000	420.050	26.036	989776.800	-48482480.000
8.700	0.000	420.050	27.811	860650.400	-45419360.000
9.725	0.000	420.050	29.707	908352.500	-42448030.000
10.677	0.000	420.050	31.732	894896.900	-39804080.000
11.598	0.000	420.050	33.895	752900.600	-37242460.000
12.444	0.000	420.050	36.205	650100.200	-35072960.000
13.252	0.000	420.050	38.673	740005.000	-32838450.000
14.194	0.000	420.050	41.309	555603.700	-30690930.000
15.084	0.000	420.050	44.125	424711.500	-28740640.000
15.919	0.000	420.050	47.133	283717.100	-26884950.000
16.705	0.000	420.050	50.346	236028.400	-25070120.000
17.442	0.000	420.050	53.777	305511.500	-23634830.000
18.137	0.000	420.050	57.443	371843.100	-22104650.000
18.792	0.000	420.048	61.359	360389.800	-20739950.000
19.410	0.000	420.048	65.541	345652.900	-19443290.000
19.994	0.000	420.047	70.009	298532.500	-18195850.000
20.547	0.000	420.047	74.781	278439.100	-17067340.000
21.089	0.000	420.047	79.878	269591.100	-15978860.000
21.609	0.000	420.047	85.323	234826.500	-14982560.000
22.109	0.000	420.047	91.139	232201.600	-14029950.000
22.586	0.000	420.046	97.352	213292.600	-13126040.000
23.060	0.000	420.046	103.987	197872.400	-12296730.000
23.534	0.000	420.046	111.076	186042.400	-11516960.000
23.986	0.000	420.046	118.647	175165.900	-10794570.000
24.475	0.000	420.046	126.735	153656.600	-10114980.000
24.865	0.000	420.046	135.373	151603.200	-9471012.000
25.301	0.000	420.046	144.601	145360.800	-8858710.000
25.646	0.000	420.046	154.458	127338.100	-8329530.000
25.966	0.000	420.046	164.986	115169.300	-7785539.000
26.302	0.000	420.046	176.232	110676.100	-7293754.000
26.673	0.000	420.046	188.245	101727.600	-6833622.000
27.044	0.000	420.046	201.077	97846.920	-6399281.000
27.325	0.000	420.046	214.783	89290.820	-5998225.000
27.695	0.000	420.047	229.423	83709.230	-5617191.000
28.021	0.000	420.046	245.062	76425.090	-5266469.000
28.339	0.000	420.046	261.766	72835.130	-4925797.000
28.645	0.000	420.046	279.609	66461.930	-4616849.000
28.913	0.000	420.046	298.669	61485.830	-4323675.000
29.268	0.000	420.046	319.027	57136.610	-4049613.000
29.649	0.000	420.046	340.773	53889.330	-3792628.000
29.914	0.000	420.046	364.002	50112.490	-3553690.000
30.278	0.000	420.046	388.814	47051.000	-3328803.000
30.572	0.000	420.046	415.317	43661.010	-3118216.000
30.827	0.000	420.046	443.627	40875.760	-2919916.000
31.135	0.000	420.046	473.866	38188.870	-2737060.000
31.401	0.000	420.046	506.167	35621.750	-2563239.000
31.600	0.000	420.046	540.670	32628.050	-2400030.000
31.898	0.000	420.046	577.524	30564.220	-2248675.000
32.184	0.000	420.046	616.890	29368.290	-2105970.000
32.464	0.000	420.046	658.940	27283.810	-1973013.000
32.688	0.000	420.046	703.857	24707.020	-1847578.000
32.972	0.000	420.046	751.834	23194.040	-1730795.000
33.341	0.000	420.046	803.083	21947.510	-1621737.000
33.615	0.000	420.046	857.824	20497.410	-1518674.000
33.841	0.000	420.046	916.297	18748.570	-1422303.000
34.015	0.000	420.046	978.756	17797.080	-1332527.000
34.555	0.000	420.045	1045.472	16659.340	-1248456.000
35.130	0.000	420.045	1116.736	15422.970	-1169272.000
35.813	0.000	420.045	1192.857	14929.580	-1095029.000
36.265	0.000	420.045	1274.167	13587.780	-1025683.000
36.784	0.000	420.045	1361.020	12852.490	-961030.000
37.193	0.000	420.045	1453.793	11814.720	-900329.000
37.594	0.000	420.045	1552.890	11261.590	-843110.300
37.968	0.000	420.046	1658.741	10449.780	-789893.600
38.420	0.000	420.046	1771.808	9836.489	-739689.800
38.779	0.000	420.046	1892.582	9085.958	-692958.800
39.202	0.000	420.046	2021.589	8597.471	-649073.400
39.516	0.000	420.045	2159.389	8027.176	-607888.000
39.872	0.000	420.045	2306.582	7493.971	-569449.800
40.227	0.000	420.046	2463.808	7019.282	-533344.400
40.578	0.000	420.046	2631.752	6545.860	-499561.900
40.864	0.000	420.046	2811.143	6139.633	-467985.200
41.304	0.000	420.046	3002.763	5779.456	-438353.000
41.624	0.000	420.046	3207.444	5378.529	-410587.700
41.954	0.000	420.046	3426.077	5050.405	-384602.700
42.306	0.000	420.046	3659.613	4743.114	-360282.800
42.580	0.000	420.046	3909.068	4436.087	-337532.800
43.080	0.000	420.046	4175.526	4195.419	-316128.200
43.422	0.000	420.046	4460.148	3930.241	-296086.000
43.770	0.000	420.046	4764.171	3688.573	-277330.900
44.135	0.000	420.046	5088.917	3411.977	-259744.000
44.537	0.000	420.046	5435.799	3223.039	-243317.400
44.912	0.000	420.046	5806.326	3007.485	-227921.500
45.148	0.000	420.046	6202.110	2817.429	-213500.900
45.578	0.000	420.046	6624.872	2659.275	-199939.600
45.919	0.000	420.046	7076.452	2529.540	-187276.700
46.137	0.000	420.045	7558.813	2358.508	-175479.000
46.451	0.000	420.045	8074.054	2152.276	-164384.200
46.785	0.000	420.045	8624.416	2010.315	-153890.000
47.123	0.000	420.045	9212.292	1895.638	-144170.100
47.369	0.000	420.045	9840.241	1796.803	-135070.600
47.613	0.000	420.045	10510.994	1715.711	-126489.200
48.073	0.000	420.045	11227.468	1596.588	-118493.200
48.370	0.000	420.045	11992.780	1529.794	-111012.500
48.706	0.000	420.045	12810.259	1419.838	-103990.300
49.025	0.000	420.045	13683.461	1328.475	-97407.830
49.329	0.000	420.045	14616.184	1253.473	-91237.510
49.676	0.000	420.045	15612.485	1188.857	-85466.690
50.054	0.000	420.045	16676.698	1112.386	-80064.240
50.361	0.000	420.045	17813.453	1043.042	-74986.070
50.792	0.000	420.045	19027.694	991.123	-70245.540
51.237	0.000	420.045	20324.702	927.162	-65797.980
51.535	0.000	420.045	21710.121	876.365	-61628.090
51.834	0.000	420.044	23189.975	823.686	-57722.540
52.141	0.000	420.044	24770.702	775.207	-54080.900
52.637	0.000	420.044	26459.178	733.539	-50656.220
52.892	0.000	420.044	28262.749	687.225	-47467.500
53.334	0.000	420.044	30189.258	636.232	-44440.860
53.640	0.000	420.044	32247.086	612.986	-41628.790
53.904	0.000	420.044	34445.185	574.869	-38996.270
54.347	0.000	420.044	36793.115	543.624	-36528.590
54.682	0.000	420.045	39301.090	518.065	-34215.070
54.980	0.000	420.045	41980.020	482.389	-32051.320
55.563	0.000	420.045	44841.556	457.216	-30021.080
56.012	0.000	420.045	47898.147	429.969	-28122.960
56.458	0.000	420.045	51163.089	406.524	-26341.070
56.914	0.000	420.045	54650.583	378.805	-24682.000
57.435	0.000	420.045	58375.799	358.339	-23112.810
57.910	0.000	420.045	62354.942	357.385	-21635.400
