Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
2.586	0.000	445.044	20.000	2006502.000	-59514310.000
3.987	0.000	445.045	21.363	1469090.000	-56070220.000
5.297	0.000	445.045	22.819	1286075.000	-52748880.000
6.524	0.000	445.046	24.375	1248578.000	-49361380.000
7.670	0.000	445.046	26.036	1123646.000	-46198660.000
8.761	0.000	445.046	27.811	965451.500	-43261260.000
9.788	0.000	445.046	29.707	987915.300	-40560670.000
10.746	0.000	445.046	31.732	746189.500	-37993240.000
11.658	0.000	445.046	33.895	843494.300	-35488640.000
12.513	0.000	445.046	36.205	754755.800	-33209100.000
13.323	0.000	445.046	38.673	691927.100	-31151860.000
14.275	0.000	445.047	41.309	567949.400	-29221230.000
15.172	0.000	445.047	44.125	434222.400	-27376550.000
16.021	0.000	445.047	47.133	344095.200	-25660950.000
16.823	0.000	445.048	50.346	299228.200	-24021600.000
17.580	0.000	445.048	53.777	296695.500	-22481510.000
18.292	0.000	445.048	57.443	366110.400	-21116880.000
18.963	0.000	445.048	61.359	370406.300	-19785710.000
19.590	0.000	445.048	65.541	320571.600	-18546110.000
20.192	0.000	445.048	70.009	303653.000	-17364940.000
20.755	0.000	445.048	74.781	269606.600	-16253650.000
21.284	0.000	445.048	79.878	261032.900	-15213030.000
21.784	0.000	445.048	85.323	255663.100	-14254760.000
22.266	0.000	445.048	91.139	233437.600	-13359280.000
22.714	0.000	445.048	97.352	202490.200	-12502410.000
23.149	0.000	445.048	103.987	192443.800	-11718760.000
23.557	0.000	445.048	111.076	183251.900	-10987320.000
23.946	0.000	445.048	118.647	169505.900	-10289470.000
24.315	0.000	445.048	126.735	159179.800	-9637657.000
24.666	0.000	445.048	135.373	140021.200	-9027523.000
25.023	0.000	445.048	144.601	130577.700	-8477664.000
25.352	0.000	445.048	154.458	121014.100	-7907191.000
25.662	0.000	445.048	164.986	117364.900	-7420131.000
25.991	0.000	445.048	176.232	110238.600	-6953005.000
26.273	0.000	445.048	188.245	99351.650	-6513280.000
26.574	0.000	445.048	201.077	96420.040	-6102354.000
26.862	0.000	445.048	214.783	88847.850	-5714635.000
27.147	0.000	445.048	229.423	83945.160	-5353787.000
27.403	0.000	445.047	245.062	77330.000	-5009261.000
27.703	0.000	445.047	261.766	69784.580	-4697651.000
27.971	0.000	445.047	279.609	66155.040	-4398772.000
28.277	0.000	445.047	298.669	60954.760	-4119578.000
28.555	0.000	445.047	319.027	58771.870	-3859820.000
28.845	0.000	445.047	340.773	53442.550	-3615387.000
29.093	0.000	445.047	364.002	49803.690	-3386136.000
29.356	0.000	445.047	388.814	46767.110	-3171760.000
29.584	0.000	445.047	415.317	44108.200	-2972217.000
29.828	0.000	445.047	443.627	41879.770	-2783676.000
30.054	0.000	445.046	473.866	37899.610	-2607343.000
30.323	0.000	445.046	506.167	35882.060	-2442232.000
30.574	0.000	445.046	540.670	33751.950	-2287896.000
30.781	0.000	445.046	577.524	31095.920	-2143032.000
31.033	0.000	445.046	616.890	29528.660	-2007189.000
31.275	0.000	445.046	658.940	27441.370	-1880244.000
31.469	0.000	445.046	703.857	26173.600	-1761585.000
31.700	0.000	445.046	751.834	24532.730	-1650425.000
31.923	0.000	445.046	803.083	22219.450	-1546061.000
32.131	0.000	445.046	857.824	21449.170	-1447891.000
32.362	0.000	445.046	916.297	19724.210	-1356681.000
32.610	0.000	445.046	978.756	18423.390	-1270940.000
33.159	0.000	445.046	1045.472	17435.610	-1190852.000
33.661	0.000	445.046	1116.736	16302.920	-1115142.000
34.143	0.000	445.046	1192.857	15257.160	-1044574.000
34.591	0.000	445.046	1274.167	14436.120	-978539.200
35.010	0.000	445.046	1361.020	13561.580	-916748.600
35.422	0.000	445.046	1453.793	12651.810	-858768.500
35.813	0.000	445.046	1552.890	11651.670	-804510.300
36.182	0.000	445.046	1658.741	11038.760	-753603.500
36.575	0.000	445.046	1771.808	10383.430	-705973.700
36.933	0.000	445.046	1892.582	9653.298	-661352.200
37.293	0.000	445.046	2021.589	9001.282	-619448.000
37.642	0.000	445.046	2159.389	8454.763	-580253.500
37.977	0.000	445.046	2306.582	7936.275	-543586.300
38.324	0.000	445.046	2463.808	7531.596	-509197.800
38.632	0.000	445.045	2631.752	7009.301	-476989.200
38.971	0.000	445.045	2811.143	6485.785	-446801.400
39.244	0.000	445.045	3002.763	6130.782	-418607.700
39.560	0.000	445.045	3207.444	5771.369	-392125.300
39.792	0.000	445.045	3426.077	5346.246	-367385.700
40.086	0.000	445.045	3659.613	5067.473	-344065.500
40.366	0.000	445.044	3909.068	4726.908	-322393.200
40.723	0.000	445.044	4175.526	4442.129	-301962.500
41.067	0.000	445.044	4460.148	4126.808	-282878.100
41.436	0.000	445.044	4764.171	3910.969	-265015.900
41.755	0.000	445.044	5088.917	3609.524	-248175.200
42.054	0.000	445.044	5435.799	3392.871	-232596.800
42.345	0.000	445.044	5806.326	3264.043	-217881.600
42.662	0.000	445.044	6202.110	3007.471	-204001.400
42.926	0.000	445.044	6624.872	2827.955	-191186.900
43.216	0.000	445.044	7076.452	2656.561	-178998.300
43.480	0.000	445.044	7558.813	2446.972	-167711.200
43.763	0.000	445.044	8074.054	2308.708	-157099.500
