Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
2.574	0.000	330.046	20.000	2895026.000	-82256980.000
3.956	0.000	330.046	21.363	3408796.000	-75618890.000
5.269	0.000	330.045	22.819	3001781.000	-71091730.000
6.492	0.000	330.045	24.375	2587725.000	-66735390.000
7.639	0.000	330.045	26.036	2363437.000	-62408330.000
8.722	0.000	330.044	27.811	1981859.000	-58521460.000
9.740	0.000	330.044	29.707	1828074.000	-54716790.000
10.696	0.000	330.045	31.732	1740513.000	-51254560.000
11.608	0.000	330.045	33.895	1543720.000	-48146090.000
12.454	0.000	330.046	36.205	1687223.000	-45074460.000
13.254	0.000	330.047	38.673	1455620.000	-42148080.000
14.198	0.000	330.047	41.309	1184028.000	-39587010.000
15.086	0.000	330.047	44.125	982343.600	-37011320.000
15.921	0.000	330.048	47.133	696689.800	-34620670.000
16.708	0.000	330.049	50.346	611728.900	-32604100.000
17.449	0.000	330.050	53.777	676749.100	-30444170.000
18.147	0.000	330.050	57.443	722682.600	-28659560.000
18.804	0.000	330.050	61.359	748585.000	-26868270.000
19.424	0.000	330.051	65.541	753711.400	-25162050.000
20.011	0.000	330.050	70.009	648029.400	-23574330.000
20.592	0.000	330.051	74.781	600851.300	-22091190.000
21.132	0.000	330.051	79.878	552557.100	-20732380.000
21.627	0.000	330.051	85.323	518267.700	-19444050.000
22.094	0.000	330.051	91.139	469003.100	-18194010.000
22.536	0.000	330.051	97.352	430892.000	-17047280.000
22.977	0.000	330.051	103.987	382411.300	-15981860.000
23.375	0.000	330.051	111.076	376681.400	-14966080.000
23.762	0.000	330.050	118.647	361474.400	-14030560.000
24.150	0.000	330.050	126.735	322435.400	-13152220.000
24.505	0.000	330.050	135.373	293589.200	-12314580.000
24.829	0.000	330.050	144.601	265277.500	-11540900.000
25.138	0.000	330.049	154.458	268059.000	-10825110.000
25.487	0.000	330.049	164.986	230962.500	-10138320.000
25.809	0.000	330.049	176.232	216522.100	-9505730.000
26.106	0.000	330.049	188.245	198812.900	-8902843.000
26.407	0.000	330.049	201.077	183639.700	-8340720.000
26.694	0.000	330.049	214.783	175990.000	-7813380.000
26.982	0.000	330.049	229.423	161070.900	-7320738.000
27.253	0.000	330.049	245.062	152661.700	-6861705.000
27.549	0.000	330.049	261.766	136680.000	-6428518.000
27.841	0.000	330.049	279.609	127667.900	-6020290.000
28.095	0.000	330.048	298.669	119636.800	-5641911.000
28.379	0.000	330.048	319.027	109817.700	-5288162.000
28.692	0.000	330.048	340.773	101211.900	-4954739.000
28.994	0.000	330.048	364.002	93087.370	-4642615.000
29.310	0.000	330.048	388.814	84750.100	-4349228.000
29.615	0.000	330.048	415.317	79145.150	-4074708.000
29.848	0.000	330.048	443.627	73476.940	-3818830.000
30.055	0.000	330.048	473.866	66793.370	-3575819.000
30.274	0.000	330.048	506.167	64388.650	-3352712.000
30.492	0.000	330.048	540.670	58592.330	-3139456.000
