Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.472	0.000	365.074	20.000	-9105585.000	-77697410.000
2.856	0.000	365.074	21.363	3112244.000	-55037600.000
4.153	0.000	365.075	22.819	2821545.000	-51732940.000
5.373	0.000	365.075	24.375	2593153.000	-48491390.000
6.517	0.000	365.075	26.036	2321427.000	-45474190.000
7.614	0.000	365.075	27.811	2153000.000	-42716010.000
8.628	0.000	365.075	29.707	1857003.000	-40057980.000
9.580	0.000	365.075	31.732	1687452.000	-37475790.000
10.478	0.000	365.075	33.895	1644497.000	-35056830.000
11.325	0.000	365.075	36.205	1502348.000	-33058740.000
12.139	0.000	365.075	38.673	1287606.000	-30858190.000
13.082	0.000	365.075	41.309	1186512.000	-28975590.000
13.968	0.000	365.075	44.125	1035929.000	-27147600.000
14.804	0.000	365.075	47.133	820998.400	-25423610.000
15.591	0.000	365.075	50.346	726732.200	-23831070.000
16.332	0.000	365.076	53.777	730125.800	-22364180.000
17.030	0.000	365.076	57.443	753451.400	-20998160.000
17.699	0.000	365.076	61.359	783563.300	-19695490.000
18.333	0.000	365.075	65.541	689566.400	-18468320.000
18.920	0.000	365.075	70.009	647448.200	-17288490.000
19.473	0.000	365.075	74.781	605212.700	-16220540.000
19.997	0.000	365.075	79.878	526729.400	-15178620.000
20.490	0.000	365.075	85.323	502082.200	-14254650.000
20.983	0.000	365.075	91.139	448735.800	-13349990.000
21.423	0.000	365.075	97.352	435949.900	-12517070.000
21.866	0.000	365.075	103.987	400389.700	-11723600.000
22.261	0.000	365.075	111.076	362307.100	-11002040.000
22.664	0.000	365.075	118.647	330628.800	-10309080.000
23.027	0.000	365.075	126.735	308127.400	-9658024.000
23.413	0.000	365.075	135.373	284917.000	-9052255.000
23.755	0.000	365.074	144.601	268555.200	-8491566.000
24.100	0.000	365.074	154.458	240539.000	-7962604.000
24.429	0.000	365.074	164.986	223823.800	-7452354.000
24.740	0.000	365.074	176.232	209473.900	-6985706.000
25.078	0.000	365.074	188.245	192176.800	-6546249.000
25.402	0.000	365.074	201.077	180622.400	-6134804.000
25.683	0.000	365.074	214.783	164062.300	-5752967.000
25.958	0.000	365.074	229.423	152112.800	-5390657.000
26.187	0.000	365.074	245.062	141558.700	-5054480.000
26.460	0.000	365.074	261.766	129344.700	-4731924.000
26.745	0.000	365.074	279.609	121187.600	-4433995.000
27.059	0.000	365.074	298.669	111881.300	-4157042.000
27.309	0.000	365.075	319.027	103559.100	-3895911.000
27.573	0.000	365.075	340.773	95760.140	-3650301.000
27.868	0.000	365.075	364.002	89419.260	-3422305.000
28.103	0.000	365.075	388.814	82453.450	-3206712.000
28.325	0.000	365.075	415.317	76882.310	-3005499.000
28.522	0.000	365.075	443.627	71051.100	-2815577.000
28.776	0.000	365.074	473.866	66435.060	-2637971.000
29.035	0.000	365.074	506.167	61777.130	-2471615.000
29.281	0.000	365.074	540.670	57081.740	-2316968.000
29.507	0.000	365.074	577.524	52576.460	-2171352.000
29.706	0.000	365.074	616.890	49903.430	-2034748.000
29.930	0.000	365.074	658.940	45862.130	-1906507.000
30.194	0.000	365.073	703.857	42520.510	-1786716.000
30.398	0.000	365.073	751.834	39629.610	-1673950.000
30.614	0.000	365.073	803.083	36959.840	-1568170.000
30.810	0.000	365.073	857.824	33784.860	-1470058.000
31.004	0.000	365.073	916.297	31713.490	-1377242.000
31.198	0.000	365.074	978.756	29502.490	-1290507.000
31.725	0.000	365.074	1045.472	27046.560	-1209398.000
32.254	0.000	365.074	1116.736	25306.500	-1133235.000
32.723	0.000	365.074	1192.857	23350.050	-1061897.000
33.249	0.000	365.074	1274.167	21837.180	-995100.800
33.718	0.000	365.074	1361.020	20262.540	-932674.100
34.149	0.000	365.074	1453.793	18790.320	-873704.800
34.664	0.000	365.073	1552.890	17598.970	-818768.900
35.230	0.000	365.073	1658.741	16360.720	-767155.100
35.641	0.000	365.073	1771.808	15238.850	-718894.300
36.195	0.000	365.073	1892.582	14145.770	-673562.700
36.539	0.000	365.073	2021.589	13122.330	-631030.800
36.873	0.000	365.074	2159.389	12121.900	-591340.800
37.209	0.000	365.074	2306.582	11403.450	-554054.900
37.532	0.000	365.074	2463.808	10561.050	-519161.100
37.822	0.000	365.074	2631.752	9923.418	-486371.500
38.178	0.000	365.074	2811.143	9263.829	-455650.400
38.474	0.000	365.073	3002.763	8627.859	-426948.200
38.809	0.000	365.073	3207.444	8038.972	-400012.000
39.056	0.000	365.073	3426.077	7460.388	-374821.500
39.445	0.000	365.073	3659.613	6926.593	-351135.900
39.719	0.000	365.073	3909.068	6502.289	-328985.100
40.141	0.000	365.073	4175.526	6104.868	-308322.600
40.478	0.000	365.072	4460.148	5678.923	-288850.300
40.820	0.000	365.072	4764.171	5274.485	-270641.100
41.169	0.000	365.072	5088.917	4964.305	-253560.000
41.489	0.000	365.072	5435.799	4554.719	-237600.700
41.805	0.000	365.072	5806.326	4278.744	-222586.600
42.177	0.000	365.072	6202.110	3998.481	-208580.900
42.467	0.000	365.072	6624.872	3740.686	-195389.400
42.837	0.000	365.072	7076.452	3522.967	-183080.500
43.146	0.000	365.072	7558.813	3245.664	-171503.000
43.517	0.000	365.072	8074.054	2987.523	-160708.300
43.841	0.000	365.072	8624.416	2803.298	-150551.500
44.198	0.000	365.072	9212.292	2619.376	-141047.000
44.494	0.000	365.072	9840.241	2471.308	-132144.900
44.972	0.000	365.072	10510.994	2272.882	-123801.200
45.284	0.000	365.072	11227.468	2139.259	-116003.800
45.620	0.000	365.072	11992.780	1984.344	-108681.000
45.956	0.000	365.072	12810.259	1884.913	-101803.800
46.292	0.000	365.072	13683.461	1765.170	-95389.510
46.578	0.000	365.072	14616.184	1643.648	-89365.590
46.893	0.000	365.072	15612.485	1530.886	-83732.040
47.195	0.000	365.072	16676.698	1439.106	-78437.180
47.452	0.000	365.072	17813.453	1353.767	-73494.270
47.731	0.000	365.072	19027.694	1260.708	-68855.440
48.001	0.000	365.072	20324.702	1176.378	-64501.690
48.272	0.000	365.072	21710.121	1112.742	-60429.200
48.531	0.000	365.072	23189.975	1029.156	-56601.270
48.811	0.000	365.072	24770.702	981.072	-53038.530
49.070	0.000	365.072	26459.178	908.288	-49699.480
49.312	0.000	365.072	28262.749	852.539	-46517.660
49.637	0.000	365.072	30189.258	824.010	-43626.040
49.946	0.000	365.072	32247.086	756.646	-40845.820
50.208	0.000	365.072	34445.185	707.843	-38275.050
50.504	0.000	365.072	36793.115	657.964	-35857.560
50.767	0.000	365.072	39301.090	618.535	-33598.570
51.034	0.000	365.072	41980.020	583.185	-31470.240
51.385	0.000	365.072	44841.556	550.728	-29480.850
51.828	0.000	365.072	47898.147	512.146	-27621.800
