Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
2.573	0.000	320.050	20.000	3727284.000	-83728790.000
3.955	0.000	320.050	21.363	3363841.000	-79513710.000
5.254	0.000	320.051	22.819	3259498.000	-74394770.000
6.475	0.000	320.051	24.375	2916740.000	-69851530.000
7.622	0.000	320.051	26.036	2550391.000	-65297780.000
8.701	0.000	320.050	27.811	2293216.000	-61140700.000
9.714	0.000	320.049	29.707	1971537.000	-57410590.000
10.688	0.000	320.049	31.732	2079580.000	-53852690.000
11.585	0.000	320.049	33.895	1703500.000	-50407230.000
12.430	0.000	320.049	36.205	1804027.000	-47026070.000
13.253	0.000	320.048	38.673	1438345.000	-44289240.000
14.196	0.000	320.048	41.309	1333897.000	-41522930.000
15.083	0.000	320.048	44.125	1077910.000	-38856300.000
15.919	0.000	320.048	47.133	770122.500	-36345140.000
16.705	0.000	320.048	50.346	552796.700	-33930200.000
17.445	0.000	320.048	53.777	739281.300	-31987700.000
18.165	0.000	320.047	57.443	817805.800	-30025040.000
18.824	0.000	320.047	61.359	842385.900	-28152100.000
19.443	0.000	320.047	65.541	764555.200	-26359080.000
20.031	0.000	320.047	70.009	713811.300	-24685820.000
20.584	0.000	320.046	74.781	646345.900	-23139590.000
21.107	0.000	320.046	79.878	635651.200	-21699450.000
21.601	0.000	320.046	85.323	576156.300	-20327130.000
22.067	0.000	320.045	91.139	541834.400	-19064970.000
22.508	0.000	320.046	97.352	455150.200	-17837760.000
22.925	0.000	320.046	103.987	408049.400	-16748860.000
23.320	0.000	320.046	111.076	408282.100	-15684990.000
23.695	0.000	320.046	118.647	381644.400	-14693450.000
24.053	0.000	320.046	126.735	359890.100	-13766490.000
24.400	0.000	320.046	135.373	319688.100	-12897680.000
24.739	0.000	320.045	144.601	302437.500	-12087920.000
25.064	0.000	320.045	154.458	292705.800	-11338400.000
25.390	0.000	320.045	164.986	255540.000	-10626780.000
25.695	0.000	320.045	176.232	239459.400	-9958110.000
25.990	0.000	320.046	188.245	221037.700	-9328176.000
26.295	0.000	320.046	201.077	206258.300	-8734809.000
26.588	0.000	320.046	214.783	193750.300	-8191796.000
26.880	0.000	320.046	229.423	174125.200	-7674993.000
27.158	0.000	320.046	245.062	159743.700	-7193513.000
27.454	0.000	320.046	261.766	149998.600	-6739714.000
27.731	0.000	320.045	279.609	141079.400	-6313316.000
28.016	0.000	320.045	298.669	131049.500	-5917300.000
28.288	0.000	320.045	319.027	118902.800	-5545723.000
28.556	0.000	320.045	340.773	110818.900	-5193958.000
28.853	0.000	320.045	364.002	103090.200	-4865505.000
29.142	0.000	320.045	388.814	93980.120	-4561207.000
29.366	0.000	320.046	415.317	87747.530	-4272542.000
29.625	0.000	320.046	443.627	83097.100	-4002849.000
29.853	0.000	320.046	473.866	75832.320	-3749076.000
30.082	0.000	320.046	506.167	70142.150	-3516308.000
30.302	0.000	320.046	540.670	65673.090	-3293787.000
30.496	0.000	320.046	577.524	60420.580	-3084847.000
30.727	0.000	320.046	616.890	57344.420	-2889568.000
30.954	0.000	320.046	658.940	51979.720	-2707703.000
31.142	0.000	320.046	703.857	48271.000	-2536171.000
