Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.477	0.000	380.072	20.000	-9330541.000	-52010140.000
2.880	0.000	380.072	21.363	3707971.000	-49815710.000
4.192	0.000	380.072	22.819	3515282.000	-46805660.000
5.412	0.000	380.072	24.375	3113388.000	-43798850.000
6.558	0.000	380.072	26.036	2863904.000	-41120820.000
7.636	0.000	380.072	27.811	2532914.000	-38535820.000
8.649	0.000	380.072	29.707	2389902.000	-36072700.000
9.601	0.000	380.071	31.732	2176578.000	-33885360.000
10.511	0.000	380.072	33.895	1881610.000	-31814440.000
11.385	0.000	380.072	36.205	1889048.000	-29836170.000
12.187	0.000	380.072	38.673	1658640.000	-27962750.000
13.130	0.000	380.072	41.309	1437475.000	-26245250.000
14.018	0.000	380.071	44.125	1256005.000	-24620830.000
14.853	0.000	380.071	47.133	1105829.000	-23046840.000
15.639	0.000	380.071	50.346	950366.100	-21634720.000
16.380	0.000	380.072	53.777	911271.400	-20276010.000
17.079	0.000	380.072	57.443	901541.800	-19058340.000
17.736	0.000	380.072	61.359	867055.100	-17869320.000
18.369	0.000	380.072	65.541	801056.800	-16766430.000
18.954	0.000	380.072	70.009	729196.800	-15733370.000
19.507	0.000	380.072	74.781	659993.800	-14746520.000
20.029	0.000	380.072	79.878	623195.500	-13826890.000
20.522	0.000	380.072	85.323	552955.500	-12964560.000
20.988	0.000	380.072	91.139	511803.000	-12152420.000
21.428	0.000	380.072	97.352	479388.500	-11389980.000
21.846	0.000	380.072	103.987	433051.200	-10681620.000
22.242	0.000	380.072	111.076	401758.100	-10009780.000
22.615	0.000	380.072	118.647	364041.500	-9388513.000
22.973	0.000	380.072	126.735	341297.800	-8799519.000
23.321	0.000	380.072	135.373	308188.100	-8251215.000
23.682	0.000	380.072	144.601	276514.500	-7731527.000
23.998	0.000	380.072	154.458	260627.800	-7245087.000
24.314	0.000	380.072	164.986	240799.900	-6798171.000
24.653	0.000	380.072	176.232	221327.200	-6372461.000
24.936	0.000	380.072	188.245	203391.300	-5975524.000
25.221	0.000	380.072	201.077	188946.700	-5600543.000
25.520	0.000	380.072	214.783	173085.700	-5250273.000
25.769	0.000	380.072	229.423	160838.900	-4919418.000
26.075	0.000	380.072	245.062	145695.500	-4612073.000
26.402	0.000	380.072	261.766	135483.400	-4320351.000
26.689	0.000	380.072	279.609	125987.700	-4049315.000
26.978	0.000	380.072	298.669	116066.500	-3795904.000
27.260	0.000	380.072	319.027	106888.900	-3557251.000
27.568	0.000	380.072	340.773	97958.870	-3334214.000
27.802	0.000	380.072	364.002	91057.670	-3125296.000
28.065	0.000	380.072	388.814	84305.160	-2928890.000
28.286	0.000	380.072	415.317	77683.730	-2743684.000
28.532	0.000	380.072	443.627	71846.620	-2571235.000
28.761	0.000	380.073	473.866	66203.840	-2409864.000
29.007	0.000	380.073	506.167	61217.700	-2257732.000
29.213	0.000	380.073	540.670	56873.440	-2116250.000
29.494	0.000	380.073	577.524	52017.350	-1982808.000
29.728	0.000	380.073	616.890	48164.490	-1858596.000
29.999	0.000	380.073	658.940	44630.480	-1741900.000
30.193	0.000	380.074	703.857	41568.520	-1631987.000
30.386	0.000	380.074	751.834	39100.840	-1529328.000
30.578	0.000	380.074	803.083	35453.450	-1432764.000
30.824	0.000	380.074	857.824	33225.250	-1343063.000
31.029	0.000	380.074	916.297	30865.250	-1258478.000
31.250	0.000	380.074	978.756	28715.800	-1179202.000
31.777	0.000	380.075	1045.472	26363.970	-1105465.000
32.264	0.000	380.075	1116.736	24408.100	-1035893.000
