Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.473	0.000	345.044	20.000	13405760.000	-54779650.000
2.854	0.000	345.045	21.363	2898228.000	-68485170.000
4.151	0.000	345.045	22.819	2658851.000	-63995050.000
5.371	0.000	345.044	24.375	2515524.000	-59937100.000
6.517	0.000	345.044	26.036	2075664.000	-56150690.000
7.596	0.000	345.044	27.811	1904821.000	-52751250.000
8.614	0.000	345.044	29.707	1658652.000	-49219150.000
9.566	0.000	345.044	31.732	1499985.000	-46106910.000
10.464	0.000	345.043	33.895	1582444.000	-43256160.000
11.310	0.000	345.043	36.205	1266023.000	-40662560.000
12.111	0.000	345.042	38.673	1296713.000	-38168050.000
13.054	0.000	345.042	41.309	1140505.000	-35665340.000
13.942	0.000	345.042	44.125	939238.900	-33361210.000
14.777	0.000	345.042	47.133	664094.300	-31313760.000
15.562	0.000	345.042	50.346	521984.200	-29312040.000
16.303	0.000	345.042	53.777	646991.200	-27498310.000
17.013	0.000	345.042	57.443	659034.300	-25772880.000
17.672	0.000	345.042	61.359	689265.400	-24159260.000
18.296	0.000	345.042	65.541	614917.100	-22678750.000
18.882	0.000	345.041	70.009	600489.800	-21233520.000
19.463	0.000	345.041	74.781	563991.800	-19903940.000
19.985	0.000	345.041	79.878	482572.100	-18654080.000
20.480	0.000	345.040	85.323	465771.700	-17482030.000
20.977	0.000	345.040	91.139	431671.000	-16378000.000
21.418	0.000	345.040	97.352	385181.900	-15330860.000
21.847	0.000	345.040	103.987	350212.100	-14362980.000
22.268	0.000	345.040	111.076	334467.800	-13476730.000
22.650	0.000	345.040	118.647	312168.800	-12616650.000
23.038	0.000	345.040	126.735	286848.200	-11824410.000
23.396	0.000	345.040	135.373	263436.800	-11084280.000
23.750	0.000	345.040	144.601	254078.300	-10393840.000
24.133	0.000	345.040	154.458	209308.400	-9734483.000
24.483	0.000	345.040	164.986	210065.300	-9115569.000
24.815	0.000	345.040	176.232	194410.000	-8541082.000
25.092	0.000	345.040	188.245	180853.700	-8005813.000
25.405	0.000	345.039	201.077	166885.600	-7504649.000
25.676	0.000	345.039	214.783	151658.800	-7028848.000
25.939	0.000	345.039	229.423	141868.000	-6586934.000
26.260	0.000	345.039	245.062	132463.600	-6173153.000
26.533	0.000	345.039	261.766	121420.700	-5780826.000
26.856	0.000	345.039	279.609	112776.600	-5415683.000
27.116	0.000	345.039	298.669	104701.400	-5073278.000
27.429	0.000	345.039	319.027	97022.930	-4753532.000
27.655	0.000	345.039	340.773	88372.530	-4454352.000
27.893	0.000	345.039	364.002	83325.470	-4172915.000
28.117	0.000	345.038	388.814	76197.660	-3909668.000
28.444	0.000	345.038	415.317	70765.940	-3663415.000
28.677	0.000	345.038	443.627	66492.300	-3431022.000
28.897	0.000	345.038	473.866	61118.530	-3215552.000
29.105	0.000	345.038	506.167	57568.830	-3012526.000
29.335	0.000	345.038	540.670	52482.360	-2822587.000
29.556	0.000	345.038	577.524	49285.220	-2643461.000
29.782	0.000	345.038	616.890	45372.460	-2476473.000
29.979	0.000	345.038	658.940	42227.380	-2321459.000
30.248	0.000	345.038	703.857	39296.250	-2173855.000
30.452	0.000	345.038	751.834	36349.510	-2037196.000
30.692	0.000	345.038	803.083	34311.920	-1908127.000
30.888	0.000	345.038	857.824	31315.160	-1787792.000
31.100	0.000	345.038	916.297	28687.730	-1675197.000
31.291	0.000	345.038	978.756	27119.910	-1568827.000
31.816	0.000	345.038	1045.472	25100.970	-1470216.000
32.312	0.000	345.038	1116.736	23419.620	-1377267.000
32.781	0.000	345.038	1192.857	21789.150	-1290258.000
33.217	0.000	345.038	1274.167	20157.740	-1208658.000
33.644	0.000	345.038	1361.020	18773.990	-1132389.000
34.066	0.000	345.038	1453.793	17350.390	-1060751.000
34.448	0.000	345.038	1552.890	16524.320	-993830.400
34.850	0.000	345.038	1658.741	15212.530	-931090.200
35.241	0.000	345.038	1771.808	14230.990	-872031.300
35.650	0.000	345.038	1892.582	13119.420	-817084.400
35.995	0.000	345.038	2021.589	12185.670	-765307.900
36.355	0.000	345.038	2159.389	11385.100	-716968.700
36.754	0.000	345.038	2306.582	10654.650	-671505.700
37.051	0.000	345.039	2463.808	9842.928	-629226.200
37.400	0.000	345.039	2631.752	9215.821	-589356.400
37.697	0.000	345.039	2811.143	8785.948	-551998.900
37.963	0.000	345.039	3002.763	8086.455	-517048.300
38.248	0.000	345.039	3207.444	7594.955	-484407.400
38.472	0.000	345.039	3426.077	7021.407	-453805.100
38.760	0.000	345.039	3659.613	6548.829	-425083.700
38.989	0.000	345.039	3909.068	6138.383	-398218.200
39.415	0.000	345.039	4175.526	5812.747	-372965.000
39.745	0.000	345.039	4460.148	5424.351	-349461.900
40.107	0.000	345.039	4764.171	4999.880	-327415.100
40.394	0.000	345.039	5088.917	4731.366	-306682.300
40.723	0.000	345.040	5435.799	4382.182	-287262.000
41.025	0.000	345.040	5806.326	4029.927	-269106.300
41.288	0.000	345.040	6202.110	3828.825	-252041.800
41.577	0.000	345.040	6624.872	3560.754	-236205.600
41.863	0.000	345.040	7076.452	3329.405	-221196.100
42.126	0.000	345.040	7558.813	3143.163	-207089.800
42.486	0.000	345.040	8074.054	2952.177	-194121.300
42.762	0.000	345.040	8624.416	2736.910	-181842.800
43.061	0.000	345.040	9212.292	2512.030	-170302.300
43.400	0.000	345.040	9840.241	2412.276	-159483.300
43.684	0.000	345.040	10510.994	2262.087	-149450.300
43.945	0.000	345.040	11227.468	2131.433	-139997.200
