Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
2.572	0.000	414.929	20.000	8943493.000	-42733820.000
3.955	0.000	414.929	21.363	7793344.000	-40135900.000
5.254	0.000	414.929	22.819	7199397.000	-37862220.000
6.481	0.000	414.929	24.375	6564449.000	-35696440.000
7.626	0.000	414.929	26.036	5932678.000	-33653260.000
8.704	0.000	414.928	27.811	5401817.000	-31699270.000
9.719	0.000	414.927	29.707	4929244.000	-29820840.000
10.672	0.000	414.927	31.732	4536045.000	-28165020.000
11.571	0.000	414.927	33.895	4064957.000	-26550340.000
12.417	0.000	414.927	36.205	3676081.000	-24903420.000
13.219	0.000	414.927	38.673	3314457.000	-23460650.000
14.162	0.000	414.927	41.309	3020114.000	-22112250.000
15.049	0.000	414.927	44.125	2687151.000	-20810740.000
15.886	0.000	414.927	47.133	2381411.000	-19580930.000
16.672	0.000	414.927	50.346	2183471.000	-18399900.000
17.414	0.000	414.927	53.777	1989533.000	-17305430.000
18.128	0.000	414.927	57.443	1847777.000	-16290450.000
18.782	0.000	414.927	61.359	1715740.000	-15319360.000
19.401	0.000	414.927	65.541	1554256.000	-14383150.000
19.986	0.000	414.926	70.009	1428933.000	-13524380.000
20.540	0.000	414.926	74.781	1297671.000	-12702670.000
21.074	0.000	414.926	79.878	1167631.000	-11929310.000
21.567	0.000	414.926	85.323	1067395.000	-11208160.000
22.033	0.000	414.926	91.139	966632.500	-10525670.000
22.474	0.000	414.926	97.352	879535.700	-9876407.000
22.890	0.000	414.926	103.987	798317.900	-9280232.000
23.284	0.000	414.926	111.076	732761.800	-8714907.000
23.667	0.000	414.926	118.647	664706.100	-8183264.000
24.036	0.000	414.926	126.735	603811.500	-7684641.000
24.392	0.000	414.926	135.373	549042.400	-7210218.000
24.740	0.000	414.926	144.601	508634.400	-6769971.000
25.057	0.000	414.925	154.458	456604.400	-6359929.000
25.380	0.000	414.925	164.986	415667.000	-5958120.000
25.703	0.000	414.925	176.232	378980.500	-5592469.000
25.995	0.000	414.925	188.245	344241.500	-5249245.000
26.290	0.000	414.925	201.077	314589.700	-4923253.000
26.594	0.000	414.925	214.783	286040.100	-4618130.000
26.896	0.000	414.925	229.423	259974.100	-4332776.000
27.200	0.000	414.925	245.062	236185.500	-4067557.000
27.483	0.000	414.925	261.766	215695.600	-3813725.000
27.733	0.000	414.925	279.609	197062.700	-3575580.000
28.031	0.000	414.925	298.669	180270.500	-3354327.000
28.344	0.000	414.925	319.027	164085.500	-3144650.000
28.646	0.000	414.925	340.773	150849.000	-2950766.000
28.949	0.000	414.925	364.002	136644.700	-2766755.000
29.177	0.000	414.925	388.814	125302.900	-2594284.000
29.446	0.000	414.925	415.317	114310.500	-2432176.000
29.670	0.000	414.925	443.627	104418.900	-2281244.000
29.927	0.000	414.925	473.866	95802.470	-2138809.000
30.193	0.000	414.925	506.167	87154.520	-2004908.000
30.442	0.000	414.925	540.670	79998.420	-1879786.000
30.633	0.000	414.925	577.524	73805.460	-1762418.000
30.877	0.000	414.925	616.890	66849.770	-1652380.000
31.105	0.000	414.925	658.940	61603.670	-1548979.000
31.304	0.000	414.925	703.857	56553.820	-1452280.000
31.508	0.000	414.925	751.834	51651.010	-1361682.000
31.775	0.000	414.925	803.083	47232.740	-1276390.000
31.960	0.000	414.925	857.824	43603.790	-1196558.000
32.179	0.000	414.925	916.297	39906.770	-1121495.000
32.392	0.000	414.925	978.756	36757.240	-1051347.000
32.981	0.000	414.925	1045.472	33688.070	-985660.800
33.474	0.000	414.925	1116.736	31019.310	-923837.500
33.949	0.000	414.925	1192.857	28394.810	-865900.300
34.389	0.000	414.924	1274.167	26100.740	-811654.600
34.805	0.000	414.924	1361.020	24020.030	-760658.100
35.199	0.000	414.924	1453.793	22075.940	-712750.200
35.581	0.000	414.924	1552.890	20284.890	-668021.300
35.976	0.000	414.924	1658.741	18733.380	-626265.900
36.327	0.000	414.924	1771.808	17200.440	-586985.800
36.705	0.000	414.925	1892.582	15747.220	-549998.600
37.057	0.000	414.925	2021.589	14551.680	-515369.600
37.399	0.000	414.925	2159.389	13407.820	-483148.400
37.742	0.000	414.925	2306.582	12376.860	-452934.300
38.061	0.000	414.925	2463.808	11394.910	-424398.700
38.444	0.000	414.925	2631.752	10581.410	-397748.000
38.798	0.000	414.925	2811.143	9691.419	-372652.300
39.180	0.000	414.925	3002.763	8953.897	-349197.800
39.436	0.000	414.926	3207.444	8283.394	-327206.400
39.693	0.000	414.926	3426.077	7652.553	-306638.000
39.992	0.000	414.926	3659.613	7023.474	-287365.100
40.293	0.000	414.926	3909.068	6508.988	-269257.200
40.599	0.000	414.926	4175.526	6016.613	-252291.800
40.928	0.000	414.926	4460.148	5618.091	-236351.800
41.272	0.000	414.926	4764.171	5214.873	-221496.900
41.659	0.000	414.927	5088.917	4774.683	-207538.200
42.029	0.000	414.927	5435.799	4451.192	-194458.700
42.287	0.000	414.927	5806.326	4065.179	-182167.200
42.616	0.000	414.927	6202.110	3762.821	-170710.500
42.876	0.000	414.927	6624.872	3493.994	-159988.900
43.190	0.000	414.927	7076.452	3247.701	-149920.700
43.457	0.000	414.927	7558.813	3011.093	-140462.400
43.793	0.000	414.927	8074.054	2786.169	-131645.000
44.094	0.000	414.927	8624.416	2547.566	-123271.300
44.344	0.000	414.927	9212.292	2376.083	-115544.500
44.615	0.000	414.927	9840.241	2244.671	-108232.200
44.889	0.000	414.927	10510.994	2077.398	-101416.300
45.148	0.000	414.928	11227.468	1909.152	-95003.120
45.400	0.000	414.928	11992.780	1789.638	-89023.630
45.645	0.000	414.928	12810.259	1651.919	-83390.270
45.931	0.000	414.928	13683.461	1548.511	-78133.140
46.211	0.000	414.928	14616.184	1463.300	-73217.690
46.461	0.000	414.928	15612.485	1338.472	-68587.820
46.734	0.000	414.928	16676.698	1249.214	-64273.640
46.966	0.000	414.928	17813.453	1153.634	-60208.790
47.250	0.000	414.928	19027.694	1085.396	-56401.220
47.526	0.000	414.929	20324.702	1011.295	-52838.970
47.806	0.000	414.929	21710.121	936.548	-49501.620
48.067	0.000	414.929	23189.975	871.327	-46369.820
48.325	0.000	414.929	24770.702	813.375	-43446.770
48.603	0.000	414.929	26459.178	760.995	-40703.480
48.901	0.000	414.929	28262.749	731.345	-38125.030
49.158	0.000	414.929	30189.258	663.435	-35754.060
49.419	0.000	414.929	32247.086	616.897	-33472.090
49.665	0.000	414.929	34445.185	588.351	-31355.750
49.966	0.000	414.929	36793.115	542.282	-29374.360
50.251	0.000	414.929	39301.090	506.641	-27518.640
50.530	0.000	414.929	41980.020	475.045	-25776.710
50.939	0.000	414.929	44841.556	454.988	-24148.370
51.389	0.000	414.929	47898.147	419.197	-22623.630
51.806	0.000	414.929	51163.089	389.715	-21198.180
52.135	0.000	414.929	54650.583	372.948	-19854.310
52.495	0.000	414.929	58375.799	347.200	-18604.780
52.751	0.000	414.929	62354.942	309.437	-17429.450
53.192	0.000	414.929	66605.320	304.141	-16321.940
53.531	0.000	414.929	71145.421	285.047	-15293.420
53.821	0.000	414.929	75994.996	273.939	-14322.920
54.088	0.000	414.929	81175.138	242.037	-13418.770
54.373	0.000	414.929	86708.381	244.980	-12570.700
54.622	0.000	414.929	92618.793	232.876	-11775.840
54.900	0.000	414.930	98932.084	211.701	-11030.390
55.227	0.000	414.930	105675.715	218.926	-10324.710
55.525	0.000	414.930	112879.022	191.106	-9694.426
55.824	0.000	414.930	120573.336	188.047	-9071.486
56.144	0.000	414.930	128792.127	196.018	-8501.292
56.422	0.000	414.930	137571.146	170.696	-7961.396
56.817	0.000	414.931	146948.581	153.394	-7453.795
57.083	0.000	414.931	156965.221	150.122	-6986.374
57.402	0.000	414.931	167664.638	138.405	-6544.218
57.691	0.000	414.931	179093.373	135.960	-6125.808
58.012	0.000	414.932	191301.139	126.872	-5743.068
58.321	0.000	414.932	204341.039	123.271	-5375.099
58.590	0.000	414.932	218269.793	117.795	-5032.362
58.930	0.000	414.932	233147.990	113.367	-4722.748
59.206	0.000	414.932	249040.349	107.380	-4417.502
59.513	0.000	414.933	266015.998	103.755	-4135.566
59.767	0.000	414.933	284148.780	98.989	-3875.891
60.043	0.000	414.933	303517.570	95.303	-3629.596
60.464	0.000	414.933	324206.618	91.343	-3396.317
60.754	0.000	414.933	346305.920	88.784	-3181.473
61.060	0.000	414.933	369911.605	86.390	-2978.352
61.360	0.000	414.933	395126.353	84.117	-2790.139
61.625	0.000	414.933	422059.846	80.280	-2611.474
61.954	0.000	414.933	450829.241	80.773	-2444.779
62.262	0.000	414.932	481559.679	77.379	-2288.459
62.548	0.000	414.932	514384.835	75.290	-2141.589
62.797	0.000	414.933	549447.493	73.749	-2002.865
63.080	0.000	414.933	586900.171	76.396	-1874.944
63.380	0.000	414.932	626905.783	71.743	-1753.967
63.704	0.000	414.932	669638.348	74.532	-1648.615
64.003	0.000	414.932	715283.746	75.732	-1545.160
64.313	0.000	414.932	764040.529	69.297	-1446.037
64.562	0.000	414.932	816120.781	65.216	-1348.593
64.859	0.000	414.932	871751.044	64.051	-1262.595
65.125	0.000	414.932	931173.304	64.164	-1180.150
65.445	0.000	414.932	994646.037	63.364	-1099.429
65.738	0.000	414.932	1062445.341	35.925	-1037.166
65.988	0.000	414.932	1134866.134	21.340	-961.056
66.455	0.000	414.932	1212223.437	25.776	-896.545
66.742	0.000	414.932	1294853.743	23.303	-836.920
67.077	0.000	414.932	1383116.481	25.975	-781.146
67.530	0.000	414.932	1477395.584	19.496	-736.910
67.932	0.000	414.932	1578101.150	20.166	-685.360
68.208	0.000	414.932	1685671.237	19.014	-642.894
68.589	0.000	414.932	1800573.758	15.921	-594.904
68.947	0.000	414.932	1923308.524	14.671	-553.321
69.199	0.000	414.932	2054409.414	15.683	-512.787
69.482	0.000	414.932	2194446.698	18.183	-475.003
69.744	0.000	414.932	2344029.518	15.017	-444.984
70.066	0.000	414.932	2503808.540	16.316	-409.900
70.342	0.000	414.932	2674478.780	17.543	-381.294
70.722	0.000	414.932	2856782.629	14.446	-351.773
71.102	0.000	414.932	3051513.084	13.797	-323.506
71.427	0.000	414.932	3259517.196	14.487	-293.841
71.739	0.000	414.932	3481699.752	17.495	-270.782
72.047	0.000	414.932	3719027.216	13.987	-245.164
72.315	0.000	414.932	3972531.929	15.549	-219.000
72.588	0.000	414.932	4243316.602	29.118	-197.807
72.879	0.000	414.932	4532559.110	22.589	-198.071
73.154	0.000	414.932	4841517.618	20.162	-173.696
73.452	0.000	414.932	5171536.051	17.761	-153.537
73.952	0.000	414.932	5524049.945	18.104	-133.894
74.301	0.000	414.932	5900592.685	16.815	-117.605
74.567	0.000	414.932	6302802.180	17.225	-100.423
74.912	0.000	414.932	6732427.985	17.910	-86.428
75.201	0.000	414.932	7191338.911	15.110	-71.409
75.503	0.000	414.932	7681531.159	15.891	-55.060
75.799	0.000	414.932	8205136.995	17.729	-40.152
76.086	0.000	414.932	8764434.032	18.828	-28.824
76.400	0.000	414.932	9361855.135	18.005	-16.869
76.726	0.000	414.932	9999999.000	18.552	-4.961
