Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
2.571	0.000	310.052	20.000	5503811.000	-85600300.000
3.954	0.000	310.052	21.363	3945041.000	-81488260.000
5.252	0.000	310.052	22.819	3865024.000	-75905000.000
6.489	0.000	310.052	24.375	3563526.000	-71310330.000
7.636	0.000	310.051	26.036	3038832.000	-66866550.000
8.715	0.000	310.051	27.811	2791762.000	-62628730.000
9.730	0.000	310.051	29.707	2642832.000	-58684970.000
10.683	0.000	310.051	31.732	2528124.000	-55048300.000
11.581	0.000	310.051	33.895	2030516.000	-51614000.000
12.425	0.000	310.050	36.205	2056429.000	-48101110.000
13.233	0.000	310.050	38.673	1945958.000	-45175230.000
14.195	0.000	310.050	41.309	1633707.000	-42421770.000
15.083	0.000	310.050	44.125	1208772.000	-39771770.000
15.921	0.000	310.050	47.133	926511.300	-37163690.000
16.736	0.000	310.049	50.346	910877.100	-34926050.000
17.477	0.000	310.050	53.777	968564.100	-32794770.000
18.177	0.000	310.050	57.443	999807.600	-30769020.000
18.833	0.000	310.049	61.359	1056656.000	-28891430.000
19.453	0.000	310.050	65.541	926217.400	-27081860.000
20.066	0.000	310.050	70.009	851728.400	-25342760.000
20.620	0.000	310.050	74.781	818597.100	-23739200.000
21.143	0.000	310.050	79.878	730789.500	-22307140.000
21.637	0.000	310.050	85.323	690573.100	-20884590.000
22.106	0.000	310.050	91.139	609082.600	-19590280.000
22.546	0.000	310.050	97.352	590512.600	-18380560.000
22.963	0.000	310.050	103.987	548254.400	-17201150.000
23.357	0.000	310.050	111.076	482984.800	-16121060.000
23.730	0.000	310.050	118.647	451951.200	-15118150.000
24.088	0.000	310.050	126.735	418356.400	-14173120.000
24.435	0.000	310.050	135.373	395919.100	-13273570.000
24.769	0.000	310.050	144.601	371760.200	-12442450.000
25.083	0.000	310.050	154.458	325233.400	-11672550.000
25.395	0.000	310.051	164.986	309681.000	-10929970.000
25.721	0.000	310.051	176.232	285004.000	-10242380.000
26.009	0.000	310.051	188.245	261095.600	-9598938.000
26.293	0.000	310.052	201.077	243078.100	-8990398.000
26.577	0.000	310.052	214.783	228053.200	-8431143.000
26.862	0.000	310.052	229.423	208315.600	-7902633.000
27.116	0.000	310.053	245.062	192691.000	-7407833.000
27.400	0.000	310.053	261.766	182382.500	-6937929.000
27.686	0.000	310.053	279.609	164168.100	-6505397.000
27.970	0.000	310.053	298.669	151027.200	-6097850.000
28.257	0.000	310.053	319.027	140931.600	-5712180.000
28.543	0.000	310.053	340.773	131101.000	-5351985.000
28.800	0.000	310.053	364.002	123073.100	-5016599.000
29.081	0.000	310.054	388.814	112294.200	-4698189.000
29.366	0.000	310.053	415.317	104443.200	-4402897.000
29.588	0.000	310.053	443.627	96837.520	-4127348.000
29.863	0.000	310.053	473.866	89252.540	-3869124.000
30.065	0.000	310.053	506.167	81522.390	-3622747.000
30.338	0.000	310.053	540.670	77548.360	-3395648.000
30.564	0.000	310.053	577.524	72394.240	-3180470.000
30.756	0.000	310.053	616.890	67430.180	-2981778.000
30.985	0.000	310.053	658.940	62348.520	-2793262.000
31.204	0.000	310.053	703.857	57603.040	-2617728.000
31.391	0.000	310.053	751.834	53181.870	-2452328.000
31.636	0.000	310.053	803.083	48906.190	-2299449.000
31.855	0.000	310.053	857.824	46804.020	-2153181.000
