Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.473	0.000	360.071	20.000	-18304520.000	-76087840.000
2.864	0.000	360.071	21.363	3303016.000	-60329900.000
4.162	0.000	360.072	22.819	2895745.000	-56597550.000
5.381	0.000	360.072	24.375	2547924.000	-53074680.000
6.529	0.000	360.071	26.036	2473308.000	-49610520.000
7.610	0.000	360.071	27.811	2222025.000	-46582800.000
8.624	0.000	360.072	29.707	1922507.000	-43773520.000
9.578	0.000	360.072	31.732	1734927.000	-40989170.000
10.475	0.000	360.071	33.895	1648336.000	-38275290.000
11.322	0.000	360.072	36.205	1567618.000	-36067600.000
12.127	0.000	360.072	38.673	1451629.000	-33789080.000
13.071	0.000	360.072	41.309	1265967.000	-31572150.000
13.958	0.000	360.072	44.125	1033299.000	-29587260.000
14.794	0.000	360.073	47.133	917360.400	-27731410.000
15.593	0.000	360.073	50.346	697029.200	-26021350.000
16.333	0.000	360.073	53.777	733330.500	-24341920.000
17.031	0.000	360.072	57.443	758203.200	-22875330.000
17.688	0.000	360.072	61.359	750856.700	-21463850.000
18.309	0.000	360.072	65.541	725505.900	-20108670.000
18.896	0.000	360.072	70.009	650467.900	-18839240.000
19.449	0.000	360.071	74.781	602738.200	-17667520.000
19.972	0.000	360.071	79.878	552018.600	-16586240.000
20.466	0.000	360.071	85.323	519773.500	-15533150.000
20.933	0.000	360.071	91.139	475673.600	-14565140.000
21.393	0.000	360.071	97.352	419311.200	-13665700.000
21.847	0.000	360.071	103.987	394183.900	-12805650.000
22.244	0.000	360.071	111.076	367407.400	-11988360.000
22.636	0.000	360.071	118.647	335769.200	-11234760.000
23.033	0.000	360.071	126.735	315534.700	-10537020.000
23.380	0.000	360.071	135.373	292904.500	-9869805.000
23.760	0.000	360.071	144.601	257535.400	-9245005.000
24.082	0.000	360.071	154.458	236531.400	-8670718.000
24.407	0.000	360.071	164.986	223925.700	-8126759.000
24.723	0.000	360.071	176.232	208390.600	-7619344.000
25.060	0.000	360.071	188.245	191821.500	-7137355.000
25.407	0.000	360.071	201.077	183065.600	-6687755.000
25.701	0.000	360.070	214.783	166949.900	-6267417.000
25.997	0.000	360.070	229.423	153238.700	-5875580.000
26.244	0.000	360.070	245.062	143349.500	-5508243.000
26.525	0.000	360.070	261.766	132660.900	-5157876.000
26.804	0.000	360.070	279.609	122648.200	-4833486.000
27.054	0.000	360.070	298.669	112683.700	-4527426.000
27.407	0.000	360.070	319.027	105658.100	-4244435.000
27.640	0.000	360.071	340.773	97686.240	-3977803.000
27.863	0.000	360.071	364.002	88896.870	-3727098.000
28.088	0.000	360.071	388.814	83175.230	-3492540.000
28.364	0.000	360.071	415.317	76787.940	-3272123.000
28.623	0.000	360.071	443.627	71027.570	-3066106.000
28.862	0.000	360.071	473.866	65023.290	-2872970.000
29.101	0.000	360.072	506.167	60531.600	-2691733.000
29.346	0.000	360.072	540.670	56125.640	-2522828.000
29.539	0.000	360.072	577.524	53288.370	-2363452.000
29.768	0.000	360.072	616.890	48998.940	-2214603.000
29.982	0.000	360.072	658.940	44792.290	-2075120.000
30.183	0.000	360.072	703.857	41955.650	-1944484.000
30.395	0.000	360.072	751.834	39536.610	-1821996.000
30.647	0.000	360.072	803.083	36575.420	-1706915.000
30.841	0.000	360.072	857.824	33485.810	-1599221.000
