Timestamp,Elapsed_Sec,Temp_A_K,Setpoint_K,Error_K,Ramp_SP_K,Track_Err_K,Heater_Pct,Ramp_Rate_K_min,P_Gain,I_Gain,D_Gain,Range,MaxPwr_Pct,Stage
2026-09-04 22:36:49,894.3,369.1806,450.00,-80.8194,371.8876,+2.7070,23.46,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:36:51,895.7,369.2007,450.00,-80.7993,371.9110,+2.7103,23.43,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:36:52,897.1,369.2206,450.00,-80.7794,371.9344,+2.7138,23.42,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:36:54,898.5,369.2413,450.00,-80.7587,371.9578,+2.7165,23.45,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:36:55,899.9,369.2607,450.00,-80.7393,371.9812,+2.7205,23.46,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:36:56,901.3,369.2802,450.00,-80.7198,372.0047,+2.7245,23.48,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:36:58,902.7,369.2994,450.00,-80.7006,372.0280,+2.7286,23.52,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:36:59,904.1,369.3188,450.00,-80.6812,372.0515,+2.7327,23.51,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:01,905.5,369.3396,450.00,-80.6604,372.0748,+2.7352,23.53,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:02,906.9,369.3591,450.00,-80.6409,372.0982,+2.7391,23.53,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:03,908.3,369.3787,450.00,-80.6213,372.1216,+2.7429,23.55,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:05,909.7,369.3987,450.00,-80.6013,372.1450,+2.7463,23.44,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:06,911.1,369.4208,450.00,-80.5792,372.1684,+2.7476,23.52,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:08,912.5,369.4410,450.00,-80.5590,372.1918,+2.7508,23.39,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:09,913.9,369.4615,450.00,-80.5385,372.2152,+2.7537,23.37,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:10,915.3,369.4821,450.00,-80.5179,372.2386,+2.7565,23.39,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:12,916.7,369.5018,450.00,-80.4982,372.2620,+2.7602,23.49,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:13,918.1,369.5226,450.00,-80.4774,372.2855,+2.7629,23.46,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:15,919.5,369.5418,450.00,-80.4582,372.3089,+2.7671,23.53,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:16,920.9,369.5612,450.00,-80.4388,372.3323,+2.7711,23.45,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:17,922.3,369.5812,450.00,-80.4188,372.3556,+2.7744,23.52,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:19,923.7,369.6003,450.00,-80.3997,372.3790,+2.7787,23.52,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:20,925.1,369.6208,450.00,-80.3792,372.4025,+2.7817,23.55,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:22,926.5,369.6408,450.00,-80.3592,372.4258,+2.7850,23.51,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:23,928.0,369.6622,450.00,-80.3378,372.4492,+2.7870,23.22,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:24,929.4,369.6846,450.00,-80.3154,372.4726,+2.7880,23.25,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:26,930.8,369.7076,450.00,-80.2924,372.4960,+2.7884,23.26,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:27,932.2,369.7287,450.00,-80.2713,372.5194,+2.7907,23.24,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:29,933.6,369.7496,450.00,-80.2504,372.5428,+2.7932,23.23,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:30,935.0,369.7704,450.00,-80.2296,372.5662,+2.7958,23.20,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:32,936.4,369.7910,450.00,-80.2090,372.5896,+2.7986,23.24,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:33,937.8,369.8122,450.00,-80.1878,372.6130,+2.8008,23.25,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:34,939.2,369.8324,450.00,-80.1676,372.6364,+2.8040,23.25,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:36,940.6,369.8521,450.00,-80.1479,372.6598,+2.8077,23.28,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:37,942.0,369.8714,450.00,-80.1286,372.6832,+2.8118,23.28,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:39,943.4,369.8921,450.00,-80.1079,372.7066,+2.8145,23.33,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:40,944.8,369.9114,450.00,-80.0886,372.7300,+2.8186,23.32,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:41,946.2,369.9310,450.00,-80.0690,372.7534,+2.8224,23.31,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:43,947.6,369.9508,450.00,-80.0492,372.7768,+2.8260,23.31,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:44,949.0,369.9705,450.00,-80.0295,372.8002,+2.8297,23.30,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:46,950.4,369.9915,450.00,-80.0085,372.8236,+2.8321,23.34,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:47,951.8,370.0107,450.00,-79.9893,372.8470,+2.8363,23.31,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:48,953.2,370.0309,450.00,-79.9691,372.8704,+2.8395,23.30,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:50,954.6,370.0508,450.00,-79.9492,372.8939,+2.8431,23.31,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:51,956.0,370.0714,450.00,-79.9286,372.9173,+2.8459,23.35,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:53,957.4,370.0909,450.00,-79.9091,372.9407,+2.8498,23.36,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:54,958.8,370.1100,450.00,-79.8900,372.9641,+2.8541,23.41,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:55,960.2,370.1296,450.00,-79.8704,372.9875,+2.8579,23.35,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:57,961.6,370.1494,450.00,-79.8506,373.0108,+2.8614,23.37,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:37:58,963.1,370.1704,450.00,-79.8296,373.0342,+2.8638,23.41,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:00,964.5,370.1898,450.00,-79.8102,373.0577,+2.8679,23.42,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:01,965.9,370.2092,450.00,-79.7908,373.0811,+2.8719,23.42,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:02,967.3,370.2289,450.00,-79.7711,373.1045,+2.8756,23.41,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:04,968.7,370.2484,450.00,-79.7516,373.1279,+2.8795,23.40,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:05,970.1,370.2694,450.00,-79.7306,373.1513,+2.8819,23.45,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:07,971.5,370.2887,450.00,-79.7113,373.1747,+2.8860,23.48,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:08,972.9,370.3081,450.00,-79.6919,373.1981,+2.8900,23.45,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:09,974.3,370.3275,450.00,-79.6725,373.2215,+2.8940,23.49,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:11,975.7,370.3480,450.00,-79.6520,373.2449,+2.8969,23.47,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:12,977.1,370.3677,450.00,-79.6323,373.2682,+2.9005,23.47,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:14,978.5,370.3874,450.00,-79.6126,373.2916,+2.9042,23.45,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:15,979.9,370.4069,450.00,-79.5931,373.3150,+2.9081,23.46,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:16,981.3,370.4268,450.00,-79.5732,373.3384,+2.9116,23.49,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:18,982.7,370.4475,450.00,-79.5525,373.3618,+2.9143,23.54,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:19,984.1,370.4664,450.00,-79.5336,373.3852,+2.9188,23.56,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:21,985.5,370.4856,450.00,-79.5144,373.4086,+2.9230,23.53,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:22,986.9,370.5052,450.00,-79.4948,373.4320,+2.9268,23.54,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:23,988.3,370.5251,450.00,-79.4749,373.4554,+2.9303,23.55,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:25,989.7,370.5460,450.00,-79.4540,373.4788,+2.9328,23.50,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:26,991.1,370.5655,450.00,-79.4345,373.5022,+2.9367,23.61,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:28,992.5,370.5851,450.00,-79.4149,373.5255,+2.9404,23.51,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:29,993.9,370.6053,450.00,-79.3947,373.5489,+2.9436,23.56,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:30,995.3,370.6248,450.00,-79.3752,373.5723,+2.9475,23.57,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:32,996.7,370.6460,450.00,-79.3540,373.5957,+2.9497,23.55,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:33,998.1,370.6663,450.00,-79.3337,373.6191,+2.9528,23.47,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:35,999.5,370.6864,450.00,-79.3136,373.6425,+2.9561,23.55,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:36,1000.9,370.7061,450.00,-79.2939,373.6659,+2.9598,23.58,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:37,1002.4,370.7263,450.00,-79.2737,373.6893,+2.9630,23.61,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:39,1003.8,370.7450,450.00,-79.2550,373.7126,+2.9676,23.68,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:40,1005.2,370.7639,450.00,-79.2361,373.7360,+2.9721,23.68,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:42,1006.6,370.7827,450.00,-79.2173,373.7594,+2.9767,23.67,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:43,1008.0,370.8021,450.00,-79.1979,373.7828,+2.9807,23.66,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:45,1009.4,370.8228,450.00,-79.1772,373.8062,+2.9834,23.67,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:46,1010.8,370.8421,450.00,-79.1579,373.8296,+2.9875,23.71,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:47,1012.2,370.8619,450.00,-79.1381,373.8530,+2.9911,23.60,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:49,1013.6,370.8828,450.00,-79.1172,373.8764,+2.9936,23.54,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:50,1015.0,370.9032,450.00,-79.0968,373.8998,+2.9966,23.62,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:52,1016.4,370.9250,450.00,-79.0750,373.9232,+2.9982,23.52,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:53,1017.8,370.9454,450.00,-79.0546,373.9466,+3.0012,23.65,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:54,1019.2,370.9648,450.00,-79.0352,373.9699,+3.0051,23.67,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:56,1020.6,370.9835,450.00,-79.0165,373.9934,+3.0099,23.73,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:57,1022.0,371.0036,450.00,-78.9964,374.0168,+3.0132,23.68,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:38:59,1023.4,371.0235,450.00,-78.9765,374.0402,+3.0167,23.64,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:00,1024.8,371.0436,450.00,-78.9564,374.0636,+3.0200,23.63,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:01,1026.2,371.0637,450.00,-78.9363,374.0870,+3.0233,23.64,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:03,1027.6,371.0834,450.00,-78.9166,374.1103,+3.0269,23.66,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:04,1029.0,371.1043,450.00,-78.8957,374.1337,+3.0294,23.68,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:06,1030.4,371.1238,450.00,-78.8762,374.1571,+3.0333,23.69,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:07,1031.8,371.1433,450.00,-78.8567,374.1805,+3.0372,23.71,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:08,1033.2,371.1630,450.00,-78.8370,374.2039,+3.0409,23.75,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:10,1034.6,371.1828,450.00,-78.8172,374.2273,+3.0445,23.68,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:11,1036.0,371.2040,450.00,-78.7960,374.2507,+3.0467,23.68,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:13,1037.4,371.2238,450.00,-78.7762,374.2741,+3.0503,23.67,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:14,1038.8,371.2445,450.00,-78.7555,374.2975,+3.0530,23.63,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:15,1040.2,371.2646,450.00,-78.7354,374.3209,+3.0563,23.70,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:17,1041.7,371.2850,450.00,-78.7150,374.3443,+3.0593,23.70,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:18,1043.1,371.3045,450.00,-78.6955,374.3676,+3.0631,23.66,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:20,1044.5,371.3244,450.00,-78.6756,374.3910,+3.0666,23.68,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:21,1045.9,371.3445,450.00,-78.6555,374.4144,+3.0699,23.67,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:22,1047.3,371.3640,450.00,-78.6360,374.4378,+3.0738,23.72,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:24,1048.7,371.3849,450.00,-78.6151,374.4612,+3.0763,23.66,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:25,1050.1,371.4048,450.00,-78.5952,374.4846,+3.0798,23.67,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:27,1051.5,371.4248,450.00,-78.5752,374.5080,+3.0832,23.68,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:28,1052.9,371.4440,450.00,-78.5560,374.5314,+3.0874,23.73,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:29,1054.3,371.4633,450.00,-78.5367,374.5548,+3.0915,23.79,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
2026-09-04 22:39:31,1055.7,371.4830,450.00,-78.5170,374.5782,+3.0952,23.85,1.00,25.0,900.0,0.0,HI,70.0,RAMPING
