Timestamp,Elapsed_Sec,Temp_A_K,Setpoint_K,Error_K,Heater_Pct,Ramp_Rate_K_min,P_Gain,I_Gain,D_Gain,Range,MaxPwr_Pct,Stage
2026-09-04 20:30:19,0.0,331.4839,335.00,-3.5161,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:20,1.4,331.4810,335.00,-3.5190,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:21,2.8,331.4770,335.00,-3.5230,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:23,4.2,331.4729,335.00,-3.5271,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:24,5.6,331.4693,335.00,-3.5307,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:26,7.0,331.4660,335.00,-3.5340,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:27,8.4,331.4619,335.00,-3.5381,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:28,9.8,331.4575,335.00,-3.5425,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:30,11.2,331.4529,335.00,-3.5471,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:31,12.6,331.4483,335.00,-3.5517,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:33,14.0,331.4439,335.00,-3.5561,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:34,15.4,331.4398,335.00,-3.5602,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:35,16.8,331.4358,335.00,-3.5642,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:37,18.3,331.4311,335.00,-3.5689,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:38,19.7,331.4265,335.00,-3.5735,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:40,21.1,331.4216,335.00,-3.5784,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:41,22.5,331.4173,335.00,-3.5827,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:42,23.9,331.4142,335.00,-3.5858,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:44,25.3,331.4113,335.00,-3.5887,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:45,26.7,331.4078,335.00,-3.5922,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:47,28.1,331.4043,335.00,-3.5957,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:48,29.5,331.4008,335.00,-3.5992,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:49,30.9,331.3958,335.00,-3.6042,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:51,32.3,331.3911,335.00,-3.6089,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:52,33.7,331.3864,335.00,-3.6136,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:54,35.1,331.3819,335.00,-3.6181,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:55,36.5,331.3777,335.00,-3.6223,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:57,37.9,331.3740,335.00,-3.6260,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:58,39.3,331.3693,335.00,-3.6307,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:30:59,40.7,331.3648,335.00,-3.6352,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:31:01,42.1,331.3599,335.00,-3.6401,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:31:02,43.5,331.3550,335.00,-3.6450,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:31:04,44.9,331.3503,335.00,-3.6497,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:31:05,46.3,331.3461,335.00,-3.6539,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:31:06,47.7,331.3417,335.00,-3.6583,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:31:08,49.1,331.3371,335.00,-3.6629,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:31:09,50.5,331.3329,335.00,-3.6671,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:31:11,51.9,331.3290,335.00,-3.6710,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:31:12,53.3,331.3238,335.00,-3.6762,0.01,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:31:13,54.7,331.3190,335.00,-3.6810,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:31:15,56.1,331.3152,335.00,-3.6848,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
2026-09-04 20:31:16,57.5,331.3109,335.00,-3.6891,0.00,1.00,2.0,18.0,80.0,HI,30.0,RAMPING
