Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.473	0.000	411.374	20.000	627377.200	-49794570.000
2.855	0.000	411.354	21.363	2170687.000	-46447420.000
4.180	0.000	411.336	22.819	2008425.000	-43559930.000
5.400	0.000	411.318	24.375	1732673.000	-40758490.000
6.546	0.000	411.302	26.036	1583079.000	-38220190.000
7.637	0.000	411.287	27.811	1502977.000	-35846830.000
8.665	0.000	411.272	29.707	1272797.000	-33618400.000
9.616	0.000	411.258	31.732	1147328.000	-31439250.000
10.513	0.000	411.246	33.895	1081001.000	-29454490.000
11.369	0.000	411.234	36.205	1029412.000	-27660400.000
12.173	0.000	411.222	38.673	887394.800	-25934350.000
13.114	0.000	411.208	41.309	831275.900	-24273170.000
14.001	0.000	411.197	44.125	677510.900	-22754920.000
14.837	0.000	411.184	47.133	588475.200	-21300730.000
15.623	0.000	411.174	50.346	443887.800	-19909560.000
16.364	0.000	411.163	53.777	499764.700	-18709560.000
17.061	0.000	411.153	57.443	528534.800	-17568120.000
17.716	0.000	411.144	61.359	509712.800	-16460390.000
18.336	0.000	411.135	65.541	443784.900	-15426160.000
18.919	0.000	411.127	70.009	420454.100	-14438150.000
19.472	0.000	411.119	74.781	383956.700	-13531170.000
19.996	0.000	411.112	79.878	340790.800	-12694310.000
20.491	0.000	411.105	85.323	321967.800	-11889200.000
20.957	0.000	411.098	91.139	284939.900	-11140810.000
21.397	0.000	411.092	97.352	280488.600	-10434720.000
21.822	0.000	411.087	103.987	252204.900	-9773579.000
22.216	0.000	411.081	111.076	234060.800	-9162076.000
22.606	0.000	411.075	118.647	213837.000	-8581681.000
22.995	0.000	411.069	126.735	196639.200	-8044486.000
23.350	0.000	411.065	135.373	178821.400	-7536008.000
23.688	0.000	411.060	144.601	162773.900	-7074974.000
24.027	0.000	411.056	154.458	141157.100	-6614292.000
24.344	0.000	411.051	164.986	140642.500	-6199632.000
24.646	0.000	411.046	176.232	132382.300	-5805698.000
24.960	0.000	411.042	188.245	123727.300	-5443865.000
25.264	0.000	411.038	201.077	114069.100	-5098498.000
25.563	0.000	411.034	214.783	105660.900	-4778638.000
25.852	0.000	411.031	229.423	97359.480	-4477764.000
26.120	0.000	411.026	245.062	90133.180	-4190947.000
26.381	0.000	411.023	261.766	83114.090	-3927664.000
26.703	0.000	411.018	279.609	76890.060	-3680510.000
26.998	0.000	411.015	298.669	71270.580	-3447883.000
27.302	0.000	411.010	319.027	66128.710	-3231018.000
27.586	0.000	411.006	340.773	61373.920	-3027655.000
27.907	0.000	411.001	364.002	57124.800	-2836330.000
28.205	0.000	410.996	388.814	52931.890	-2657408.000
28.504	0.000	410.991	415.317	49154.580	-2489298.000
28.723	0.000	410.988	443.627	45940.930	-2332527.000
28.934	0.000	410.984	473.866	41945.560	-2184789.000
29.146	0.000	410.982	506.167	39032.240	-2046786.000
29.364	0.000	410.978	540.670	36473.540	-1918071.000
29.594	0.000	410.976	577.524	33480.010	-1796957.000
29.810	0.000	410.972	616.890	31473.000	-1683484.000
30.087	0.000	410.969	658.940	29605.090	-1577344.000
30.316	0.000	410.965	703.857	27284.310	-1477898.000
30.534	0.000	410.962	751.834	25577.260	-1384513.000
30.740	0.000	410.959	803.083	24239.350	-1297010.000
30.965	0.000	410.956	857.824	22328.590	-1215143.000
31.158	0.000	410.952	916.297	20844.580	-1138404.000
31.395	0.000	410.950	978.756	19472.480	-1066653.000
31.916	0.000	410.942	1045.472	18162.010	-999505.000
32.399	0.000	410.935	1116.736	16795.840	-936195.900
32.857	0.000	410.928	1192.857	15680.660	-877155.600
33.303	0.000	410.922	1274.167	14536.330	-821957.300
33.732	0.000	410.916	1361.020	13603.030	-769900.700
34.122	0.000	410.911	1453.793	12717.970	-721176.800
34.499	0.000	410.905	1552.890	11941.150	-675817.500
34.901	0.000	410.901	1658.741	11106.400	-633139.200
35.282	0.000	410.896	1771.808	10334.220	-593117.300
35.656	0.000	410.890	1892.582	9772.552	-555659.700
36.013	0.000	410.886	2021.589	9069.812	-520608.700
36.341	0.000	410.882	2159.389	8462.325	-487676.200
36.674	0.000	410.877	2306.582	7963.052	-456940.900
37.033	0.000	410.873	2463.808	7463.020	-428007.700
37.351	0.000	410.869	2631.752	6956.629	-401025.800
37.681	0.000	410.864	2811.143	6484.779	-375703.600
37.968	0.000	410.860	3002.763	6061.736	-351910.700
38.270	0.000	410.857	3207.444	5679.613	-329695.800
38.514	0.000	410.853	3426.077	5288.397	-308851.300
38.828	0.000	410.850	3659.613	4962.366	-289333.900
39.110	0.000	410.846	3909.068	4596.869	-271067.800
39.466	0.000	410.842	4175.526	4324.078	-253949.300
39.805	0.000	410.837	4460.148	4057.960	-237892.300
40.117	0.000	410.832	4764.171	3821.057	-222906.800
40.403	0.000	410.829	5088.917	3578.996	-208781.300
40.739	0.000	410.825	5435.799	3328.693	-195634.300
41.032	0.000	410.821	5806.326	3130.677	-183260.700
41.325	0.000	410.818	6202.110	2941.439	-171745.000
41.568	0.000	410.815	6624.872	2795.461	-160842.800
41.895	0.000	410.812	7076.452	2616.559	-150673.600
42.146	0.000	410.808	7558.813	2440.653	-141146.100
42.505	0.000	410.804	8074.054	2316.310	-132312.300
42.783	0.000	410.801	8624.416	2094.303	-123924.800
43.118	0.000	410.797	9212.292	2025.183	-116026.600
43.430	0.000	410.793	9840.241	1885.585	-108740.300
43.693	0.000	410.791	10510.994	1769.848	-101871.400
43.973	0.000	410.788	11227.468	1673.348	-95435.340
44.245	0.000	410.785	11992.780	1558.686	-89410.200
44.504	0.000	410.782	12810.259	1483.325	-83763.970
44.783	0.000	410.780	13683.461	1392.515	-78473.680
45.116	0.000	410.776	14616.184	1311.689	-73519.650
45.388	0.000	410.773	15612.485	1228.859	-68886.280
45.731	0.000	410.771	16676.698	1155.430	-64530.140
46.014	0.000	410.767	17813.453	1099.240	-60458.570
46.253	0.000	410.765	19027.694	1029.167	-56639.220
