Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.473	0.000	393.382	20.000	3153067.000	-54043570.000
2.855	0.000	393.365	21.363	1629598.000	-48950540.000
4.153	0.000	393.349	22.819	1432259.000	-46013820.000
5.372	0.000	393.333	24.375	1416802.000	-43038160.000
6.518	0.000	393.317	26.036	1251126.000	-40341220.000
7.597	0.000	393.303	27.811	1090712.000	-37753260.000
8.610	0.000	393.290	29.707	1006614.000	-35334940.000
9.563	0.000	393.277	31.732	1002872.000	-33124650.000
10.458	0.000	393.265	33.895	917291.700	-31123770.000
11.302	0.000	393.254	36.205	727836.100	-29139270.000
12.103	0.000	393.243	38.673	755426.100	-27361350.000
13.047	0.000	393.231	41.309	648455.500	-25551300.000
13.934	0.000	393.218	44.125	516483.100	-23935100.000
14.790	0.000	393.206	47.133	458830.500	-22406470.000
15.574	0.000	393.196	50.346	291845.000	-20956860.000
16.312	0.000	393.186	53.777	391805.800	-19660990.000
17.007	0.000	393.177	57.443	406809.300	-18453340.000
17.664	0.000	393.168	61.359	392151.000	-17312630.000
18.283	0.000	393.159	65.541	371391.400	-16207490.000
18.869	0.000	393.151	70.009	333477.900	-15182180.000
19.422	0.000	393.143	74.781	307717.600	-14234870.000
19.943	0.000	393.137	79.878	302092.900	-13322050.000
20.434	0.000	393.130	85.323	261739.300	-12504640.000
20.920	0.000	393.123	91.139	251146.200	-11710950.000
21.384	0.000	393.117	97.352	236678.900	-10963550.000
21.830	0.000	393.111	103.987	215343.000	-10271860.000
22.223	0.000	393.106	111.076	198166.800	-9625203.000
22.607	0.000	393.100	118.647	182870.900	-9016998.000
22.988	0.000	393.096	126.735	173652.200	-8450553.000
23.339	0.000	393.090	135.373	155075.900	-7916273.000
23.675	0.000	393.085	144.601	143007.300	-7430416.000
23.994	0.000	393.081	154.458	124788.400	-6949665.000
24.354	0.000	393.077	164.986	125987.800	-6508109.000
24.670	0.000	393.072	176.232	115638.000	-6095206.000
24.970	0.000	393.067	188.245	109256.100	-5712746.000
25.280	0.000	393.064	201.077	101750.100	-5352656.000
25.573	0.000	393.059	214.783	96760.790	-5014718.000
25.855	0.000	393.056	229.423	90283.650	-4697238.000
26.117	0.000	393.051	245.062	85444.990	-4400825.000
26.428	0.000	393.048	261.766	76525.310	-4123992.000
26.694	0.000	393.043	279.609	70740.640	-3862354.000
26.999	0.000	393.040	298.669	65992.860	-3617495.000
27.291	0.000	393.036	319.027	61856.500	-3388649.000
27.574	0.000	393.032	340.773	58228.420	-3174406.000
27.856	0.000	393.027	364.002	54383.420	-2974412.000
28.147	0.000	393.024	388.814	50184.700	-2785999.000
28.416	0.000	393.019	415.317	46690.960	-2610798.000
28.689	0.000	393.016	443.627	44218.140	-2446028.000
28.925	0.000	393.013	473.866	40787.500	-2292249.000
29.155	0.000	393.009	506.167	38616.190	-2146413.000
29.378	0.000	393.006	540.670	35795.460	-2010743.000
29.641	0.000	393.004	577.524	33536.640	-1884063.000
29.829	0.000	393.000	616.890	31008.810	-1765044.000
30.106	0.000	392.997	658.940	29201.450	-1653444.000
30.349	0.000	392.994	703.857	26924.790	-1549068.000
30.550	0.000	392.990	751.834	25360.420	-1451376.000
30.814	0.000	392.987	803.083	23617.140	-1359280.000
31.043	0.000	392.984	857.824	22511.970	-1273498.000
31.238	0.000	392.981	916.297	20925.850	-1193427.000
31.459	0.000	392.978	978.756	19577.020	-1117912.000
31.989	0.000	392.970	1045.472	18120.230	-1047506.000
32.475	0.000	392.963	1116.736	16939.660	-981547.200
32.937	0.000	392.958	1192.857	15925.510	-919528.000
33.392	0.000	392.951	1274.167	14877.030	-861333.800
33.802	0.000	392.945	1361.020	13957.080	-807028.600
34.204	0.000	392.939	1453.793	13045.710	-755975.900
34.603	0.000	392.933	1552.890	12253.270	-708260.500
34.999	0.000	392.929	1658.741	11471.810	-663594.200
35.387	0.000	392.923	1771.808	10736.310	-621689.100
35.744	0.000	392.917	1892.582	10061.520	-582432.400
36.138	0.000	392.912	2021.589	9441.164	-545641.700
36.488	0.000	392.906	2159.389	8864.198	-511196.600
36.823	0.000	392.902	2306.582	8371.913	-478890.200
37.144	0.000	392.897	2463.808	7801.059	-448644.100
37.468	0.000	392.894	2631.752	7331.535	-420313.000
37.857	0.000	392.888	2811.143	6932.405	-393827.000
38.115	0.000	392.884	3002.763	6445.140	-368906.500
38.426	0.000	392.880	3207.444	6109.927	-345649.300
38.683	0.000	392.876	3426.077	5714.794	-323766.400
38.949	0.000	392.873	3659.613	5342.187	-303330.200
39.205	0.000	392.870	3909.068	5024.946	-284192.700
39.577	0.000	392.865	4175.526	4722.158	-266235.100
39.952	0.000	392.860	4460.148	4464.929	-249474.400
40.299	0.000	392.856	4764.171	4159.692	-233783.400
40.605	0.000	392.852	5088.917	3890.056	-218996.900
40.938	0.000	392.848	5435.799	3708.170	-205126.800
41.269	0.000	392.844	5806.326	3385.577	-192159.900
41.537	0.000	392.840	6202.110	3174.611	-180054.400
41.824	0.000	392.837	6624.872	3000.148	-168701.100
42.078	0.000	392.834	7076.452	2855.324	-158046.000
42.319	0.000	392.831	7558.813	2621.367	-148092.900
42.650	0.000	392.827	8074.054	2514.790	-138717.800
42.910	0.000	392.824	8624.416	2326.480	-130018.700
43.259	0.000	392.821	9212.292	2195.745	-121774.900
43.560	0.000	392.817	9840.241	2072.184	-114100.100
43.813	0.000	392.814	10510.994	1932.766	-106891.100
44.078	0.000	392.812	11227.468	1827.276	-100154.000
44.357	0.000	392.810	11992.780	1705.594	-93823.140
44.641	0.000	392.806	12810.259	1617.649	-87918.660
44.967	0.000	392.804	13683.461	1524.557	-82366.660
45.225	0.000	392.800	14616.184	1424.388	-77182.520
45.486	0.000	392.798	15612.485	1356.608	-72310.570
45.764	0.000	392.795	16676.698	1263.823	-67744.540
45.995	0.000	392.793	17813.453	1188.441	-63471.770
46.282	0.000	392.790	19027.694	1121.248	-59462.390
46.548	0.000	392.788	20324.702	1056.067	-55715.800
46.820	0.000	392.785	21710.121	996.394	-52194.000
47.049	0.000	392.783	23189.975	933.243	-48907.970
