Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.474	0.000	429.362	20.000	4611940.000	-32723110.000
2.877	0.000	429.343	21.363	3378214.000	-30827530.000
4.175	0.000	429.325	22.819	2994339.000	-28983440.000
5.396	0.000	429.308	24.375	2703630.000	-27194230.000
6.543	0.000	429.291	26.036	2449619.000	-25551590.000
7.621	0.000	429.276	27.811	2236100.000	-23986680.000
8.635	0.000	429.261	29.707	2039998.000	-22505550.000
9.587	0.000	429.247	31.732	1847586.000	-21144650.000
10.492	0.000	429.235	33.895	1647656.000	-19820300.000
11.360	0.000	429.224	36.205	1531922.000	-18597240.000
12.159	0.000	429.212	38.673	1370678.000	-17456510.000
13.102	0.000	429.199	41.309	1218400.000	-16391650.000
14.008	0.000	429.187	44.125	1090750.000	-15397360.000
14.842	0.000	429.175	47.133	954306.300	-14427790.000
15.627	0.000	429.164	50.346	824177.800	-13552530.000
16.368	0.000	429.154	53.777	798557.300	-12712660.000
17.065	0.000	429.145	57.443	757848.300	-11929700.000
17.746	0.000	429.135	61.359	691501.400	-11198750.000
18.366	0.000	429.127	65.541	629650.400	-10495890.000
18.959	0.000	429.118	70.009	586017.600	-9845039.000
19.525	0.000	429.110	74.781	528777.000	-9232543.000
20.047	0.000	429.103	79.878	482477.800	-8668506.000
20.541	0.000	429.097	85.323	440770.400	-8124156.000
21.006	0.000	429.091	91.139	398525.900	-7619579.000
21.447	0.000	429.085	97.352	366392.500	-7145195.000
21.863	0.000	429.080	103.987	334192.600	-6698697.000
22.273	0.000	429.074	111.076	303395.500	-6281711.000
22.662	0.000	429.068	118.647	278520.800	-5890326.000
23.027	0.000	429.064	126.735	255050.300	-5520085.000
23.363	0.000	429.059	135.373	232408.200	-5173826.000
23.694	0.000	429.054	144.601	207715.100	-4860391.000
24.046	0.000	429.050	154.458	192760.500	-4540932.000
24.363	0.000	429.046	164.986	179958.300	-4263771.000
24.681	0.000	429.042	176.232	165197.200	-4000284.000
24.998	0.000	429.038	188.245	151171.900	-3749006.000
25.293	0.000	429.034	201.077	136490.900	-3514182.000
25.587	0.000	429.031	214.783	126570.700	-3293626.000
25.844	0.000	429.026	229.423	116940.300	-3088257.000
26.114	0.000	429.023	245.062	107968.900	-2895400.000
26.459	0.000	429.019	261.766	98299.880	-2713512.000
26.750	0.000	429.015	279.609	89451.160	-2542764.000
27.039	0.000	429.012	298.669	82890.110	-2383457.000
27.365	0.000	429.008	319.027	76171.910	-2233849.000
27.632	0.000	429.005	340.773	69728.760	-2093859.000
27.909	0.000	429.002	364.002	64304.360	-1962765.000
28.179	0.000	429.000	388.814	59170.350	-1839126.000
28.408	0.000	428.996	415.317	54931.830	-1723802.000
28.640	0.000	428.994	443.627	50391.360	-1615214.000
28.913	0.000	428.991	473.866	46464.050	-1513877.000
29.147	0.000	428.988	506.167	42965.600	-1418809.000
29.435	0.000	428.986	540.670	39334.350	-1329962.000
29.641	0.000	428.983	577.524	36712.940	-1246195.000
29.917	0.000	428.981	616.890	33429.800	-1167722.000
30.125	0.000	428.978	658.940	31047.780	-1094496.000
30.328	0.000	428.976	703.857	28871.610	-1025725.000
30.599	0.000	428.974	751.834	26708.930	-961344.200
30.816	0.000	428.971	803.083	24642.600	-900662.500
31.017	0.000	428.970	857.824	22650.280	-844202.700
31.258	0.000	428.968	916.297	21152.280	-790917.200
31.507	0.000	428.965	978.756	19525.400	-741172.300
32.043	0.000	428.960	1045.472	17898.190	-695180.900
32.544	0.000	428.956	1116.736	16551.980	-651580.900
33.000	0.000	428.953	1192.857	15383.870	-610535.200
33.435	0.000	428.950	1274.167	14268.470	-572154.800
33.847	0.000	428.947	1361.020	13248.260	-536216.800
34.275	0.000	428.944	1453.793	12350.180	-502452.000
34.655	0.000	428.942	1552.890	11435.840	-470807.700
35.033	0.000	428.940	1658.741	10659.460	-441175.900
35.431	0.000	428.937	1771.808	9854.194	-413460.900
35.798	0.000	428.935	1892.582	9232.302	-387418.500
36.148	0.000	428.933	2021.589	8550.572	-363031.200
36.494	0.000	428.931	2159.389	7949.882	-340163.300
36.799	0.000	428.929	2306.582	7401.404	-318738.500
37.151	0.000	428.927	2463.808	6894.316	-298657.800
37.520	0.000	428.926	2631.752	6397.616	-279857.100
37.888	0.000	428.924	2811.143	5956.466	-262271.900
38.260	0.000	428.922	3002.763	5563.145	-245738.700
38.605	0.000	428.921	3207.444	5147.969	-230222.200
38.867	0.000	428.920	3426.077	4806.274	-215728.900
