Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.472	0.000	387.373	20.000	1023926.000	-51097980.000
2.880	0.000	387.355	21.363	1458772.000	-49676420.000
4.203	0.000	387.337	22.819	1364963.000	-46651510.000
5.423	0.000	387.323	24.375	1220798.000	-43700000.000
6.568	0.000	387.308	26.036	1104838.000	-40896050.000
7.646	0.000	387.294	27.811	1010925.000	-38361040.000
8.661	0.000	387.281	29.707	943062.600	-35914230.000
9.613	0.000	387.269	31.732	829368.400	-33602650.000
10.511	0.000	387.257	33.895	820421.900	-31421630.000
11.363	0.000	387.247	36.205	710818.100	-29540100.000
12.164	0.000	387.236	38.673	719961.700	-27736840.000
13.107	0.000	387.223	41.309	628191.100	-25889590.000
13.993	0.000	387.211	44.125	495368.200	-24249550.000
14.829	0.000	387.200	47.133	435960.800	-22704960.000
15.612	0.000	387.191	50.346	252681.000	-21250630.000
16.383	0.000	387.180	53.777	342532.700	-19939160.000
17.081	0.000	387.172	57.443	388161.200	-18716930.000
17.738	0.000	387.162	61.359	365641.500	-17554020.000
18.372	0.000	387.154	65.541	354318.600	-16434600.000
18.958	0.000	387.146	70.009	329047.300	-15411450.000
19.510	0.000	387.139	74.781	308996.000	-14439910.000
20.056	0.000	387.132	79.878	283409.500	-13524810.000
20.558	0.000	387.126	85.323	267819.100	-12670560.000
21.044	0.000	387.119	91.139	246152.800	-11857480.000
21.485	0.000	387.114	97.352	228535.800	-11123800.000
21.901	0.000	387.108	103.987	218953.600	-10414520.000
22.296	0.000	387.103	111.076	198929.000	-9760869.000
22.670	0.000	387.098	118.647	180813.500	-9140620.000
23.025	0.000	387.094	126.735	165476.500	-8560819.000
23.374	0.000	387.090	135.373	156256.500	-8024576.000
23.702	0.000	387.084	144.601	145490.300	-7499760.000
24.024	0.000	387.080	154.458	152138.200	-7038499.000
24.351	0.000	387.077	164.986	127441.800	-6596081.000
24.679	0.000	387.073	176.232	118806.000	-6176750.000
24.962	0.000	387.068	188.245	108031.100	-5789053.000
25.262	0.000	387.065	201.077	101468.200	-5422558.000
