Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.473	0.000	447.389	20.000	6292040.000	-27746540.000
2.856	0.000	447.378	21.363	6119500.000	-27101810.000
4.153	0.000	447.369	22.819	5575273.000	-25595090.000
5.374	0.000	447.361	24.375	5042536.000	-24144160.000
6.549	0.000	447.355	26.036	4575088.000	-22800360.000
7.625	0.000	447.350	27.811	4165353.000	-21486100.000
8.636	0.000	447.346	29.707	3776645.000	-20237810.000
9.588	0.000	447.343	31.732	3422820.000	-19088520.000
10.501	0.000	447.341	33.895	3087118.000	-17956510.000
11.346	0.000	447.339	36.205	2820478.000	-16968740.000
12.147	0.000	447.337	38.673	2560862.000	-15959590.000
13.088	0.000	447.337	41.309	2301106.000	-15021860.000
13.976	0.000	447.337	44.125	2053636.000	-14124900.000
14.811	0.000	447.337	47.133	1847253.000	-13313830.000
15.602	0.000	447.337	50.346	1679123.000	-12503330.000
16.340	0.000	447.337	53.777	1526713.000	-11774690.000
17.052	0.000	447.338	57.443	1394530.000	-11077870.000
17.707	0.000	447.338	61.359	1276254.000	-10409110.000
18.325	0.000	447.339	65.541	1159429.000	-9781940.000
18.910	0.000	447.340	70.009	1054416.000	-9198457.000
19.481	0.000	447.341	74.781	952012.800	-8640259.000
20.001	0.000	447.342	79.878	869609.800	-8111503.000
20.494	0.000	447.343	85.323	786480.500	-7626094.000
20.960	0.000	447.344	91.139	713128.000	-7160869.000
21.400	0.000	447.345	97.352	651499.500	-6727078.000
21.828	0.000	447.346	103.987	588990.200	-6314872.000
22.228	0.000	447.347	111.076	532695.800	-5931106.000
22.611	0.000	447.348	118.647	484531.600	-5567700.000
22.979	0.000	447.349	126.735	440486.500	-5226309.000
23.326	0.000	447.350	135.373	398942.300	-4906035.000
23.709	0.000	447.351	144.601	370652.400	-4609151.000
24.049	0.000	447.352	154.458	337328.900	-4324828.000
24.379	0.000	447.352	164.986	300362.200	-4054723.000
24.675	0.000	447.353	176.232	274139.400	-3804098.000
24.978	0.000	447.354	188.245	250161.200	-3571084.000
25.309	0.000	447.354	201.077	227308.000	-3349732.000
25.663	0.000	447.355	214.783	205680.400	-3142857.000
25.963	0.000	447.356	229.423	188271.000	-2948244.000
26.193	0.000	447.357	245.062	172904.300	-2764732.000
26.527	0.000	447.357	261.766	156147.300	-2594411.000
26.871	0.000	447.358	279.609	142227.900	-2433517.000
27.171	0.000	447.359	298.669	129188.700	-2282664.000
27.459	0.000	447.360	319.027	117874.600	-2140719.000
27.769	0.000	447.360	340.773	107304.600	-2007074.000
28.024	0.000	447.361	364.002	98759.940	-1882754.000
28.295	0.000	447.362	388.814	89845.540	-1765491.000
28.533	0.000	447.363	415.317	82417.780	-1655536.000
28.792	0.000	447.363	443.627	75214.390	-1552186.000
29.025	0.000	447.364	473.866	68587.610	-1455704.000
29.223	0.000	447.364	506.167	62701.110	-1364774.000
29.570	0.000	447.365	540.670	57695.410	-1279523.000
29.818	0.000	447.366	577.524	52821.640	-1199603.000
30.047	0.000	447.366	616.890	48545.000	-1124650.000
30.239	0.000	447.367	658.940	44483.650	-1054505.000
30.458	0.000	447.367	703.857	40659.050	-988709.200
30.705	0.000	447.368	751.834	37252.770	-926808.400
30.965	0.000	447.368	803.083	34134.680	-868951.100
31.194	0.000	447.368	857.824	31604.860	-814488.800
31.436	0.000	447.369	916.297	29030.680	-763564.000
31.678	0.000	447.369	978.756	26650.010	-715772.100
32.256	0.000	447.370	1045.472	24294.080	-671420.100
32.767	0.000	447.371	1116.736	22358.130	-629472.000
33.263	0.000	447.372	1192.857	20532.850	-589878.500
33.766	0.000	447.373	1274.167	18882.420	-552991.700
34.237	0.000	447.373	1361.020	17414.390	-518417.800
34.676	0.000	447.374	1453.793	16134.580	-485832.700
35.054	0.000	447.375	1552.890	14800.790	-455380.200
35.449	0.000	447.375	1658.741	13676.430	-426814.900
35.877	0.000	447.376	1771.808	12623.560	-399995.100
36.266	0.000	447.376	1892.582	11694.060	-374867.900
36.657	0.000	447.377	2021.589	10729.190	-351428.500
37.010	0.000	447.377	2159.389	9892.017	-329316.800
37.352	0.000	447.378	2306.582	9170.560	-308655.000
37.719	0.000	447.378	2463.808	8478.058	-289274.400
38.099	0.000	447.379	2631.752	7837.777	-271086.600
38.449	0.000	447.379	2811.143	7243.489	-254029.100
38.790	0.000	447.380	3002.763	6744.414	-238070.500
39.118	0.000	447.380	3207.444	6198.309	-223104.100
39.610	0.000	447.380	3426.077	5761.583	-209087.100
39.953	0.000	447.381	3659.613	5346.057	-195912.100
40.243	0.000	447.381	3909.068	4943.387	-183582.800
40.644	0.000	447.381	4175.526	4600.642	-172114.400
40.960	0.000	447.381	4460.148	4250.475	-161291.200
41.337	0.000	447.382	4764.171	3966.366	-151161.100
41.668	0.000	447.382	5088.917	3663.240	-141646.500
42.102	0.000	447.382	5435.799	3387.392	-132708.000
42.380	0.000	447.382	5806.326	3129.615	-124366.500
42.651	0.000	447.382	6202.110	2927.539	-116580.500
42.899	0.000	447.382	6624.872	2699.332	-109232.200
43.360	0.000	447.382	7076.452	2511.439	-102342.500
43.681	0.000	447.382	7558.813	2348.819	-95918.880
44.013	0.000	447.382	8074.054	2138.846	-89886.410
44.343	0.000	447.382	8624.416	2014.879	-84201.630
44.616	0.000	447.383	9212.292	1873.318	-78889.760
44.963	0.000	447.383	9840.241	1746.606	-73927.770
45.315	0.000	447.383	10510.994	1634.608	-69276.490
45.587	0.000	447.383	11227.468	1516.273	-64920.000
45.970	0.000	447.383	11992.780	1414.367	-60832.020
46.254	0.000	447.383	12810.259	1318.379	-57008.570
46.596	0.000	447.383	13683.461	1237.905	-53414.700
46.854	0.000	447.383	14616.184	1148.445	-50054.220
47.238	0.000	447.383	15612.485	1071.028	-46894.010
47.660	0.000	447.383	16676.698	995.554	-43942.640
47.936	0.000	447.383	17813.453	928.093	-41176.750
48.236	0.000	447.383	19027.694	867.797	-38579.650
48.479	0.000	447.383	20324.702	812.242	-36143.200
48.703	0.000	447.382	21710.121	758.481	-33868.080
49.158	0.000	447.382	23189.975	707.171	-31732.540
49.550	0.000	447.382	24770.702	659.048	-29740.820
49.883	0.000	447.382	26459.178	617.803	-27863.190
50.200	0.000	447.382	28262.749	575.693	-26108.970
50.566	0.000	447.382	30189.258	546.594	-24460.540
50.881	0.000	447.382	32247.086	505.933	-22924.420
51.193	0.000	447.382	34445.185	472.161	-21475.310
51.520	0.000	447.382	36793.115	441.809	-20124.000
51.839	0.000	447.382	39301.090	416.632	-18854.460
52.199	0.000	447.381	41980.020	389.908	-17665.070
52.674	0.000	447.381	44841.556	364.774	-16556.230
53.119	0.000	447.380	47898.147	342.682	-15512.710
53.571	0.000	447.380	51163.089	321.839	-14535.600
54.076	0.000	447.379	54650.583	299.366	-13618.520
54.470	0.000	447.378	58375.799	279.954	-12760.520
54.799	0.000	447.378	62354.942	261.967	-11966.230
55.261	0.000	447.377	66605.320	249.916	-11203.260
55.536	0.000	447.377	71145.421	233.401	-10493.410
55.937	0.000	447.377	75994.996	221.663	-9833.415
56.319	0.000	447.376	81175.138	203.142	-9212.104
56.714	0.000	447.376	86708.381	193.463	-8633.389
57.056	0.000	447.375	92618.793	183.919	-8090.086
57.416	0.000	447.375	98932.084	172.344	-7578.290
57.901	0.000	447.374	105675.715	169.652	-7094.290
58.332	0.000	447.374	112879.022	159.378	-6652.957
