Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.471	0.000	453.391	20.000	8636917.000	-26357880.000
2.853	0.000	453.376	21.363	7960824.000	-24656620.000
4.150	0.000	453.363	22.819	7300576.000	-23443720.000
5.370	0.000	453.349	24.375	6679396.000	-22257780.000
6.517	0.000	453.336	26.036	6115703.000	-21097710.000
7.596	0.000	453.324	27.811	5567643.000	-20000400.000
8.613	0.000	453.313	29.707	5086594.000	-18967590.000
9.565	0.000	453.302	31.732	4643866.000	-17980840.000
10.462	0.000	453.291	33.895	4198636.000	-16989010.000
11.307	0.000	453.281	36.205	3852712.000	-16040970.000
12.108	0.000	453.272	38.673	3485115.000	-15167450.000
13.051	0.000	453.261	41.309	3156772.000	-14354790.000
13.939	0.000	453.250	44.125	2866462.000	-13556600.000
14.789	0.000	453.239	47.133	2570138.000	-12816220.000
15.576	0.000	453.230	50.346	2346784.000	-12089870.000
16.315	0.000	453.220	53.777	2137501.000	-11405970.000
17.041	0.000	453.211	57.443	1948336.000	-10748320.000
17.698	0.000	453.202	61.359	1786866.000	-10121820.000
18.318	0.000	453.194	65.541	1627769.000	-9534527.000
18.903	0.000	453.186	70.009	1471389.000	-8985998.000
19.455	0.000	453.178	74.781	1337545.000	-8466656.000
19.978	0.000	453.172	79.878	1218235.000	-7965753.000
20.472	0.000	453.165	85.323	1103922.000	-7497614.000
20.939	0.000	453.159	91.139	1003837.000	-7056446.000
21.379	0.000	453.152	97.352	907175.400	-6645292.000
21.796	0.000	453.146	103.987	824511.000	-6248943.000
22.190	0.000	453.142	111.076	747472.300	-5872500.000
22.565	0.000	453.137	118.647	677626.100	-5521641.000
22.936	0.000	453.132	126.735	615215.700	-5189970.000
23.287	0.000	453.127	135.373	556351.600	-4878432.000
23.640	0.000	453.122	144.601	512202.100	-4591481.000
23.969	0.000	453.118	154.458	464419.400	-4314365.000
24.286	0.000	453.113	164.986	416802.800	-4046353.000
24.628	0.000	453.109	176.232	379171.700	-3799842.000
24.923	0.000	453.105	188.245	344129.600	-3570851.000
25.234	0.000	453.101	201.077	313236.900	-3351528.000
25.527	0.000	453.097	214.783	284428.800	-3147289.000
25.830	0.000	453.094	229.423	258550.600	-2955246.000
26.060	0.000	453.089	245.062	234004.000	-2773010.000
26.373	0.000	453.086	261.766	213284.600	-2603088.000
26.634	0.000	453.081	279.609	193683.500	-2444488.000
26.888	0.000	453.078	298.669	177082.300	-2293973.000
27.153	0.000	453.074	319.027	160413.200	-2152551.000
27.388	0.000	453.071	340.773	145831.600	-2020728.000
27.673	0.000	453.068	364.002	132908.900	-1896249.000
27.935	0.000	453.064	388.814	120817.000	-1779181.000
28.168	0.000	453.061	415.317	110234.800	-1669458.000
28.439	0.000	453.057	443.627	100262.700	-1566206.000
28.669	0.000	453.053	473.866	91680.490	-1469136.000
28.934	0.000	453.050	506.167	83571.300	-1378005.000
29.165	0.000	453.047	540.670	76221.870	-1292683.000
29.434	0.000	453.042	577.524	69641.130	-1212385.000
29.643	0.000	453.039	616.890	63730.850	-1137268.000
29.851	0.000	453.036	658.940	57962.470	-1066732.000
30.051	0.000	453.033	703.857	53058.870	-1000521.000
30.300	0.000	453.030	751.834	48629.130	-938484.700
30.495	0.000	453.027	803.083	44405.340	-879939.200
30.701	0.000	453.023	857.824	40662.790	-825356.100
30.928	0.000	453.021	916.297	37122.710	-773965.500
31.107	0.000	453.017	978.756	34040.360	-725603.900
31.636	0.000	453.010	1045.472	31031.760	-680800.200
32.121	0.000	453.004	1116.736	28386.340	-638255.900
32.578	0.000	452.997	1192.857	26056.710	-598405.700
33.017	0.000	452.991	1274.167	23813.930	-561104.100
33.440	0.000	452.985	1361.020	21809.380	-525978.100
33.834	0.000	452.980	1453.793	20123.430	-493161.700
34.216	0.000	452.974	1552.890	18500.230	-462316.300
34.587	0.000	452.969	1658.741	16978.960	-433489.100
34.937	0.000	452.963	1771.808	15664.440	-406340.500
35.292	0.000	452.959	1892.582	14416.030	-380919.300
35.655	0.000	452.954	2021.589	13248.660	-357060.500
35.979	0.000	452.949	2159.389	12157.270	-334763.000
36.327	0.000	452.945	2306.582	11211.060	-313789.200
36.691	0.000	452.940	2463.808	10300.170	-294129.500
37.036	0.000	452.934	2631.752	9522.185	-275698.300
37.382	0.000	452.929	2811.143	8767.170	-258448.900
37.663	0.000	452.925	3002.763	8099.979	-242208.700
37.967	0.000	452.921	3207.444	7412.724	-226993.800
38.215	0.000	452.916	3426.077	6893.373	-212744.200
38.504	0.000	452.913	3659.613	6355.026	-199412.400
38.785	0.000	452.909	3909.068	5869.373	-186831.200
39.109	0.000	452.903	4175.526	5391.212	-175172.000
39.480	0.000	452.898	4460.148	4977.535	-164144.200
39.850	0.000	452.893	4764.171	4613.978	-153867.500
40.166	0.000	452.887	5088.917	4271.288	-144208.800
40.465	0.000	452.884	5435.799	3949.993	-135180.000
40.814	0.000	452.879	5806.326	3652.576	-126650.500
41.086	0.000	452.874	6202.110	3413.863	-118672.300
41.397	0.000	452.870	6624.872	3166.595	-111225.100
41.649	0.000	452.866	7076.452	2903.210	-104277.200
41.911	0.000	452.862	7558.813	2688.575	-97720.420
42.222	0.000	452.857	8074.054	2491.858	-91543.000
42.497	0.000	452.854	8624.416	2289.184	-85789.390
42.795	0.000	452.849	9212.292	2128.653	-80414.220
43.090	0.000	452.845	9840.241	1984.203	-75321.250
43.373	0.000	452.841	10510.994	1858.060	-70624.710
43.657	0.000	452.837	11227.468	1717.150	-66177.840
43.941	0.000	452.832	11992.780	1595.905	-62014.810
44.203	0.000	452.829	12810.259	1486.716	-58116.520
44.505	0.000	452.824	13683.461	1380.043	-54462.610
44.810	0.000	452.821	14616.184	1279.869	-51039.790
45.055	0.000	452.816	15612.485	1191.042	-47831.840
45.336	0.000	452.813	16676.698	1114.080	-44814.350
45.580	0.000	452.809	17813.453	1035.596	-41997.670
45.876	0.000	452.806	19027.694	960.553	-39356.100
46.160	0.000	452.801	20324.702	897.637	-36877.630
46.415	0.000	452.798	21710.121	836.061	-34546.840
46.674	0.000	452.794	23189.975	773.299	-32376.040
46.914	0.000	452.791	24770.702	723.528	-30334.210
47.210	0.000	452.786	26459.178	675.598	-28429.860
47.498	0.000	452.782	28262.749	634.632	-26638.930
47.764	0.000	452.777	30189.258	586.065	-24958.990
48.023	0.000	452.774	32247.086	546.876	-23388.230
48.346	0.000	452.770	34445.185	509.075	-21917.190
48.612	0.000	452.765	36793.115	474.676	-20535.170
48.847	0.000	452.762	39301.090	441.720	-19245.820
49.111	0.000	452.758	41980.020	413.990	-18031.480
49.485	0.000	452.752	44841.556	386.580	-16898.150
49.828	0.000	452.747	47898.147	363.782	-15831.030
50.212	0.000	452.741	51163.089	338.626	-14836.790
50.489	0.000	452.738	54650.583	318.584	-13897.790
50.887	0.000	452.732	58375.799	300.112	-13024.170
51.159	0.000	452.727	62354.942	291.474	-12208.420
51.613	0.000	452.722	66605.320	263.478	-11432.280
51.912	0.000	452.717	71145.421	245.020	-10713.450
52.203	0.000	452.714	75994.996	231.557	-10040.160
52.486	0.000	452.709	81175.138	217.328	-9406.295
52.839	0.000	452.706	86708.381	202.915	-8813.105
53.150	0.000	452.701	92618.793	189.767	-8257.149
53.453	0.000	452.697	98932.084	180.325	-7734.164
53.751	0.000	452.692	105675.715	168.895	-7246.179
54.004	0.000	452.689	112879.022	159.532	-6796.392
54.353	0.000	452.685	120573.336	148.457	-6366.630
54.672	0.000	452.679	128792.127	147.570	-5964.953
54.940	0.000	452.676	137571.146	131.428	-5588.582
55.371	0.000	452.671	146948.581	124.814	-5236.941
55.664	0.000	452.667	156965.221	117.487	-4906.413
55.916	0.000	452.664	167664.638	111.606	-4596.274
56.204	0.000	452.659	179093.373	104.847	-4306.529
56.513	0.000	452.655	191301.139	100.785	-4035.905
56.829	0.000	452.651	204341.039	94.620	-3780.517
57.068	0.000	452.648	218269.793	88.367	-3541.345
57.378	0.000	452.644	233147.990	82.015	-3320.864
57.658	0.000	452.641	249040.349	79.818	-3107.955
58.024	0.000	452.637	266015.998	75.881	-2911.884
58.357	0.000	452.633	284148.780	71.699	-2727.940
58.640	0.000	452.629	303517.570	67.644	-2554.900
59.100	0.000	452.624	324206.618	64.467	-2393.832
59.396	0.000	452.620	346305.920	61.434	-2241.580
59.703	0.000	452.616	369911.605	58.663	-2100.276
59.998	0.000	452.613	395126.353	55.359	-1967.648
60.279	0.000	452.610	422059.846	52.983	-1842.661
60.650	0.000	452.606	450829.241	50.654	-1725.847
60.981	0.000	452.601	481559.679	48.418	-1616.008
61.258	0.000	452.599	514384.835	46.294	-1513.138
61.511	0.000	452.595	549447.493	44.242	-1416.837
61.801	0.000	452.593	586900.171	42.399	-1326.200
62.057	0.000	452.590	626905.783	40.553	-1241.670
