Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.472	0.000	427.372	20.000	4041208.000	-31102870.000
2.855	0.000	427.352	21.363	3640215.000	-30085490.000
4.152	0.000	427.335	22.819	3313327.000	-28188220.000
5.373	0.000	427.316	24.375	2987076.000	-26466980.000
6.520	0.000	427.300	26.036	2699414.000	-24839830.000
7.598	0.000	427.285	27.811	2474169.000	-23341240.000
8.609	0.000	427.271	29.707	2258822.000	-21915450.000
9.561	0.000	427.257	31.732	2025686.000	-20563040.000
10.457	0.000	427.244	33.895	1844075.000	-19277710.000
11.311	0.000	427.231	36.205	1675710.000	-18149540.000
12.108	0.000	427.221	38.673	1566035.000	-17024280.000
13.050	0.000	427.207	41.309	1372184.000	-15958760.000
13.957	0.000	427.195	44.125	1220971.000	-14984510.000
14.790	0.000	427.183	47.133	1067702.000	-14046970.000
15.576	0.000	427.171	50.346	984661.600	-13216890.000
16.326	0.000	427.161	53.777	908374.600	-12382090.000
17.023	0.000	427.150	57.443	848390.100	-11614370.000
17.680	0.000	427.141	61.359	789461.200	-10900890.000
18.301	0.000	427.133	65.541	713735.000	-10235190.000
18.885	0.000	427.125	70.009	652408.100	-9591065.000
19.437	0.000	427.117	74.781	593148.800	-8993097.000
19.960	0.000	427.109	79.878	540663.900	-8444140.000
20.450	0.000	427.102	85.323	491687.800	-7915169.000
20.941	0.000	427.095	91.139	447569.800	-7423324.000
21.381	0.000	427.090	97.352	408482.800	-6965599.000
21.799	0.000	427.084	103.987	374829.000	-6532568.000
22.193	0.000	427.079	111.076	340746.700	-6123931.000
22.566	0.000	427.073	118.647	311680.800	-5741482.000
22.925	0.000	427.069	126.735	283370.800	-5382953.000
23.279	0.000	427.064	135.373	261375.700	-5048406.000
23.625	0.000	427.060	144.601	241383.400	-4725294.000
23.952	0.000	427.054	154.458	223663.300	-4432949.000
24.313	0.000	427.051	164.986	198122.000	-4160941.000
24.611	0.000	427.047	176.232	182947.300	-3900577.000
24.913	0.000	427.043	188.245	166042.300	-3656032.000
25.220	0.000	427.038	201.077	152338.400	-3429254.000
25.509	0.000	427.035	214.783	139072.300	-3214257.000
25.801	0.000	427.031	229.423	127158.900	-3013548.000
26.061	0.000	427.027	245.062	118650.800	-2824055.000
26.378	0.000	427.023	261.766	107850.200	-2647591.000
26.686	0.000	427.020	279.609	97588.430	-2481918.000
27.003	0.000	427.016	298.669	90407.330	-2326236.000
27.308	0.000	427.011	319.027	82442.660	-2180338.000
27.614	0.000	427.007	340.773	75728.840	-2043777.000
27.933	0.000	427.004	364.002	69712.690	-1915142.000
28.237	0.000	427.000	388.814	64118.110	-1795088.000
28.467	0.000	426.995	415.317	58841.260	-1682735.000
28.667	0.000	426.993	443.627	54543.770	-1576705.000
28.916	0.000	426.990	473.866	50143.040	-1477787.000
29.196	0.000	426.988	506.167	45790.890	-1385087.000
29.426	0.000	426.985	540.670	42465.940	-1298400.000
29.692	0.000	426.982	577.524	39053.980	-1217079.000
29.896	0.000	426.979	616.890	35827.010	-1140401.000
30.165	0.000	426.976	658.940	33280.950	-1068766.000
30.385	0.000	426.973	703.857	30560.180	-1001494.000
30.596	0.000	426.970	751.834	28390.540	-938628.300
30.868	0.000	426.969	803.083	26246.530	-879447.300
31.117	0.000	426.965	857.824	23987.810	-824283.100
31.324	0.000	426.962	916.297	22384.820	-772562.200
31.556	0.000	426.960	978.756	20553.460	-723937.200
32.074	0.000	426.954	1045.472	18750.060	-678875.900
32.559	0.000	426.950	1116.736	17379.890	-636179.100
33.016	0.000	426.945	1192.857	16058.210	-596079.900
33.451	0.000	426.941	1274.167	14838.250	-558567.700
33.887	0.000	426.937	1361.020	13816.920	-523410.100
34.297	0.000	426.934	1453.793	12794.700	-490410.800
34.705	0.000	426.930	1552.890	11878.460	-459589.700
35.096	0.000	426.927	1658.741	11049.490	-430623.900
35.461	0.000	426.924	1771.808	10230.410	-403517.100
35.810	0.000	426.921	1892.582	9547.309	-378108.400
36.187	0.000	426.919	2021.589	8794.090	-354307.800
36.523	0.000	426.916	2159.389	8162.659	-331971.300
36.874	0.000	426.914	2306.582	7593.023	-311086.300
37.181	0.000	426.911	2463.808	7080.170	-291502.400
37.533	0.000	426.909	2631.752	6584.734	-273162.100
37.853	0.000	426.907	2811.143	6128.516	-255921.300
38.172	0.000	426.905	3002.763	5711.367	-239806.000
38.407	0.000	426.903	3207.444	5293.333	-224670.100
38.727	0.000	426.902	3426.077	4949.711	-210510.900
39.002	0.000	426.900	3659.613	4592.586	-197251.100
39.332	0.000	426.898	3909.068	4288.782	-184809.400
39.715	0.000	426.896	4175.526	3969.088	-173218.400
40.093	0.000	426.894	4460.148	3690.299	-162288.800
40.400	0.000	426.892	4764.171	3471.952	-152030.500
40.719	0.000	426.890	5088.917	3203.494	-142498.400
41.075	0.000	426.889	5435.799	2984.977	-133491.300
41.379	0.000	426.888	5806.326	2777.847	-125104.800
41.695	0.000	426.886	6202.110	2615.810	-117188.700
41.943	0.000	426.885	6624.872	2410.034	-109800.400
42.200	0.000	426.884	7076.452	2239.247	-102903.500
42.460	0.000	426.883	7558.813	2104.901	-96401.950
42.778	0.000	426.882	8074.054	1954.327	-90322.450
43.059	0.000	426.882	8624.416	1815.250	-84615.430
43.319	0.000	426.880	9212.292	1708.388	-79301.790
43.617	0.000	426.880	9840.241	1551.048	-74299.470
43.903	0.000	426.879	10510.994	1507.538	-69599.930
44.190	0.000	426.878	11227.468	1408.711	-65219.490
44.466	0.000	426.877	11992.780	1318.765	-61112.700
44.727	0.000	426.877	12810.259	1229.061	-57256.900
45.027	0.000	426.876	13683.461	1154.065	-53651.100
45.314	0.000	426.876	14616.184	1072.666	-50262.210
45.568	0.000	426.875	15612.485	1008.269	-47090.760
45.848	0.000	426.875	16676.698	939.973	-44122.150
46.110	0.000	426.875	17813.453	884.969	-41340.540
46.423	0.000	426.874	19027.694	830.660	-38735.900
46.733	0.000	426.874	20324.702	778.471	-36292.590
47.012	0.000	426.874	21710.121	734.064	-34017.550
47.279	0.000	426.874	23189.975	683.511	-31859.720
47.528	0.000	426.874	24770.702	644.340	-29849.750
47.809	0.000	426.874	26459.178	602.833	-27967.980
48.094	0.000	426.874	28262.749	570.334	-26198.200
48.390	0.000	426.874	30189.258	530.409	-24555.710
48.623	0.000	426.874	32247.086	501.805	-23008.040
48.878	0.000	426.874	34445.185	468.250	-21553.050
49.110	0.000	426.874	36793.115	439.637	-20194.690
49.381	0.000	426.874	39301.090	411.784	-18922.110
49.667	0.000	426.874	41980.020	386.568	-17727.820
50.035	0.000	426.874	44841.556	363.935	-16612.030
50.483	0.000	426.875	47898.147	342.702	-15563.410
50.958	0.000	426.875	51163.089	318.522	-14582.480
51.240	0.000	426.875	54650.583	303.898	-13664.940
51.643	0.000	426.876	58375.799	287.061	-12799.270
51.911	0.000	426.876	62354.942	271.449	-12004.910
52.381	0.000	426.877	66605.320	253.424	-11239.460
52.681	0.000	426.878	71145.421	238.598	-10529.330
52.969	0.000	426.878	75994.996	221.162	-9866.877
53.248	0.000	426.878	81175.138	211.719	-9243.617
53.577	0.000	426.879	86708.381	199.508	-8660.811
53.917	0.000	426.879	92618.793	187.138	-8112.701
54.246	0.000	426.880	98932.084	178.259	-7601.968
54.543	0.000	426.881	105675.715	165.031	-7122.688
54.826	0.000	426.882	112879.022	159.155	-6675.324
55.167	0.000	426.882	120573.336	138.682	-6263.214
55.506	0.000	426.884	128792.127	140.260	-5853.125
55.788	0.000	426.884	137571.146	135.349	-5491.309
56.225	0.000	426.885	146948.581	128.321	-5145.613
56.530	0.000	426.886	156965.221	122.698	-4820.093
56.805	0.000	426.887	167664.638	116.602	-4516.246
57.053	0.000	426.887	179093.373	111.362	-4231.247
57.361	0.000	426.888	191301.139	106.370	-3965.397
57.679	0.000	426.889	204341.039	99.588	-3714.541
57.929	0.000	426.890	218269.793	95.911	-3480.091
58.229	0.000	426.891	233147.990	94.048	-3257.818
58.471	0.000	426.891	249040.349	86.030	-3055.717
58.845	0.000	426.892	266015.998	82.059	-2862.409
59.175	0.000	426.893	284148.780	78.132	-2681.461
59.462	0.000	426.894	303517.570	74.568	-2511.923
59.935	0.000	426.895	324206.618	71.095	-2353.540
60.230	0.000	426.895	346305.920	67.883	-2204.775
60.535	0.000	426.896	369911.605	64.992	-2064.872
60.793	0.000	426.897	395126.353	62.061	-1934.778
61.068	0.000	426.898	422059.846	59.814	-1812.000
61.382	0.000	426.899	450829.241	57.441	-1697.099
61.648	0.000	426.899	481559.679	55.037	-1589.979
61.938	0.000	426.900	514384.835	52.676	-1488.859
62.204	0.000	426.901	549447.493	50.686	-1393.926
62.519	0.000	426.901	586900.171	48.685	-1305.172
62.774	0.000	426.902	626905.783	46.994	-1222.108
63.068	0.000	426.903	669638.348	45.331	-1144.369
63.345	0.000	426.904	715283.746	43.391	-1071.006
63.646	0.000	426.905	764040.529	41.149	-1002.456
63.919	0.000	426.905	816120.781	40.536	-937.758
64.157	0.000	426.906	871751.044	39.221	-877.341
64.448	0.000	426.907	931173.304	37.846	-820.438
64.725	0.000	426.907	994646.037	36.622	-767.218
65.014	0.000	426.908	1062445.341	8.310	-714.323
65.286	0.000	426.908	1134866.134	7.236	-667.381
65.677	0.000	426.909	1212223.437	6.354	-623.259
66.077	0.000	426.910	1294853.743	5.555	-581.573
66.432	0.000	426.911	1383116.481	4.841	-542.564
66.902	0.000	426.912	1477395.584	4.126	-505.878
67.317	0.000	426.913	1578101.150	3.430	-471.233
67.576	0.000	426.913	1685671.237	2.891	-438.626
67.882	0.000	426.914	1800573.758	2.328	-407.823
68.233	0.000	426.915	1923308.524	1.810	-378.776
68.497	0.000	426.915	2054409.414	1.495	-351.268
68.815	0.000	426.916	2194446.698	1.137	-325.354
69.064	0.000	426.916	2344029.518	0.790	-300.762
69.336	0.000	426.916	2503808.540	0.552	-277.552
69.630	0.000	426.917	2674478.780	0.357	-255.487
70.045	0.000	426.918	2856782.629	0.212	-234.491
70.315	0.000	426.918	3051513.084	0.171	-214.571
70.692	0.000	426.918	3259517.196	0.138	-195.568
70.948	0.000	426.919	3481699.752	0.268	-177.432
71.307	0.000	426.919	3719027.216	0.430	-160.125
71.563	0.000	426.920	3972531.929	0.692	-143.538
71.890	0.000	426.920	4243316.602	1.050	-127.700
72.137	0.000	426.920	4532559.110	1.544	-112.573
72.404	0.000	426.920	4841517.618	2.029	-97.986
72.671	0.000	426.920	5171536.051	2.652	-83.973
73.103	0.000	426.920	5524049.945	3.409	-70.529
73.434	0.000	426.921	5900592.685	4.296	-57.627
73.719	0.000	426.921	6302802.180	5.315	-45.306
74.040	0.000	426.921	6732427.985	6.435	-33.484
74.313	0.000	426.922	7191338.911	7.693	-22.247
74.629	0.000	426.922	7681531.159	9.076	-11.613
74.880	0.000	426.922	8205136.995	10.572	-1.639
