Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.477	0.000	377.369	20.000	2308597.000	-51722040.000
2.877	0.000	377.349	21.363	1366931.000	-50614490.000
4.175	0.000	377.332	22.819	1402603.000	-47508710.000
5.402	0.000	377.316	24.375	1201332.000	-44505380.000
6.549	0.000	377.300	26.036	1165622.000	-41717080.000
7.639	0.000	377.286	27.811	998481.200	-39036530.000
8.650	0.000	377.274	29.707	971087.300	-36570790.000
9.603	0.000	377.260	31.732	837975.400	-34310850.000
10.500	0.000	377.248	33.895	727352.800	-32072550.000
11.345	0.000	377.237	36.205	793839.100	-30043600.000
12.143	0.000	377.226	38.673	616537.400	-28110470.000
13.084	0.000	377.213	41.309	568734.700	-26412210.000
13.978	0.000	377.201	44.125	468010.200	-24704830.000
14.837	0.000	377.190	47.133	368281.200	-23143260.000
15.622	0.000	377.179	50.346	358307.400	-21697890.000
16.362	0.000	377.169	53.777	333190.400	-20304280.000
17.060	0.000	377.160	57.443	342885.400	-19067550.000
17.718	0.000	377.151	61.359	374827.800	-17857150.000
18.336	0.000	377.143	65.541	369541.400	-16727200.000
18.921	0.000	377.135	70.009	319995.500	-15685690.000
19.472	0.000	377.127	74.781	295569.300	-14702400.000
19.992	0.000	377.121	79.878	281475.200	-13757900.000
20.482	0.000	377.114	85.323	282737.900	-12901450.000
20.949	0.000	377.107	91.139	246721.800	-12098540.000
21.389	0.000	377.101	97.352	230756.100	-11313680.000
21.809	0.000	377.094	103.987	208030.200	-10606980.000
22.203	0.000	377.089	111.076	199611.700	-9943701.000
22.577	0.000	377.084	118.647	190232.300	-9315685.000
22.936	0.000	377.079	126.735	173280.000	-8730207.000
23.284	0.000	377.074	135.373	161241.300	-8176860.000
23.628	0.000	377.069	144.601	164753.700	-7651109.000
23.955	0.000	377.065	154.458	153183.600	-7183406.000
24.261	0.000	377.060	164.986	129717.500	-6721275.000
24.600	0.000	377.057	176.232	122228.100	-6302689.000
24.902	0.000	377.053	188.245	112349.000	-5902668.000
25.211	0.000	377.048	201.077	106909.700	-5530956.000
25.509	0.000	377.044	214.783	99347.930	-5180085.000
25.775	0.000	377.041	229.423	93509.430	-4852448.000
26.089	0.000	377.036	245.062	86637.500	-4550212.000
26.396	0.000	377.033	261.766	82029.380	-4261245.000
26.672	0.000	377.029	279.609	75895.390	-3989945.000
26.957	0.000	377.025	298.669	70876.860	-3737968.000
27.227	0.000	377.022	319.027	66585.880	-3502224.000
27.522	0.000	377.017	340.773	61682.460	-3281048.000
27.818	0.000	377.014	364.002	56756.750	-3074615.000
28.135	0.000	377.010	388.814	53213.080	-2880305.000
28.431	0.000	377.005	415.317	49979.960	-2699112.000
28.679	0.000	377.002	443.627	47340.080	-2528990.000
28.935	0.000	376.998	473.866	43714.740	-2369103.000
29.187	0.000	376.995	506.167	40308.320	-2220128.000
29.395	0.000	376.991	540.670	38248.500	-2079554.000
29.671	0.000	376.989	577.524	36206.560	-1947897.000
29.903	0.000	376.986	616.890	33503.220	-1824600.000
30.176	0.000	376.981	658.940	31309.730	-1709833.000
30.358	0.000	376.979	703.857	28894.290	-1602216.000
30.630	0.000	376.976	751.834	27027.090	-1500767.000
30.861	0.000	376.973	803.083	25337.760	-1406056.000
31.070	0.000	376.970	857.824	24324.830	-1317370.000
31.324	0.000	376.968	916.297	22701.070	-1234086.000
31.562	0.000	376.965	978.756	21326.230	-1156104.000
32.113	0.000	376.957	1045.472	19472.540	-1083536.000
32.595	0.000	376.952	1116.736	18277.540	-1015123.000
