Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.473	0.000	425.381	20.000	2486733.000	-34708000.000
2.855	0.000	425.363	21.363	2902670.000	-32211650.000
4.175	0.000	425.347	22.819	2576146.000	-30129590.000
5.396	0.000	425.331	24.375	2363453.000	-28321400.000
6.558	0.000	425.316	26.036	2121101.000	-26590790.000
7.636	0.000	425.301	27.811	1931758.000	-24969010.000
8.650	0.000	425.288	29.707	1770183.000	-23389040.000
9.611	0.000	425.275	31.732	1611151.000	-21967870.000
10.508	0.000	425.262	33.895	1418335.000	-20598640.000
11.359	0.000	425.250	36.205	1310653.000	-19358160.000
12.167	0.000	425.239	38.673	1231035.000	-18124780.000
13.108	0.000	425.225	41.309	1078607.000	-17010210.000
13.994	0.000	425.212	44.125	945586.800	-15957560.000
14.865	0.000	425.201	47.133	823904.900	-14934220.000
15.652	0.000	425.190	50.346	716690.200	-14040660.000
16.392	0.000	425.179	53.777	693696.000	-13151300.000
17.088	0.000	425.169	57.443	655808.200	-12351300.000
17.745	0.000	425.160	61.359	611552.600	-11592820.000
18.365	0.000	425.153	65.541	567088.500	-10866830.000
18.965	0.000	425.144	70.009	515354.000	-10195290.000
19.535	0.000	425.136	74.781	464966.300	-9556293.000
20.057	0.000	425.129	79.878	431434.000	-8960545.000
20.608	0.000	425.122	85.323	389697.500	-8399883.000
21.115	0.000	425.114	91.139	360799.900	-7876028.000
21.593	0.000	425.109	97.352	332478.500	-7387859.000
22.022	0.000	425.102	103.987	299246.000	-6920306.000
22.494	0.000	425.096	111.076	275650.000	-6488525.000
22.984	0.000	425.090	118.647	253217.500	-6083222.000
23.425	0.000	425.083	126.735	230023.800	-5703115.000
23.952	0.000	425.077	135.373	213235.700	-5348989.000
24.426	0.000	425.070	144.601	203365.700	-5012755.000
24.739	0.000	425.064	154.458	168082.800	-4701165.000
25.067	0.000	425.060	164.986	162613.900	-4403926.000
25.359	0.000	425.055	176.232	151960.300	-4128982.000
25.651	0.000	425.050	188.245	138664.700	-3868412.000
26.007	0.000	425.046	201.077	127106.200	-3625599.000
26.457	0.000	425.042	214.783	116704.300	-3399624.000
26.812	0.000	425.034	229.423	106852.800	-3186240.000
27.141	0.000	425.030	245.062	96581.930	-2985913.000
27.496	0.000	425.025	261.766	89567.110	-2799611.000
27.826	0.000	425.020	279.609	83270.230	-2622227.000
28.124	0.000	425.016	298.669	76637.630	-2458038.000
28.499	0.000	425.011	319.027	70418.110	-2303661.000
28.778	0.000	425.005	340.773	65350.100	-2159021.000
29.157	0.000	425.002	364.002	60246.790	-2023171.000
29.497	0.000	424.997	388.814	54971.210	-1896496.000
29.878	0.000	424.992	415.317	51038.640	-1777160.000
30.211	0.000	424.986	443.627	47109.790	-1665348.000
30.468	0.000	424.983	473.866	43407.740	-1561076.000
30.702	0.000	424.980	506.167	39990.060	-1462458.000
30.949	0.000	424.976	540.670	37019.330	-1370511.000
31.247	0.000	424.973	577.524	34305.280	-1284509.000
31.617	0.000	424.968	616.890	31831.220	-1203756.000
31.890	0.000	424.963	658.940	29534.730	-1127886.000
32.139	0.000	424.959	703.857	27345.960	-1057092.000
32.348	0.000	424.957	751.834	25298.650	-990180.900
32.638	0.000	424.953	803.083	23507.860	-928330.100
32.845	0.000	424.949	857.824	21774.090	-869522.800
33.048	0.000	424.946	916.297	20250.540	-814714.700
33.392	0.000	424.943	978.756	18706.760	-763430.300
34.126	0.000	424.934	1045.472	17211.800	-715891.200
34.802	0.000	424.924	1116.736	15937.300	-670956.200
35.477	0.000	424.915	1192.857	14805.540	-628658.900
35.958	0.000	424.906	1274.167	13756.840	-589187.200
36.497	0.000	424.899	1361.020	12763.680	-552123.400
36.941	0.000	424.892	1453.793	11884.640	-517301.800
37.372	0.000	424.886	1552.890	11122.350	-484697.200
37.736	0.000	424.880	1658.741	10341.940	-454142.300
38.097	0.000	424.876	1771.808	9574.918	-425459.300
38.487	0.000	424.870	1892.582	8931.510	-398689.400
38.811	0.000	424.865	2021.589	8293.618	-373614.000
39.184	0.000	424.861	2159.389	7703.842	-350074.100
39.529	0.000	424.858	2306.582	7216.141	-328083.700
39.872	0.000	424.852	2463.808	6704.561	-307351.600
40.289	0.000	424.846	2631.752	6215.806	-287988.500
40.678	0.000	424.841	2811.143	5823.437	-269837.200
41.002	0.000	424.834	3002.763	5439.652	-252863.400
41.486	0.000	424.831	3207.444	5085.270	-236908.100
41.763	0.000	424.824	3426.077	4729.106	-221988.600
42.084	0.000	424.820	3659.613	4412.874	-207978.300
42.415	0.000	424.816	3909.068	4129.003	-194911.700
42.790	0.000	424.810	4175.526	3842.241	-182638.100
43.102	0.000	424.805	4460.148	3600.634	-171117.800
43.521	0.000	424.801	4764.171	3378.098	-160368.900
43.861	0.000	424.795	5088.917	3149.650	-150231.200
44.282	0.000	424.791	5435.799	2944.869	-140823.900
44.685	0.000	424.784	5806.326	2724.026	-131866.200
45.185	0.000	424.779	6202.110	2553.928	-123599.400
45.521	0.000	424.773	6624.872	2382.745	-115797.000
45.897	0.000	424.768	7076.452	2244.694	-108492.800
46.226	0.000	424.763	7558.813	2095.716	-101630.500
46.681	0.000	424.759	8074.054	1973.595	-95246.300
47.051	0.000	424.752	8624.416	1787.594	-89269.300
47.309	0.000	424.748	9212.292	1675.080	-83610.990
47.646	0.000	424.745	9840.241	1619.442	-78314.900
47.965	0.000	424.740	10510.994	1500.403	-73416.000
48.219	0.000	424.737	11227.468	1417.989	-68790.050
48.536	0.000	424.734	11992.780	1333.611	-64436.490
48.903	0.000	424.730	12810.259	1248.435	-60381.660
49.392	0.000	424.725	13683.461	1172.066	-56584.090
49.776	0.000	424.719	14616.184	1098.508	-53026.950
50.190	0.000	424.715	15612.485	1029.961	-49680.210
50.559	0.000	424.710	16676.698	963.589	-46551.530
50.850	0.000	424.706	17813.453	908.993	-43616.270
51.159	0.000	424.703	19027.694	852.779	-40862.330
51.465	0.000	424.699	20324.702	797.677	-38284.250
51.781	0.000	424.695	21710.121	751.106	-35864.360
