Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.472	0.000	391.375	20.000	3811213.000	-52961760.000
2.856	0.000	391.358	21.363	1494309.000	-49341530.000
4.177	0.000	391.341	22.819	1413816.000	-46194640.000
5.396	0.000	391.325	24.375	1293848.000	-43277700.000
6.543	0.000	391.309	26.036	1208563.000	-40527520.000
7.622	0.000	391.295	27.811	1093216.000	-38016290.000
8.635	0.000	391.281	29.707	1014280.000	-35569320.000
9.587	0.000	391.268	31.732	914235.700	-33370130.000
10.493	0.000	391.256	33.895	830723.100	-31162480.000
11.348	0.000	391.244	36.205	713244.900	-29217870.000
12.152	0.000	391.233	38.673	659269.300	-27423680.000
13.094	0.000	391.220	41.309	624119.000	-25673510.000
13.978	0.000	391.209	44.125	514190.900	-24032920.000
14.812	0.000	391.198	47.133	418215.300	-22537760.000
15.600	0.000	391.188	50.346	331394.700	-21035270.000
16.339	0.000	391.179	53.777	383484.500	-19783510.000
17.038	0.000	391.169	57.443	406337.800	-18542970.000
17.695	0.000	391.161	61.359	404343.000	-17398370.000
18.322	0.000	391.153	65.541	376486.200	-16273360.000
18.908	0.000	391.145	70.009	323643.100	-15250520.000
19.461	0.000	391.138	74.781	304631.600	-14293810.000
19.983	0.000	391.131	79.878	293311.600	-13388690.000
20.475	0.000	391.125	85.323	258237.200	-12540870.000
20.941	0.000	391.118	91.139	247328.100	-11748370.000
21.381	0.000	391.113	97.352	229036.900	-11028160.000
21.797	0.000	391.108	103.987	219578.800	-10323360.000
22.190	0.000	391.102	111.076	197396.700	-9666934.000
22.568	0.000	391.097	118.647	183109.100	-9055899.000
22.935	0.000	391.093	126.735	165228.700	-8483531.000
23.286	0.000	391.087	135.373	158998.300	-7953395.000
23.646	0.000	391.083	144.601	159776.800	-7437444.000
23.978	0.000	391.078	154.458	147360.800	-6967950.000
24.316	0.000	391.074	164.986	125258.300	-6535264.000
24.613	0.000	391.070	176.232	115836.100	-6124221.000
24.904	0.000	391.066	188.245	106932.200	-5736710.000
25.196	0.000	391.062	201.077	99719.910	-5376622.000
25.494	0.000	391.058	214.783	92773.370	-5036642.000
25.804	0.000	391.054	229.423	88389.370	-4718662.000
26.088	0.000	391.051	245.062	79638.560	-4418083.000
26.405	0.000	391.046	261.766	73481.630	-4139418.000
26.665	0.000	391.041	279.609	70379.980	-3878079.000
26.962	0.000	391.038	298.669	67006.060	-3632932.000
27.253	0.000	391.033	319.027	61359.130	-3404482.000
27.563	0.000	391.030	340.773	57248.310	-3188606.000
27.801	0.000	391.025	364.002	53892.470	-2987528.000
28.073	0.000	391.022	388.814	49972.480	-2799490.000
28.310	0.000	391.019	415.317	46912.940	-2621447.000
28.563	0.000	391.016	443.627	43347.310	-2457013.000
28.787	0.000	391.012	473.866	41489.950	-2301446.000
29.061	0.000	391.009	506.167	37678.220	-2155915.000
29.290	0.000	391.006	540.670	35948.000	-2019934.000
29.522	0.000	391.002	577.524	33079.280	-1892513.000
29.711	0.000	391.000	616.890	31231.490	-1772665.000
29.924	0.000	390.997	658.940	29512.460	-1661176.000
