Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.473	0.000	445.371	20.000	6499535.000	-28125110.000
2.855	0.000	445.354	21.363	5711191.000	-27495480.000
4.153	0.000	445.339	22.819	5189089.000	-25896880.000
5.375	0.000	445.325	24.375	4701651.000	-24430450.000
6.525	0.000	445.312	26.036	4263047.000	-23011690.000
7.603	0.000	445.301	27.811	3851326.000	-21695850.000
8.614	0.000	445.292	29.707	3485134.000	-20441280.000
9.566	0.000	445.284	31.732	3165959.000	-19232820.000
10.462	0.000	445.277	33.895	2877562.000	-18114090.000
11.307	0.000	445.271	36.205	2623243.000	-17084650.000
12.111	0.000	445.265	38.673	2390108.000	-16080100.000
13.055	0.000	445.260	41.309	2127887.000	-15106510.000
13.942	0.000	445.255	44.125	1910074.000	-14229020.000
14.776	0.000	445.251	47.133	1713466.000	-13366700.000
15.569	0.000	445.248	50.346	1496783.000	-12580840.000
16.308	0.000	445.246	53.777	1403747.000	-11826290.000
17.006	0.000	445.243	57.443	1302716.000	-11115770.000
17.662	0.000	445.242	61.359	1189735.000	-10452640.000
18.288	0.000	445.240	65.541	1077551.000	-9822453.000
18.873	0.000	445.239	70.009	974356.500	-9224136.000
19.426	0.000	445.238	74.781	886830.100	-8662906.000
19.950	0.000	445.238	79.878	807224.000	-8135092.000
20.478	0.000	445.237	85.323	731733.400	-7637272.000
20.991	0.000	445.236	91.139	661208.000	-7174372.000
21.508	0.000	445.236	97.352	600524.300	-6737274.000
21.974	0.000	445.236	103.987	548394.900	-6322705.000
22.471	0.000	445.236	111.076	495854.400	-5935686.000
23.030	0.000	445.236	118.647	450132.100	-5573370.000
23.459	0.000	445.236	126.735	408670.500	-5231422.000
23.827	0.000	445.236	135.373	374033.300	-4908160.000
24.166	0.000	445.237	144.601	343120.800	-4613562.000
24.476	0.000	445.238	154.458	299203.500	-4324247.000
24.789	0.000	445.238	164.986	279316.900	-4054648.000
25.121	0.000	445.238	176.232	255760.400	-3802821.000
25.473	0.000	445.238	188.245	231896.000	-3568810.000
25.779	0.000	445.239	201.077	211839.200	-3348283.000
26.200	0.000	445.239	214.783	193141.800	-3141187.000
26.470	0.000	445.240	229.423	175473.700	-2946405.000
26.817	0.000	445.240	245.062	160641.800	-2764967.000
27.148	0.000	445.241	261.766	145567.200	-2590406.000
27.445	0.000	445.242	279.609	133091.500	-2430441.000
27.705	0.000	445.242	298.669	121809.000	-2278518.000
27.968	0.000	445.243	319.027	110992.000	-2136996.000
28.310	0.000	445.243	340.773	101429.900	-2003953.000
28.638	0.000	445.244	364.002	92793.120	-1879601.000
29.013	0.000	445.244	388.814	84208.680	-1762799.000
29.306	0.000	445.245	415.317	77425.640	-1652904.000
29.573	0.000	445.245	443.627	70653.690	-1549714.000
29.858	0.000	445.246	473.866	64708.820	-1452640.000
30.136	0.000	445.247	506.167	59142.830	-1361685.000
30.389	0.000	445.248	540.670	54359.760	-1276876.000
30.585	0.000	445.248	577.524	50155.280	-1196734.000
30.764	0.000	445.249	616.890	45826.900	-1121998.000
31.023	0.000	445.249	658.940	42260.540	-1051942.000
31.330	0.000	445.250	703.857	38666.570	-985969.400
31.564	0.000	445.251	751.834	35283.620	-924509.000
31.866	0.000	445.252	803.083	32498.060	-866765.100
32.097	0.000	445.252	857.824	29868.900	-812299.200
32.331	0.000	445.253	916.297	27419.850	-761498.100
32.660	0.000	445.253	978.756	25314.540	-713571.000
33.282	0.000	445.255	1045.472	23071.800	-669469.400
33.812	0.000	445.256	1116.736	21208.300	-627534.800
34.504	0.000	445.258	1192.857	19573.490	-588143.600
34.973	0.000	445.260	1274.167	17985.860	-551260.400
35.563	0.000	445.261	1361.020	16597.190	-516657.700
