Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.475	0.000	455.383	20.000	9088143.000	-24717580.000
2.857	0.000	455.368	21.363	8452736.000	-23853100.000
4.156	0.000	455.355	22.819	7763506.000	-22670740.000
5.375	0.000	455.343	24.375	7099193.000	-21562090.000
6.527	0.000	455.332	26.036	6512282.000	-20496300.000
7.606	0.000	455.321	27.811	5943778.000	-19456820.000
8.619	0.000	455.311	29.707	5438249.000	-18466180.000
9.572	0.000	455.301	31.732	4957742.000	-17503860.000
10.497	0.000	455.292	33.895	4544002.000	-16600670.000
11.381	0.000	455.282	36.205	4122172.000	-15725510.000
12.207	0.000	455.274	38.673	3787157.000	-14911870.000
13.150	0.000	455.263	41.309	3441107.000	-14095380.000
14.048	0.000	455.254	44.125	3096424.000	-13327810.000
14.881	0.000	455.245	47.133	2814403.000	-12594900.000
15.667	0.000	455.237	50.346	2520294.000	-11886580.000
16.407	0.000	455.228	53.777	2326903.000	-11239350.000
17.114	0.000	455.221	57.443	2141010.000	-10607930.000
17.773	0.000	455.214	61.359	1959166.000	-10015590.000
18.391	0.000	455.207	65.541	1781605.000	-9453184.000
18.984	0.000	455.200	70.009	1616734.000	-8909581.000
19.563	0.000	455.194	74.781	1469490.000	-8396219.000
20.085	0.000	455.188	79.878	1331284.000	-7906936.000
20.580	0.000	455.182	85.323	1208001.000	-7453462.000
21.047	0.000	455.177	91.139	1097994.000	-7015692.000
21.488	0.000	455.171	97.352	996684.600	-6603942.000
21.905	0.000	455.167	103.987	903554.900	-6217465.000
22.298	0.000	455.162	111.076	819584.000	-5852292.000
22.678	0.000	455.158	118.647	745713.300	-5505706.000
23.044	0.000	455.153	126.735	674638.800	-5177088.000
23.388	0.000	455.149	135.373	614470.000	-4865286.000
23.722	0.000	455.145	144.601	552569.400	-4585217.000
24.083	0.000	455.141	154.458	499197.900	-4295244.000
24.393	0.000	455.137	164.986	459412.600	-4044110.000
24.689	0.000	455.134	176.232	416236.700	-3801005.000
24.987	0.000	455.131	188.245	378268.200	-3569519.000
25.303	0.000	455.127	201.077	343251.500	-3355069.000
25.604	0.000	455.123	214.783	311141.300	-3150673.000
25.866	0.000	455.120	229.423	283380.100	-2959402.000
26.119	0.000	455.116	245.062	257159.000	-2780190.000
26.440	0.000	455.112	261.766	233856.800	-2608977.000
