Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.471	0.000	403.374	20.000	3563042.000	-52013460.000
2.851	0.000	403.354	21.363	1769227.000	-47688010.000
4.149	0.000	403.336	22.819	1803673.000	-44677200.000
5.369	0.000	403.319	24.375	1570602.000	-41791010.000
6.515	0.000	403.303	26.036	1432178.000	-39142070.000
7.592	0.000	403.289	27.811	1255385.000	-36711260.000
8.606	0.000	403.275	29.707	1135890.000	-34363890.000
9.578	0.000	403.262	31.732	1072011.000	-32315220.000
10.475	0.000	403.248	33.895	936964.800	-30204080.000
11.318	0.000	403.236	36.205	966781.800	-28302050.000
12.135	0.000	403.224	38.673	811919.000	-26593210.000
13.078	0.000	403.212	41.309	732278.900	-24877390.000
13.964	0.000	403.200	44.125	622538.400	-23296970.000
14.804	0.000	403.188	47.133	479713.700	-21838930.000
15.590	0.000	403.177	50.346	410627.800	-20470110.000
16.339	0.000	403.166	53.777	413015.300	-19201550.000
17.042	0.000	403.156	57.443	465886.800	-17972950.000
17.699	0.000	403.148	61.359	468686.000	-16867480.000
18.318	0.000	403.139	65.541	412115.300	-15812330.000
18.903	0.000	403.129	70.009	378162.200	-14788520.000
19.456	0.000	403.122	74.781	357266.800	-13859870.000
20.002	0.000	403.114	79.878	334551.100	-12994990.000
20.495	0.000	403.107	85.323	297771.800	-12167120.000
20.962	0.000	403.101	91.139	274491.500	-11408300.000
21.404	0.000	403.095	97.352	256476.600	-10683130.000
21.833	0.000	403.089	103.987	231017.900	-10005100.000
22.227	0.000	403.084	111.076	216026.100	-9382380.000
22.607	0.000	403.078	118.647	199991.800	-8788965.000
22.977	0.000	403.074	126.735	184051.200	-8233634.000
23.321	0.000	403.068	135.373	169626.900	-7711156.000
23.658	0.000	403.063	144.601	141148.100	-7227499.000
23.983	0.000	403.059	154.458	140965.500	-6758824.000
24.292	0.000	403.054	164.986	136307.900	-6347722.000
24.592	0.000	403.051	176.232	123649.700	-5949425.000
24.893	0.000	403.046	188.245	116560.000	-5568353.000
25.229	0.000	403.043	201.077	108419.800	-5219600.000
25.534	0.000	403.038	214.783	98136.840	-4891227.000
25.832	0.000	403.034	229.423	93423.800	-4581630.000
26.121	0.000	403.030	245.062	84430.660	-4289761.000
26.419	0.000	403.025	261.766	77685.440	-4020052.000
26.721	0.000	403.021	279.609	72680.270	-3767017.000
27.007	0.000	403.017	298.669	68921.730	-3529248.000
27.326	0.000	403.012	319.027	63802.370	-3306613.000
27.621	0.000	403.008	340.773	59239.690	-3096672.000
27.872	0.000	403.004	364.002	55427.310	-2901853.000
28.138	0.000	403.001	388.814	51791.370	-2718384.000
28.370	0.000	402.997	415.317	47791.060	-2546290.000
28.621	0.000	402.994	443.627	44441.530	-2385921.000
28.894	0.000	402.990	473.866	40905.040	-2235350.000
29.129	0.000	402.987	506.167	38542.920	-2093358.000
29.340	0.000	402.983	540.670	35983.630	-1961750.000
29.574	0.000	402.980	577.524	33528.090	-1837941.000
29.803	0.000	402.976	616.890	31130.260	-1721289.000
30.024	0.000	402.973	658.940	28923.610	-1613419.000
30.248	0.000	402.971	703.857	26840.950	-1511395.000
30.540	0.000	402.967	751.834	25019.220	-1415762.000
30.775	0.000	402.963	803.083	23680.530	-1326395.000
30.951	0.000	402.961	857.824	22269.720	-1242591.000
31.159	0.000	402.959	916.297	20539.440	-1164281.000
31.345	0.000	402.955	978.756	19131.840	-1090502.000
31.878	0.000	402.947	1045.472	17765.600	-1021882.000
32.365	0.000	402.940	1116.736	16443.450	-957289.200
32.823	0.000	402.934	1192.857	15578.090	-896762.000
33.258	0.000	402.927	1274.167	14590.810	-840188.900
33.669	0.000	402.921	1361.020	13641.540	-787141.000
34.074	0.000	402.916	1453.793	12608.060	-737618.000
34.487	0.000	402.912	1552.890	11895.280	-690954.000
34.857	0.000	402.906	1658.741	11135.550	-647359.000
35.229	0.000	402.902	1771.808	10402.190	-606367.600
35.617	0.000	402.896	1892.582	9729.037	-568135.100
35.989	0.000	402.891	2021.589	9180.275	-532201.400
36.337	0.000	402.886	2159.389	8539.140	-498677.600
36.647	0.000	402.882	2306.582	7994.519	-467079.800
36.991	0.000	402.877	2463.808	7497.923	-437606.900
37.334	0.000	402.874	2631.752	7010.169	-410045.100
37.618	0.000	402.869	2811.143	6616.505	-384134.200
37.919	0.000	402.865	3002.763	6178.865	-359882.800
38.190	0.000	402.861	3207.444	5762.097	-337113.100
38.453	0.000	402.858	3426.077	5380.694	-315785.500
38.731	0.000	402.855	3659.613	5126.573	-295900.400
39.020	0.000	402.851	3909.068	4708.172	-277140.000
39.449	0.000	402.847	4175.526	4471.995	-259702.800
39.801	0.000	402.842	4460.148	4169.917	-243308.600
40.194	0.000	402.837	4764.171	3926.761	-227936.600
40.551	0.000	402.833	5088.917	3678.940	-213578.600
40.943	0.000	402.828	5435.799	3418.933	-200081.900
41.320	0.000	402.824	5806.326	3277.356	-187449.300
41.602	0.000	402.820	6202.110	3022.037	-175598.500
41.928	0.000	402.817	6624.872	2892.280	-164484.000
42.182	0.000	402.813	7076.452	2700.331	-154118.200
42.428	0.000	402.810	7558.813	2559.166	-144381.200
42.756	0.000	402.808	8074.054	2357.030	-135286.600
43.059	0.000	402.804	8624.416	2200.462	-126683.300
43.325	0.000	402.801	9212.292	2076.181	-118741.900
43.618	0.000	402.798	9840.241	1973.611	-111164.200
43.892	0.000	402.795	10510.994	1837.415	-104188.600
44.262	0.000	402.792	11227.468	1732.129	-97636.950
44.524	0.000	402.789	11992.780	1627.602	-91468.490
44.773	0.000	402.786	12810.259	1530.840	-85688.740
45.140	0.000	402.783	13683.461	1437.799	-80269.340
45.420	0.000	402.780	14616.184	1347.607	-75215.980
45.678	0.000	402.777	15612.485	1282.176	-70467.410
