Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.471	0.000	416.620	20.000	-70229.120	-45598530.000
2.853	0.000	416.632	21.363	2257231.000	-45817430.000
4.149	0.000	416.642	22.819	1934680.000	-42727930.000
5.369	0.000	416.650	24.375	1775845.000	-40174770.000
6.513	0.000	416.657	26.036	1672568.000	-37641240.000
7.589	0.000	416.662	27.811	1514154.000	-35273460.000
8.602	0.000	416.666	29.707	1430967.000	-33040750.000
9.554	0.000	416.670	31.732	1276476.000	-31002500.000
10.451	0.000	416.672	33.895	1093698.000	-29066940.000
11.296	0.000	416.675	36.205	1038171.000	-27180490.000
12.096	0.000	416.676	38.673	915756.000	-25469790.000
13.039	0.000	416.678	41.309	825723.600	-23907530.000
13.926	0.000	416.680	44.125	707779.700	-22392160.000
14.773	0.000	416.681	47.133	605092.300	-20997600.000
15.557	0.000	416.681	50.346	537738.900	-19639870.000
16.296	0.000	416.682	53.777	528865.000	-18443200.000
16.993	0.000	416.682	57.443	511515.300	-17307080.000
17.651	0.000	416.682	61.359	505336.100	-16208950.000
18.288	0.000	416.683	65.541	477930.600	-15195840.000
18.877	0.000	416.683	70.009	423280.900	-14235310.000
19.439	0.000	416.682	74.781	390615.400	-13343840.000
19.983	0.000	416.682	79.878	358773.000	-12509430.000
20.525	0.000	416.682	85.323	331164.300	-11731300.000
21.048	0.000	416.681	91.139	307641.700	-10992370.000
21.518	0.000	416.681	97.352	277458.600	-10303230.000
21.959	0.000	416.681	103.987	259087.800	-9651540.000
22.478	0.000	416.681	111.076	238355.600	-9043099.000
22.900	0.000	416.681	118.647	218907.400	-8471185.000
23.410	0.000	416.681	126.735	202962.300	-7941940.000
23.814	0.000	416.680	135.373	187342.800	-7444087.000
24.191	0.000	416.680	144.601	164743.000	-6979153.000
24.557	0.000	416.680	154.458	152197.500	-6541361.000
24.914	0.000	416.680	164.986	146872.500	-6120374.000
25.289	0.000	416.680	176.232	135034.300	-5738943.000
25.582	0.000	416.679	188.245	125230.000	-5375282.000
25.863	0.000	416.679	201.077	114611.700	-5036061.000
26.110	0.000	416.679	214.783	107109.900	-4717059.000
26.442	0.000	416.679	229.423	100576.200	-4421113.000
26.779	0.000	416.679	245.062	88729.320	-4142476.000
27.083	0.000	416.678	261.766	83061.610	-3882221.000
27.392	0.000	416.678	279.609	78377.440	-3636014.000
27.667	0.000	416.678	298.669	73099.940	-3406648.000
27.981	0.000	416.678	319.027	67259.940	-3191925.000
28.304	0.000	416.677	340.773	61977.920	-2990204.000
28.595	0.000	416.677	364.002	57228.400	-2802362.000
28.908	0.000	416.677	388.814	53007.800	-2625466.000
29.170	0.000	416.677	415.317	50315.110	-2459011.000
29.515	0.000	416.677	443.627	46252.540	-2303806.000
29.780	0.000	416.677	473.866	42467.670	-2159332.000
30.030	0.000	416.676	506.167	40008.240	-2023220.000
30.315	0.000	416.676	540.670	36900.580	-1895293.000
30.606	0.000	416.676	577.524	34060.790	-1775467.000
30.837	0.000	416.676	616.890	31617.390	-1663291.000
31.095	0.000	416.676	658.940	29712.810	-1558661.000
31.430	0.000	416.676	703.857	27915.980	-1460320.000
31.702	0.000	416.676	751.834	25828.220	-1367855.000
32.013	0.000	416.675	803.083	23991.110	-1281984.000
32.248	0.000	416.675	857.824	22373.240	-1200818.000
32.478	0.000	416.675	916.297	20698.370	-1124863.000
32.749	0.000	416.675	978.756	19260.000	-1053990.000
33.299	0.000	416.675	1045.472	18050.290	-987581.200
33.880	0.000	416.675	1116.736	16935.140	-925436.700
34.437	0.000	416.675	1192.857	15784.800	-867267.400
34.887	0.000	416.675	1274.167	14662.490	-812356.600
35.371	0.000	416.675	1361.020	13718.570	-761224.600
35.822	0.000	416.675	1453.793	12868.630	-713150.800
36.249	0.000	416.675	1552.890	11906.050	-668191.600
36.755	0.000	416.675	1658.741	11101.740	-625907.400
37.148	0.000	416.675	1771.808	10506.200	-586323.600
37.544	0.000	416.675	1892.582	9708.822	-549343.600
37.919	0.000	416.675	2021.589	9043.479	-514757.700
38.277	0.000	416.674	2159.389	8499.645	-482208.500
38.620	0.000	416.674	2306.582	7925.151	-451790.800
38.988	0.000	416.674	2463.808	7390.723	-423284.600
39.391	0.000	416.674	2631.752	6966.040	-396528.800
39.670	0.000	416.673	2811.143	6458.925	-371448.300
39.977	0.000	416.673	3002.763	6080.528	-348073.900
40.389	0.000	416.673	3207.444	5638.564	-326052.200
40.655	0.000	416.673	3426.077	5271.481	-305473.500
40.957	0.000	416.673	3659.613	4964.913	-286200.300
41.236	0.000	416.673	3909.068	4624.178	-268071.600
41.657	0.000	416.674	4175.526	4334.890	-251211.900
