Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.474	0.000	373.368	20.000	3513240.000	-52780160.000
2.855	0.000	373.348	21.363	1370215.000	-51213990.000
4.154	0.000	373.330	22.819	1432186.000	-47933090.000
5.374	0.000	373.313	24.375	1239812.000	-44841870.000
6.519	0.000	373.296	26.036	1071030.000	-41950620.000
7.597	0.000	373.282	27.811	945125.100	-39411980.000
8.612	0.000	373.267	29.707	826642.400	-36865990.000
9.566	0.000	373.255	31.732	810573.300	-34478560.000
10.485	0.000	373.241	33.895	723757.700	-32317520.000
11.328	0.000	373.230	36.205	811021.900	-30316550.000
12.128	0.000	373.219	38.673	669456.800	-28315220.000
13.071	0.000	373.207	41.309	543366.600	-26587740.000
13.956	0.000	373.194	44.125	467837.000	-24919160.000
14.792	0.000	373.183	47.133	343770.600	-23278930.000
15.578	0.000	373.172	50.346	290012.500	-21870900.000
16.317	0.000	373.162	53.777	316086.500	-20464870.000
17.012	0.000	373.152	57.443	367326.300	-19222040.000
17.669	0.000	373.143	61.359	389926.000	-18027030.000
18.289	0.000	373.135	65.541	350872.400	-16873090.000
18.875	0.000	373.127	70.009	333208.600	-15817980.000
19.438	0.000	373.120	74.781	310443.400	-14827060.000
19.961	0.000	373.112	79.878	285322.000	-13879580.000
20.462	0.000	373.106	85.323	269801.200	-13002150.000
20.928	0.000	373.099	91.139	251395.700	-12181380.000
21.367	0.000	373.094	97.352	233835.800	-11420140.000
21.803	0.000	373.088	103.987	220743.200	-10691610.000
22.214	0.000	373.083	111.076	196379.800	-10014260.000
22.590	0.000	373.077	118.647	183690.300	-9384926.000
22.970	0.000	373.072	126.735	172710.000	-8794153.000
23.335	0.000	373.067	135.373	168589.100	-8237721.000
23.703	0.000	373.063	144.601	149862.900	-7730312.000
24.044	0.000	373.058	154.458	134212.700	-7242390.000
24.373	0.000	373.054	164.986	132200.000	-6775355.000
24.693	0.000	373.050	176.232	122721.500	-6347754.000
25.001	0.000	373.046	188.245	113699.800	-5944681.000
25.324	0.000	373.041	201.077	109580.300	-5571405.000
25.649	0.000	373.037	214.783	99383.470	-5219612.000
25.927	0.000	373.033	229.423	94137.560	-4890133.000
26.189	0.000	373.030	245.062	84445.320	-4581238.000
26.485	0.000	373.027	261.766	79399.810	-4289865.000
26.761	0.000	373.023	279.609	75542.220	-4021424.000
27.095	0.000	373.020	298.669	69670.620	-3766794.000
27.353	0.000	373.016	319.027	66236.290	-3528414.000
27.643	0.000	373.012	340.773	61845.510	-3305827.000
27.878	0.000	373.008	364.002	57828.180	-3097254.000
28.194	0.000	373.005	388.814	54089.560	-2901539.000
28.492	0.000	373.001	415.317	50468.450	-2719549.000
28.710	0.000	372.998	443.627	47417.910	-2547460.000
28.955	0.000	372.995	473.866	43579.590	-2387016.000
29.151	0.000	372.993	506.167	40365.350	-2235563.000
29.362	0.000	372.990	540.670	37714.390	-2094733.000
29.570	0.000	372.988	577.524	35940.700	-1962953.000
29.778	0.000	372.985	616.890	33482.000	-1839088.000
29.984	0.000	372.983	658.940	31506.410	-1722878.000
30.178	0.000	372.980	703.857	29417.590	-1614102.000
30.392	0.000	372.978	751.834	26840.870	-1512050.000
30.593	0.000	372.976	803.083	25420.600	-1417017.000
30.803	0.000	372.974	857.824	23724.850	-1327008.000
31.046	0.000	372.971	916.297	22048.830	-1243213.000
31.252	0.000	372.968	978.756	20401.150	-1164609.000
31.769	0.000	372.962	1045.472	19158.310	-1091430.000
32.268	0.000	372.956	1116.736	17984.410	-1022646.000
32.731	0.000	372.951	1192.857	16725.690	-958063.700
33.166	0.000	372.946	1274.167	15650.210	-897505.700
33.586	0.000	372.942	1361.020	14561.520	-841013.200
33.985	0.000	372.938	1453.793	13614.050	-787851.300
34.414	0.000	372.934	1552.890	12747.490	-738124.800
34.851	0.000	372.930	1658.741	11938.450	-691522.100
35.283	0.000	372.925	1771.808	11224.320	-647870.600
35.709	0.000	372.922	1892.582	10396.760	-606981.900
36.136	0.000	372.918	2021.589	9744.384	-568649.300
36.501	0.000	372.914	2159.389	9090.936	-532738.900
36.820	0.000	372.911	2306.582	8587.519	-499173.900
37.198	0.000	372.908	2463.808	7961.554	-467550.700
37.625	0.000	372.903	2631.752	7479.048	-438063.900
37.902	0.000	372.900	2811.143	6987.695	-410361.900
38.228	0.000	372.897	3002.763	6553.337	-384411.700
38.503	0.000	372.894	3207.444	6171.622	-360093.900
38.752	0.000	372.892	3426.077	5777.993	-337357.900
38.984	0.000	372.890	3659.613	5458.366	-316100.500
39.235	0.000	372.888	3909.068	5027.849	-296137.800
39.626	0.000	372.885	4175.526	4704.871	-277463.700
39.951	0.000	372.882	4460.148	4436.070	-259889.900
40.281	0.000	372.880	4764.171	4163.884	-243512.300
40.580	0.000	372.878	5088.917	3846.234	-228143.000
40.856	0.000	372.875	5435.799	3601.705	-213679.200
41.262	0.000	372.873	5806.326	3394.880	-200281.400
41.549	0.000	372.870	6202.110	3173.397	-187541.300
41.848	0.000	372.869	6624.872	3011.356	-175693.600
42.094	0.000	372.866	7076.452	2726.850	-164628.800
42.385	0.000	372.865	7558.813	2620.004	-154198.600
42.733	0.000	372.863	8074.054	2441.004	-144477.000
43.119	0.000	372.861	8624.416	2294.316	-135375.000
43.383	0.000	372.859	9212.292	2205.262	-126789.800
43.703	0.000	372.857	9840.241	2080.201	-118824.200
43.923	0.000	372.856	10510.994	1906.850	-111287.300
44.176	0.000	372.854	11227.468	1791.473	-104251.700
44.446	0.000	372.853	11992.780	1698.178	-97676.620
44.777	0.000	372.851	12810.259	1592.810	-91517.710
45.123	0.000	372.850	13683.461	1497.478	-85728.600
45.415	0.000	372.848	14616.184	1418.746	-80326.790
45.663	0.000	372.847	15612.485	1335.526	-75248.990
45.963	0.000	372.846	16676.698	1259.803	-70497.850
