Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.471	0.000	415.375	20.000	1119967.000	-50342110.000
2.851	0.000	415.356	21.363	2172702.000	-46004960.000
4.147	0.000	415.338	22.819	2047679.000	-43201390.000
5.380	0.000	415.322	24.375	1809784.000	-40487650.000
6.526	0.000	415.307	26.036	1591969.000	-37930820.000
7.623	0.000	415.292	27.811	1480424.000	-35483070.000
8.645	0.000	415.278	29.707	1341385.000	-33254750.000
9.598	0.000	415.265	31.732	1304000.000	-31211030.000
10.495	0.000	415.253	33.895	1076742.000	-29288780.000
11.367	0.000	415.241	36.205	997637.100	-27402310.000
12.170	0.000	415.231	38.673	882568.300	-25712110.000
13.115	0.000	415.217	41.309	803780.900	-24084260.000
14.001	0.000	415.204	44.125	687854.400	-22570270.000
14.860	0.000	415.193	47.133	557062.900	-21118260.000
15.647	0.000	415.181	50.346	513860.600	-19832600.000
16.411	0.000	415.170	53.777	498898.100	-18550550.000
17.109	0.000	415.160	57.443	483849.600	-17412670.000
17.767	0.000	415.151	61.359	487235.500	-16327760.000
18.390	0.000	415.142	65.541	469233.200	-15318320.000
18.975	0.000	415.134	70.009	433173.000	-14321620.000
19.528	0.000	415.126	74.781	397636.900	-13423690.000
20.079	0.000	415.119	79.878	356097.100	-12599210.000
20.572	0.000	415.113	85.323	329416.400	-11805020.000
21.039	0.000	415.106	91.139	297010.700	-11061490.000
21.479	0.000	415.099	97.352	285422.400	-10354200.000
21.896	0.000	415.093	103.987	256887.000	-9698611.000
22.309	0.000	415.087	111.076	236623.000	-9091996.000
22.683	0.000	415.082	118.647	215539.200	-8518261.000
23.043	0.000	415.076	126.735	200997.300	-7984925.000
23.397	0.000	415.071	135.373	182827.600	-7479602.000
23.762	0.000	415.067	144.601	158994.400	-7017631.000
24.083	0.000	415.062	154.458	146784.100	-6573229.000
24.420	0.000	415.058	164.986	145550.200	-6151920.000
24.748	0.000	415.053	176.232	134310.500	-5766543.000
25.056	0.000	415.049	188.245	124706.600	-5402425.000
25.359	0.000	415.044	201.077	113279.600	-5060045.000
25.651	0.000	415.041	214.783	107789.000	-4742431.000
25.943	0.000	415.036	229.423	97937.370	-4442363.000
26.226	0.000	415.033	245.062	89592.960	-4159727.000
26.536	0.000	415.028	261.766	82148.210	-3897859.000
26.833	0.000	415.024	279.609	77068.910	-3653256.000
27.113	0.000	415.020	298.669	72227.720	-3423776.000
27.436	0.000	415.016	319.027	66820.200	-3206774.000
27.722	0.000	415.012	340.773	62356.900	-3005155.000
28.030	0.000	415.008	364.002	57909.440	-2815272.000
28.332	0.000	415.004	388.814	53600.340	-2637675.000
28.575	0.000	415.000	415.317	49046.130	-2471117.000
28.779	0.000	414.997	443.627	45522.630	-2315804.000
29.011	0.000	414.994	473.866	42624.580	-2168775.000
29.227	0.000	414.991	506.167	39652.010	-2031821.000
29.432	0.000	414.988	540.670	36837.340	-1903818.000
29.661	0.000	414.985	577.524	34043.740	-1784159.000
29.881	0.000	414.983	616.890	31747.090	-1671108.000
30.143	0.000	414.979	658.940	29884.720	-1565559.000
30.336	0.000	414.976	703.857	27741.580	-1467154.000
30.631	0.000	414.973	751.834	25977.530	-1374233.000
30.863	0.000	414.969	803.083	24274.450	-1287524.000
31.061	0.000	414.966	857.824	22325.950	-1206318.000
31.271	0.000	414.964	916.297	20860.350	-1130069.000
31.523	0.000	414.961	978.756	19368.520	-1058790.000
32.103	0.000	414.952	1045.472	17910.790	-992123.600
32.609	0.000	414.945	1116.736	16776.570	-929533.700
33.068	0.000	414.938	1192.857	15678.250	-870739.600
33.506	0.000	414.933	1274.167	14584.310	-815794.700
33.929	0.000	414.927	1361.020	13710.820	-764273.800
34.318	0.000	414.922	1453.793	12740.860	-716115.700
34.712	0.000	414.917	1552.890	12012.540	-670738.800
35.098	0.000	414.912	1658.741	11085.580	-628466.800
35.488	0.000	414.906	1771.808	10395.550	-588748.600
