Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.472	0.000	385.373	20.000	2560514.000	-55388800.000
2.853	0.000	385.355	21.363	1309227.000	-49922030.000
4.151	0.000	385.339	22.819	1407837.000	-46840180.000
5.371	0.000	385.324	24.375	1191723.000	-43802230.000
6.517	0.000	385.309	26.036	1229043.000	-41112170.000
7.596	0.000	385.294	27.811	1052711.000	-38415170.000
8.619	0.000	385.281	29.707	1021837.000	-36050880.000
9.571	0.000	385.269	31.732	924133.800	-33834740.000
10.466	0.000	385.257	33.895	779303.600	-31685980.000
11.309	0.000	385.247	36.205	726758.800	-29535900.000
12.111	0.000	385.237	38.673	612339.400	-27766720.000
13.052	0.000	385.225	41.309	584222.700	-26021140.000
13.941	0.000	385.215	44.125	504415.900	-24366700.000
14.776	0.000	385.204	47.133	331141.200	-22820230.000
15.562	0.000	385.194	50.346	356391.700	-21370950.000
16.300	0.000	385.185	53.777	340207.600	-20047890.000
16.997	0.000	385.175	57.443	375513.800	-18797140.000
17.662	0.000	385.167	61.359	368291.400	-17604410.000
18.297	0.000	385.158	65.541	365966.000	-16495110.000
18.882	0.000	385.151	70.009	324737.400	-15455370.000
19.436	0.000	385.143	74.781	297968.100	-14477610.000
19.958	0.000	385.137	79.878	294545.300	-13561800.000
20.451	0.000	385.130	85.323	259199.300	-12705970.000
20.918	0.000	385.124	91.139	246250.700	-11901980.000
21.358	0.000	385.119	97.352	227317.600	-11164690.000
21.776	0.000	385.112	103.987	211676.600	-10457050.000
22.188	0.000	385.107	111.076	191732.100	-9792334.000
22.578	0.000	385.103	118.647	180340.900	-9177592.000
22.946	0.000	385.098	126.735	169743.700	-8596342.000
23.287	0.000	385.093	135.373	159251.400	-8054021.000
23.614	0.000	385.089	144.601	156557.700	-7535085.000
23.950	0.000	385.085	154.458	138997.100	-7081200.000
24.257	0.000	385.080	164.986	129102.900	-6621967.000
24.599	0.000	385.077	176.232	117837.000	-6202844.000
24.891	0.000	385.073	188.245	107377.600	-5810180.000
25.206	0.000	385.069	201.077	103745.100	-5446408.000
25.497	0.000	385.065	214.783	95894.880	-5102382.000
25.771	0.000	385.061	229.423	89844.570	-4779621.000
26.057	0.000	385.058	245.062	81831.120	-4480216.000
26.359	0.000	385.054	261.766	75284.150	-4195378.000
26.662	0.000	385.049	279.609	72383.500	-3930255.000
26.927	0.000	385.046	298.669	66557.910	-3681506.000
27.211	0.000	385.043	319.027	63112.130	-3448712.000
27.499	0.000	385.038	340.773	58632.290	-3230660.000
27.795	0.000	385.035	364.002	55174.710	-3027430.000
28.039	0.000	385.031	388.814	51584.730	-2835850.000
28.307	0.000	385.028	415.317	48299.710	-2657098.000
28.540	0.000	385.024	443.627	45130.140	-2489544.000
28.772	0.000	385.021	473.866	42204.140	-2332581.000
29.003	0.000	385.018	506.167	39756.220	-2184458.000
29.258	0.000	385.014	540.670	36531.980	-2046453.000
29.454	0.000	385.011	577.524	34644.700	-1918015.000
29.731	0.000	385.009	616.890	31633.460	-1796326.000
29.961	0.000	385.006	658.940	29782.620	-1683117.000
30.170	0.000	385.003	703.857	28085.620	-1576777.000
30.418	0.000	385.000	751.834	26414.700	-1477516.000
30.648	0.000	384.996	803.083	24804.570	-1384274.000
30.845	0.000	384.994	857.824	23059.090	-1296383.000
31.065	0.000	384.991	916.297	21656.700	-1214769.000
31.261	0.000	384.988	978.756	20276.420	-1138221.000
31.833	0.000	384.981	1045.472	18790.440	-1066169.000
32.323	0.000	384.975	1116.736	17819.820	-998782.700
32.798	0.000	384.968	1192.857	16581.500	-935999.500
33.237	0.000	384.963	1274.167	15637.790	-876931.100
33.665	0.000	384.957	1361.020	14459.250	-821630.300
34.053	0.000	384.952	1453.793	13609.510	-769572.500
34.459	0.000	384.947	1552.890	12742.490	-721025.700
34.838	0.000	384.942	1658.741	11958.720	-675632.300
35.212	0.000	384.937	1771.808	11227.660	-632848.800
35.564	0.000	384.933	1892.582	10465.540	-592978.400
35.922	0.000	384.928	2021.589	9880.543	-555551.100
36.279	0.000	384.924	2159.389	9169.307	-520428.900
36.611	0.000	384.920	2306.582	8640.641	-487570.000
36.992	0.000	384.914	2463.808	8095.320	-456875.400
37.323	0.000	384.910	2631.752	7613.663	-428034.000
37.672	0.000	384.906	2811.143	7113.925	-401016.800
38.031	0.000	384.902	3002.763	6648.550	-375692.900
38.325	0.000	384.898	3207.444	6280.200	-352044.700
38.652	0.000	384.894	3426.077	5873.074	-329801.300
38.889	0.000	384.890	3659.613	5480.853	-309003.300
39.208	0.000	384.887	3909.068	5102.771	-289428.300
39.576	0.000	384.882	4175.526	4822.174	-271256.700
39.942	0.000	384.877	4460.148	4497.918	-254095.800
40.291	0.000	384.873	4764.171	4229.775	-237984.900
40.684	0.000	384.869	5088.917	3975.664	-223005.000
41.044	0.000	384.864	5435.799	3711.109	-208968.200
41.397	0.000	384.860	5806.326	3556.257	-195697.600
41.674	0.000	384.857	6202.110	3260.516	-183448.900
41.958	0.000	384.854	6624.872	3057.859	-171801.300
42.205	0.000	384.850	7076.452	2853.097	-160946.900
42.543	0.000	384.847	7558.813	2690.002	-150865.100
42.843	0.000	384.842	8074.054	2566.117	-141273.100
43.166	0.000	384.839	8624.416	2385.052	-132384.000
43.427	0.000	384.835	9212.292	2236.054	-124018.900
43.762	0.000	384.833	9840.241	2117.371	-116221.500
44.025	0.000	384.829	10510.994	1977.155	-108864.600
44.283	0.000	384.826	11227.468	1846.908	-101985.500
44.544	0.000	384.824	11992.780	1734.554	-95546.540
44.804	0.000	384.820	12810.259	1631.191	-89510.590
45.078	0.000	384.817	13683.461	1540.212	-83882.640
45.377	0.000	384.815	14616.184	1448.990	-78586.660
45.618	0.000	384.811	15612.485	1359.598	-73627.360
45.865	0.000	384.808	16676.698	1282.617	-68987.580
