Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.474	0.000	332.055	20.000	8646142.000	-60776720.000
2.856	0.000	332.055	21.363	1855519.000	-61111460.000
4.157	0.000	332.055	22.819	2101342.000	-57150700.000
5.378	0.000	332.054	24.375	1706418.000	-53429060.000
6.540	0.000	332.054	26.036	1589521.000	-50187190.000
7.618	0.000	332.054	27.811	1474169.000	-46958250.000
8.633	0.000	332.054	29.707	1461187.000	-44025630.000
9.588	0.000	332.055	31.732	1258037.000	-41335300.000
10.486	0.000	332.054	33.895	1087095.000	-38717530.000
11.332	0.000	332.054	36.205	1201329.000	-36269820.000
12.132	0.000	332.055	38.673	996069.400	-33865340.000
13.078	0.000	332.055	41.309	810042.800	-31793470.000
13.965	0.000	332.055	44.125	703219.400	-29803150.000
14.801	0.000	332.054	47.133	517310.900	-27848610.000
15.632	0.000	332.054	50.346	540540.500	-26186840.000
16.370	0.000	332.055	53.777	531519.300	-24499510.000
17.067	0.000	332.055	57.443	533193.200	-23005340.000
17.723	0.000	332.055	61.359	541142.300	-21580080.000
18.346	0.000	332.055	65.541	550006.900	-20191930.000
18.958	0.000	332.055	70.009	479165.000	-18949310.000
19.512	0.000	332.054	74.781	458450.500	-17742070.000
20.034	0.000	332.054	79.878	447098.400	-16626190.000
20.537	0.000	332.054	85.323	388129.100	-15583120.000
21.036	0.000	332.054	91.139	359523.200	-14611990.000
21.535	0.000	332.054	97.352	357163.300	-13693670.000
21.999	0.000	332.055	103.987	314566.500	-12813120.000
22.446	0.000	332.054	111.076	291016.300	-12008980.000
22.906	0.000	332.054	118.647	279736.600	-11259330.000
23.338	0.000	332.054	126.735	256865.100	-10550370.000
23.728	0.000	332.054	135.373	237715.300	-9882095.000
24.114	0.000	332.054	144.601	205983.300	-9259979.000
24.493	0.000	332.054	154.458	191599.000	-8677737.000
24.911	0.000	332.055	164.986	195593.600	-8134284.000
25.263	0.000	332.055	176.232	182397.800	-7625959.000
25.584	0.000	332.055	188.245	169989.500	-7141981.000
25.952	0.000	332.055	201.077	158579.300	-6690421.000
26.232	0.000	332.055	214.783	148199.200	-6272041.000
26.608	0.000	332.055	229.423	138332.400	-5874828.000
26.891	0.000	332.055	245.062	130516.200	-5510951.000
27.180	0.000	332.055	261.766	121596.000	-5160660.000
27.452	0.000	332.055	279.609	112718.400	-4833701.000
27.746	0.000	332.055	298.669	102992.000	-4530595.000
28.060	0.000	332.054	319.027	97673.640	-4246846.000
28.348	0.000	332.054	340.773	90986.910	-3979265.000
28.637	0.000	332.055	364.002	84830.260	-3727247.000
28.905	0.000	332.055	388.814	78745.050	-3493685.000
29.183	0.000	332.055	415.317	73283.220	-3272689.000
29.449	0.000	332.054	443.627	69047.780	-3066601.000
29.725	0.000	332.055	473.866	64674.760	-2874135.000
29.984	0.000	332.055	506.167	61075.820	-2691537.000
30.215	0.000	332.055	540.670	56974.720	-2522709.000
30.442	0.000	332.055	577.524	52249.530	-2363525.000
30.726	0.000	332.055	616.890	48451.960	-2215216.000
30.947	0.000	332.055	658.940	45500.540	-2076290.000
31.138	0.000	332.055	703.857	43001.440	-1944793.000
31.396	0.000	332.054	751.834	40392.750	-1822119.000
31.596	0.000	332.054	803.083	36983.640	-1707816.000
31.793	0.000	332.054	857.824	34951.950	-1600067.000
31.999	0.000	332.054	916.297	32914.850	-1499346.000
32.231	0.000	332.054	978.756	31177.520	-1405046.000
32.775	0.000	332.054	1045.472	28547.160	-1316602.000
33.338	0.000	332.055	1116.736	27057.870	-1233938.000
33.853	0.000	332.054	1192.857	25338.590	-1155982.000
34.329	0.000	332.055	1274.167	23561.200	-1083391.000
34.776	0.000	332.054	1361.020	22091.140	-1015057.000
35.166	0.000	332.054	1453.793	20738.500	-950870.500
35.595	0.000	332.054	1552.890	19444.280	-891075.100
35.970	0.000	332.054	1658.741	18263.480	-834991.900
36.377	0.000	332.053	1771.808	17139.410	-782392.600
36.752	0.000	332.053	1892.582	16033.750	-733130.700
37.087	0.000	332.053	2021.589	15130.880	-686885.000
37.461	0.000	332.053	2159.389	14080.820	-643683.100
37.788	0.000	332.053	2306.582	13207.830	-603120.000
38.121	0.000	332.053	2463.808	12478.220	-565096.800
38.488	0.000	332.053	2631.752	11660.360	-529503.100
38.750	0.000	332.053	2811.143	11016.730	-496148.000
39.020	0.000	332.053	3002.763	10336.040	-465014.500
39.303	0.000	332.053	3207.444	9687.536	-435665.900
39.559	0.000	332.053	3426.077	9083.958	-408181.900
39.852	0.000	332.053	3659.613	8600.432	-382460.300
40.169	0.000	332.053	3909.068	8024.185	-358413.800
40.548	0.000	332.053	4175.526	7513.414	-335845.900
40.883	0.000	332.052	4460.148	7075.738	-314726.900
41.198	0.000	332.052	4764.171	6664.596	-294876.300
41.483	0.000	332.052	5088.917	6244.106	-276350.900
41.857	0.000	332.052	5435.799	5883.241	-258922.000
42.121	0.000	332.053	5806.326	5578.827	-242684.700
42.426	0.000	332.053	6202.110	5308.627	-227320.500
42.727	0.000	332.053	6624.872	4983.270	-213059.500
43.001	0.000	332.053	7076.452	4700.479	-199590.800
43.292	0.000	332.053	7558.813	4418.622	-187015.700
43.566	0.000	332.052	8074.054	4127.047	-175275.100
43.875	0.000	332.052	8624.416	3881.967	-164217.200
44.150	0.000	332.052	9212.292	3567.019	-153927.700
44.436	0.000	332.052	9840.241	3361.594	-144242.800
44.740	0.000	332.053	10510.994	3214.422	-135187.300
45.013	0.000	332.053	11227.468	3041.304	-126665.000
45.283	0.000	332.053	11992.780	2839.759	-118690.100
45.628	0.000	332.053	12810.259	2712.560	-111206.100
45.991	0.000	332.053	13683.461	2547.928	-104242.500
46.264	0.000	332.053	14616.184	2411.068	-97689.470
46.493	0.000	332.053	15612.485	2273.243	-91533.780
46.804	0.000	332.053	16676.698	2153.457	-85783.380
47.064	0.000	332.052	17813.453	2024.026	-80399.310
47.344	0.000	332.052	19027.694	1912.655	-75341.300
47.621	0.000	332.052	20324.702	1796.346	-70616.580
47.879	0.000	332.052	21710.121	1698.397	-66190.750
48.208	0.000	332.053	23189.975	1610.214	-62021.020
48.450	0.000	332.053	24770.702	1515.756	-58125.600
48.727	0.000	332.053	26459.178	1434.588	-54471.550
49.010	0.000	332.053	28262.749	1353.924	-51037.490
49.297	0.000	332.053	30189.258	1281.335	-47829.330
49.538	0.000	332.053	32247.086	1215.385	-44850.610
49.837	0.000	332.053	34445.185	1135.946	-42018.390
50.125	0.000	332.053	36793.115	1076.068	-39397.810
50.414	0.000	332.053	39301.090	1026.974	-36916.590
50.692	0.000	332.053	41980.020	953.911	-34585.710
51.067	0.000	332.054	44841.556	909.870	-32423.840
51.497	0.000	332.054	47898.147	855.953	-30388.830
51.946	0.000	332.054	51163.089	808.492	-28489.170
52.296	0.000	332.054	54650.583	763.278	-26705.540
52.723	0.000	332.054	58375.799	723.180	-25019.590
53.006	0.000	332.054	62354.942	651.634	-23437.130
53.451	0.000	332.053	66605.320	640.245	-21976.740
53.781	0.000	332.053	71145.421	606.741	-20602.490
54.083	0.000	332.053	75994.996	575.942	-19309.810
54.397	0.000	332.054	81175.138	536.001	-18100.760
54.729	0.000	332.054	86708.381	508.917	-16972.950
55.039	0.000	332.054	92618.793	472.378	-15894.260
55.282	0.000	332.054	98932.084	447.416	-14906.130
55.579	0.000	332.054	105675.715	419.361	-13978.880
55.859	0.000	332.054	112879.022	404.841	-13088.980
56.182	0.000	332.054	120573.336	390.739	-12271.870
56.559	0.000	332.054	128792.127	388.305	-11507.500
56.846	0.000	332.054	137571.146	343.283	-10787.440
57.194	0.000	332.054	146948.581	322.751	-10105.360
57.509	0.000	332.054	156965.221	300.156	-9466.939
57.823	0.000	332.055	167664.638	291.646	-8862.692
58.081	0.000	332.055	179093.373	313.346	-8339.205
58.404	0.000	332.055	191301.139	260.785	-7812.410
58.748	0.000	332.055	204341.039	242.870	-7330.895
59.050	0.000	332.055	218269.793	231.768	-6866.376
59.364	0.000	332.055	233147.990	223.224	-6437.737
59.675	0.000	332.055	249040.349	202.929	-6027.990
60.022	0.000	332.055	266015.998	193.469	-5647.549
60.349	0.000	332.055	284148.780	184.675	-5293.946
60.672	0.000	332.055	303517.570	176.282	-4959.476
61.141	0.000	332.055	324206.618	163.035	-4648.437
61.402	0.000	332.056	346305.920	156.993	-4356.840
61.716	0.000	332.056	369911.605	147.579	-4078.843
62.047	0.000	332.056	395126.353	141.621	-3822.640
62.368	0.000	332.056	422059.846	141.143	-3582.399
62.688	0.000	332.056	450829.241	127.025	-3354.169
63.010	0.000	332.056	481559.679	127.063	-3145.983
63.376	0.000	332.056	514384.835	122.869	-2943.104
63.651	0.000	332.056	549447.493	149.366	-2748.963
63.906	0.000	332.056	586900.171	109.294	-2606.569
64.214	0.000	332.056	626905.783	100.680	-2435.866
64.560	0.000	332.055	669638.348	99.720	-2279.166
64.844	0.000	332.055	715283.746	91.202	-2135.829
65.142	0.000	332.055	764040.529	89.941	-1992.971
65.410	0.000	332.055	816120.781	86.006	-1871.424
65.730	0.000	332.055	871751.044	81.012	-1751.796
66.053	0.000	332.055	931173.304	77.264	-1637.206
66.317	0.000	332.055	994646.037	75.857	-1534.325
66.561	0.000	332.055	1062445.341	-5.069	-1426.261
66.899	0.000	332.055	1134866.134	-2.903	-1336.058
67.359	0.000	332.055	1212223.437	-2.908	-1252.160
67.621	0.000	332.055	1294853.743	-3.023	-1171.113
68.043	0.000	332.055	1383116.481	-13.165	-1094.828
68.432	0.000	332.055	1477395.584	-12.524	-1020.667
68.925	0.000	332.055	1578101.150	-15.918	-954.178
69.165	0.000	332.055	1685671.237	-17.705	-891.202
69.420	0.000	332.055	1800573.758	-20.474	-831.752
69.837	0.000	332.055	1923308.524	-22.379	-774.030
70.108	0.000	332.055	2054409.414	-23.670	-720.640
70.368	0.000	332.055	2194446.698	-22.710	-670.187
70.709	0.000	332.055	2344029.518	-25.006	-623.409
71.048	0.000	332.055	2503808.540	-25.818	-578.326
71.340	0.000	332.055	2674478.780	-25.940	-536.217
71.795	0.000	332.055	2856782.629	-27.354	-496.340
72.068	0.000	332.055	3051513.084	-26.859	-457.914
72.319	0.000	332.055	3259517.196	-27.335	-422.302
72.649	0.000	332.055	3481699.752	-27.562	-388.039
72.989	0.000	332.055	3719027.216	-27.305	-355.644
73.272	0.000	332.055	3972531.929	-26.635	-324.476
73.604	0.000	332.055	4243316.602	-25.221	-294.749
73.943	0.000	332.055	4532559.110	-24.895	-268.318
74.220	0.000	332.055	4841517.618	-24.083	-241.929
74.593	0.000	332.055	5171536.051	-23.055	-216.174
74.992	0.000	332.055	5524049.945	-21.870	-192.069
75.249	0.000	332.055	5900592.685	-20.048	-168.593
75.643	0.000	332.055	6302802.180	-18.028	-147.069
76.003	0.000	332.055	6732427.985	-16.086	-125.933
76.263	0.000	332.055	7191338.911	-13.530	-105.904
76.653	0.000	332.055	7681531.159	-10.702	-87.005
77.006	0.000	332.055	8205136.995	-7.592	-69.180
77.268	0.000	332.055	8764434.032	-4.139	-52.628
77.672	0.000	332.055	9361855.135	-0.462	-37.367
77.971	0.000	332.055	9999999.000	3.290	-23.500
