Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.474	0.000	356.050	20.000	-562103.900	-53312840.000
2.857	0.000	356.050	21.363	2035942.000	-55113600.000
4.157	0.000	356.050	22.819	1815636.000	-51542300.000
5.380	0.000	356.049	24.375	1552528.000	-48330600.000
6.543	0.000	356.049	26.036	1383189.000	-45161410.000
7.650	0.000	356.048	27.811	1267610.000	-42288630.000
8.662	0.000	356.047	29.707	1245946.000	-39597590.000
9.687	0.000	356.047	31.732	1171226.000	-37096520.000
10.586	0.000	356.046	33.895	1150572.000	-34890660.000
11.432	0.000	356.046	36.205	901513.900	-32619370.000
12.230	0.000	356.046	38.673	943615.000	-30689390.000
13.227	0.000	356.046	41.309	815675.500	-28669710.000
14.150	0.000	356.046	44.125	621466.100	-26826930.000
14.987	0.000	356.046	47.133	578276.000	-25118550.000
15.774	0.000	356.046	50.346	405917.900	-23470270.000
16.516	0.000	356.046	53.777	515490.500	-22070550.000
17.216	0.000	356.047	57.443	534054.600	-20692620.000
17.874	0.000	356.047	61.359	544146.200	-19445310.000
18.495	0.000	356.047	65.541	481997.000	-18222850.000
19.081	0.000	356.047	70.009	463213.700	-17084820.000
19.633	0.000	356.047	74.781	424882.000	-16011820.000
20.206	0.000	356.047	79.878	383987.800	-14995900.000
20.697	0.000	356.047	85.323	364654.200	-14053770.000
21.186	0.000	356.047	91.139	332323.300	-13163380.000
21.664	0.000	356.048	97.352	323512.900	-12332410.000
22.096	0.000	356.048	103.987	294160.900	-11549830.000
22.544	0.000	356.048	111.076	271620.100	-10827620.000
23.008	0.000	356.048	118.647	248520.800	-10146230.000
23.460	0.000	356.047	126.735	229298.500	-9510314.000
23.925	0.000	356.047	135.373	209618.700	-8908967.000
24.297	0.000	356.048	144.601	202679.000	-8363932.000
24.696	0.000	356.048	154.458	190209.000	-7833595.000
25.019	0.000	356.048	164.986	174530.900	-7329542.000
25.413	0.000	356.048	176.232	163807.400	-6865826.000
25.751	0.000	356.048	188.245	151792.400	-6434496.000
26.002	0.000	356.048	201.077	138767.500	-6032932.000
26.378	0.000	356.048	214.783	130844.700	-5650878.000
26.689	0.000	356.048	229.423	123905.200	-5293488.000
26.927	0.000	356.048	245.062	117406.800	-4959876.000
27.198	0.000	356.048	261.766	105961.000	-4649080.000
27.500	0.000	356.048	279.609	97541.080	-4353830.000
27.765	0.000	356.048	298.669	90714.930	-4079364.000
28.037	0.000	356.048	319.027	84794.850	-3823069.000
28.303	0.000	356.048	340.773	80221.830	-3581283.000
28.576	0.000	356.048	364.002	73965.710	-3356260.000
28.830	0.000	356.048	388.814	68670.980	-3144410.000
29.085	0.000	356.048	415.317	64055.390	-2946388.000
29.346	0.000	356.048	443.627	60306.310	-2760758.000
29.554	0.000	356.048	473.866	55700.910	-2586732.000
29.836	0.000	356.048	506.167	51944.990	-2423905.000
30.079	0.000	356.049	540.670	49039.460	-2270710.000
30.373	0.000	356.049	577.524	45029.120	-2127702.000
30.587	0.000	356.049	616.890	42717.620	-1993861.000
30.787	0.000	356.049	658.940	39732.480	-1868274.000
31.036	0.000	356.049	703.857	36959.880	-1750392.000
31.302	0.000	356.049	751.834	34371.500	-1639821.000
31.534	0.000	356.049	803.083	32550.390	-1537027.000
31.740	0.000	356.050	857.824	30258.710	-1439690.000
31.967	0.000	356.050	916.297	28055.920	-1349266.000
32.261	0.000	356.050	978.756	26318.600	-1264075.000
32.857	0.000	356.050	1045.472	24536.670	-1184635.000
33.392	0.000	356.050	1116.736	22789.720	-1109961.000
33.876	0.000	356.050	1192.857	21366.390	-1039948.000
34.346	0.000	356.050	1274.167	19879.090	-974341.800
34.799	0.000	356.051	1361.020	18665.690	-912761.100
35.226	0.000	356.051	1453.793	17418.630	-855228.400
35.680	0.000	356.051	1552.890	16282.140	-801284.000
36.045	0.000	356.051	1658.741	15264.870	-750962.800
36.435	0.000	356.051	1771.808	14305.050	-703412.700
36.856	0.000	356.051	1892.582	13362.340	-659163.200
37.219	0.000	356.051	2021.589	12422.360	-617646.900
37.541	0.000	356.051	2159.389	11688.990	-578769.500
37.850	0.000	356.051	2306.582	10945.130	-542208.500
38.161	0.000	356.052	2463.808	10244.100	-507926.700
38.474	0.000	356.052	2631.752	9569.152	-475986.800
38.787	0.000	356.051	2811.143	9058.204	-445926.900
39.098	0.000	356.051	3002.763	8444.867	-417887.100
39.386	0.000	356.051	3207.444	7952.191	-391539.300
39.637	0.000	356.051	3426.077	7504.598	-366802.200
39.941	0.000	356.051	3659.613	7000.266	-343725.100
40.210	0.000	356.051	3909.068	6493.978	-321978.100
40.546	0.000	356.051	4175.526	6127.643	-301686.200
40.902	0.000	356.052	4460.148	5688.642	-282684.900
41.231	0.000	356.052	4764.171	5363.324	-264856.800
41.543	0.000	356.052	5088.917	5037.034	-248206.900
41.858	0.000	356.052	5435.799	4758.439	-232552.800
42.187	0.000	356.052	5806.326	4481.583	-217868.400
42.525	0.000	356.052	6202.110	4097.128	-204134.500
42.847	0.000	356.052	6624.872	3934.653	-191302.800
43.108	0.000	356.052	7076.452	3637.956	-179211.400
43.357	0.000	356.052	7558.813	3364.046	-167927.800
43.673	0.000	356.052	8074.054	3212.502	-157338.000
43.958	0.000	356.052	8624.416	3002.775	-147429.000
44.242	0.000	356.052	9212.292	2835.102	-138173.400
44.579	0.000	356.052	9840.241	2705.052	-129451.400
44.841	0.000	356.052	10510.994	2513.407	-121247.700
45.091	0.000	356.052	11227.468	2382.474	-113612.100
45.380	0.000	356.052	11992.780	2237.862	-106459.600
