Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.473	0.000	374.034	20.000	1878812.000	-55052240.000
2.857	0.000	374.034	21.363	1780959.000	-46564330.000
4.158	0.000	374.034	22.819	1559458.000	-43701080.000
5.378	0.000	374.035	24.375	1464167.000	-40969380.000
6.555	0.000	374.036	26.036	1342762.000	-38315670.000
7.634	0.000	374.037	27.811	1241556.000	-35902840.000
8.648	0.000	374.037	29.707	1136028.000	-33591820.000
9.622	0.000	374.038	31.732	991722.700	-31544360.000
10.551	0.000	374.038	33.895	931493.300	-29546590.000
11.396	0.000	374.039	36.205	915854.000	-27773790.000
12.235	0.000	374.039	38.673	815834.000	-26036150.000
13.178	0.000	374.039	41.309	749758.000	-24325390.000
14.105	0.000	374.038	44.125	625172.000	-22784150.000
14.954	0.000	374.038	47.133	468382.500	-21381950.000
15.741	0.000	374.039	50.346	514164.200	-20034220.000
16.501	0.000	374.039	53.777	443770.400	-18785220.000
17.201	0.000	374.040	57.443	458149.300	-17621840.000
17.860	0.000	374.040	61.359	474707.100	-16503060.000
18.480	0.000	374.040	65.541	460951.600	-15485920.000
19.064	0.000	374.040	70.009	403085.300	-14491670.000
19.622	0.000	374.041	74.781	371335.000	-13591230.000
20.156	0.000	374.041	79.878	346621.200	-12751470.000
20.649	0.000	374.041	85.323	330990.200	-11935140.000
21.124	0.000	374.041	91.139	306000.300	-11190920.000
21.577	0.000	374.042	97.352	271575.300	-10486140.000
22.036	0.000	374.042	103.987	256400.200	-9829755.000
22.528	0.000	374.042	111.076	238834.600	-9206781.000
23.043	0.000	374.042	118.647	225092.200	-8630568.000
23.502	0.000	374.042	126.735	208980.100	-8085164.000
23.956	0.000	374.042	135.373	192094.000	-7582703.000
24.319	0.000	374.042	144.601	167460.700	-7110225.000
24.748	0.000	374.042	154.458	152039.200	-6655421.000
25.055	0.000	374.041	164.986	154140.400	-6236291.000
25.376	0.000	374.041	176.232	145855.900	-5847240.000
