Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.472	0.000	388.045	20.000	6212243.000	-50481310.000
2.855	0.000	388.046	21.363	1710238.000	-45346250.000
4.174	0.000	388.046	22.819	1603814.000	-42548720.000
5.421	0.000	388.047	24.375	1468434.000	-39853010.000
6.570	0.000	388.048	26.036	1388997.000	-37316620.000
7.650	0.000	388.048	27.811	1297985.000	-34950700.000
8.703	0.000	388.048	29.707	1208944.000	-32784050.000
9.671	0.000	388.048	31.732	1002323.000	-30708580.000
10.567	0.000	388.048	33.895	994725.700	-28769130.000
11.411	0.000	388.049	36.205	973331.800	-27057840.000
12.207	0.000	388.049	38.673	885586.900	-25264220.000
13.149	0.000	388.049	41.309	730574.100	-23686620.000
14.065	0.000	388.050	44.125	661947.100	-22191420.000
14.901	0.000	388.050	47.133	542877.200	-20763520.000
15.690	0.000	388.050	50.346	480416.400	-19560710.000
16.430	0.000	388.050	53.777	482898.200	-18277270.000
17.127	0.000	388.050	57.443	489468.800	-17132520.000
17.785	0.000	388.049	61.359	489145.400	-16076070.000
18.443	0.000	388.049	65.541	443059.900	-15073080.000
19.048	0.000	388.049	70.009	417381.100	-14133830.000
19.601	0.000	388.048	74.781	382618.300	-13238480.000
20.123	0.000	388.048	79.878	371575.100	-12402870.000
20.617	0.000	388.048	85.323	332075.600	-11627460.000
21.107	0.000	388.048	91.139	323921.000	-10901570.000
21.616	0.000	388.048	97.352	282279.000	-10217950.000
22.103	0.000	388.048	103.987	275202.300	-9578865.000
22.583	0.000	388.048	111.076	249509.900	-8971509.000
23.070	0.000	388.047	118.647	231255.600	-8406356.000
23.544	0.000	388.047	126.735	219988.500	-7880087.000
24.025	0.000	388.046	135.373	200180.700	-7388749.000
24.414	0.000	388.046	144.601	200162.000	-6916733.000
24.769	0.000	388.046	154.458	186474.100	-6480594.000
25.124	0.000	388.046	164.986	160958.400	-6079306.000
25.445	0.000	388.046	176.232	151261.600	-5698257.000
25.816	0.000	388.046	188.245	140060.100	-5336135.000
26.141	0.000	388.046	201.077	127946.800	-5002796.000
26.492	0.000	388.046	214.783	122159.700	-4688317.000
26.817	0.000	388.046	229.423	112244.300	-4393786.000
27.077	0.000	388.046	245.062	106953.500	-4117704.000
27.347	0.000	388.046	261.766	96794.230	-3859710.000
27.610	0.000	388.046	279.609	89274.330	-3615021.000
27.867	0.000	388.046	298.669	82680.190	-3387320.000
28.153	0.000	388.046	319.027	77284.000	-3175097.000
28.417	0.000	388.046	340.773	71617.350	-2973951.000
28.704	0.000	388.046	364.002	66107.800	-2786999.000
28.953	0.000	388.045	388.814	62106.840	-2612362.000
29.238	0.000	388.045	415.317	57594.050	-2447722.000
29.508	0.000	388.045	443.627	53275.780	-2293156.000
29.776	0.000	388.045	473.866	49831.020	-2149558.000
30.054	0.000	388.045	506.167	46111.670	-2013565.000
30.314	0.000	388.045	540.670	43209.620	-1886426.000
30.526	0.000	388.045	577.524	40431.310	-1767693.000
30.782	0.000	388.045	616.890	38067.040	-1657350.000
31.045	0.000	388.045	658.940	34902.280	-1552909.000
31.268	0.000	388.045	703.857	32392.880	-1455096.000
31.507	0.000	388.044	751.834	30533.300	-1363586.000
31.767	0.000	388.044	803.083	28188.740	-1277343.000
32.014	0.000	388.044	857.824	26208.340	-1196915.000
32.272	0.000	388.044	916.297	24596.430	-1121858.000
32.482	0.000	388.044	978.756	22841.770	-1051001.000
33.021	0.000	388.044	1045.472	20947.960	-985103.400
33.571	0.000	388.044	1116.736	19857.950	-922790.700
34.100	0.000	388.044	1192.857	18430.480	-864675.000
34.581	0.000	388.044	1274.167	17069.600	-810312.900
35.022	0.000	388.044	1361.020	15863.890	-759134.000
35.456	0.000	388.044	1453.793	14733.150	-711290.200
35.868	0.000	388.044	1552.890	13791.210	-666321.500
36.249	0.000	388.044	1658.741	12897.680	-624269.600
36.606	0.000	388.044	1771.808	11891.670	-584888.300
36.988	0.000	388.044	1892.582	11160.870	-548027.900
37.386	0.000	388.045	2021.589	10426.810	-513490.400
37.694	0.000	388.045	2159.389	9713.970	-481118.000
38.052	0.000	388.045	2306.582	9094.683	-450779.000
38.355	0.000	388.044	2463.808	8485.587	-422319.000
38.675	0.000	388.044	2631.752	7990.939	-395712.800
38.966	0.000	388.044	2811.143	7311.561	-370838.000
39.265	0.000	388.044	3002.763	6752.827	-347491.200
39.555	0.000	388.044	3207.444	6391.412	-325508.700
39.816	0.000	388.044	3426.077	5940.560	-304951.900
40.118	0.000	388.045	3659.613	5542.327	-285736.800
40.419	0.000	388.045	3909.068	5174.960	-267741.900
40.786	0.000	388.045	4175.526	4805.696	-250852.000
41.203	0.000	388.045	4460.148	4567.083	-235030.400
41.525	0.000	388.046	4764.171	4208.248	-220178.200
41.800	0.000	388.046	5088.917	3975.601	-206319.500
42.159	0.000	388.046	5435.799	3723.727	-193294.400
42.436	0.000	388.046	5806.326	3447.389	-181091.600
42.740	0.000	388.046	6202.110	3191.574	-169701.800
43.044	0.000	388.046	6624.872	3081.561	-158924.600
43.316	0.000	388.046	7076.452	2828.411	-148984.700
43.562	0.000	388.046	7558.813	2630.930	-139576.200
43.850	0.000	388.046	8074.054	2464.445	-130728.200
44.164	0.000	388.046	8624.416	2372.841	-122393.500
44.456	0.000	388.045	9212.292	2194.288	-114750.200
44.814	0.000	388.045	9840.241	2025.681	-107564.700
45.097	0.000	388.045	10510.994	1889.530	-100732.900
45.348	0.000	388.045	11227.468	1780.880	-94358.110
45.635	0.000	388.046	11992.780	1696.963	-88397.000
45.924	0.000	388.046	12810.259	1568.929	-82833.490
46.201	0.000	388.046	13683.461	1479.772	-77608.640
46.474	0.000	388.046	14616.184	1389.199	-72702.510
46.750	0.000	388.046	15612.485	1286.387	-68119.120
47.068	0.000	388.046	16676.698	1211.564	-63820.660
47.352	0.000	388.046	17813.453	1131.417	-59808.130
47.603	0.000	388.046	19027.694	1069.558	-56021.370
47.896	0.000	388.046	20324.702	1005.770	-52503.090
48.187	0.000	388.046	21710.121	948.437	-49171.230
48.424	0.000	388.046	23189.975	877.100	-46068.300
48.702	0.000	388.046	24770.702	817.112	-43169.370
48.982	0.000	388.046	26459.178	785.324	-40449.280
49.282	0.000	388.046	28262.749	725.641	-37894.850
49.557	0.000	388.046	30189.258	710.193	-35494.120
49.838	0.000	388.046	32247.086	648.876	-33248.700
50.125	0.000	388.046	34445.185	608.297	-31158.030
50.419	0.000	388.046	36793.115	582.327	-29193.360
50.643	0.000	388.046	39301.090	547.668	-27363.560
50.965	0.000	388.046	41980.020	516.115	-25630.240
51.321	0.000	388.046	44841.556	490.813	-24017.060
51.707	0.000	388.046	47898.147	460.906	-22500.280
52.149	0.000	388.046	51163.089	427.678	-21081.550
52.475	0.000	388.046	54650.583	398.680	-19756.990
52.810	0.000	388.046	58375.799	386.021	-18508.780
53.147	0.000	388.046	62354.942	372.487	-17346.380
53.536	0.000	388.046	66605.320	343.322	-16248.050
53.894	0.000	388.046	71145.421	322.176	-15226.220
54.182	0.000	388.046	75994.996	302.407	-14264.000
54.445	0.000	388.046	81175.138	290.536	-13365.910
54.775	0.000	388.046	86708.381	273.111	-12517.850
55.119	0.000	388.046	92618.793	249.793	-11730.690
55.431	0.000	388.046	98932.084	238.063	-10996.940
55.734	0.000	388.046	105675.715	235.594	-10285.110
56.045	0.000	388.046	112879.022	209.276	-9653.408
56.333	0.000	388.046	120573.336	199.461	-9046.744
56.648	0.000	388.046	128792.127	193.701	-8465.147
56.895	0.000	388.045	137571.146	183.317	-7942.634
57.288	0.000	388.045	146948.581	174.037	-7438.623
57.596	0.000	388.045	156965.221	168.116	-6969.724
57.919	0.000	388.045	167664.638	154.552	-6529.320
58.278	0.000	388.045	179093.373	145.731	-6118.884
58.602	0.000	388.044	191301.139	153.316	-5725.231
58.927	0.000	388.044	204341.039	132.070	-5371.710
59.184	0.000	388.044	218269.793	126.204	-5033.251
59.486	0.000	388.044	233147.990	116.887	-4721.358
59.787	0.000	388.044	249040.349	117.302	-4420.626
60.113	0.000	388.043	266015.998	110.575	-4139.955
60.360	0.000	388.043	284148.780	102.545	-3878.953
60.647	0.000	388.044	303517.570	98.202	-3631.732
61.056	0.000	388.044	324206.618	95.592	-3404.178
61.364	0.000	388.044	346305.920	89.911	-3188.102
61.647	0.000	388.044	369911.605	86.863	-2986.206
61.917	0.000	388.044	395126.353	82.052	-2796.970
62.268	0.000	388.044	422059.846	78.121	-2620.710
62.621	0.000	388.044	450829.241	74.974	-2454.513
62.947	0.000	388.044	481559.679	72.047	-2298.875
63.251	0.000	388.044	514384.835	69.193	-2153.248
63.499	0.000	388.044	549447.493	66.517	-2017.105
63.797	0.000	388.044	586900.171	63.575	-1888.604
64.127	0.000	388.044	626905.783	60.542	-1769.419
64.455	0.000	388.044	669638.348	58.934	-1656.333
64.712	0.000	388.044	715283.746	56.666	-1549.757
65.041	0.000	388.044	764040.529	55.049	-1450.869
65.304	0.000	388.044	816120.781	53.216	-1359.445
65.631	0.000	388.044	871751.044	50.873	-1271.163
65.956	0.000	388.044	931173.304	49.385	-1190.069
66.221	0.000	388.044	994646.037	47.378	-1112.666
66.550	0.000	388.044	1062445.341	-8.305	-1033.538
66.889	0.000	388.045	1134866.134	-7.375	-963.566
67.351	0.000	388.045	1212223.437	-10.194	-904.056
67.695	0.000	388.045	1294853.743	-11.547	-844.089
68.050	0.000	388.045	1383116.481	-12.761	-789.302
68.463	0.000	388.045	1477395.584	-14.022	-735.933
68.904	0.000	388.046	1578101.150	-14.251	-686.877
69.237	0.000	388.046	1685671.237	-15.639	-639.429
69.585	0.000	388.046	1800573.758	-15.741	-595.480
69.942	0.000	388.046	1923308.524	-16.697	-554.610
70.267	0.000	388.046	2054409.414	-17.266	-515.457
70.603	0.000	388.046	2194446.698	-17.281	-477.653
70.881	0.000	388.046	2344029.518	-17.811	-443.793
71.217	0.000	388.046	2503808.540	-18.307	-410.857
71.592	0.000	388.046	2674478.780	-18.386	-379.777
72.041	0.000	388.046	2856782.629	-18.328	-349.848
72.293	0.000	388.046	3051513.084	-18.043	-321.804
72.611	0.000	388.046	3259517.196	-17.564	-295.336
72.907	0.000	388.046	3481699.752	-17.223	-270.038
73.197	0.000	388.046	3719027.216	-16.583	-245.899
73.522	0.000	388.046	3972531.929	-15.801	-223.817
73.817	0.000	388.046	4243316.602	-15.224	-202.308
74.137	0.000	388.046	4532559.110	-14.487	-181.274
74.474	0.000	388.046	4841517.618	-13.615	-161.417
74.800	0.000	388.046	5171536.051	-12.456	-142.263
75.176	0.000	388.046	5524049.945	-10.766	-124.035
75.491	0.000	388.046	5900592.685	-9.163	-106.741
75.784	0.000	388.046	6302802.180	-7.263	-90.338
76.050	0.000	388.046	6732427.985	-5.293	-74.565
76.400	0.000	388.046	7191338.911	-2.889	-59.566
76.749	0.000	388.046	7681531.159	-0.316	-45.578
76.993	0.000	388.047	8205136.995	2.388	-32.426
77.323	0.000	388.047	8764434.032	5.364	-20.141
77.691	0.000	388.047	9361855.135	8.462	-8.980
77.974	0.000	388.047	9999999.000	11.690	1.064
