Time (s)	Light (A)	T (K)	f (Hz)	R (Ohm)	X (Ohm)
1.469	0.000	304.093	20.000	11571390.000	-67149660.000
2.848	0.000	304.093	21.363	2196380.000	-66628940.000
4.144	0.000	304.093	22.819	2195617.000	-62336850.000
5.361	0.000	304.093	24.375	1778467.000	-58442670.000
6.535	0.000	304.092	26.036	1860717.000	-54745520.000
7.634	0.000	304.092	27.811	1627423.000	-51224650.000
8.643	0.000	304.092	29.707	1269982.000	-47977550.000
9.593	0.000	304.092	31.732	1188748.000	-44996880.000
10.487	0.000	304.092	33.895	1229953.000	-42060830.000
11.330	0.000	304.091	36.205	1345674.000	-39479830.000
12.123	0.000	304.091	38.673	985811.500	-36948030.000
13.062	0.000	304.092	41.309	1021368.000	-34653810.000
13.961	0.000	304.092	44.125	704208.600	-32423300.000
14.798	0.000	304.091	47.133	647545.000	-30346130.000
15.580	0.000	304.091	50.346	498702.300	-28334020.000
16.317	0.000	304.091	53.777	541133.200	-26686260.000
17.013	0.000	304.091	57.443	653861.400	-25098880.000
17.667	0.000	304.091	61.359	669376.500	-23520570.000
18.284	0.000	304.091	65.541	625679.600	-22028970.000
18.895	0.000	304.092	70.009	539988.400	-20619420.000
19.445	0.000	304.092	74.781	511281.700	-19340550.000
19.983	0.000	304.092	79.878	471530.100	-18105300.000
20.486	0.000	304.093	85.323	422444.700	-16964590.000
20.984	0.000	304.092	91.139	409864.900	-15906720.000
21.474	0.000	304.092	97.352	389825.200	-14888700.000
21.929	0.000	304.092	103.987	344934.100	-13957150.000
22.435	0.000	304.093	111.076	337043.000	-13084510.000
22.845	0.000	304.093	118.647	312103.900	-12274660.000
23.288	0.000	304.093	126.735	296532.400	-11493590.000
23.682	0.000	304.093	135.373	268526.100	-10773490.000
24.100	0.000	304.093	144.601	261856.300	-10078820.000
24.426	0.000	304.094	154.458	234410.600	-9440318.000
24.771	0.000	304.094	164.986	222493.600	-8865076.000
25.102	0.000	304.094	176.232	206981.900	-8303777.000
25.388	0.000	304.093	188.245	190145.600	-7782941.000
25.696	0.000	304.093	201.077	183160.400	-7295818.000
26.013	0.000	304.094	214.783	170036.200	-6833454.000
26.290	0.000	304.094	229.423	159242.000	-6406256.000
26.578	0.000	304.093	245.062	153984.900	-6000791.000
26.914	0.000	304.093	261.766	137610.900	-5623937.000
27.276	0.000	304.094	279.609	129469.500	-5268875.000
27.587	0.000	304.094	298.669	120237.200	-4936452.000
27.905	0.000	304.094	319.027	112117.600	-4627712.000
28.221	0.000	304.094	340.773	105591.500	-4336646.000
28.547	0.000	304.094	364.002	98513.320	-4063266.000
28.849	0.000	304.094	388.814	91729.060	-3808978.000
29.088	0.000	304.094	415.317	86580.290	-3567195.000
29.342	0.000	304.094	443.627	80740.430	-3343779.000
29.614	0.000	304.094	473.866	75297.050	-3132965.000
29.839	0.000	304.094	506.167	69186.430	-2936083.000
30.084	0.000	304.094	540.670	65864.950	-2750839.000
30.315	0.000	304.095	577.524	62152.450	-2577205.000
30.535	0.000	304.095	616.890	58210.070	-2415054.000
30.811	0.000	304.095	658.940	54239.190	-2263428.000
31.005	0.000	304.095	703.857	50716.000	-2120809.000
31.255	0.000	304.095	751.834	48103.070	-1988332.000
31.558	0.000	304.095	803.083	44785.640	-1862032.000
31.801	0.000	304.095	857.824	42232.930	-1745974.000
32.008	0.000	304.096	916.297	39638.550	-1635872.000
32.211	0.000	304.096	978.756	37103.910	-1532888.000
32.782	0.000	304.096	1045.472	34153.040	-1437385.000
33.338	0.000	304.096	1116.736	32118.520	-1346278.000
33.866	0.000	304.096	1192.857	30241.480	-1262303.000
34.380	0.000	304.096	1274.167	28409.520	-1182823.000
34.820	0.000	304.097	1361.020	26737.940	-1108056.000
35.287	0.000	304.097	1453.793	24979.530	-1038441.000
35.742	0.000	304.097	1552.890	23638.740	-973282.400
36.106	0.000	304.097	1658.741	22232.290	-911938.400
36.469	0.000	304.096	1771.808	20594.570	-854531.700
36.835	0.000	304.096	1892.582	19524.670	-800925.100
37.224	0.000	304.096	2021.589	18238.070	-750597.600
37.583	0.000	304.096	2159.389	17269.110	-703344.600
37.919	0.000	304.096	2306.582	16253.030	-659112.200
38.205	0.000	304.097	2463.808	15204.170	-617694.800
38.542	0.000	304.097	2631.752	14429.720	-578734.900
38.871	0.000	304.096	2811.143	13445.250	-542390.000
39.172	0.000	304.096	3002.763	12643.650	-508389.800
39.462	0.000	304.096	3207.444	11958.110	-476368.100
39.716	0.000	304.096	3426.077	11233.300	-446430.400
40.033	0.000	304.096	3659.613	10566.620	-418343.500
40.340	0.000	304.096	3909.068	9946.279	-392060.700
40.717	0.000	304.096	4175.526	9396.970	-367362.800
41.115	0.000	304.096	4460.148	8829.387	-344295.400
41.494	0.000	304.095	4764.171	8324.119	-322704.000
41.853	0.000	304.095	5088.917	7773.483	-302477.100
42.173	0.000	304.095	5435.799	7474.011	-283412.100
42.470	0.000	304.095	5806.326	6960.304	-265638.300
42.736	0.000	304.094	6202.110	6500.747	-248980.700
43.046	0.000	304.095	6624.872	6200.006	-233304.500
43.275	0.000	304.095	7076.452	5858.187	-218658.800
43.533	0.000	304.094	7558.813	5541.338	-204933.600
43.846	0.000	304.094	8074.054	5078.105	-192037.000
44.209	0.000	304.094	8624.416	4764.166	-180026.500
44.526	0.000	304.094	9212.292	4601.755	-168694.600
44.855	0.000	304.094	9840.241	4229.251	-158114.000
45.122	0.000	304.094	10510.994	4053.343	-148156.400
45.401	0.000	304.094	11227.468	3822.921	-138860.400
45.704	0.000	304.094	11992.780	3600.917	-130140.200
46.020	0.000	304.094	12810.259	3412.570	-121979.200
46.275	0.000	304.094	13683.461	3204.727	-114343.500
46.564	0.000	304.094	14616.184	3033.026	-107153.800
46.891	0.000	304.094	15612.485	2866.658	-100455.400
47.206	0.000	304.094	16676.698	2709.254	-94146.240
47.455	0.000	304.094	17813.453	2544.831	-88259.360
47.730	0.000	304.094	19027.694	2401.469	-82714.560
48.070	0.000	304.094	20324.702	2272.224	-77536.480
48.337	0.000	304.094	21710.121	2155.859	-72655.850
48.628	0.000	304.094	23189.975	2012.271	-68099.430
48.929	0.000	304.094	24770.702	1925.063	-63855.400
49.193	0.000	304.094	26459.178	1783.364	-59852.110
49.417	0.000	304.094	28262.749	1687.991	-56076.460
49.759	0.000	304.094	30189.258	1594.888	-52624.570
50.055	0.000	304.094	32247.086	1492.001	-49304.970
50.294	0.000	304.094	34445.185	1403.984	-46198.600
50.653	0.000	304.094	36793.115	1332.671	-43311.570
50.950	0.000	304.094	39301.090	1257.325	-40602.570
51.171	0.000	304.094	41980.020	1176.672	-38052.450
51.554	0.000	304.094	44841.556	1120.135	-35671.190
51.959	0.000	304.094	47898.147	1057.412	-33439.610
52.441	0.000	304.093	51163.089	979.303	-31364.710
52.785	0.000	304.094	54650.583	937.388	-29397.220
53.141	0.000	304.094	58375.799	884.192	-27550.520
53.483	0.000	304.094	62354.942	857.629	-25798.930
53.881	0.000	304.094	66605.320	773.988	-24205.660
54.266	0.000	304.094	71145.421	742.779	-22681.770
54.528	0.000	304.094	75994.996	701.752	-21269.540
54.833	0.000	304.094	81175.138	668.546	-19933.850
55.161	0.000	304.094	86708.381	614.883	-18695.110
55.426	0.000	304.095	92618.793	590.747	-17515.970
55.748	0.000	304.095	98932.084	550.491	-16427.390
56.128	0.000	304.095	105675.715	513.428	-15427.880
56.381	0.000	304.095	112879.022	478.934	-14435.610
56.656	0.000	304.095	120573.336	471.928	-13536.920
57.098	0.000	304.095	128792.127	433.452	-12698.280
57.387	0.000	304.095	137571.146	411.417	-11899.560
57.785	0.000	304.095	146948.581	391.216	-11148.410
58.138	0.000	304.095	156965.221	364.545	-10440.710
58.407	0.000	304.096	167664.638	343.765	-9781.101
58.658	0.000	304.096	179093.373	357.287	-9168.243
59.039	0.000	304.096	191301.139	311.854	-8629.366
59.373	0.000	304.096	204341.039	293.444	-8074.459
59.615	0.000	304.096	218269.793	276.170	-7577.003
60.030	0.000	304.096	233147.990	254.331	-7097.615
60.359	0.000	304.096	249040.349	242.805	-6650.565
60.646	0.000	304.096	266015.998	231.282	-6235.958
60.890	0.000	304.097	284148.780	219.429	-5841.962
61.240	0.000	304.097	303517.570	204.013	-5477.975
61.700	0.000	304.097	324206.618	195.707	-5135.465
61.945	0.000	304.097	346305.920	184.134	-4812.429
62.292	0.000	304.097	369911.605	173.621	-4505.568
62.610	0.000	304.098	395126.353	170.779	-4223.145
62.899	0.000	304.098	422059.846	160.422	-3953.441
63.194	0.000	304.098	450829.241	151.687	-3704.921
63.544	0.000	304.098	481559.679	146.839	-3463.194
63.788	0.000	304.098	514384.835	147.974	-3250.811
64.040	0.000	304.098	549447.493	169.854	-3020.033
64.379	0.000	304.098	586900.171	133.228	-2892.742
64.703	0.000	304.098	626905.783	122.564	-2696.678
65.060	0.000	304.098	669638.348	112.827	-2522.632
65.348	0.000	304.098	715283.746	111.721	-2363.691
65.722	0.000	304.098	764040.529	106.053	-2204.651
65.995	0.000	304.098	816120.781	99.632	-2073.376
66.254	0.000	304.098	871751.044	93.219	-1940.150
66.619	0.000	304.098	931173.304	88.475	-1815.411
66.939	0.000	304.098	994646.037	90.167	-1699.762
67.217	0.000	304.098	1062445.341	-0.620	-1584.828
67.612	0.000	304.097	1134866.134	3.504	-1479.504
68.071	0.000	304.097	1212223.437	2.150	-1383.355
68.378	0.000	304.097	1294853.743	-8.610	-1294.901
68.796	0.000	304.097	1383116.481	-12.376	-1214.769
69.212	0.000	304.096	1477395.584	-14.330	-1132.742
69.699	0.000	304.096	1578101.150	-16.298	-1061.290
70.094	0.000	304.096	1685671.237	-19.724	-990.147
70.362	0.000	304.096	1800573.758	-21.169	-923.483
70.752	0.000	304.096	1923308.524	-23.707	-860.531
71.098	0.000	304.096	2054409.414	-25.013	-801.086
71.370	0.000	304.096	2194446.698	-24.892	-745.506
71.692	0.000	304.096	2344029.518	-27.319	-694.595
72.060	0.000	304.096	2503808.540	-28.413	-644.381
72.308	0.000	304.096	2674478.780	-28.995	-597.605
72.670	0.000	304.096	2856782.629	-30.030	-553.815
72.982	0.000	304.096	3051513.084	-30.317	-511.315
73.285	0.000	304.096	3259517.196	-30.736	-472.243
73.643	0.000	304.095	3481699.752	-30.969	-434.543
74.016	0.000	304.095	3719027.216	-30.908	-398.663
74.253	0.000	304.095	3972531.929	-30.296	-364.632
74.580	0.000	304.095	4243316.602	-29.501	-331.920
74.962	0.000	304.094	4532559.110	-28.535	-302.753
75.206	0.000	304.094	4841517.618	-27.860	-273.609
75.546	0.000	304.094	5171536.051	-27.136	-245.330
76.160	0.000	304.094	5524049.945	-25.739	-218.879
76.498	0.000	304.094	5900592.685	-23.797	-193.085
76.796	0.000	304.094	6302802.180	-21.971	-169.728
77.090	0.000	304.094	6732427.985	-20.054	-146.428
77.487	0.000	304.094	7191338.911	-17.489	-124.371
77.797	0.000	304.094	7681531.159	-14.605	-103.549
78.092	0.000	304.094	8205136.995	-11.377	-83.913
78.427	0.000	304.094	8764434.032	-7.719	-65.628
78.741	0.000	304.094	9361855.135	-3.858	-48.765
79.064	0.000	304.094	9999999.000	0.077	-33.359
